window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
23,137968837244140,517.7,133.2,358.0,26.5,13.7,472.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.0,408.4,99.7,106.1,496.7
24,137968841796204,673.1,252.2,379.3,41.6,13.1,632.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,669.5,551.1,250.7,257.1,655.1
25,137968846419227,1542.6,484.3,800.1,258.2,114.8,1399.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1539.1,865.2,130.9,144.0,1524.2
26,137968851945013,488.1,160.2,300.3,27.6,11.5,448.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,485.5,387.8,140.1,146.3,469.7
27,137968856422992,464.4,128.8,304.5,31.1,13.9,420.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,462.5,363.5,103.7,112.5,444.3
28,137968860852966,468.8,142.6,297.8,28.4,13.2,416.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.6,359.0,113.4,131.3,439.6
29,137968865272269,578.0,160.6,385.8,31.6,12.9,527.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,576.3,453.6,132.5,138.8,560.7
30,137968869818224,525.7,134.4,358.3,32.9,15.2,478.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,524.1,409.6,103.1,107.4,504.9
31,137968874280030,513.9,133.8,353.2,26.9,12.4,474.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,511.1,416.0,109.0,128.1,496.9
32,137968878787776,523.7,137.8,356.4,29.5,11.2,487.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,521.8,428.1,114.9,123.6,507.9
33,137968883409837,487.7,164.0,296.5,27.2,13.0,449.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,485.9,390.8,155.9,164.9,472.1
34,137968887873138,528.8,142.1,357.6,29.1,13.5,489.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,526.6,429.5,113.8,120.1,512.0
35,137968892484963,553.1,160.0,356.5,36.6,17.6,497.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,550.6,435.9,134.0,141.7,529.8
36,137968896937682,565.8,156.0,382.2,27.7,13.4,517.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,563.0,457.5,138.1,143.3,540.8
37,137968901542071,804.9,333.1,365.7,106.1,91.1,681.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,800.9,420.7,110.5,115.2,782.8
38,137968906351654,515.1,129.7,354.3,31.2,13.0,475.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.6,417.6,115.0,120.8,499.1
39,137968910832913,456.3,129.0,303.0,24.4,11.1,418.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.0,360.0,111.6,115.6,439.5
40,137968915216355,436.3,138.9,268.4,29.0,10.1,340.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,433.7,340.6,104.8,109.4,420.3
41,137968919613356,864.1,492.6,345.4,26.1,11.6,825.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,862.6,766.2,464.7,469.3,846.8
42,137968924474224,754.1,141.7,582.7,29.7,12.4,703.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,751.7,644.1,116.6,124.4,725.6
43,137968929241795,501.4,125.2,351.7,24.5,11.8,454.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,499.8,398.1,98.5,102.2,475.9
44,137968933734841,457.9,121.5,293.4,43.0,24.8,401.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.2,342.8,107.0,113.0,437.3
45,137968938139706,455.4,136.3,289.3,29.9,13.6,415.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.8,342.7,110.7,118.9,439.8
46,137968942626885,535.0,131.8,376.0,27.2,11.2,494.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,533.0,437.4,117.6,123.2,516.7
47,137968947145992,516.3,133.8,357.6,25.0,11.7,478.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,514.2,421.7,118.0,124.8,499.7
48,137968951645077,2004.5,837.6,774.0,392.9,122.8,500.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,2001.8,1344.1,624.9,639.4,1987.2
49,137968957671020,482.5,151.9,302.2,28.4,12.8,433.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,479.1,374.7,131.5,135.7,455.9
50,137968962185245,537.9,135.1,362.8,40.0,21.0,485.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,535.1,424.7,125.0,130.7,517.1
51,137968966701561,566.3,151.6,382.4,32.3,17.1,521.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,563.2,448.8,133.8,145.2,548.8
52,137968971218718,1032.4,507.2,431.9,93.3,65.6,467.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1030.7,934.2,534.7,550.0,1015.5
53,137968976260359,531.3,141.9,362.1,27.3,12.9,490.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,529.1,432.5,122.4,130.9,512.9
54,137968980745326,2265.2,1142.7,787.1,335.5,107.9,1610.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2262.4,1610.0,870.5,885.8,2246.1
55,137968986989955,465.4,150.2,289.2,25.9,10.4,415.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.8,358.5,129.7,137.3,435.5
56,137968991415120,448.1,136.2,284.3,27.6,12.4,399.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,446.6,343.4,120.5,125.4,431.3
57,137968995938483,467.1,139.4,294.3,33.4,14.8,423.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,464.9,347.3,112.3,123.3,450.7
58,137969000445492,530.1,138.3,361.2,30.6,13.1,489.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,527.6,432.7,117.9,137.9,512.3
59,137969004973006,504.1,136.6,340.4,27.1,13.5,462.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,501.4,406.2,108.4,125.2,486.5
60,137969009439017,461.8,138.2,296.8,26.8,10.6,423.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.8,366.0,128.5,138.8,443.6
61,137969013892029,548.4,231.2,285.0,32.3,13.3,501.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,545.6,439.2,201.9,217.6,524.5
62,137969018403367,487.8,137.5,321.4,28.8,13.7,439.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,485.8,382.8,113.0,123.9,462.4
63,137969022864408,451.5,126.9,285.5,39.1,13.6,402.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,449.9,342.4,100.0,105.2,434.5
64,137969027346324,473.3,135.5,309.0,28.7,14.3,428.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,470.1,357.3,102.8,107.6,453.8
65,137969031816995,475.7,131.2,318.6,25.9,11.5,437.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,473.6,379.4,127.1,132.8,458.6
66,137969036249108,1021.6,521.6,415.4,84.6,56.6,473.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1018.8,923.4,532.0,584.3,1005.1
67,137969041276908,1799.5,731.7,819.8,248.0,100.9,604.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1796.6,1441.0,707.0,720.6,1782.0
68,137969047045036,1175.0,622.7,458.8,93.5,52.9,599.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1173.1,1062.9,653.7,658.7,1149.1
69,137969052205897,516.4,139.1,352.7,24.6,10.6,468.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.3,410.7,109.7,115.2,500.1
70,137969056705400,465.1,139.6,291.1,34.4,18.5,418.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,462.6,350.5,116.2,123.3,448.2
71,137969061141630,1062.7,508.5,456.8,97.3,66.0,473.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1060.2,964.7,541.7,604.1,1046.6
72,137969066232310,520.9,139.6,356.9,24.4,10.9,482.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,517.9,426.0,118.9,126.5,503.4
73,137969070798928,670.1,269.6,373.3,27.2,11.7,630.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,668.8,570.2,249.2,254.4,653.8
74,137969075447723,533.7,149.3,351.6,32.8,11.7,488.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,530.6,426.2,113.6,119.0,509.9
75,137969079910814,478.2,150.5,302.2,25.5,9.7,430.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,475.3,373.0,119.3,126.0,451.1
76,137969084372793,986.1,516.0,365.9,104.3,65.2,493.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,984.4,871.8,560.2,568.8,966.2
77,137969089348707,469.7,128.4,303.7,37.6,15.6,427.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,467.3,358.7,116.0,120.6,453.1
78,137969093851619,455.4,133.2,295.3,26.9,12.8,417.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.0,359.1,111.9,122.8,439.9
79,137969098271965,520.5,142.8,347.7,29.9,11.9,420.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,517.8,420.4,119.3,127.2,503.4
80,137969102770686,525.5,138.3,360.4,26.8,11.8,488.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,522.8,431.2,123.5,132.9,509.2
81,137969107275014,467.5,147.8,295.3,24.4,11.7,422.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,464.7,367.2,124.2,131.3,443.3
82,137969111735594,519.8,136.2,355.6,28.0,11.6,472.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.2,414.2,110.5,118.1,503.8
83,137969116210159,455.7,136.5,285.8,33.3,17.9,406.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.4,338.5,100.7,108.4,434.4
84,137969120652920,456.8,128.1,286.8,41.8,12.3,416.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.3,340.5,102.7,111.1,439.4
85,137969125107560,533.8,128.4,376.3,29.2,13.0,495.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,531.7,435.3,113.2,123.6,518.0
86,137969129603917,862.0,323.1,507.3,31.6,14.3,819.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,859.6,760.7,446.0,455.7,844.3
87,137969134449768,472.8,127.1,318.1,27.6,11.4,435.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,470.8,377.3,118.9,129.6,457.2
88,137969138879332,629.5,239.5,361.0,29.0,10.5,524.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,619.8,524.1,217.3,238.2,605.6
89,137969143488803,877.5,539.5,292.1,45.9,18.7,508.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,875.6,769.6,528.8,532.6,850.1
90,137969148402436,469.7,142.2,299.1,28.4,11.3,416.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,467.8,360.0,126.3,132.0,446.8
91,137969152899766,579.0,177.1,363.1,38.8,14.5,538.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,577.1,465.7,154.9,165.7,562.8
92,137969157471593,512.7,126.7,359.0,26.9,12.9,474.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.7,417.6,101.9,119.9,496.5
93,137969161969358,2075.0,768.6,772.3,534.1,301.9,433.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,2072.2,1468.5,737.0,771.6,2057.7
94,137969168019683,1172.8,573.8,495.2,103.8,72.4,545.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1170.5,1074.9,619.7,630.5,1155.4
95,137969173168965,1113.3,592.8,427.5,93.0,61.5,549.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1110.1,1008.1,612.7,629.0,1091.0
96,137969178327615,514.9,120.3,366.5,28.1,12.7,465.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,513.1,406.7,98.3,102.6,487.4
97,137969182775703,1311.4,362.7,817.7,131.0,76.5,874.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1309.9,874.0,116.2,127.3,1292.3
98,137969188098421,1959.8,984.3,785.4,190.0,71.4,1261.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1957.8,1261.4,523.1,544.0,1940.3
99,137969194070147,1119.4,481.2,544.8,93.4,60.4,460.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1117.2,1017.6,522.1,525.8,1103.0
100,137969199234194,941.0,128.1,585.9,227.0,204.2,648.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,938.4,648.4,102.4,106.0,923.7
101,137969204184973,1068.8,478.4,490.1,100.3,68.4,439.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1066.7,968.2,509.2,519.9,1051.7
102,137969209217950,1131.9,613.0,389.7,129.2,100.4,623.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1130.0,1033.2,726.3,731.6,1114.3
103,137969214363358,463.1,140.8,285.3,37.0,14.0,404.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,460.8,347.5,116.7,125.2,427.9
104,137969218742422,532.0,130.2,362.7,39.1,11.9,484.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,530.0,420.5,110.5,114.3,515.3
105,137969223340684,916.0,505.9,305.9,104.2,64.4,496.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,914.0,799.7,566.2,572.1,899.9
106,137969228272491,438.4,140.5,268.5,29.4,12.8,397.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,435.6,339.7,105.3,122.0,420.0
107,137969232726096,517.0,141.2,346.0,29.8,12.0,478.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,514.4,414.2,105.1,125.9,499.2
108,137969237205335,1062.1,598.3,371.8,92.0,63.2,544.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1059.8,963.0,609.7,614.8,1045.2
109,137969242313409,458.8,136.9,295.8,26.1,13.0,418.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.3,360.5,120.1,129.8,442.3
110,137969246669074,484.2,137.8,312.0,34.3,11.1,434.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,481.3,373.1,112.3,124.3,455.7
111,137969251210357,1087.9,525.0,465.4,97.6,72.0,539.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1086.4,981.3,614.0,623.0,1071.3
112,137969256243185,564.9,134.4,390.2,40.3,18.1,515.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,562.7,457.7,123.5,126.9,543.8
113,137969260751575,436.2,120.0,287.9,28.3,11.4,398.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,433.6,338.5,107.7,112.4,420.5
114,137969265114169,1012.7,580.9,336.3,95.5,64.4,549.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1010.2,912.7,615.5,620.2,995.6
115,137969270140911,455.7,140.8,284.0,30.9,17.6,411.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.3,352.2,116.7,123.9,438.4
116,137969274572261,528.2,141.5,353.4,33.4,13.8,421.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,526.1,421.3,120.4,129.9,510.6
117,137969279051672,1166.0,617.6,455.5,92.8,58.8,594.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1163.9,1058.0,654.2,664.4,1141.6
118,137969284210535,468.4,150.8,290.5,27.1,10.1,423.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.8,360.8,129.3,139.3,450.8
119,137969288623846,532.3,138.0,364.0,30.4,16.7,483.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,529.9,415.3,104.6,107.7,511.0
120,137969293156981,521.2,145.9,344.4,31.0,11.7,483.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.3,410.7,110.5,122.8,504.3
121,137969297659233,543.1,144.0,368.2,30.9,11.8,440.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,540.9,440.2,125.7,134.2,526.3
122,137969302159338,521.7,144.5,350.1,27.1,13.1,482.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.8,423.2,121.7,125.9,505.0
123,137969306685625,498.5,129.7,342.3,26.5,11.8,459.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.2,402.8,97.0,100.5,482.4
124,137969311181435,458.7,149.1,280.1,29.4,11.7,413.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.1,353.3,111.0,115.9,434.5
125,137969315602733,454.1,137.7,290.3,26.1,12.2,405.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,452.6,345.4,115.0,121.3,427.5
126,137969320020024,2025.7,805.1,788.7,431.8,218.1,1775.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2023.2,1262.1,522.0,529.1,2005.3
127,137969326055942,2011.0,869.1,812.8,329.0,115.1,1585.4,partition_listeners@24/?-work_queue,gather_token_job_ids@24/?-work_queue,2008.7,1307.4,532.9,547.3,1992.3
128,137969332086403,1983.1,821.8,929.4,231.8,102.3,1421.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1979.7,1421.4,683.7,687.7,1965.4
129,137969338124749,972.6,134.2,793.0,45.3,26.9,857.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,970.2,857.6,123.3,129.7,955.9
130,137969343069969,546.4,135.7,379.7,31.1,13.0,508.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,543.9,447.5,114.7,128.1,530.6
131,137969347587549,828.1,492.1,298.2,37.8,15.1,776.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,826.5,718.3,461.1,465.5,801.2
132,137969352354817,515.2,124.4,365.0,25.7,12.8,467.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,513.4,410.6,92.8,100.3,498.9
133,137969356885152,498.1,154.7,310.7,32.8,14.2,455.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.3,380.5,131.7,146.4,480.7
134,137969361356540,463.8,145.6,291.9,26.3,12.7,425.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.5,366.3,124.1,145.0,447.4
135,137969365798196,518.2,132.4,360.8,25.0,12.4,479.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,515.4,422.9,114.3,121.9,501.1
136,137969370346084,458.9,138.3,291.3,29.3,11.2,421.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.6,356.1,110.4,117.3,442.1
137,137969374775739,545.3,162.2,354.8,28.3,11.3,488.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,542.4,430.9,126.2,130.2,509.3
138,137969379305133,462.6,133.5,292.5,36.5,14.0,411.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.1,355.1,123.0,131.1,444.1
139,137969383767551,704.1,293.1,379.0,32.0,14.1,657.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,701.7,588.9,279.3,283.4,682.2
140,137969388464607,455.7,143.3,286.0,26.4,11.7,416.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.2,340.6,116.2,123.1,438.9
141,137969392962705,1492.1,474.9,778.3,238.9,97.9,1365.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1489.5,819.5,120.1,135.6,1473.3
142,137969398526638,440.6,129.6,284.3,26.7,13.2,402.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.8,345.3,103.7,110.3,425.0
143,137969402975560,522.2,139.1,357.0,26.0,12.6,484.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.3,426.4,126.6,138.0,506.4
144,137969407518297,745.8,175.1,536.5,34.2,13.2,695.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,742.4,633.7,145.3,162.3,718.5
145,137969412214352,460.4,130.5,304.1,25.8,12.1,413.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.9,354.8,103.3,114.3,443.8
146,137969416691090,470.6,147.5,293.3,29.7,14.3,424.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,468.3,355.9,114.7,121.4,450.2
147,137969421190445,1044.3,498.4,438.1,107.7,62.6,456.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1041.8,922.6,520.9,530.7,1027.7
148,137969426252375,435.3,132.4,276.7,26.2,12.6,395.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,432.1,337.7,100.9,114.5,418.1
149,137969430677287,508.7,124.7,357.0,27.1,12.7,469.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,507.1,412.1,104.8,111.0,492.3
150,137969435229352,468.7,130.7,307.9,30.2,12.9,427.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.2,366.1,110.0,124.7,450.9
151,137969439680156,506.9,126.3,354.6,26.0,11.5,466.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.8,409.0,105.9,110.4,489.4
152,137969444291796,545.7,152.0,366.8,26.9,12.8,499.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,543.6,440.1,130.1,135.3,521.4
