window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
10,137968777349469,511.602,240,10,28,1,294.21,172.634,300.196,9.755,0.598,4.464,0.4,19.126,0.0,81.669,1.165,1.34,1.528,0.0,7.877,35.384,15.249,23.453,225.662,24.41,972.789,0.0,0.0,3.096,52.473
11,137968781818016,459.563,239,10,28,0,244.645,180.74,250.643,0.344,0.542,4.504,0.274,19.731,0.0,64.087,1.358,1.272,1.368,0.0,8.884,37.96,19.181,26.178,230.209,24.645,997.826,0.0,0.0,3.406,49.985
12,137968786250469,459.914,240,10,28,0,234.491,221.724,240.286,0.408,0.549,4.847,0.269,19.522,0.0,63.332,1.47,1.177,1.163,0.0,8.571,36.579,19.253,24.299,306.643,24.763,1004.197,0.0,0.0,2.241,48.327
13,137968790665907,538.645,234,10,28,0,312.739,175.463,318.115,0.371,0.611,4.959,0.324,19.951,0.0,64.144,1.281,1.439,1.115,0.0,9.129,48.495,26.2,36.074,220.004,24.732,1073.227,0.0,0.0,2.473,52.786
14,137968795216942,498.028,211,10,24,0,298.448,170.244,304.804,0.364,0.524,4.484,0.262,19.762,0.0,61.432,1.553,1.182,1.373,0.0,8.893,42.212,19.892,31.983,130.03,21.218,901.718,0.0,0.0,3.0,48.185
15,137968799665818,546.541,229,10,26,1,266.623,185.446,274.062,0.38,0.588,5.346,0.378,19.416,0.0,117.294,1.503,1.175,1.189,0.0,8.238,96.416,15.242,74.703,221.29,23.095,1089.104,0.0,0.0,3.518,65.244
16,137968804203152,1262.161,234,10,28,0,302.147,190.272,308.926,0.327,0.756,4.96,0.284,19.481,0.0,76.035,1.488,1.24,0.959,0.0,10.822,88.023,22.202,66.238,3130.353,24.812,1162.242,0.0,0.0,2.974,683.316
17,137968809417014,896.016,231,10,27,1,250.002,187.824,256.055,0.34,0.561,4.492,0.247,19.234,0.0,79.391,1.441,1.246,1.139,0.0,10.92,102.366,17.507,81.059,1304.661,25.998,1032.248,0.0,0.0,2.325,412.589
18,137968814282851,1028.446,233,10,28,0,358.364,187.155,367.235,0.538,1.142,6.755,0.27,21.302,0.0,72.886,1.419,1.548,1.067,0.0,12.553,85.746,18.912,66.667,1291.663,29.167,1043.723,0.0,0.0,3.376,408.832
19,137968819308975,536.939,237,10,28,0,308.753,177.998,314.776,0.375,0.514,4.615,0.261,19.738,0.0,66.325,1.385,1.129,0.887,0.0,8.021,42.94,14.652,31.314,272.826,24.658,1035.454,0.0,0.0,3.182,63.846
20,137968823838153,585.87,241,10,28,0,331.15,171.331,337.559,0.345,0.496,5.019,0.334,18.841,0.0,63.981,1.542,1.218,0.94,0.0,9.062,38.506,62.808,25.713,203.091,51.629,971.407,0.0,0.0,2.52,62.807
21,137968828402111,512.898,232,10,27,1,291.093,182.796,297.552,0.408,0.547,4.554,0.257,20.08,0.0,73.378,1.436,1.639,1.1,0.0,7.677,39.633,24.583,26.805,172.545,27.735,1027.127,0.0,0.0,3.71,51.838
22,137968832840622,453.142,237,10,28,0,237.245,174.277,244.877,0.327,0.711,4.44,0.323,19.291,0.0,71.586,1.334,1.28,1.089,0.0,7.963,34.976,14.347,22.987,210.868,24.73,993.329,0.0,0.0,2.962,48.809
23,137968837244140,517.931,242,10,28,1,302.204,179.603,308.713,0.265,0.552,4.593,0.247,18.329,0.0,78.782,1.43,1.251,0.934,0.0,8.669,39.266,17.045,27.103,223.817,24.78,1014.461,0.0,0.0,1.891,66.361
24,137968841796204,673.072,233,10,28,1,293.732,196.251,300.407,0.366,0.751,5.758,0.319,20.457,0.0,73.335,1.667,1.322,1.61,0.0,11.427,93.888,18.124,74.715,617.83,27.648,1011.78,0.0,0.0,4.335,140.075
25,137968846419227,1542.575,219,10,24,0,665.174,183.062,734.289,2.548,0.878,91.864,4.55,144.47,0.0,348.481,34.643,16.728,15.365,0.0,9.507,36.524,15.901,22.634,275.707,21.903,896.738,0.0,0.0,4.203,282.466
26,137968851945013,488.051,235,10,28,1,241.731,175.705,247.757,0.509,0.584,4.89,0.328,19.159,0.0,64.875,1.557,1.231,1.185,0.0,10.47,70.681,16.899,44.922,278.419,25.027,972.719,0.0,0.0,3.203,70.614
27,137968856422992,464.45,240,10,28,0,253.647,181.14,259.806,0.365,0.519,4.602,0.307,19.388,0.0,68.586,1.444,1.257,0.98,0.0,9.184,46.368,17.448,25.488,212.54,24.723,997.646,0.0,0.0,2.214,49.605
28,137968860852966,468.803,225,10,25,0,238.515,192.717,245.556,0.397,0.654,4.527,0.272,19.772,0.0,76.749,1.336,1.14,0.951,0.0,7.171,63.344,13.559,50.288,202.878,22.396,1041.302,0.0,0.0,2.667,49.418
29,137968865272269,577.977,239,10,28,0,315.382,181.719,321.099,0.399,0.587,4.18,0.34,17.664,0.0,76.348,13.022,1.326,1.362,0.0,7.979,50.091,18.16,27.138,361.683,27.484,1007.671,0.0,0.0,2.326,62.082
30,137968869818224,525.926,238,10,28,1,300.466,182.824,306.414,0.417,0.558,4.546,0.265,19.623,0.0,80.937,0.929,1.384,1.199,0.0,8.672,41.12,15.802,28.968,194.758,24.596,1014.936,0.0,0.0,2.09,58.431
31,137968874280030,513.919,231,10,27,0,300.755,167.935,307.02,0.395,0.784,4.389,0.336,19.88,0.0,64.429,0.714,1.336,0.979,0.0,7.059,33.89,24.831,22.254,232.888,23.533,997.138,0.0,0.0,3.516,58.467
32,137968878787776,523.843,212,10,23,0,307.747,178.793,313.208,0.478,0.527,4.586,0.262,17.971,0.0,60.651,1.109,1.383,1.385,0.0,7.665,35.083,22.539,24.614,277.857,21.132,901.74,0.0,0.0,2.689,62.149
33,137968883409837,487.705,221,10,24,0,228.86,181.851,234.946,0.455,0.628,4.563,0.357,19.777,0.0,63.597,0.744,1.32,1.304,0.0,8.146,80.097,14.814,23.456,182.887,21.336,1135.815,0.0,0.0,2.394,51.481
34,137968887873138,528.801,217,10,24,0,310.082,172.125,315.685,0.366,0.596,4.665,0.304,19.401,0.0,65.801,0.702,1.359,1.417,0.0,7.285,46.913,14.324,35.396,208.052,21.441,910.479,0.0,0.0,2.973,64.778
35,137968892484963,553.079,237,10,28,1,295.423,188.315,301.941,0.369,0.639,4.452,0.249,19.479,0.0,81.05,0.71,1.316,1.007,0.0,7.834,62.382,15.091,26.913,262.475,25.29,1036.831,0.0,0.0,3.051,63.881
36,137968896937682,566.09,226,10,25,0,312.614,178.073,319.377,0.371,0.575,4.8,0.369,19.879,0.0,75.77,0.658,1.758,0.952,0.0,9.906,52.867,23.399,36.826,323.903,22.758,1009.323,0.0,0.0,3.157,81.34
37,137968901542071,804.862,239,10,27,1,303.452,179.076,310.189,5.282,1.858,8.932,1.79,19.221,0.0,352.019,0.927,1.329,1.283,0.0,9.336,36.752,17.575,24.431,285.446,23.872,993.886,0.0,0.0,3.216,412.718
38,137968906351654,515.134,230,10,27,0,296.521,176.945,302.637,0.394,0.602,4.736,0.268,20.065,0.0,63.085,0.899,1.443,1.572,0.0,7.88,38.306,14.61,26.167,259.545,24.938,994.093,0.0,0.0,3.121,56.097
39,137968910832913,456.332,224,10,24,0,242.192,177.866,248.43,0.453,0.517,4.589,0.26,19.778,0.0,64.075,0.807,1.354,1.346,0.0,7.732,42.162,13.801,30.365,183.929,24.416,1033.117,0.0,0.0,3.102,54.339
40,137968915216355,436.287,217,10,24,0,229.509,180.306,235.802,0.405,0.577,4.719,0.235,18.712,0.0,60.975,0.7,1.242,1.299,0.0,7.262,48.638,13.508,27.186,167.88,20.992,958.203,0.0,0.0,3.2,63.515
41,137968919613356,864.089,225,10,25,0,294.328,178.768,301.507,0.375,0.717,4.635,0.319,20.098,0.0,65.264,0.734,1.159,1.314,0.0,8.135,410.461,15.162,394.541,562.975,24.154,1026.328,0.0,0.0,3.476,76.395
42,137968924474224,754.12,218,10,24,1,520.741,180.009,527.493,0.327,0.542,4.448,0.263,19.309,0.0,74.961,0.882,1.354,1.029,0.0,8.088,35.093,26.766,27.183,182.156,22.196,961.284,0.0,0.0,3.304,60.557
43,137968929241795,501.679,234,10,28,0,293.338,178.423,299.656,0.336,0.574,5.561,0.235,18.932,0.0,72.512,0.803,1.37,1.045,0.0,16.341,34.769,22.917,23.063,172.441,24.652,1000.116,0.0,0.0,2.264,49.722
44,137968933734841,457.997,235,10,28,1,229.395,183.196,235.765,0.326,0.554,5.492,0.32,19.452,0.0,82.716,0.836,1.378,1.306,0.0,8.007,38.057,14.878,25.727,205.244,24.636,998.014,0.0,0.0,2.19,51.21
45,137968938139706,455.737,223,10,24,0,225.446,177.975,232.038,0.443,0.621,13.161,0.325,19.493,0.0,77.792,0.94,1.384,1.13,0.0,7.277,35.181,13.548,23.259,245.49,21.297,1027.077,0.0,0.0,2.331,66.952
46,137968942626885,534.954,237,10,27,0,313.922,188.641,319.856,0.326,0.574,4.724,0.316,19.189,0.0,65.07,0.948,1.149,1.312,0.0,8.408,50.029,16.114,24.691,248.179,25.117,1059.759,0.0,0.0,2.757,47.356
47,137968947145992,516.314,234,10,28,0,298.349,175.058,303.683,0.392,0.567,4.861,0.305,18.497,0.0,63.427,0.715,1.201,1.187,0.0,7.073,44.038,13.092,22.674,232.986,24.666,997.102,0.0,0.0,2.911,59.185
48,137968951645077,2004.519,234,10,28,0,651.899,177.096,719.174,2.3,0.765,75.751,2.039,147.692,0.0,336.205,9.033,9.462,15.444,0.0,20.073,218.265,26.689,98.278,899.642,34.857,1102.215,0.0,0.0,3.271,562.778
49,137968957671020,482.523,243,10,28,0,237.478,172.6,243.186,0.323,0.506,4.773,0.278,19.688,0.0,75.611,0.664,1.493,1.074,0.0,10.018,50.732,18.268,29.967,284.266,24.87,1001.278,0.0,0.0,4.06,64.152
50,137968962185245,537.881,242,10,28,1,292.841,191.344,299.687,0.417,0.686,4.645,0.294,19.699,0.0,78.208,0.781,1.319,1.073,0.0,8.291,36.543,20.124,24.954,342.14,24.904,1004.725,0.0,0.0,3.565,59.77
51,137968966701561,566.265,241,10,28,0,309.106,184.1,315.039,0.326,0.572,6.812,0.327,21.69,0.0,72.6,10.11,1.563,1.046,0.0,9.596,36.272,17.341,24.067,348.951,24.551,987.091,0.0,0.0,3.853,65.525
52,137968971218718,1032.454,230,10,26,0,392.941,202.376,399.484,0.216,0.609,4.998,0.267,19.235,0.0,63.164,0.827,1.166,1.199,0.0,9.557,86.032,16.708,66.958,1131.243,30.357,1098.968,0.0,0.0,2.524,411.76
53,137968976260359,531.302,221,10,24,0,303.986,179.567,310.06,0.401,0.482,5.23,0.188,19.246,0.0,66.634,0.765,1.207,1.016,0.0,7.765,59.999,14.443,23.615,206.171,21.211,997.658,0.0,0.0,2.829,51.625
54,137968980745326,2265.231,223,10,24,0,652.662,196.417,739.479,4.62,6.555,73.318,1.321,131.719,0.0,345.549,8.344,10.729,13.435,0.0,20.57,232.019,28.593,207.209,1441.966,24.654,1051.455,0.0,0.0,3.333,815.734
55,137968986989955,465.356,240,10,28,1,222.758,180.967,228.815,0.375,0.565,4.925,0.278,18.381,0.0,75.504,0.731,1.21,1.023,0.0,8.653,50.568,19.866,37.53,251.035,47.037,1035.601,0.0,0.0,4.281,55.024
56,137968991415120,448.243,241,10,28,0,217.15,179.201,222.929,0.354,0.585,4.739,0.312,18.449,0.0,73.688,0.613,1.2,1.058,0.0,8.379,47.793,15.95,26.917,265.561,24.469,994.281,0.0,0.0,1.994,57.542
57,137968995938483,467.084,236,10,28,0,228.223,176.995,235.016,0.402,0.652,4.573,11.119,18.896,0.0,83.704,0.782,1.286,1.3,0.0,7.92,35.932,17.83,24.19,254.681,24.819,1007.46,0.0,0.0,2.898,61.114
58,137969000445492,530.083,232,10,28,0,308.315,183.662,314.756,0.369,0.568,4.707,0.331,18.448,0.0,65.044,0.842,1.32,1.206,0.0,16.244,35.428,22.451,23.1,265.414,24.053,964.851,0.0,0.0,3.229,61.797
59,137969004973006,504.099,222,10,24,1,292.572,192.666,297.776,0.408,0.61,4.763,0.356,18.892,0.0,66.443,0.851,1.294,1.063,0.0,8.268,55.075,14.763,31.538,188.108,23.941,1020.239,0.0,0.0,3.502,50.73
60,137969009439017,461.767,239,10,28,0,231.682,181.597,237.452,0.392,0.678,4.489,0.25,18.227,0.0,62.19,0.75,1.229,1.278,0.0,8.045,35.289,25.924,23.107,265.033,24.869,1010.312,0.0,0.0,3.692,58.382
61,137969013892029,548.447,228,10,26,1,231.285,186.622,237.281,0.395,0.54,4.955,0.311,18.646,0.0,75.431,1.996,1.379,1.198,0.0,83.776,58.165,98.084,39.708,152.636,24.523,1043.052,0.0,0.0,3.675,77.81
62,137969018403367,487.791,233,10,28,0,263.935,189.015,269.879,0.38,0.479,4.58,0.255,19.795,0.0,71.835,0.884,1.231,1.09,0.0,7.215,43.539,13.495,30.793,270.311,24.755,992.413,0.0,0.0,2.686,61.065
63,137969022864408,451.549,222,10,24,0,235.693,177.825,242.459,0.474,0.508,4.579,0.256,19.327,0.0,73.803,0.683,1.34,1.187,0.0,7.672,36.951,14.197,22.611,212.078,35.979,1002.247,0.0,0.0,1.745,54.198
64,137969027346324,473.298,238,10,28,1,247.882,189.338,254.461,0.503,0.531,5.04,0.196,18.343,0.0,84.66,0.747,1.274,1.064,0.0,8.449,35.312,15.513,23.527,256.221,24.382,991.592,0.0,0.0,4.035,69.322
65,137969031816995,475.697,241,10,28,0,246.592,179.515,252.339,0.361,0.522,4.667,0.263,18.492,0.0,64.368,0.801,1.345,1.132,0.0,8.327,35.105,15.905,22.843,284.404,24.9,1035.576,0.0,0.0,2.685,61.915
66,137969036249108,1021.552,224,10,24,0,385.597,236.914,391.399,0.384,0.547,4.652,0.28,18.806,0.0,63.464,0.564,1.234,0.831,0.0,15.448,233.343,22.369,206.979,743.132,28.115,1063.692,0.0,0.0,3.341,410.686
67,137969041276908,1799.517,232,10,28,0,663.721,253.983,733.975,0.441,0.54,4.706,0.325,146.142,0.0,66.435,9.326,1.371,9.019,0.0,17.409,250.196,24.618,113.94,1010.62,34.548,1009.958,0.0,0.0,3.813,409.128
68,137969047045036,1175.028,234,10,27,1,403.551,183.517,409.223,0.402,0.524,4.752,0.316,20.311,0.0,74.433,0.848,1.41,1.215,0.0,19.752,325.038,27.056,151.853,688.763,30.735,1076.462,0.0,0.0,3.134,388.078
69,137969052205897,516.501,235,10,28,0,294.074,174.643,300.97,0.401,0.528,4.877,0.237,18.317,0.0,73.513,1.217,1.392,1.391,0.0,7.767,45.979,14.374,33.867,258.783,23.862,975.758,0.0,0.0,2.569,62.194
70,137969056705400,465.102,238,10,28,0,227.888,183.725,234.234,0.383,0.526,4.662,9.323,19.828,0.0,81.216,0.781,1.589,1.391,0.0,11.737,37.335,15.382,25.437,252.858,24.801,983.996,0.0,0.0,3.162,54.006
71,137969061141630,1062.663,229,10,27,0,411.056,221.707,423.055,0.411,0.615,4.603,0.267,18.804,0.0,62.568,0.73,1.205,1.057,0.0,9.521,79.438,15.623,60.489,1548.347,26.461,1023.507,0.0,0.0,3.101,418.634
72,137969066232310,520.861,239,10,28,0,301.138,177.69,307.025,0.393,0.568,4.989,0.243,19.277,0.0,63.038,0.652,1.384,1.265,0.0,8.321,50.846,19.469,38.542,236.327,26.526,995.315,0.0,0.0,3.555,48.455
73,137969070798928,670.092,238,10,28,0,302.622,175.964,321.035,0.3,0.492,5.116,0.166,22.15,0.0,63.429,0.71,1.391,2.239,0.0,9.823,89.087,116.419,70.252,285.322,26.76,1017.293,0.0,0.0,2.686,96.09
74,137969075447723,533.7,226,10,25,1,305.875,189.33,312.54,0.425,0.641,4.766,0.171,18.836,0.0,72.418,0.609,1.455,1.127,0.0,14.772,37.62,30.474,24.967,190.636,35.325,1060.379,0.0,0.0,3.614,58.952
75,137969079910814,478.154,240,10,28,1,247.562,185.618,253.642,0.375,0.472,5.1,0.295,18.392,0.0,73.724,0.665,1.354,1.379,0.0,8.231,47.083,23.906,34.365,271.152,37.767,999.656,0.0,0.0,3.643,52.221
76,137969084372793,986.149,222,10,24,0,305.416,180.766,311.661,0.377,0.477,4.8,0.242,18.337,0.0,80.139,0.575,1.397,1.33,0.0,10.411,85.746,17.259,65.842,1520.071,26.793,1074.436,0.0,0.0,2.443,411.57
77,137969089348707,469.701,232,10,28,0,236.5,187.512,242.628,0.393,0.531,5.785,0.236,17.918,0.0,80.421,0.671,1.298,1.24,0.0,7.234,35.701,13.518,22.747,268.164,23.756,998.804,0.0,0.0,3.267,67.26
78,137969093851619,455.636,240,10,28,0,240.751,175.119,247.213,0.409,0.464,4.856,0.205,20.093,0.0,63.365,0.877,1.182,1.041,0.0,7.815,46.195,14.996,34.554,241.214,24.561,961.846,0.0,0.0,2.724,52.634
79,137969098271965,520.611,223,10,25,0,294.644,187.939,301.084,0.341,0.479,4.907,0.262,19.879,0.0,63.083,0.74,1.757,0.846,0.0,6.995,48.467,13.683,26.553,204.22,21.603,1022.047,0.0,0.0,3.346,63.95
80,137969102770686,525.485,239,10,28,0,301.673,186.583,307.654,0.321,0.572,4.764,0.244,19.823,0.0,61.946,0.852,1.371,1.014,0.0,7.865,45.589,15.302,23.383,261.029,24.514,1017.948,0.0,0.0,3.387,59.606
81,137969107275014,467.755,237,10,28,0,236.411,178.758,242.954,0.294,0.533,4.739,0.252,17.983,0.0,70.572,0.723,1.349,1.124,0.0,8.063,55.394,15.824,32.627,248.681,23.904,1025.096,0.0,0.0,3.289,60.509
82,137969111735594,519.834,225,10,26,0,296.721,177.238,303.635,0.326,0.491,5.03,0.262,18.835,0.0,71.674,0.886,1.277,0.922,0.0,7.668,43.662,13.725,31.166,238.159,22.111,970.714,0.0,0.0,1.746,61.479
83,137969116210159,455.665,215,10,24,0,231.299,193.283,237.767,0.321,0.548,4.624,0.3,19.131,0.0,86.009,0.622,1.295,1.164,0.0,8.467,35.831,15.156,24.54,246.964,21.033,938.704,0.0,0.0,2.858,80.627
84,137969120652920,457.196,224,10,25,0,231.873,179.744,237.851,0.302,0.479,5.124,0.246,24.075,0.0,68.378,0.828,1.709,0.913,0.0,7.669,37.063,13.959,25.345,195.273,22.013,992.668,0.0,0.0,4.164,56.995
85,137969125107560,533.847,218,10,24,0,316.402,200.681,322.059,0.373,0.48,4.749,0.287,18.892,0.0,64.108,0.703,1.425,1.333,0.0,8.37,32.073,15.123,21.192,186.357,21.293,959.502,0.0,0.0,2.833,64.397
86,137969129603917,861.992,210,10,24,0,307.949,192.016,314.701,0.362,0.553,4.605,0.165,20.449,0.0,67.332,0.736,1.331,1.165,0.0,19.104,79.492,29.785,64.816,376.606,22.671,1090.852,0.0,0.0,3.334,250.592
87,137969134449768,472.798,237,10,28,0,251.862,178.993,258.419,0.297,0.62,4.976,0.234,20.154,0.0,62.676,0.62,1.352,0.968,0.0,8.459,36.389,15.608,24.206,190.827,24.444,973.791,0.0,0.0,2.724,53.336
88,137969138879332,629.863,238,10,28,1,300.378,184.311,306.774,0.413,0.561,4.511,0.241,19.141,0.0,70.1,0.781,1.383,1.303,0.0,104.23,50.37,111.865,35.199,232.648,25.738,1075.509,0.0,0.0,10.766,73.511
89,137969143488803,877.544,222,10,24,0,234.658,181.15,240.788,0.358,0.523,4.63,0.279,19.348,0.0,75.333,0.962,1.322,0.915,0.0,9.575,119.838,15.841,103.053,1490.808,32.059,997.599,0.0,0.0,2.576,400.306
90,137969148402436,469.897,230,10,27,1,227.957,182.301,233.693,0.298,0.485,4.348,0.248,19.476,0.0,77.657,0.925,1.3,1.006,0.0,7.512,46.575,15.781,23.801,255.744,23.732,1007.262,0.0,0.0,2.423,62.413
91,137969152899766,579.034,237,10,28,0,304.685,178.555,310.824,0.319,0.533,4.317,0.272,19.753,0.0,78.367,0.729,1.379,1.01,0.0,9.931,80.031,17.346,60.228,181.473,26.167,1023.741,0.0,0.0,2.517,93.741
92,137969157471593,512.736,231,10,27,0,310.174,185.795,315.67,0.296,0.511,4.774,0.232,18.589,0.0,63.314,0.833,1.346,1.285,0.0,7.335,34.656,22.87,22.927,242.7,27.562,1002.252,0.0,0.0,2.707,49.186
93,137969161969358,2074.973,220,10,24,0,648.49,191.238,731.441,1.931,1.298,80.095,0.631,131.279,0.0,301.709,10.255,11.051,8.475,0.0,27.904,204.549,34.663,176.322,674.674,22.933,1018.768,0.0,0.0,3.545,576.139
94,137969168019683,1172.785,226,10,26,0,445.453,206.294,455.288,0.297,0.527,4.586,0.242,20.339,0.0,64.481,0.954,1.426,1.048,0.0,10.315,91.129,120.74,68.584,1181.722,26.058,1003.806,0.0,0.0,3.116,397.54
95,137969173168965,1113.328,233,10,28,0,389.283,199.272,395.373,0.189,0.551,4.705,0.247,20.091,0.0,68.796,0.839,1.319,1.018,0.0,17.096,139.824,120.991,113.353,989.888,27.897,1016.432,0.0,0.0,3.589,414.542
96,137969178327615,515.011,227,10,25,1,302.687,182.559,308.462,0.335,0.507,4.388,0.167,19.326,0.0,75.981,0.842,1.341,1.073,0.0,6.775,38.723,12.86,26.514,177.479,22.018,1030.765,0.0,0.0,2.951,52.219
97,137969182775703,1311.386,228,10,26,0,664.757,194.95,757.86,0.328,0.638,52.55,0.264,150.205,0.0,155.402,9.951,13.164,7.777,0.0,8.279,47.109,14.917,34.92,273.304,26.91,1000.986,0.0,0.0,1.705,136.722
98,137969188098421,1959.818,221,10,24,0,645.891,196.159,738.229,2.651,0.618,77.561,0.259,166.303,0.0,406.938,5.698,13.677,8.557,0.0,12.77,82.975,19.543,62.261,1438.875,24.917,1043.157,0.0,0.0,2.626,927.929
99,137969194070147,1119.643,235,10,27,0,488.283,180.456,495.554,0.383,0.594,4.72,0.26,19.344,0.0,66.614,0.879,1.243,1.105,0.0,9.081,99.251,139.441,82.906,1118.219,26.793,1051.611,0.0,0.0,3.245,391.235
100,137969199234194,940.996,222,10,24,0,473.134,164.636,545.997,0.358,0.582,4.63,0.278,19.068,0.0,63.431,0.826,1.279,0.958,0.0,8.069,45.693,14.317,21.959,171.868,21.271,991.314,0.0,0.0,3.288,52.091
101,137969204184973,1068.85,214,10,24,0,452.385,239.549,459.022,0.338,0.627,5.121,0.19,18.543,0.0,65.888,0.639,1.239,0.876,0.0,12.844,226.413,19.334,208.611,639.541,25.05,940.229,0.0,0.0,3.227,402.641
102,137969209217950,1131.918,238,10,28,0,300.803,186.206,306.858,0.362,0.666,4.79,0.254,19.686,0.0,66.024,0.81,1.419,1.066,0.0,16.616,272.126,27.034,244.945,967.095,30.345,1103.527,0.0,0.0,2.58,410.396
103,137969214363358,463.121,215,10,24,1,224.5,177.836,230.752,0.329,0.494,5.073,0.197,19.183,0.0,83.547,0.943,1.248,0.958,0.0,7.433,53.103,14.382,26.241,210.606,21.342,955.262,0.0,0.0,2.763,51.711
104,137969218742422,531.958,240,10,28,0,303.289,186.301,309.933,0.3,0.52,5.227,0.235,20.357,0.0,74.087,0.914,1.387,0.989,0.0,8.731,34.485,19.492,22.636,277.136,24.617,1006.232,0.0,0.0,2.693,58.806
105,137969223340684,915.959,242,10,28,0,226.494,177.563,233.499,0.31,0.511,6.156,0.406,19.059,0.0,83.789,0.748,1.316,1.136,0.0,14.675,72.05,27.525,54.057,1497.697,27.063,1092.188,0.0,0.0,2.572,408.627
106,137969228272491,438.396,216,10,24,0,227.353,178.982,234.449,0.336,0.493,4.382,0.247,19.999,0.0,65.308,0.775,1.282,1.039,0.0,7.691,38.988,24.154,27.41,246.506,21.283,900.34,0.0,0.0,3.504,59.09
107,137969232726096,517.042,222,10,24,0,303.025,186.307,309.173,0.319,0.575,5.128,0.228,19.789,0.0,65.865,0.727,1.449,1.042,0.0,7.371,48.985,13.604,25.525,212.642,21.442,1014.014,0.0,0.0,3.429,60.651
108,137969237205335,1062.074,231,10,27,0,346.829,232.913,353.265,0.325,0.49,4.955,0.265,19.991,0.0,65.593,0.741,1.334,1.129,0.0,13.475,102.793,124.97,78.958,1233.254,35.468,1002.159,0.0,0.0,2.854,406.437
109,137969242313409,458.768,234,10,28,0,233.963,181.937,240.403,0.339,0.571,5.147,0.189,20.23,0.0,65.623,1.065,1.31,1.12,0.0,7.396,38.223,23.57,25.548,210.332,25.034,1060.59,0.0,0.0,3.019,52.993
110,137969246669074,484.157,216,10,24,1,254.429,183.644,260.823,0.402,0.622,5.396,0.291,19.311,0.0,76.144,0.873,1.287,1.031,0.0,16.934,32.289,23.06,21.408,255.813,21.711,950.693,0.0,0.0,3.75,61.963
