draw,status,generate_tok_s,parse_tok_s,ttft_s,ttlt_s,token_sha256,result_dir,source_log,reason
draw_01,ok,169.214,2234.6202718064656,0.572804,24.766121,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_01,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052318-1-1/log.0,
draw_02,ok,167.914,2032.8935582110448,0.629644,25.010159,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_02,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052426-1-1/log.0,
draw_03,ok,173.306,2222.4998649310432,0.575928,24.198175,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_03,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052532-1-1/log.0,
draw_04,ok,168.545,2220.327685222715,0.576491,24.865777,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_04,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052639-1-1/log.0,
draw_05,ok,168.28,2216.4493836025695,0.5775,24.905575,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_05,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052744-1-1/log.0,
draw_06,ok,167.093,2226.1611476975186,0.574981,25.07591,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_06,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052851-1-1/log.0,
draw_07,ok,169.718,2213.598074866958,0.578244,24.700009,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_07,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-052957-1-1/log.0,
draw_08,ok,169.654,2236.524438785603,0.572317,24.702858,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_08,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053103-1-1/log.0,
draw_09,ok,169.676,2192.541401014154,0.583797,24.711211,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_09,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053210-1-1/log.0,
draw_10,ok,170.578,2228.5584704988146,0.574362,24.574697,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_10,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053317-1-1/log.0,
draw_11,ok,169.111,2224.8297497267636,0.575325,24.783903,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_11,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053422-1-1/log.0,
draw_12,ok,170.009,2226.716896668082,0.574837,24.65506,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_12,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053529-1-1/log.0,
draw_13,ok,170.07,2222.4722310559227,0.575935,24.648653,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_13,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053635-1-1/log.0,
draw_14,ok,170.11,2231.4526532407003,0.573617,24.640048,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_14,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053740-1-1/log.0,
draw_15,ok,169.037,2213.4596197817978,0.57828,24.797996,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_15,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053846-1-1/log.0,
draw_16,ok,171.421,2243.6165668752465,0.570507,24.452424,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-kvprobe7-tp4-20260812T052103Z/results/draw_16,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260812-053954-1-1/log.0,
