window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
17,137654973762647,1864.896,221,10,24,0,647.244,177.767,683.645,5.427,1.112,72.217,0.514,97.024,0.0,267.644,65.05,12.973,7.507,0.0,9.873,408.076,16.165,384.2,321.729,24.29,986.817,0.0,0.0,2.308,546.27
18,137654979651485,1418.37,229,10,26,1,674.262,183.81,731.627,0.246,0.52,11.179,0.244,93.357,0.0,76.663,25.857,11.573,9.663,0.0,7.968,195.529,14.28,77.729,730.482,23.06,1048.271,0.0,0.0,3.591,258.172
19,137654985031860,506.557,215,10,24,1,301.294,172.643,306.707,0.242,0.427,4.575,0.26,17.525,0.0,72.495,1.382,1.094,1.053,0.0,16.951,30.933,31.012,24.548,171.157,21.503,931.312,0.0,0.0,3.296,52.239
20,137654989512928,672.5,214,10,24,1,476.316,188.531,482.012,0.4,0.521,4.872,0.236,17.447,0.0,74.114,1.656,1.241,1.033,0.0,7.428,30.745,21.936,20.846,166.289,21.482,909.173,0.0,0.0,3.738,50.223
21,137654994099018,1126.925,233,10,28,0,369.008,177.882,375.14,0.367,0.449,5.339,0.28,17.651,0.0,74.996,1.373,1.097,1.481,0.0,8.982,104.203,15.573,79.282,1861.937,26.148,1047.608,0.0,0.0,3.478,410.552
22,137654999198486,910.675,211,10,24,0,658.336,181.422,723.333,0.431,0.535,4.655,0.236,17.434,0.0,71.418,1.33,1.033,1.062,0.0,7.616,28.634,14.023,19.223,186.83,21.341,876.951,0.0,0.0,3.091,55.766
23,137655004097690,2504.039,223,10,24,0,685.412,185.547,791.129,1.572,1.259,102.946,3.318,190.092,0.0,322.273,35.636,14.985,11.568,0.0,9.762,112.471,16.949,71.502,1028.388,27.683,1564.873,0.0,0.0,3.458,968.663
24,137655010550228,592.246,217,10,24,0,310.903,176.058,317.222,0.244,0.627,4.98,0.356,19.784,0.0,156.412,1.235,1.298,0.964,0.0,7.313,40.244,13.613,23.091,151.187,21.638,918.311,0.0,0.0,3.138,64.678
25,137655015163472,948.405,235,10,28,0,630.61,182.742,686.438,0.452,0.594,5.186,0.249,17.697,0.0,66.321,1.517,1.401,1.003,0.0,7.637,78.293,22.118,28.562,326.031,36.818,992.641,0.0,0.0,2.511,59.163
26,137655020084943,1097.756,237,10,28,0,463.973,187.124,471.863,0.358,0.484,5.284,0.242,16.678,0.0,69.771,1.434,1.179,0.988,0.0,13.335,106.608,22.775,91.227,1265.817,27.057,999.146,0.0,0.0,3.109,422.636
27,137655025170722,932.213,218,10,24,1,627.634,183.218,690.286,0.424,0.445,5.186,0.242,20.829,0.0,69.254,1.239,1.1,1.232,0.0,7.766,39.597,14.062,28.111,179.748,21.616,894.469,0.0,0.0,3.511,67.698
28,137655030085250,1108.381,228,10,26,0,512.831,170.87,518.994,0.233,0.481,4.633,0.231,21.189,0.0,66.617,1.28,5.295,1.301,0.0,9.507,107.054,15.742,89.273,1180.956,24.981,972.44,0.0,0.0,2.986,397.067
29,137655035149925,1149.67,236,10,28,1,289.028,174.434,295.383,0.383,0.475,91.793,0.238,26.421,0.0,289.851,1.235,0.917,0.946,0.0,8.832,89.747,15.42,74.511,1444.269,53.003,1016.067,0.0,0.0,3.889,547.23
30,137655040279131,850.768,221,10,25,0,634.178,173.71,639.856,0.402,0.434,5.535,0.231,17.494,0.0,64.477,1.284,1.044,1.109,0.0,7.93,41.32,13.991,23.58,247.152,22.133,933.13,0.0,0.0,3.013,66.675
31,137655045381021,918.314,242,10,28,0,256.024,175.338,262.646,0.207,0.57,4.471,0.216,17.31,0.0,61.699,1.362,1.107,1.545,0.0,15.662,138.134,18.964,116.803,1219.303,30.761,1045.962,0.0,0.0,3.2,402.774
32,137655050342257,1614.526,224,10,24,1,571.031,180.89,625.611,1.017,0.456,51.971,0.756,84.239,0.0,247.655,16.291,6.304,5.028,0.0,12.36,146.857,18.489,128.365,1135.21,25.329,1054.275,0.0,0.0,3.08,527.204
33,137655055904519,1162.367,215,10,24,0,672.001,180.511,740.303,0.376,0.437,57.831,0.249,79.436,0.0,123.597,11.651,4.011,4.724,0.0,10.828,36.725,21.66,25.187,193.411,21.822,930.753,0.0,0.0,3.232,99.807
34,137655061039972,1141.157,238,10,28,0,512.637,172.507,518.846,0.393,0.496,4.586,0.22,17.182,0.0,67.33,1.262,1.043,1.166,0.0,12.419,119.663,19.733,100.882,1360.0,28.462,1018.424,0.0,0.0,2.707,407.502
35,137655066182340,513.278,217,10,24,0,301.664,173.478,307.203,0.335,0.416,4.683,0.246,23.18,0.0,68.116,1.208,6.279,1.106,0.0,6.938,33.886,13.002,22.435,219.872,21.138,886.027,0.0,0.0,4.033,59.383
36,137655070716049,497.965,228,10,26,0,302.402,193.195,307.682,0.186,0.428,4.348,0.22,16.947,0.0,64.396,1.24,1.008,0.866,0.0,7.933,43.844,14.337,31.981,145.762,24.341,979.653,0.0,0.0,3.279,52.211
37,137655075175971,1029.42,221,10,24,0,412.929,182.044,418.585,0.354,0.694,5.051,0.235,17.38,0.0,61.682,1.246,0.92,1.208,0.0,9.22,116.171,15.641,99.777,1279.629,21.757,1003.578,0.0,0.0,3.167,405.193
38,137655080202067,1008.255,216,10,24,0,373.357,201.277,379.427,0.354,0.453,5.163,0.242,16.766,0.0,64.823,1.359,1.107,0.948,0.0,14.696,101.468,20.685,84.332,1390.101,61.074,952.795,0.0,0.0,3.843,411.178
39,137655085226659,995.563,239,10,28,1,359.839,173.815,370.411,0.46,0.446,5.182,0.226,17.266,0.0,67.584,1.291,0.983,0.871,0.0,11.498,144.422,23.726,120.568,1078.394,26.985,990.35,0.0,0.0,3.735,406.481
40,137655090152981,1083.309,232,10,27,0,429.338,177.048,439.148,0.431,0.521,5.269,0.242,17.742,0.0,69.766,1.111,1.0,0.851,0.0,10.924,117.779,17.046,95.003,1235.465,28.868,1008.161,0.0,0.0,2.314,417.526
41,137655095214654,1029.85,236,10,28,0,406.872,198.381,413.117,0.423,0.489,4.611,0.221,17.041,0.0,68.626,1.27,0.914,0.919,0.0,12.624,120.145,19.15,97.527,1190.77,33.763,1021.097,0.0,0.0,3.182,405.763
42,137655100206212,504.586,236,10,28,0,293.82,179.956,299.373,0.349,0.492,5.525,0.223,17.281,0.0,69.618,1.351,1.283,0.944,0.0,7.707,35.433,17.993,23.898,250.688,25.111,958.788,0.0,0.0,3.214,61.488
43,137655104671221,762.215,217,10,24,0,298.156,178.213,303.263,0.249,0.503,3.953,0.222,16.956,0.0,61.048,1.494,0.973,0.89,0.0,11.358,101.396,17.638,86.597,1052.954,21.522,936.498,0.0,0.0,2.822,296.365
44,137655109401125,1638.745,219,10,24,0,634.674,179.598,705.678,1.269,0.679,51.874,0.981,80.958,0.0,206.492,14.673,8.017,5.046,0.0,9.531,131.885,15.781,82.204,1253.296,22.232,971.435,0.0,0.0,2.753,512.789
45,137655115008527,1009.723,219,10,24,1,297.762,174.82,306.039,0.421,0.466,4.292,0.239,17.224,0.0,69.55,1.255,0.942,1.023,0.0,11.865,123.344,131.697,103.626,1029.434,22.589,987.3,0.0,0.0,3.355,389.942
46,137655119966023,490.28,217,10,24,0,279.213,184.171,284.995,0.429,0.618,5.333,0.222,17.752,0.0,64.628,1.28,1.068,0.954,0.0,7.33,39.152,13.568,23.476,161.766,36.484,940.761,0.0,0.0,3.357,53.94
47,137655124440594,881.28,213,10,23,1,230.881,181.086,236.569,0.191,0.506,4.316,0.264,17.438,0.0,67.382,1.133,1.129,0.795,0.0,12.93,141.755,19.616,124.737,1193.929,25.674,973.301,0.0,0.0,3.356,390.159
48,137655129243027,1940.398,215,10,24,0,349.343,170.143,401.283,0.561,0.457,26.897,0.751,58.624,0.0,204.274,22.607,5.208,3.39,0.0,11.414,91.399,17.895,73.747,1531.425,22.27,939.331,0.0,0.0,3.588,470.345
49,137655135148959,1069.518,230,10,27,0,420.267,177.445,433.355,0.374,0.478,4.972,0.27,17.271,0.0,70.681,1.216,1.018,1.039,0.0,7.827,97.774,14.406,80.162,1414.358,28.663,1025.272,0.0,0.0,3.158,404.158
50,137655140178336,1839.557,223,10,24,0,680.14,202.607,748.758,0.205,0.716,56.02,1.688,84.449,0.0,370.202,17.448,5.427,5.043,0.0,12.877,112.168,18.828,88.505,1272.779,56.986,1098.838,0.0,0.0,2.533,813.243
51,137655146045558,432.076,220,10,24,0,239.424,169.145,248.739,0.414,0.448,4.86,0.242,16.454,0.0,64.812,1.178,0.956,0.968,0.0,7.807,37.305,19.718,25.568,186.374,21.177,943.969,0.0,0.0,2.941,49.994
52,137655150426439,480.087,218,10,24,1,296.316,175.557,301.564,0.427,0.446,4.938,0.221,17.115,0.0,63.315,1.171,1.043,1.039,0.0,7.453,37.644,13.758,21.848,143.574,26.929,925.298,0.0,0.0,3.28,45.199
53,137655154910785,536.135,229,10,26,0,298.563,180.94,303.754,0.235,0.467,4.31,0.221,17.088,0.0,60.515,1.335,0.927,1.098,0.0,7.385,95.605,13.226,79.081,104.068,24.054,1011.176,0.0,0.0,2.981,72.782
54,137655159396456,959.272,231,10,27,0,306.315,177.829,311.858,0.233,0.455,4.548,0.22,17.31,0.0,60.904,1.235,1.074,1.099,0.0,10.716,151.263,17.676,121.433,1135.825,24.842,981.243,0.0,0.0,3.004,399.508
55,137655164386867,770.223,218,10,24,1,565.383,172.288,571.783,0.367,0.492,4.643,0.257,17.468,0.0,67.599,1.319,1.273,0.789,0.0,11.135,41.331,17.566,29.739,150.319,29.536,954.098,0.0,0.0,4.03,46.917
56,137655169164807,1036.088,215,10,24,0,436.932,184.003,443.588,0.401,0.452,5.02,0.247,17.71,0.0,67.317,1.155,1.145,0.799,0.0,17.767,93.701,24.48,78.394,1260.526,23.384,896.989,0.0,0.0,2.951,405.588
57,137655174164127,1095.271,224,10,24,0,416.32,172.125,422.558,0.418,0.495,5.663,0.265,17.646,0.0,83.423,1.131,1.383,1.041,0.0,11.842,101.806,18.439,80.672,1372.302,30.412,1019.843,0.0,0.0,2.896,413.724
58,137655179249126,1631.102,217,10,24,0,653.422,178.199,712.021,0.621,0.502,97.444,0.628,77.134,0.0,273.828,14.461,8.199,6.435,0.0,13.306,92.45,20.052,77.298,1153.537,23.424,871.168,0.0,0.0,2.444,516.371
59,137655184882946,1180.837,222,10,24,0,635.362,178.985,692.919,0.254,0.537,55.403,0.228,77.027,0.0,115.573,20.658,9.199,4.681,0.0,13.662,99.597,34.69,83.669,201.812,22.482,988.012,0.0,0.0,2.907,170.385
60,137655190071930,1103.763,237,10,28,1,472.139,186.147,477.688,0.42,0.467,4.796,0.232,16.921,0.0,65.471,1.172,1.005,1.138,0.0,12.06,129.359,19.034,79.417,1275.814,26.053,1115.096,0.0,0.0,3.589,403.351
61,137655195208602,885.604,210,10,24,0,632.184,176.376,689.585,0.24,0.496,4.203,0.244,17.798,0.0,60.87,1.127,1.283,0.866,0.0,7.539,35.221,15.063,20.651,186.238,21.684,916.211,0.0,0.0,2.94,57.232
62,137655200090935,503.598,227,10,25,0,299.391,166.931,304.652,0.429,0.463,5.331,0.226,17.427,0.0,63.677,1.294,1.169,1.032,0.0,8.146,42.893,14.462,30.786,193.715,25.963,971.325,0.0,0.0,3.263,59.884
63,137655204598983,1472.396,219,10,24,0,647.508,182.975,702.616,0.257,0.469,48.532,0.276,79.995,0.0,131.76,23.832,6.993,4.403,0.0,8.876,139.783,15.26,95.221,1110.353,22.426,934.347,0.0,0.0,2.932,424.673
64,137655210065677,1102.894,220,10,24,1,506.457,182.705,514.4,0.447,0.471,4.791,0.246,16.909,0.0,67.224,1.317,0.995,0.813,0.0,11.433,101.483,21.25,85.504,1262.559,22.835,980.358,0.0,0.0,3.416,399.044
65,137655215138009,1093.393,217,10,24,0,468.054,172.339,474.473,0.233,0.449,4.102,0.236,17.544,0.0,73.445,1.132,1.018,1.212,0.0,13.085,106.304,19.109,79.981,1387.966,23.543,950.187,0.0,0.0,2.928,407.666
66,137655220226854,1675.835,217,10,24,0,641.62,178.591,698.877,0.71,0.511,61.724,0.33,70.869,0.0,285.279,28.531,7.055,7.624,0.0,11.56,90.106,17.672,72.278,1270.212,23.717,943.269,0.0,0.0,3.464,550.7
67,137655225910367,482.368,237,10,28,1,238.315,180.52,244.493,0.192,0.458,5.283,0.235,16.311,0.0,69.62,1.068,1.09,0.816,0.0,10.217,76.589,26.792,58.991,127.157,25.675,1024.362,0.0,0.0,3.695,73.71
68,137655230341228,487.563,215,10,24,0,296.498,170.057,301.724,0.203,0.559,4.471,0.243,17.459,0.0,61.472,1.16,1.119,1.169,0.0,6.959,42.016,13.213,31.763,206.482,21.385,907.434,0.0,0.0,3.192,47.329
69,137655234806043,1279.753,216,10,24,0,675.966,190.059,744.424,0.295,0.436,4.58,0.26,44.888,0.0,62.508,19.206,1.15,5.976,0.0,14.895,114.929,22.174,98.208,402.658,27.648,980.168,0.0,0.0,2.309,273.767
70,137655240075814,1644.24,215,10,24,0,647.14,185.857,713.071,0.794,0.447,53.053,1.334,74.363,0.0,228.582,18.323,9.835,5.97,0.0,14.94,125.046,21.003,106.208,1208.374,21.233,917.93,0.0,0.0,3.633,530.131
71,137655245753989,702.184,219,10,24,1,305.046,174.634,310.909,0.457,0.467,4.922,0.227,17.574,0.0,67.248,1.151,1.609,0.887,0.0,120.983,93.45,131.049,77.432,273.086,23.749,948.575,0.0,0.0,3.819,151.193
72,137655250393523,866.077,220,10,24,0,239.921,178.822,245.263,0.44,0.465,4.82,0.236,17.333,0.0,66.702,1.355,1.178,1.055,0.0,19.935,102.028,26.144,79.304,1222.277,22.639,993.911,0.0,0.0,3.191,407.684
73,137655255230666,1032.85,217,10,24,0,398.331,172.337,403.878,0.445,0.442,5.587,0.233,17.435,0.0,69.582,1.203,1.085,1.094,0.0,13.159,95.541,20.012,79.709,1265.338,22.327,868.27,0.0,0.0,2.524,411.333
74,137655260254997,974.814,227,10,26,0,331.469,172.965,336.946,0.379,0.511,5.217,0.24,17.396,0.0,70.611,1.214,1.263,1.121,0.0,12.643,106.806,18.641,87.737,1330.321,27.471,1044.162,0.0,0.0,3.018,414.059
75,137655265221876,993.106,227,10,26,0,382.377,208.748,389.348,0.278,0.457,5.012,0.214,16.78,0.0,61.584,1.098,1.332,0.936,0.0,11.972,107.961,31.534,88.835,1282.795,25.329,988.774,0.0,0.0,2.329,400.076
76,137655270270990,436.946,229,10,26,0,227.551,172.578,234.358,0.364,0.461,4.291,0.23,17.348,0.0,61.769,1.164,1.013,1.026,0.0,7.432,41.471,14.364,23.446,236.138,23.805,974.369,0.0,0.0,2.751,59.042
77,137655274686993,1377.142,225,10,25,0,639.943,186.514,705.707,0.18,0.416,41.523,0.251,117.887,0.0,116.816,252.168,7.942,5.35,0.0,13.176,35.744,19.537,23.277,194.608,21.97,954.056,0.0,0.0,3.666,95.959
78,137655280093992,489.053,215,10,24,0,299.617,175.534,306.066,0.362,0.483,5.724,0.259,17.699,0.0,63.464,0.688,1.057,0.892,0.0,6.722,41.639,12.723,22.458,154.232,21.387,913.825,0.0,0.0,3.078,52.058
79,137655284514884,1666.839,229,10,26,1,684.997,184.829,749.975,1.318,0.441,20.035,0.615,79.279,0.0,210.739,4.989,3.909,10.196,0.0,13.941,137.906,20.529,118.291,1516.288,25.033,1074.267,0.0,0.0,2.829,442.482
80,137655290166654,1039.281,215,10,24,0,403.568,171.874,409.402,0.374,0.469,4.614,0.235,18.112,0.0,68.549,0.68,1.071,0.818,0.0,10.101,87.267,20.308,72.311,1433.163,25.438,901.913,0.0,0.0,2.877,412.751
81,137655295160171,1707.794,221,10,24,0,668.892,172.174,726.795,1.163,0.631,54.4,1.208,84.119,0.0,285.634,5.048,6.066,3.477,0.0,9.27,91.977,15.493,75.089,1201.291,22.354,970.781,0.0,0.0,2.817,538.439
82,137655300923853,1153.186,217,10,24,0,679.289,181.443,735.31,0.366,0.454,17.757,0.236,74.358,0.0,99.711,4.177,6.417,4.248,0.0,11.721,64.132,17.901,43.556,294.432,22.147,941.821,0.0,0.0,3.412,115.196
83,137655306040559,1138.391,203,10,24,0,550.545,175.999,556.527,0.378,0.656,8.143,0.23,17.734,0.0,76.106,0.612,0.943,0.915,0.0,8.146,77.041,13.548,62.853,1261.991,21.782,923.59,0.0,0.0,3.205,399.073
84,137655311161113,1069.685,217,10,23,0,443.965,174.83,449.096,0.398,0.47,5.088,0.246,18.194,0.0,63.908,0.684,1.056,0.969,0.0,11.569,96.297,36.355,78.73,1275.104,20.742,949.093,0.0,0.0,2.18,407.634
85,137655316189187,1052.525,233,10,27,0,417.765,191.074,423.244,0.371,0.444,5.275,0.254,17.422,0.0,66.593,0.754,1.072,1.071,0.0,8.913,117.442,15.756,92.754,1106.372,29.944,1070.865,0.0,0.0,2.979,394.437
86,137655321226474,871.392,212,10,23,0,655.747,175.357,675.813,0.385,0.597,4.994,0.25,17.693,0.0,61.755,0.659,1.14,0.843,0.0,8.293,37.58,27.89,22.851,185.238,19.803,897.824,0.0,0.0,3.072,59.325
87,137655326072728,1119.381,216,10,24,0,505.956,192.759,516.144,0.362,0.483,4.584,0.24,17.875,0.0,62.558,0.68,1.174,0.871,0.0,12.41,105.876,19.64,82.163,1166.159,22.173,952.389,0.0,0.0,3.286,398.761
88,137655331137046,1928.79,228,10,26,0,786.047,185.999,1031.987,0.194,0.464,42.518,0.262,75.489,0.0,127.144,3.809,6.314,3.618,0.0,8.231,143.795,15.917,127.707,1166.659,32.878,967.529,0.0,0.0,2.912,530.26
89,137655337050010,1134.894,234,10,28,0,483.052,183.679,490.628,0.418,0.441,4.483,0.245,18.311,0.0,67.852,0.528,1.222,1.053,0.0,11.999,101.237,18.233,82.961,1396.051,49.261,998.176,0.0,0.0,2.755,417.209
90,137655342161299,1079.455,227,10,26,0,401.883,183.368,411.842,0.227,0.442,5.309,0.262,17.901,0.0,67.855,0.621,1.201,0.869,0.0,12.24,83.442,18.213,65.183,1648.968,54.703,1001.347,0.0,0.0,2.816,436.282
91,137655347177526,925.512,211,10,24,0,653.707,193.92,713.704,0.412,0.53,4.386,0.24,16.988,0.0,66.174,0.693,1.065,0.83,0.0,7.933,30.205,15.503,20.825,242.661,22.001,955.116,0.0,0.0,2.852,68.689
92,137655352095328,1693.726,217,10,24,0,673.905,168.387,748.416,5.801,0.483,53.153,0.663,79.075,0.0,268.752,4.345,4.895,4.556,0.0,12.989,84.96,131.191,70.084,1359.183,22.091,874.14,0.0,0.0,3.25,545.524
93,137655357814064,441.352,223,10,24,0,245.057,182.22,252.834,0.369,0.455,4.494,0.242,17.356,0.0,60.292,0.697,1.137,0.851,0.0,7.651,41.576,14.057,24.036,166.178,21.781,989.326,0.0,0.0,3.254,47.671
94,137655362242065,1197.541,221,10,24,0,635.015,185.201,673.091,1.867,0.448,50.961,0.861,64.757,0.0,239.747,4.761,6.016,7.377,0.0,7.377,45.736,13.841,23.386,229.078,21.278,981.341,0.0,0.0,3.325,172.44
95,137655367487728,918.746,227,10,26,0,297.509,173.535,303.234,0.37,0.481,5.258,0.233,17.338,0.0,64.243,0.606,1.051,1.029,0.0,8.54,104.593,14.742,85.945,1264.26,26.46,976.675,0.0,0.0,4.308,412.54
96,137655372344143,962.003,220,10,24,1,324.665,172.773,330.145,0.292,0.527,5.363,0.234,17.713,0.0,68.632,0.544,1.076,0.902,0.0,11.128,156.93,21.263,139.599,1099.829,21.781,890.711,0.0,0.0,3.188,403.184
97,137655377252908,1049.616,217,10,24,0,345.675,178.091,359.996,0.357,0.453,4.876,0.242,17.907,0.0,65.329,0.603,1.003,0.843,0.0,12.521,97.976,18.959,81.397,1533.387,25.211,931.303,0.0,0.0,2.518,394.058
98,137655382284912,981.017,227,10,26,0,345.428,173.491,352.295,0.351,0.461,5.054,0.257,18.175,0.0,71.494,0.563,1.014,0.991,0.0,12.321,90.338,18.481,71.119,1347.164,26.186,1035.388,0.0,0.0,3.196,408.782
99,137655387291915,984.439,241,10,28,0,374.415,159.598,379.913,0.37,0.454,5.313,0.231,16.792,0.0,68.553,0.638,1.006,1.415,0.0,10.445,107.146,41.549,88.414,1302.636,27.2,1014.502,0.0,0.0,3.24,396.585
100,137655392233465,1036.602,228,10,25,1,366.303,182.536,372.709,0.357,0.423,4.669,0.242,17.88,0.0,63.865,0.578,0.928,0.897,0.0,8.02,126.371,13.977,101.727,1475.407,27.31,994.941,0.0,0.0,3.724,405.318
101,137655397227626,1025.181,216,10,24,0,420.426,170.212,426.374,0.376,0.456,4.909,0.263,17.179,0.0,64.289,0.672,0.892,1.307,0.0,9.382,121.669,15.896,87.047,1189.313,22.618,923.417,0.0,0.0,2.903,408.802
102,137655402279554,522.847,217,10,24,0,325.938,169.794,331.403,0.363,0.519,4.806,0.22,17.465,0.0,61.263,0.615,1.068,1.003,0.0,7.204,38.381,13.281,22.074,177.351,21.498,861.582,0.0,0.0,2.927,64.991
103,137655406776294,1500.62,229,10,26,1,665.16,194.341,736.963,2.711,0.532,113.145,1.574,77.298,0.0,316.132,4.105,4.926,7.47,0.0,9.497,162.138,15.721,138.458,434.351,27.514,1033.529,0.0,0.0,3.743,297.065
104,137655412212445,1046.742,225,10,24,1,398.045,170.061,404.288,0.421,0.513,5.255,0.235,18.36,0.0,72.949,0.613,1.39,0.967,0.0,18.702,104.64,25.688,88.262,1339.849,46.346,1041.144,0.0,0.0,3.441,409.928
105,137655417257045,1030.219,221,10,24,0,399.004,188.141,407.291,0.441,0.51,5.225,0.222,18.121,0.0,69.447,0.596,1.231,1.232,0.0,14.594,110.383,20.871,92.669,1198.978,23.224,913.34,0.0,0.0,2.931,425.429
106,137655422275594,1663.351,217,10,24,0,664.186,178.016,723.818,0.991,3.938,88.767,1.691,70.506,0.0,286.148,4.108,5.55,7.488,0.0,7.935,93.369,14.23,76.992,1253.263,22.43,972.799,0.0,0.0,2.99,557.132
107,137655427949075,1372.417,225,10,25,0,675.057,211.28,735.991,1.307,2.995,55.925,1.463,84.031,0.0,253.16,7.059,6.672,8.098,0.0,7.529,39.016,13.827,27.364,246.395,34.513,975.193,0.0,0.0,2.811,183.728
108,137655433298755,935.383,220,10,24,0,313.326,175.637,320.553,0.423,0.509,4.508,0.223,18.329,0.0,62.438,0.616,1.118,0.91,0.0,11.184,139.478,17.162,117.77,1091.755,23.34,916.341,0.0,0.0,2.983,416.386
109,137655438135991,1066.966,235,10,28,0,400.48,176.995,408.726,0.449,0.501,4.79,0.225,16.869,0.0,65.287,1.702,1.047,0.96,0.0,31.657,108.29,41.566,93.459,1370.062,26.571,1052.746,0.0,0.0,2.949,425.955
