window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
31,137655045381021,918.3,518.5,310.0,89.8,60.2,498.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,915.9,823.9,561.3,574.0,902.1
32,137655050342257,1614.5,694.5,674.5,245.5,94.1,1488.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1612.1,1177.9,552.3,556.7,1592.1
33,137655055904519,1162.4,247.7,784.9,129.7,75.6,833.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1159.7,833.8,93.5,99.3,1145.2
34,137655061039972,1141.2,511.8,548.6,80.7,52.3,472.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1139.1,1044.4,525.5,528.9,1125.7
35,137655066182340,513.3,127.3,352.1,33.8,15.7,470.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,509.9,406.5,99.3,103.4,495.9
36,137655070716049,497.6,127.6,344.2,25.8,12.1,457.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,495.1,405.1,97.5,109.2,478.6
37,137655075175971,1029.4,495.7,449.1,84.7,56.0,458.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1026.9,934.2,515.7,522.4,1013.7
38,137655080202067,1008.3,531.8,384.1,92.3,65.0,468.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1005.4,914.3,534.9,555.6,990.9
39,137655085226659,995.6,508.9,404.6,82.0,55.0,469.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,992.3,896.5,526.1,529.6,972.6
40,137655090152981,1083.2,513.3,487.7,82.2,56.2,477.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1081.5,984.7,545.6,557.3,1061.4
41,137655095214654,1029.8,484.4,455.3,90.2,62.1,453.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1027.3,929.8,516.7,519.8,1012.3
42,137655100206212,504.6,132.2,342.7,29.7,13.9,464.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,502.1,406.2,106.9,117.5,487.7
43,137655104671221,762.2,399.8,337.6,24.8,12.9,723.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,760.0,672.7,369.5,380.3,745.8
44,137655109401125,1638.7,668.6,741.2,229.0,82.2,1224.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1636.9,1224.0,518.3,522.3,1623.6
45,137655115008527,1009.7,579.0,337.9,92.8,68.9,535.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1007.1,911.8,605.8,612.4,984.6
46,137655119966023,490.3,136.4,320.1,33.8,13.0,450.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,487.6,393.8,108.8,114.9,473.2
47,137655124440594,881.3,511.2,274.1,96.0,66.3,480.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,878.1,786.3,549.7,567.9,859.9
48,137655129243027,1940.4,617.7,455.2,867.5,696.7,937.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1937.9,937.2,536.0,539.6,1919.2
49,137655135148959,1069.5,517.0,472.6,80.0,54.6,480.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1066.9,970.2,536.9,550.9,1051.5
50,137655140178336,1839.4,853.1,755.6,230.7,77.9,1263.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1837.5,1263.6,514.8,519.7,1816.4
51,137655146045558,432.1,119.2,286.2,26.7,14.9,391.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,429.8,339.4,90.7,101.3,415.6
52,137655150426439,480.1,119.1,335.4,25.5,12.3,439.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,477.3,387.8,86.3,91.0,463.0
53,137655154910785,536.1,169.4,337.8,28.8,12.6,498.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,533.7,444.2,140.4,144.3,519.9
54,137655159396456,959.3,518.4,346.5,94.4,62.4,493.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,957.0,869.5,557.6,566.7,943.6
55,137655164386867,770.1,122.8,614.7,32.6,13.3,725.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,766.6,667.9,96.2,99.6,747.8
56,137655169164807,1036.1,479.5,474.5,82.2,57.1,437.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1033.7,939.7,496.1,499.9,1014.2
57,137655174164127,1095.3,523.6,466.9,104.8,57.6,497.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1093.2,979.0,556.5,561.7,1077.8
58,137655179249126,1630.9,668.2,738.7,224.0,89.4,1516.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1629.3,1182.2,470.2,474.5,1615.3
59,137655184882946,1180.8,346.5,724.7,109.6,69.7,871.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1177.9,871.8,178.9,201.3,1163.3
60,137655190071930,1103.8,503.9,515.7,84.2,58.2,472.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1100.8,1010.2,532.5,536.3,1085.6
61,137655195208602,885.6,122.5,722.1,41.0,23.7,778.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,883.3,778.2,88.6,95.1,869.0
62,137655200090935,503.6,136.4,342.2,25.0,13.6,464.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,501.0,411.3,106.7,111.0,487.2
63,137655204598983,1472.4,616.1,742.4,113.9,69.6,1139.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1470.1,1139.7,437.1,442.5,1448.3
64,137655210065677,1102.9,487.2,538.9,76.7,54.0,438.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1100.1,1008.1,493.7,497.6,1081.5
65,137655215138009,1093.4,504.6,505.5,83.2,53.5,458.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1091.1,987.3,512.9,520.2,1075.9
66,137655220226854,1675.8,688.9,733.8,253.1,86.3,1562.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1673.0,1210.8,512.0,521.9,1657.9
67,137655225910367,482.4,173.7,278.1,30.6,15.5,435.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,479.3,383.3,138.9,154.6,461.9
68,137655230341228,487.6,117.5,346.8,23.2,11.5,449.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,484.9,398.0,96.3,99.3,471.4
69,137655234806043,1279.6,416.6,776.1,86.9,47.1,1074.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1277.9,1074.9,330.5,348.9,1263.6
70,137655240075814,1644.2,669.4,747.1,227.8,82.6,1535.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1641.2,1235.5,522.4,531.6,1627.3
71,137655245753989,702.2,333.1,339.9,29.2,11.3,657.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,698.9,602.7,291.8,296.5,679.4
72,137655250393523,866.1,498.8,282.1,85.2,60.5,463.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,863.5,771.2,525.9,531.7,844.4
73,137655255230666,1032.7,491.9,453.2,87.7,59.7,466.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1030.8,931.5,527.6,534.3,1014.6
74,137655260254997,974.8,515.9,378.0,80.9,53.3,483.8,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,972.3,875.4,538.4,541.9,958.5
75,137655265221876,993.1,491.0,421.8,80.3,51.5,457.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,991.3,900.6,511.2,538.3,976.5
76,137655270270990,436.9,129.4,283.3,24.2,12.7,398.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,434.9,346.7,112.3,115.5,419.6
77,137655274686993,1377.1,523.1,753.5,100.5,52.5,804.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1374.2,804.2,98.5,102.5,1359.7
78,137655280093992,489.1,122.8,337.6,28.7,11.4,449.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,486.7,393.5,87.5,91.6,472.5
79,137655284514884,1666.8,643.6,833.6,189.6,94.0,1541.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1664.6,1274.0,524.0,528.0,1645.7
80,137655290166654,1039.3,511.2,437.6,90.4,63.7,465.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1037.0,941.6,532.2,536.0,1017.9
81,137655295160171,1707.8,664.0,762.6,281.2,122.8,1559.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1705.5,1234.2,507.4,512.8,1691.5
82,137655300923853,1153.2,253.2,787.8,112.1,50.1,881.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1150.6,881.1,145.8,154.6,1136.1
83,137655306040559,1138.4,461.5,590.0,86.9,54.4,418.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1135.9,1030.6,474.1,477.3,1118.7
84,137655311161113,1069.4,489.3,494.2,85.9,59.8,465.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1068.0,976.1,527.0,531.0,1053.0
85,137655316189187,1052.5,485.9,478.2,88.4,57.4,471.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1050.1,954.3,531.0,543.1,1032.6
86,137655321226474,871.4,138.4,704.7,28.3,12.0,833.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,869.1,780.6,104.8,109.5,855.5
87,137655326072728,1119.4,489.0,555.3,75.1,44.9,455.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1116.7,1025.4,509.3,519.1,1102.9
88,137655331137046,1928.8,690.6,1074.1,164.0,64.6,501.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1926.5,1634.5,602.6,613.1,1908.7
89,137655337050010,1134.9,527.5,524.8,82.6,56.6,484.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1132.7,1034.6,544.0,547.7,1117.3
90,137655342161299,1079.5,520.9,467.8,90.7,62.6,493.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1077.3,983.2,571.3,589.6,1063.8
91,137655347177526,925.5,124.5,758.9,42.1,21.4,816.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,923.3,816.4,102.7,116.9,909.9
92,137655352095328,1693.7,779.3,673.7,240.7,91.4,1575.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1691.1,1258.7,510.3,625.7,1676.6
93,137655357814064,441.4,119.8,295.8,25.7,10.7,405.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.8,350.2,97.4,103.0,425.3
94,137655362242065,1197.5,281.9,726.6,189.0,91.7,1079.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1194.9,787.4,114.3,122.1,1181.0
95,137655367487728,918.7,499.8,342.7,76.3,46.7,462.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,915.1,823.3,520.1,529.3,901.0
96,137655372344143,962.0,513.2,358.4,90.3,60.7,470.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,959.4,864.0,533.9,539.4,940.6
97,137655377252908,1049.6,514.9,436.7,98.1,64.0,517.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1047.7,952.1,592.1,603.9,1033.1
98,137655382284912,981.0,496.7,386.2,98.1,70.6,455.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,978.4,879.9,527.6,537.5,963.4
99,137655387291915,984.4,501.1,401.2,82.2,50.3,454.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,981.8,885.9,506.0,514.7,967.5
100,137655392233465,1036.6,546.4,409.9,80.3,56.0,512.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1033.5,943.4,570.6,577.2,1017.8
101,137655397227626,1025.2,490.5,449.1,85.6,56.0,443.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1023.2,928.8,502.4,507.7,1007.3
102,137655402279554,522.8,130.3,364.6,28.0,11.8,486.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.7,433.0,101.6,105.8,507.3
103,137655406776294,1500.6,510.0,801.5,189.1,89.7,1380.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1497.4,1003.2,266.3,269.6,1479.2
104,137655412212445,1046.7,528.5,436.6,81.6,58.3,479.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1044.0,944.1,539.8,546.0,1021.1
105,137655417257045,1030.2,503.2,434.4,92.6,62.1,447.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1027.8,927.9,520.6,537.4,1014.4
106,137655422275594,1663.4,682.5,762.9,218.0,89.8,1547.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1660.9,1225.9,502.1,506.3,1646.0
107,137655427949075,1372.3,317.4,784.5,270.3,153.4,840.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1370.4,840.5,104.5,148.1,1356.4
108,137655433298755,935.4,496.1,352.9,86.4,61.2,459.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,933.2,843.3,522.7,530.4,918.1
109,137655438135991,1067.0,542.8,442.9,81.3,52.9,499.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1064.7,970.7,562.0,566.7,1050.2
110,137655443191646,1025.4,517.0,431.3,77.2,53.7,494.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1022.6,932.3,550.5,559.4,1006.2
111,137655448189345,1019.1,501.9,434.4,82.8,55.5,461.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1016.5,918.3,518.8,526.1,996.5
112,137655453168815,1071.0,521.9,467.3,81.9,57.6,480.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1068.6,972.7,539.7,545.3,1053.4
113,137655458191184,1329.2,261.8,771.0,296.4,121.7,1074.3,finalize_minibatches@24/?-work_queue,setup_logits@24/?-work_queue,1327.1,823.8,99.2,102.9,1312.0
114,137655463538216,424.9,123.6,274.9,26.3,12.5,382.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,422.5,331.3,88.7,100.9,405.4
115,137655467921413,1461.9,350.3,827.8,283.8,195.5,1240.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1459.9,913.3,155.2,162.2,1445.3
116,137655473413700,1643.2,695.2,785.6,162.4,59.0,1292.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1640.7,1292.6,556.0,561.3,1624.7
117,137655479047644,879.3,482.7,308.0,88.6,58.7,482.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,876.5,784.2,543.2,549.7,862.3
118,137655483943798,463.7,169.3,264.6,29.7,15.3,417.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.2,365.4,142.3,145.6,442.1
119,137655488389890,882.4,489.9,311.2,81.3,52.4,460.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,879.1,784.5,515.2,538.3,865.2
120,137655493255702,1041.1,502.6,446.9,91.5,61.4,460.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1038.6,932.2,538.7,548.2,1022.3
121,137655498265234,972.1,458.4,426.5,87.2,57.1,407.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,969.7,868.2,465.8,476.6,956.0
122,137655503184084,1025.4,513.1,420.6,91.8,61.6,450.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1022.7,932.1,514.1,547.2,1008.1
123,137655508193219,1069.2,521.7,464.2,83.3,56.8,501.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1066.3,974.3,561.1,566.3,1051.7
124,137655513305947,443.9,135.1,282.2,26.7,12.5,404.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,441.4,351.5,117.1,123.2,426.3
125,137655517712558,522.8,134.7,363.5,24.6,11.9,484.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,519.8,429.5,109.8,117.9,505.7
126,137655522213983,1070.5,554.9,439.1,76.5,46.1,532.9,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,1067.4,963.1,581.8,591.9,1043.1
127,137655527258596,971.7,498.5,392.6,80.7,54.8,466.4,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,969.6,873.0,522.9,527.9,953.2
128,137655532227637,1032.3,481.9,471.6,78.7,50.2,433.7,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1029.9,929.4,486.3,496.9,1015.0
129,137655537236572,1008.5,493.9,436.6,78.0,53.9,450.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1006.5,910.1,506.0,511.8,992.2
130,137655542207423,1033.9,485.3,467.0,81.6,55.6,449.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1030.8,940.9,507.2,514.2,1016.8
131,137655547231253,491.0,120.4,339.5,31.1,18.1,446.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,488.2,393.2,90.4,95.8,473.6
132,137655551665552,1659.8,656.5,821.2,182.1,97.3,1535.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1657.0,1149.9,441.3,444.9,1642.1
133,137655557369746,789.8,131.2,634.4,24.2,11.7,745.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,787.2,690.6,118.8,122.6,767.3
134,137655562143259,1094.9,507.8,492.2,94.8,67.3,470.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1092.5,987.3,539.9,543.9,1065.9
135,137655567274095,453.3,126.3,300.2,26.8,14.6,414.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,451.3,355.7,102.8,106.2,438.3
136,137655571669173,782.4,276.7,299.1,206.5,83.7,672.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,780.7,334.0,89.4,93.7,765.4
137,137655576458808,1261.2,309.4,747.7,204.1,93.6,1139.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1259.7,799.5,105.1,109.1,1243.5
138,137655581694637,892.7,458.9,355.0,78.8,51.9,441.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,890.9,800.5,494.5,499.2,876.9
139,137655586593697,494.2,120.7,346.9,26.6,12.0,454.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,491.4,393.5,92.5,97.9,476.8
140,137655591088854,1672.6,676.8,752.8,242.9,94.5,1552.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1670.6,1232.3,514.9,522.8,1656.9
141,137655596815989,456.0,144.1,284.6,27.4,12.8,408.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.8,351.5,117.8,132.6,432.4
142,137655601253120,1703.1,704.0,769.5,229.6,88.2,1582.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1699.8,1264.9,568.9,575.9,1685.3
143,137655607003872,1180.3,492.9,600.0,87.4,55.2,448.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1178.1,1078.1,513.8,532.2,1164.2
144,137655612142574,498.7,123.3,345.8,29.6,15.2,457.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.8,399.5,100.0,103.9,482.8
145,137655616646870,1423.4,577.6,699.0,146.8,58.7,428.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1421.2,1191.6,489.6,530.0,1407.2
146,137655622030154,1057.5,153.0,811.9,92.6,51.0,863.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1054.1,863.4,106.5,111.2,1041.1
147,137655627015178,1153.9,494.1,564.0,95.8,63.6,455.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1151.2,1054.1,520.3,523.7,1136.8
148,137655632173387,1043.0,144.7,423.3,475.0,457.0,493.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1040.2,493.6,124.7,133.0,1019.5
149,137655637210781,442.6,115.0,301.2,26.4,14.1,396.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,440.7,343.3,100.0,103.5,420.8
150,137655641879158,1195.6,281.8,784.5,129.3,83.7,901.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1193.5,901.9,166.9,172.1,1178.7
151,137655647078382,835.9,482.1,271.3,82.5,53.4,449.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,833.3,737.0,504.0,507.7,818.8
152,137655651908251,1159.9,279.3,764.4,116.2,76.4,812.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1157.4,812.4,105.8,126.6,1142.7
