window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
11,137270282341782,883.827,217,10,24,0,622.821,274.555,628.999,0.369,0.435,5.183,0.251,18.104,0.0,111.253,0.693,1.226,1.151,0.0,8.707,79.965,15.123,67.957,306.477,21.584,985.493,0.0,0.0,2.654,60.508
12,137270287303377,1072.743,239,10,28,0,249.377,179.086,255.961,0.245,0.449,4.423,0.261,18.519,0.0,73.793,0.812,1.313,1.04,0.0,15.494,86.557,22.855,63.944,2199.017,25.613,1151.786,0.0,0.0,3.53,446.72
13,137270292449483,2351.035,229,10,26,0,982.86,213.589,1107.62,0.547,0.472,233.869,0.383,85.329,0.0,448.466,4.947,12.62,3.712,0.0,10.198,79.787,16.231,54.014,2070.194,23.488,1176.307,0.0,0.0,3.386,567.804
14,137270298916506,1192.625,200,10,18,0,895.603,220.457,932.423,0.347,0.443,4.504,0.246,17.84,0.0,60.163,0.727,1.233,1.291,0.0,8.962,33.944,15.795,22.318,231.981,16.244,1070.707,0.0,0.0,3.423,47.826
15,137270304179429,1449.041,240,10,28,0,238.685,182.228,246.147,0.363,0.448,5.11,0.267,18.377,0.0,62.958,0.778,1.215,1.519,0.0,9.328,432.04,17.114,414.132,2490.128,32.3,1454.752,0.0,0.0,3.164,459.18
16,137270309714595,1391.916,236,10,28,0,941.702,281.655,948.441,0.325,0.429,4.403,0.243,18.046,0.0,62.418,0.826,1.195,0.937,0.0,9.577,180.697,16.337,58.986,784.588,25.061,1224.163,0.0,0.0,3.861,157.906
17,137270315229302,1053.599,233,10,27,1,243.41,176.705,249.419,0.387,0.432,4.966,0.246,18.18,0.0,72.84,0.823,1.095,1.201,0.0,8.289,179.101,14.312,67.359,1476.99,28.255,1208.244,0.0,0.0,3.992,431.317
18,137270320329974,1779.963,223,10,24,0,889.167,230.672,967.647,0.267,0.427,5.163,0.262,18.395,0.0,74.585,0.752,1.226,0.754,0.0,8.591,73.001,15.092,57.132,2160.436,25.613,1147.456,0.0,0.0,3.305,469.783
19,137270326167600,1948.762,236,10,28,0,940.894,268.468,1016.862,0.397,0.423,5.094,0.236,17.776,0.0,79.597,0.853,1.246,1.321,0.0,9.657,66.89,17.564,48.877,2182.947,25.962,1229.219,0.0,0.0,3.68,497.54
20,137270332200680,2217.687,217,10,24,0,905.971,228.834,994.007,2.762,2.464,62.025,0.584,133.624,0.0,371.901,6.524,6.13,7.685,0.0,9.612,75.452,15.669,60.005,1775.244,80.108,1017.611,0.0,0.0,3.171,575.077
21,137270338527597,503.562,221,10,24,0,297.408,172.834,303.784,0.405,0.586,5.265,0.286,18.291,0.0,70.401,0.796,1.243,1.017,0.0,9.097,34.535,24.67,22.451,138.604,21.473,939.142,0.0,0.0,2.751,49.2
22,137270343140349,1961.156,241,10,28,1,992.914,250.128,1083.415,0.332,0.405,4.742,0.263,18.44,0.0,65.134,0.658,1.355,0.826,0.0,14.651,180.655,16.644,65.001,2071.467,24.809,1279.69,0.0,0.0,3.704,445.536
23,137270349208768,1187.762,233,10,27,0,336.229,201.411,342.233,0.319,0.422,5.357,0.262,18.234,0.0,63.669,0.767,1.241,1.154,0.0,9.716,232.161,16.272,212.596,1677.838,25.904,1205.512,0.0,0.0,2.902,447.822
24,137270354521668,2060.606,216,10,23,0,963.613,243.327,1063.553,1.687,2.813,54.1,0.802,90.247,0.0,289.866,5.359,10.922,5.355,0.0,9.825,204.332,16.164,77.803,1235.168,25.194,1106.474,0.0,0.0,1.93,436.502
25,137270360750109,1822.903,229,10,26,1,936.979,251.487,1017.591,0.3,0.439,64.36,0.27,86.1,0.0,296.746,6.405,18.462,4.31,0.0,8.487,87.546,14.673,56.557,996.316,22.913,1087.629,0.0,0.0,4.161,309.506
26,137270366696364,536.045,227,10,25,0,305.102,178.023,311.475,0.359,0.412,5.453,8.923,17.94,0.0,76.888,0.769,1.399,1.111,0.0,8.265,53.371,14.434,41.452,222.504,29.617,988.263,0.0,0.0,4.18,51.691
27,137270371307419,1794.238,223,10,24,0,886.452,273.642,956.245,0.356,0.473,4.96,0.259,18.939,0.0,61.328,0.807,1.576,0.826,0.0,9.209,76.012,15.387,54.985,2104.67,22.616,1129.945,0.0,0.0,3.172,464.247
28,137270377230255,925.647,240,10,28,0,707.443,260.593,714.317,0.318,0.401,5.002,0.246,17.282,0.0,63.191,0.746,1.287,1.072,0.0,8.893,42.794,19.619,22.36,253.207,24.787,1035.931,0.0,0.0,3.508,57.135
29,137270382189752,2212.614,221,10,24,0,956.229,212.473,1037.006,1.177,0.45,55.529,1.395,69.888,0.0,281.464,5.223,10.949,5.239,0.0,9.934,84.195,111.323,66.735,1639.835,21.637,1162.496,0.0,0.0,2.931,596.077
30,137270388573403,2019.886,241,10,28,1,964.76,220.582,1065.258,0.334,0.422,54.246,0.25,89.89,0.0,274.151,9.684,9.647,7.322,0.0,10.728,76.973,357.123,64.616,630.931,24.829,1110.478,0.0,0.0,3.76,236.545
31,137270394719382,1439.413,237,10,28,1,714.878,213.714,813.011,0.352,0.478,64.003,0.279,86.109,0.0,297.259,6.79,13.177,4.414,0.0,9.412,39.615,29.825,27.605,321.177,24.699,1029.511,0.0,0.0,2.877,202.313
32,137270400232776,1869.396,218,10,24,0,896.659,251.038,980.496,0.201,0.436,4.431,0.267,18.336,0.0,70.569,0.658,1.324,1.126,0.0,9.507,71.806,15.917,55.634,2344.894,20.768,1263.881,0.0,0.0,2.841,439.82
33,137270406239016,944.069,223,10,25,0,710.459,237.855,716.391,0.302,0.472,13.475,0.254,19.191,0.0,77.305,0.746,1.257,1.027,0.0,8.979,33.162,14.949,21.171,266.365,22.0,954.355,0.0,0.0,3.831,77.924
34,137270411288525,1074.157,217,10,24,0,246.003,171.94,283.568,0.342,0.466,5.086,0.231,17.755,0.0,63.231,0.811,1.152,1.135,0.0,10.095,70.887,73.275,52.167,2031.921,21.559,1046.574,0.0,0.0,3.104,451.375
35,137270416419383,2253.265,218,10,24,1,912.395,234.791,1000.859,4.282,0.502,61.198,1.026,106.387,0.0,277.927,5.753,11.526,8.978,0.0,9.93,181.021,16.684,166.534,1680.151,21.552,1126.197,0.0,0.0,4.347,605.882
36,137270422732966,720.462,239,10,28,0,294.032,176.158,301.269,0.203,0.428,5.303,0.259,17.627,0.0,66.209,0.693,1.181,1.188,0.0,9.747,88.267,131.851,71.196,695.784,25.036,1130.479,0.0,0.0,3.723,103.098
37,137270427512492,1621.447,213,10,24,0,480.91,170.185,561.286,0.432,0.559,4.668,0.282,18.325,0.0,65.881,0.805,1.089,1.019,0.0,10.862,185.252,18.301,54.292,1395.027,21.289,1024.23,0.0,0.0,4.043,354.011
38,137270433242917,1871.419,223,10,24,1,990.911,233.189,996.675,0.432,0.454,4.403,0.264,18.406,0.0,71.999,0.802,1.143,1.025,0.0,10.544,125.397,117.405,97.345,1689.129,27.381,1309.972,0.0,0.0,3.48,443.656
39,137270439161744,1103.317,237,10,28,0,278.743,172.833,284.966,0.402,0.449,4.587,0.259,18.202,0.0,72.849,0.743,1.101,0.987,0.0,17.945,84.725,24.343,65.41,2124.226,24.6,1129.501,0.0,0.0,3.424,416.879
40,137270444349162,1751.72,219,10,24,0,864.13,249.58,937.674,0.224,0.436,4.117,0.312,18.134,0.0,70.495,0.698,1.254,1.3,0.0,10.198,72.557,16.873,56.136,1953.39,31.46,1129.493,0.0,0.0,2.771,479.137
41,137270450183576,1925.91,228,10,26,0,963.314,242.765,1062.122,0.335,0.576,5.275,0.258,18.733,0.0,75.374,0.631,1.103,0.988,0.0,9.389,68.103,15.416,52.888,2153.816,23.632,1202.759,0.0,0.0,3.933,467.82
42,137270456175670,978.788,239,10,28,0,729.409,242.077,735.495,0.203,0.421,5.006,0.28,18.673,0.0,62.551,0.925,1.192,1.316,0.0,9.657,45.776,17.283,33.975,311.142,49.882,1066.53,0.0,0.0,2.784,58.93
43,137270461229812,459.753,217,10,24,0,230.029,175.117,236.629,0.245,0.441,4.613,0.283,18.88,0.0,63.312,0.842,1.177,1.059,0.0,8.224,75.078,14.344,22.036,126.572,21.443,941.761,0.0,0.0,3.407,62.141
44,137270465809474,1631.376,214,10,24,0,932.113,247.086,964.806,0.209,0.931,60.057,2.254,70.11,0.0,272.165,7.923,8.444,6.76,0.0,8.642,62.785,109.298,54.114,351.968,22.513,1075.464,0.0,0.0,2.154,239.828
45,137270471546682,896.319,229,10,26,1,296.348,178.907,302.645,0.358,0.417,4.646,0.295,18.275,0.0,65.895,0.656,1.227,1.023,0.0,9.285,86.847,15.623,65.865,951.347,23.388,1089.133,0.0,0.0,3.15,165.829
46,137270476495192,722.785,237,10,28,1,502.518,247.664,508.351,0.346,0.463,4.564,0.264,18.3,0.0,71.552,0.987,1.133,0.919,0.0,13.071,46.464,15.263,24.189,242.482,24.313,1018.623,0.0,0.0,3.08,45.159
47,137270481300877,883.859,236,10,28,0,640.088,239.833,647.025,0.379,0.426,5.608,0.361,18.124,0.0,74.842,0.755,1.102,0.802,0.0,9.001,32.291,15.84,21.22,313.626,25.143,968.481,0.0,0.0,2.882,76.783
48,137270486267779,907.497,237,10,28,0,682.847,238.739,689.007,0.373,0.427,5.099,0.281,17.796,0.0,73.201,0.678,1.172,0.994,0.0,13.362,36.145,15.397,24.741,314.534,25.096,1027.803,0.0,0.0,3.47,63.559
49,137270491325420,1778.262,235,10,28,0,908.063,285.464,964.527,0.339,0.447,4.138,0.247,18.646,0.0,63.361,0.862,1.164,0.913,0.0,9.365,81.893,144.249,60.209,2684.055,25.43,1176.227,0.0,0.0,2.039,341.681
50,137270497205514,1190.18,225,10,25,1,313.247,178.383,319.441,0.399,0.439,4.153,0.265,19.038,0.0,64.533,0.695,1.77,0.94,0.0,8.255,397.903,14.591,380.806,1017.403,28.354,1291.001,0.0,0.0,4.183,435.236
51,137270502461463,1643.196,229,10,26,0,910.138,225.044,963.572,0.382,0.438,5.02,0.252,19.115,0.0,62.735,0.743,1.135,0.833,0.0,10.169,374.14,16.491,353.365,1094.351,29.607,1270.417,0.0,0.0,3.552,205.278
52,137270508208914,1192.598,236,10,28,1,307.061,195.375,313.219,0.251,0.445,4.608,0.272,18.252,0.0,74.711,0.8,1.269,0.794,0.0,8.198,88.436,14.437,63.051,1703.947,24.556,1216.23,0.0,0.0,3.706,444.994
53,137270513452436,1698.647,229,10,26,1,947.171,256.771,962.578,0.357,0.496,4.816,0.258,18.996,0.0,104.044,0.754,1.217,0.777,0.0,7.656,75.464,49.248,59.886,2193.594,40.111,1159.893,0.0,0.0,3.997,447.52
54,137270519192626,1148.237,228,10,26,0,314.798,193.884,322.01,0.318,0.43,5.199,0.359,18.714,0.0,74.361,0.828,1.114,1.008,0.0,8.624,77.668,15.417,58.318,2165.836,76.357,1142.97,0.0,0.0,2.522,441.244
55,137270524375764,456.86,225,10,25,0,228.117,175.993,234.5,0.389,0.48,5.276,0.308,18.518,0.0,78.314,0.694,1.148,1.086,0.0,8.491,35.62,14.912,23.497,235.074,22.392,958.449,0.0,0.0,3.742,77.366
56,137270528944143,537.719,223,10,24,0,297.007,178.68,303.044,0.246,0.637,4.385,0.268,18.751,0.0,62.77,0.832,1.128,0.983,0.0,8.609,53.595,24.839,39.41,337.078,26.16,1005.971,0.0,0.0,3.963,63.821
57,137270533532450,1567.486,220,10,24,0,886.687,261.054,959.205,0.396,0.511,4.513,0.251,18.301,0.0,63.491,0.674,1.035,0.959,0.0,9.87,367.966,16.046,343.752,654.693,21.384,1226.857,0.0,0.0,2.939,243.386
58,137270539217116,436.505,221,10,24,0,232.433,179.19,239.22,0.388,0.525,4.859,0.26,17.72,0.0,61.161,0.814,1.416,1.043,0.0,8.28,37.847,23.617,24.452,178.71,31.597,979.484,0.0,0.0,3.285,47.529
59,137270543651224,1535.027,235,10,28,1,622.775,246.068,628.752,0.393,0.481,4.961,0.255,18.157,0.0,73.705,0.817,1.163,1.13,0.0,8.591,82.178,14.798,61.479,1808.8,35.309,1226.351,0.0,0.0,4.053,438.623
60,137270549232157,1116.953,230,10,27,1,237.728,177.246,244.291,0.365,0.526,4.348,0.243,18.957,0.0,74.968,0.65,1.508,0.989,0.0,17.883,94.138,27.065,77.116,2287.919,29.76,1187.992,0.0,0.0,3.948,454.92
61,137270554404764,521.413,231,10,27,0,296.05,172.86,302.494,0.394,0.473,4.743,0.356,18.624,0.0,72.918,0.889,1.06,1.095,0.0,8.816,33.271,15.015,21.886,287.755,33.62,999.674,0.0,0.0,4.098,62.496
62,137270559007563,1647.968,221,10,23,0,897.134,244.175,970.283,0.985,0.459,52.758,1.148,74.318,0.0,377.384,9.197,10.374,8.339,0.0,8.926,33.331,14.903,21.898,204.541,21.127,1006.93,0.0,0.0,2.863,181.165
63,137270564805429,1304.47,224,10,25,0,919.806,238.909,926.187,0.344,0.445,4.986,0.29,18.627,0.0,65.021,0.95,1.239,1.177,0.0,9.751,67.596,15.836,51.782,776.735,22.19,1053.099,0.0,0.0,3.11,106.555
64,137270570237320,1864.816,239,10,28,0,955.18,226.172,986.053,0.396,0.441,3.95,0.328,18.281,0.0,61.352,0.827,1.655,1.069,0.0,10.1,372.891,18.217,357.033,1482.62,25.098,1309.454,0.0,0.0,2.791,447.369
65,137270576184034,1094.639,223,10,24,0,221.483,185.576,227.344,0.275,0.467,5.265,0.271,19.07,0.0,63.319,0.658,1.348,0.88,0.0,7.979,197.394,14.852,73.781,1625.199,26.365,1170.922,0.0,0.0,3.024,445.734
66,137270581361115,1586.508,219,10,24,1,884.273,253.897,969.095,0.237,0.442,51.786,0.46,104.895,0.0,273.637,4.869,5.321,5.075,0.0,17.841,36.325,31.71,24.963,201.397,21.461,956.471,0.0,0.0,3.713,203.732
67,137270587073964,1234.7,238,10,28,0,341.362,188.002,347.666,0.395,0.427,4.241,0.323,18.861,0.0,75.762,0.846,1.203,0.966,0.0,18.944,89.461,30.321,70.063,2364.068,42.299,1272.075,0.0,0.0,2.359,416.575
68,137270592402406,1644.456,236,10,28,0,888.417,247.53,974.867,0.377,0.409,58.625,1.375,90.815,0.0,324.353,4.423,10.588,3.844,0.0,10.53,37.744,19.377,25.531,353.427,25.048,1029.179,0.0,0.0,3.346,432.749
69,137270598141570,1149.784,239,10,28,0,238.287,211.339,244.029,0.367,0.485,4.649,0.276,19.7,0.0,65.221,0.834,1.261,0.881,0.0,8.998,77.854,15.951,60.522,2286.227,158.707,1171.522,0.0,0.0,3.317,447.769
70,137270603363074,1737.823,226,10,25,0,918.093,230.982,985.188,0.385,0.422,5.25,0.249,17.399,0.0,63.05,0.875,1.053,1.223,0.0,10.87,159.661,17.615,60.708,1684.554,46.212,1244.124,0.0,0.0,3.445,422.497
71,137270609177606,1170.951,213,10,24,0,328.487,218.513,334.061,0.195,0.427,4.402,0.248,18.501,0.0,64.983,0.812,1.097,1.111,0.0,8.907,172.545,14.976,54.77,1771.356,21.839,1062.3,0.0,0.0,3.509,437.616
72,137270614467662,919.451,221,10,25,0,229.691,187.105,249.22,0.374,0.431,4.645,0.254,18.335,0.0,61.019,0.807,1.06,1.066,0.0,8.31,98.18,115.573,74.496,1559.867,21.269,1101.017,0.0,0.0,3.395,404.079
73,137270619474819,1674.869,221,10,24,1,887.395,239.651,894.02,0.188,0.423,4.954,0.249,18.507,0.0,83.113,0.812,1.259,1.124,0.0,9.699,89.054,139.267,65.079,1490.431,21.525,1176.791,0.0,0.0,2.527,412.67
74,137270625240451,929.435,223,10,25,0,706.865,234.246,712.927,0.32,0.44,4.112,0.273,18.326,0.0,73.279,0.789,1.34,0.905,0.0,10.288,47.54,16.413,23.688,244.496,22.438,960.465,0.0,0.0,3.33,62.136
75,137270630248707,2411.729,239,10,28,0,987.689,240.688,1042.705,0.213,0.734,61.674,1.093,89.984,0.0,411.882,5.609,10.358,5.352,0.0,9.858,86.326,21.419,69.011,2272.903,24.879,1197.798,0.0,0.0,2.595,606.331
76,137270636800432,1126.96,233,10,28,0,337.578,175.974,343.297,0.359,0.414,11.974,0.274,19.202,0.0,71.636,0.652,1.244,0.843,0.0,8.226,82.314,14.44,65.69,1989.182,28.591,1186.395,0.0,0.0,3.278,433.121
77,137270642016065,2045.899,231,10,27,0,882.402,277.578,951.749,0.212,0.709,59.324,0.277,92.864,0.0,168.972,9.455,10.247,5.331,0.0,315.185,81.771,321.383,60.14,1821.028,25.512,1196.717,0.0,0.0,3.471,572.53
78,137270648177493,2092.583,221,10,24,0,872.722,214.495,963.897,0.329,0.416,55.388,0.255,90.312,0.0,234.292,7.911,9.998,3.828,0.0,11.113,73.93,17.252,57.628,1591.023,56.033,1122.977,0.0,0.0,2.115,551.568
79,137270654402080,1051.843,217,10,24,0,331.105,178.417,338.104,0.35,0.494,4.412,0.248,18.515,0.0,62.995,0.817,1.13,0.85,0.0,10.546,86.891,101.832,67.375,1556.681,21.76,1085.816,0.0,0.0,2.786,413.444
80,137270659549416,2246.759,219,10,24,0,918.622,232.763,984.469,2.767,0.453,52.926,0.511,97.189,0.0,276.043,7.515,10.87,5.626,0.0,9.817,91.325,101.782,61.637,1693.591,30.702,1200.716,0.0,0.0,3.107,602.024
81,137270665941408,1105.429,221,10,23,1,230.821,177.7,236.549,0.186,0.428,4.827,0.248,18.981,0.0,73.972,0.8,1.264,0.781,0.0,9.769,215.259,15.863,194.389,1557.265,20.492,1158.11,0.0,0.0,2.941,412.441
82,137270671169240,1946.523,222,10,24,1,926.219,240.547,995.002,0.326,0.46,4.363,0.276,17.804,0.0,70.911,0.956,1.23,1.185,0.0,8.784,82.156,15.138,63.02,1992.706,25.87,1175.689,0.0,0.0,4.701,442.758
83,137270677248202,1849.911,234,10,27,0,907.043,260.134,969.81,0.356,0.574,4.785,0.301,26.813,0.0,73.711,8.384,1.157,6.337,0.0,12.373,84.787,23.042,66.956,1973.848,24.577,1119.557,0.0,0.0,4.042,449.261
84,137270683195436,2394.193,228,10,26,0,1037.182,173.835,1112.868,2.2,0.434,60.627,0.74,101.179,0.0,364.668,8.034,7.214,7.37,0.0,9.311,76.369,208.55,60.888,2115.235,40.658,1094.956,0.0,0.0,2.804,588.216
85,137270689826891,1275.42,233,10,28,0,914.258,228.137,935.074,0.342,0.434,4.66,0.264,18.999,0.0,62.991,1.041,1.34,0.925,0.0,9.054,163.643,15.375,141.508,371.467,25.365,1105.648,0.0,0.0,2.032,93.431
86,137270695165150,449.674,238,10,28,0,227.158,182.934,232.576,0.189,0.419,4.738,0.265,17.693,0.0,61.65,0.894,1.314,1.165,0.0,8.952,33.685,40.683,22.372,225.307,24.678,992.857,0.0,0.0,1.996,62.403
87,137270699678815,809.2,239,10,28,1,309.485,182.056,315.64,0.204,0.454,4.194,0.249,19.135,0.0,71.776,0.773,1.388,0.923,0.0,233.74,80.828,248.109,67.195,241.959,33.056,1069.409,0.0,0.0,1.717,99.544
88,137270704567145,806.307,217,10,23,0,217.892,168.559,224.53,0.316,0.432,4.405,0.281,18.697,0.0,73.777,0.882,1.317,0.935,0.0,11.787,93.848,18.617,72.682,1465.606,49.672,1133.821,0.0,0.0,2.189,309.11
89,137270709461962,525.24,223,10,24,0,308.64,185.454,314.529,0.204,0.429,4.598,0.263,18.588,0.0,73.186,1.007,1.244,0.894,0.0,8.028,44.626,14.04,23.031,219.21,26.058,971.788,0.0,0.0,2.658,59.695
90,137270714059030,1221.891,216,10,24,0,465.474,233.04,471.956,0.382,0.394,4.867,0.287,19.146,0.0,75.498,0.845,1.248,1.091,0.0,8.9,78.659,14.976,63.503,1748.716,49.758,1124.038,0.0,0.0,4.302,433.319
91,137270719396897,1725.232,232,10,28,0,906.226,216.49,1000.496,0.334,0.524,4.756,0.259,18.934,0.0,65.553,0.795,1.128,1.013,0.0,91.008,99.429,97.135,77.926,2103.367,25.609,1190.436,0.0,0.0,1.679,427.376
92,137270725159067,1943.518,230,10,26,0,951.071,205.711,1079.529,0.336,0.609,5.281,0.254,17.825,0.0,62.965,0.929,1.134,0.885,0.0,9.508,72.364,15.732,54.423,1946.011,28.12,1213.622,0.0,0.0,2.976,445.977
93,137270731209395,467.49,236,10,28,0,233.86,177.977,240.557,0.204,0.556,5.543,0.266,18.944,0.0,65.817,0.826,1.219,0.877,0.0,9.556,37.354,26.947,25.666,305.198,24.753,995.806,0.0,0.0,3.597,60.758
94,137270735740719,1342.904,233,10,27,1,791.241,233.874,860.058,0.348,0.473,50.472,0.269,97.565,0.0,144.617,6.366,10.646,6.907,0.0,8.323,34.766,23.233,22.661,243.719,28.66,1080.435,0.0,0.0,2.903,126.866
95,137270741187344,1915.881,220,10,24,0,956.577,253.261,1035.175,0.186,0.44,4.771,0.259,19.986,0.0,74.221,1.367,1.466,4.424,0.0,8.759,91.741,15.017,68.579,1941.979,22.406,1172.129,0.0,0.0,2.973,437.672
96,137270747186428,1086.806,228,10,26,0,274.045,174.241,280.572,0.338,0.455,5.057,0.273,18.622,0.0,74.672,0.948,1.3,1.124,0.0,9.736,81.685,15.979,51.24,2135.371,23.389,1122.037,0.0,0.0,3.595,456.921
97,137270752406547,2255.097,241,10,28,0,890.415,233.378,979.235,0.319,0.467,67.399,0.265,87.083,0.0,390.608,4.989,12.148,3.249,0.0,14.534,75.38,23.224,57.815,2156.168,25.077,1141.269,0.0,0.0,2.714,597.982
98,137270758829877,1683.682,236,10,27,0,893.396,247.45,951.752,1.262,0.46,67.166,0.775,81.835,0.0,293.823,5.336,10.816,4.207,0.0,10.299,78.952,100.647,65.423,497.804,35.688,1133.255,0.0,0.0,2.682,253.047
99,137270764636810,1531.79,237,10,28,1,682.07,254.968,688.233,0.203,0.448,5.162,0.259,19.293,0.0,63.928,0.686,1.101,0.839,0.0,9.143,169.862,20.121,62.114,1853.692,26.763,1249.923,0.0,0.0,3.444,400.765
100,137270770250648,1073.821,219,10,24,1,220.566,199.833,226.535,0.33,0.463,5.267,0.28,18.619,0.0,69.643,0.72,1.082,0.979,0.0,9.662,179.151,15.985,162.149,1650.199,45.73,1154.484,0.0,0.0,3.966,449.817
101,137270775440687,967.56,229,10,26,1,230.549,183.836,236.86,0.218,0.452,5.555,0.288,18.254,0.0,94.971,0.834,1.089,1.119,0.0,8.916,242.749,15.204,222.174,1403.235,23.099,1165.082,0.0,0.0,3.808,371.01
102,137270780526506,511.512,226,10,25,0,295.433,183.793,303.027,0.329,0.393,5.151,0.282,18.946,0.0,78.093,0.895,1.278,1.036,0.0,8.67,39.009,24.212,27.288,198.963,21.924,966.376,0.0,0.0,3.72,53.228
103,137270785156422,1957.437,232,10,27,0,900.352,251.538,976.617,0.335,0.419,5.14,0.267,18.738,0.0,82.049,0.925,1.096,1.05,0.0,10.285,83.042,16.616,61.937,2958.928,24.475,1344.968,0.0,0.0,3.746,446.436
104,137270791240311,1146.246,232,10,27,0,303.01,186.384,308.941,0.45,0.512,6.289,0.266,28.424,0.0,64.75,0.82,10.638,1.072,0.0,10.579,79.298,16.953,59.637,1990.917,30.391,1193.364,0.0,0.0,2.456,461.21
105,137270796495565,724.733,224,10,25,0,497.522,253.666,503.395,0.206,0.534,5.583,0.246,19.164,0.0,66.144,0.754,1.276,1.244,0.0,9.051,37.497,15.074,25.728,238.18,22.04,1009.002,0.0,0.0,3.044,64.264
106,137270801364522,987.94,225,10,25,0,232.859,177.302,239.028,0.326,0.576,5.29,0.253,18.911,0.0,63.114,0.845,1.214,0.958,0.0,8.666,181.176,14.856,66.17,1613.061,23.066,1182.285,0.0,0.0,3.128,415.653
107,137270806522067,867.801,209,10,23,0,238.001,178.362,244.003,0.196,0.431,5.225,0.25,19.435,0.0,63.157,0.69,1.269,0.922,0.0,12.406,86.893,295.299,72.063,610.582,23.778,1093.395,0.0,0.0,2.672,221.804
108,137270811548531,2195.825,229,10,26,1,900.011,251.918,979.414,2.001,1.655,59.026,0.582,67.35,0.0,284.758,4.749,7.226,8.32,0.0,124.393,82.923,138.455,63.724,1515.551,22.863,1253.522,0.0,0.0,4.869,570.94
