window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
47,137780072110331,911.4,489.9,337.5,83.9,53.8,499.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,909.4,799.1,554.6,561.1,889.2
48,137780077035158,1133.0,496.9,542.2,93.9,68.3,456.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1130.0,1042.0,527.1,541.9,1117.5
49,137780082186493,1219.4,283.8,754.6,181.0,85.9,1107.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1216.0,820.8,109.6,113.3,1202.5
50,137780087441776,523.4,122.3,375.5,25.6,11.9,486.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.2,434.9,104.5,109.7,507.8
51,137780091990085,1186.8,536.0,564.5,86.3,59.6,499.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1183.4,1091.4,561.1,565.8,1166.6
52,137780097186404,1019.6,499.5,435.2,84.9,59.9,460.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1015.2,926.4,531.9,544.3,997.6
53,137780102183179,922.6,136.2,759.2,27.2,13.3,881.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,919.5,823.7,109.0,121.8,904.6
54,137780107147070,1086.7,498.3,499.0,89.3,62.7,467.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1083.3,992.0,531.6,536.2,1069.6
55,137780112216041,886.9,131.1,729.5,26.3,11.5,849.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,884.0,794.5,110.2,113.9,870.9
56,137780117053858,1109.9,486.0,542.3,81.7,55.1,456.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1107.2,1018.6,513.2,516.4,1094.5
57,137780122193917,503.9,124.9,353.9,25.2,13.7,463.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,501.4,413.7,102.3,107.1,487.0
58,137780126770320,1273.1,290.3,809.1,173.7,95.2,1147.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1270.1,855.2,109.8,114.5,1251.6
59,137780132066416,1134.1,526.6,523.6,83.8,55.2,536.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1131.4,1036.5,593.4,598.1,1117.5
60,137780137259360,1013.5,493.0,436.5,84.0,56.2,466.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1011.4,916.5,523.6,532.5,998.0
61,137780142281553,940.4,488.0,377.8,74.6,50.0,457.5,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,938.6,852.0,509.6,513.6,923.8
62,137780147214252,1036.4,508.3,435.5,92.6,65.8,464.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1034.1,944.4,531.1,534.3,1021.0
63,137780152267547,459.8,133.0,294.7,32.2,16.6,416.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.5,366.3,129.1,136.3,443.8
64,137780156687679,1453.4,532.7,747.5,173.1,92.5,1331.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1450.7,1053.7,356.3,361.2,1433.0
65,137780162163327,509.9,133.4,349.1,27.4,15.4,468.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,507.6,412.2,116.1,120.1,493.4
66,137780166703275,573.3,129.2,411.6,32.4,13.0,534.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,570.6,478.9,106.1,112.2,557.0
67,137780171284427,2042.3,976.6,760.7,305.0,107.1,1537.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2040.2,1537.8,820.7,829.9,2026.8
68,137780177324251,928.8,589.8,256.0,83.0,59.6,444.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,925.4,837.4,595.8,612.4,910.3
69,137780182243827,1731.7,659.7,801.6,270.4,95.2,1606.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1727.8,1302.2,571.1,575.2,1710.4
70,137780188076414,1116.2,512.2,518.8,85.2,62.1,468.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1114.0,1024.3,532.3,545.2,1096.5
71,137780193256901,1026.6,570.4,370.1,86.1,58.6,547.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1024.7,930.7,608.1,621.9,1010.7
72,137780198258242,1012.0,495.1,435.8,81.1,58.5,451.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1008.1,913.9,511.4,525.9,995.0
73,137780203239192,1830.6,882.2,768.4,180.0,66.1,1252.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1828.5,1252.4,518.6,521.9,1815.7
74,137780209137929,1096.7,481.0,525.3,90.4,62.5,456.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1092.5,1000.1,520.4,528.7,1078.0
75,137780214315820,830.3,130.3,672.9,27.2,11.5,793.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,827.4,736.5,122.2,126.6,813.8
76,137780219126457,1067.4,529.9,454.5,83.0,58.7,483.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1064.3,973.4,551.9,568.4,1047.0
77,137780224164327,1075.7,477.4,512.2,86.1,54.4,454.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1073.6,974.5,510.1,519.6,1057.7
78,137780229292802,888.8,514.2,292.1,82.5,57.4,482.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,886.9,793.1,541.4,548.4,873.9
79,137780234137294,969.1,136.8,757.5,74.8,52.4,822.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,965.9,822.7,108.0,112.2,951.6
80,137780239106675,498.6,125.0,349.9,23.7,12.2,460.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,495.4,406.7,100.5,104.8,482.1
81,137780243598412,1473.6,551.0,821.1,101.5,52.2,1163.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1471.1,1163.8,441.9,448.3,1448.6
82,137780249164380,941.0,136.1,758.1,46.8,27.3,823.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,938.8,823.0,106.5,110.0,920.6
83,137780254091564,1149.3,513.6,548.7,87.0,56.0,534.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1146.3,1046.0,591.7,598.4,1133.5
84,137780259250689,872.1,132.3,715.5,24.2,11.4,835.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,869.6,781.4,104.8,117.1,856.5
85,137780264161036,442.5,133.6,284.9,24.0,10.7,407.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,440.8,353.1,104.4,110.8,427.1
86,137780268653840,509.8,133.5,349.6,26.8,12.0,470.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,506.5,412.9,113.6,116.8,491.9
87,137780273161220,944.6,133.6,784.2,26.8,13.0,902.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,942.5,849.3,121.4,134.5,924.8
88,137780278115728,500.0,138.0,337.7,24.3,12.4,455.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.8,404.8,108.3,112.8,482.8
89,137780282622429,636.7,119.0,485.8,31.9,11.9,598.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,634.2,535.4,91.4,99.1,619.6
90,137780287285542,994.4,516.0,392.8,85.6,60.4,492.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,991.9,904.4,554.9,565.4,977.6
91,137780292297092,842.0,138.9,674.1,29.0,13.4,803.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,839.4,748.5,125.4,132.4,826.7
92,137780297110423,1115.8,526.8,501.9,87.2,61.2,519.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1112.8,1023.2,582.4,605.7,1099.3
93,137780302232276,1067.8,523.8,454.3,89.7,59.8,498.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1065.1,961.6,560.2,643.3,1040.9
94,137780307286473,460.4,127.9,306.8,25.7,12.0,418.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.3,364.7,104.5,110.0,443.5
95,137780311734000,1381.6,487.5,793.7,100.4,70.8,518.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1379.2,1278.3,591.2,600.8,1364.6
96,137780317103280,1636.4,673.1,725.0,238.4,97.3,1514.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1635.0,1213.4,512.9,535.5,1620.7
97,137780322776199,1288.9,391.5,780.1,117.2,73.0,990.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1287.2,990.2,269.0,275.2,1272.9
98,137780328148547,506.5,132.7,347.2,26.7,9.9,470.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,502.8,414.3,113.6,118.4,489.8
99,137780332710519,736.7,256.6,451.1,29.0,11.3,693.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,734.0,636.2,332.4,337.2,714.6
100,137780337463304,506.5,133.4,351.0,22.0,10.7,464.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,503.5,410.6,104.8,113.6,490.2
101,137780341959958,1114.4,239.7,790.4,84.3,49.5,844.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1111.4,844.3,108.0,111.1,1099.0
102,137780347117409,1068.2,514.8,473.2,80.3,56.9,459.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1065.7,976.7,517.6,525.5,1052.5
103,137780352191953,1032.6,552.9,390.4,89.3,59.6,535.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1029.1,937.3,596.6,601.6,1015.0
104,137780357226666,499.1,130.6,345.3,23.2,11.3,461.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.3,409.8,108.4,114.0,482.7
105,137780361734760,1380.4,572.9,710.3,97.1,51.6,475.6,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1378.1,1261.6,528.7,540.1,1359.1
106,137780367131193,1732.7,672.5,827.9,232.4,92.9,1602.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1730.3,1297.8,518.7,525.8,1716.2
107,137780372877932,443.9,118.6,293.1,32.3,13.3,405.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,441.0,344.0,102.7,108.0,428.1
108,137780377341881,512.9,130.0,355.5,27.4,13.4,474.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.6,421.0,115.2,119.1,497.5
109,137780381866797,1200.0,344.6,759.7,95.7,49.7,907.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1197.1,907.8,182.0,210.1,1183.8
110,137780387084227,1098.2,495.8,520.1,82.4,58.9,467.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1095.4,1005.9,527.5,533.8,1081.5
111,137780392198747,1064.4,529.8,438.5,96.1,63.2,505.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1060.8,961.0,569.6,573.2,1042.2
112,137780397246181,1016.0,491.1,437.5,87.5,62.8,457.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1013.0,917.3,521.3,527.6,997.6
113,137780402244571,532.2,145.0,359.4,27.8,12.2,490.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,527.8,427.7,116.2,125.0,512.9
114,137780406785288,654.6,283.9,341.1,29.5,12.9,617.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,652.7,560.9,259.0,269.7,639.7
115,137780411494905,1840.1,719.9,887.3,232.9,93.3,1720.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1838.0,1419.3,570.8,580.2,1823.5
116,137780417381254,775.6,129.8,618.0,27.7,11.8,738.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,772.7,680.6,115.3,118.8,759.4
117,137780422187257,1010.4,539.7,386.7,84.0,54.7,547.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1006.7,913.7,604.1,610.7,987.6
118,137780427261525,1313.8,662.9,392.1,258.8,91.7,1190.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1310.4,878.4,530.2,535.0,1296.2
119,137780432605838,516.0,134.4,355.0,26.6,13.7,475.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.9,417.1,113.0,116.4,499.6
120,137780437140799,1055.5,495.1,474.0,86.4,58.1,460.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1052.2,953.5,519.7,532.6,1038.8
121,137780442253483,871.4,148.5,697.1,25.8,12.6,831.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,867.5,778.2,123.2,144.8,853.7
122,137780447107549,495.0,127.3,339.5,28.2,12.2,456.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,492.1,402.4,102.5,105.7,478.4
123,137780451604855,523.3,142.4,353.8,27.1,12.0,478.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,519.8,423.2,114.3,118.2,500.4
124,137780456094623,831.2,479.0,269.9,82.4,55.8,441.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,828.9,735.3,498.8,502.0,810.3
125,137780461011498,525.7,133.0,368.4,24.4,11.4,489.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.0,430.9,112.1,131.0,510.3
126,137780465479966,919.0,510.5,322.1,86.5,56.0,441.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,915.4,821.2,509.0,528.9,901.1
127,137780470480894,726.7,130.8,568.3,27.6,15.5,685.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,724.1,631.3,108.8,197.0,709.8
128,137780475206362,431.0,127.7,278.7,24.6,11.5,394.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,428.2,340.7,103.5,106.7,415.6
129,137780479626724,600.1,125.2,446.1,28.8,12.9,557.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,596.7,500.6,119.6,129.1,580.2
130,137780484199435,1012.4,502.0,426.9,83.5,57.1,454.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1009.9,914.7,521.7,535.6,990.9
131,137780489208917,1024.7,510.4,431.4,82.9,53.2,471.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1022.1,924.5,526.9,568.3,1008.5
132,137780494191843,505.1,132.5,347.3,25.3,13.1,466.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,502.8,414.3,108.0,117.0,489.2
133,137780498744757,736.7,350.1,361.9,24.6,12.8,698.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,734.4,644.7,343.1,347.2,720.3
134,137780503492846,1673.4,677.7,750.3,245.4,89.3,1558.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1671.0,1233.9,521.3,525.6,1657.5
135,137780509183381,1740.4,701.6,787.8,250.9,99.2,1608.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1737.4,1328.4,595.3,604.5,1717.2
136,137780515033425,445.0,113.9,298.3,32.7,11.2,404.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,442.5,344.5,104.0,108.5,429.1
137,137780519490240,1582.3,715.3,735.1,131.8,49.6,1211.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1579.0,1211.6,522.4,529.6,1565.3
138,137780525143895,417.5,116.3,274.7,26.5,11.8,381.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,415.6,323.8,96.2,103.5,401.4
139,137780529563694,1499.5,551.2,845.9,102.4,60.7,1162.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1496.1,1162.2,480.6,490.2,1481.7
140,137780535097802,1727.7,714.3,769.2,244.1,92.0,1609.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1724.5,1261.3,534.4,539.1,1711.0
141,137780540951555,1250.9,301.2,775.3,174.5,97.6,1120.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1247.7,816.1,108.3,116.4,1228.3
142,137780546311142,931.6,506.3,342.5,82.8,58.1,455.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,928.8,834.5,525.9,538.7,914.7
143,137780551222219,456.5,134.8,295.6,26.1,14.2,416.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.6,356.7,108.6,112.4,440.0
144,137780555668428,804.9,391.7,350.4,62.8,44.2,675.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,803.3,675.9,369.6,374.3,788.1
145,137780560430351,947.2,405.5,507.2,34.4,11.7,908.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,944.0,852.5,610.7,615.1,930.4
146,137780565314805,488.3,134.1,329.2,25.1,12.4,450.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,485.7,395.9,100.4,104.5,471.7
147,137780569826764,542.6,239.8,269.4,33.4,14.2,497.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,539.8,445.6,215.0,220.4,520.7
148,137780574364042,889.5,488.5,314.5,86.5,56.6,459.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,886.8,792.5,517.7,526.6,873.7
149,137780579284524,498.7,131.9,342.4,24.4,12.4,461.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.2,401.5,104.6,108.2,483.4
150,137780583768241,482.0,135.9,318.1,28.0,11.0,443.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,478.4,388.3,111.8,136.2,464.5
151,137780588232441,1283.1,358.0,725.4,199.7,102.1,1155.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1280.3,808.5,124.8,154.0,1266.5
