window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
10,137779889143848,1049.265,224,10,25,1,431.021,175.571,437.108,0.313,0.463,4.46,0.247,17.293,0.0,69.947,2.174,1.235,1.058,0.0,11.554,78.944,26.571,63.965,1331.138,22.862,960.825,0.0,0.0,3.37,400.087
11,137779894139734,486.141,234,10,28,0,224.829,169.339,231.047,0.373,0.493,4.414,0.293,17.573,0.0,70.925,1.515,1.093,0.949,0.0,6.773,42.155,12.868,22.089,377.319,61.768,954.229,0.0,0.0,4.233,59.611
12,137779898595476,457.648,237,10,28,0,239.706,177.108,245.771,0.347,0.473,15.288,0.229,18.028,0.0,78.239,1.102,1.16,0.956,0.0,7.684,38.117,14.449,27.18,227.424,24.452,951.056,0.0,0.0,3.298,77.728
13,137779903025899,443.801,226,10,25,0,258.247,169.161,264.032,0.361,0.458,4.756,0.244,17.603,0.0,60.509,1.637,1.145,1.116,0.0,6.589,34.692,21.04,22.98,170.894,25.15,946.885,0.0,0.0,3.349,46.43
14,137779907437369,745.029,244,10,28,1,469.657,321.105,475.968,0.396,0.517,4.606,0.243,17.479,0.0,61.42,1.969,1.077,0.813,0.0,10.145,45.918,22.85,26.235,231.835,25.852,1302.484,0.0,0.0,4.042,55.744
15,137779912171307,1937.672,243,10,28,0,667.55,231.849,719.083,0.343,0.612,5.024,0.251,18.55,0.0,65.512,1.807,1.135,0.952,0.0,15.157,206.82,26.557,64.168,3286.336,26.553,963.779,0.0,0.0,3.364,359.202
16,137779918088899,539.385,234,10,28,1,317.002,169.015,322.744,0.429,0.524,4.645,0.269,17.919,0.0,70.548,1.692,1.247,0.819,0.0,6.333,49.444,19.677,25.482,174.488,24.577,1005.915,0.0,0.0,3.794,49.011
17,137779922589801,541.178,241,10,28,0,333.585,180.457,339.757,0.439,0.428,4.14,0.242,16.786,0.0,66.714,1.71,1.222,1.002,0.0,8.175,38.103,16.173,26.911,205.432,24.604,967.866,0.0,0.0,2.502,49.903
18,137779927143852,436.267,242,10,28,1,227.103,167.531,233.125,0.426,0.594,4.767,0.246,17.047,0.0,71.151,1.24,1.065,1.097,0.0,7.751,33.538,15.556,22.006,223.439,24.605,938.928,0.0,0.0,4.947,58.787
19,137779931604929,765.174,241,10,28,0,224.166,178.792,230.354,0.347,0.534,4.255,0.249,17.585,0.0,60.649,1.45,1.035,0.887,0.0,11.541,348.941,19.427,57.843,490.404,137.717,1025.12,0.0,0.0,3.216,260.114
20,137779936373700,926.356,234,10,28,0,321.448,172.765,327.073,0.379,0.426,4.337,0.262,17.819,0.0,61.432,1.417,1.145,0.977,0.0,11.882,167.093,17.934,60.607,922.497,26.025,973.47,0.0,0.0,3.543,391.151
21,137779941253289,445.226,244,10,28,1,224.516,182.974,231.823,0.303,0.434,4.454,0.249,17.049,0.0,68.907,1.147,0.913,0.688,0.0,8.505,33.48,30.089,22.714,237.531,24.493,985.046,0.0,0.0,11.464,61.252
22,137779945689079,517.512,237,10,28,0,302.549,176.478,309.909,0.365,0.512,5.035,0.247,17.735,0.0,72.787,1.514,1.626,0.911,0.0,7.127,35.667,13.765,24.593,234.459,24.649,962.227,0.0,0.0,3.4,57.645
23,137779950191492,537.581,233,10,28,0,294.893,182.796,301.23,0.378,0.469,4.76,0.261,18.224,0.0,71.616,1.445,1.063,0.759,0.0,7.242,42.614,13.346,31.912,400.564,59.277,907.641,0.0,0.0,3.922,56.627
24,137779954743021,1773.282,237,10,28,0,633.389,193.097,720.051,0.774,1.49,56.919,0.824,71.851,0.0,339.976,13.461,5.657,4.769,0.0,9.53,69.697,16.232,52.25,1587.265,25.664,988.792,0.0,0.0,3.94,636.479
25,137779960494515,436.984,237,10,28,0,234.697,177.053,243.736,0.334,0.517,4.084,0.222,17.199,0.0,60.527,1.48,0.95,1.042,0.0,16.885,33.707,23.389,22.513,230.681,24.681,985.055,0.0,0.0,3.107,53.267
26,137779964904278,1704.826,228,10,26,0,667.967,179.001,729.657,0.551,0.468,57.173,0.457,82.008,0.0,234.35,19.696,6.659,6.298,0.0,8.013,76.637,14.085,62.62,1224.139,27.836,1007.839,0.0,0.0,3.155,495.175
27,137779970660163,563.56,235,10,28,0,326.887,237.836,332.523,0.372,0.521,4.297,0.276,17.612,0.0,62.821,1.106,0.927,0.725,0.0,7.743,46.894,18.724,34.933,510.999,84.333,906.4,0.0,0.0,4.356,54.101
28,137779975207704,1752.356,243,10,28,1,656.039,177.669,713.637,1.49,0.771,52.754,0.228,68.499,0.0,246.656,32.692,3.509,4.704,0.0,10.12,175.292,18.516,68.13,1305.298,27.114,1024.967,0.0,0.0,2.916,515.587
29,137779981053370,510.245,239,10,28,0,299.102,174.4,306.011,0.398,0.499,4.977,0.261,17.509,0.0,69.566,1.464,0.884,0.946,0.0,8.317,49.177,15.585,37.984,232.658,24.895,967.748,0.0,0.0,2.995,57.511
30,137779985574828,1497.394,234,10,28,0,669.715,174.22,705.619,0.445,0.569,51.827,8.616,67.774,0.0,132.716,15.824,4.151,9.733,0.0,10.646,88.338,16.782,73.307,1277.401,25.393,959.371,0.0,0.0,3.072,453.213
31,137779991111169,987.369,237,10,28,0,684.493,228.505,742.01,0.404,0.595,4.494,0.244,18.675,0.0,64.623,1.692,1.224,0.924,0.0,8.02,33.167,351.849,22.213,436.919,45.436,786.7,0.0,0.0,3.071,57.747
32,137779996106552,1087.81,227,10,26,0,431.426,190.486,437.427,0.378,0.554,5.035,0.283,18.114,0.0,64.439,1.62,1.058,0.726,0.0,9.736,205.109,16.827,190.102,1159.747,24.605,1053.075,0.0,0.0,4.122,397.484
33,137780001413635,1640.068,241,10,28,0,653.036,177.629,709.46,0.219,4.394,55.232,0.281,74.98,0.0,130.528,19.206,5.113,9.715,0.0,8.494,82.217,120.015,67.954,1290.822,27.97,997.531,0.0,0.0,3.501,470.378
34,137780007088820,1222.182,240,10,28,1,236.751,177.302,243.462,0.353,0.699,4.472,0.272,17.656,0.0,71.638,1.638,0.948,1.149,0.0,10.289,187.96,18.098,72.676,1235.527,26.095,982.347,0.0,0.0,4.558,682.866
35,137780012302829,891.6,228,10,26,0,550.903,187.46,558.814,0.816,0.849,6.27,0.661,21.688,0.0,77.611,1.673,3.089,1.693,0.0,7.416,36.512,13.743,22.811,618.882,29.053,1066.359,0.0,0.0,4.318,100.383
36,137780017095007,1115.987,233,10,28,0,471.378,182.048,480.665,0.329,0.506,4.741,0.261,18.181,0.0,62.943,1.369,1.323,0.947,0.0,9.394,117.984,16.068,102.504,1230.993,27.918,973.518,0.0,0.0,2.785,427.688
37,137780022224347,876.703,230,10,27,0,669.965,181.578,677.222,0.375,0.704,4.246,0.249,17.303,0.0,59.716,1.399,1.119,0.793,0.0,6.107,34.315,16.812,22.745,224.994,24.074,967.664,0.0,0.0,2.748,59.419
38,137780027081152,1109.102,238,10,28,1,439.953,178.397,446.189,0.357,0.541,4.449,0.265,17.99,0.0,63.84,1.334,1.077,0.987,0.0,29.305,92.584,36.027,70.211,1473.23,27.191,1023.628,0.0,0.0,4.518,387.403
39,137780032224228,1072.389,234,10,28,0,364.441,186.696,370.713,0.358,0.524,4.515,0.233,17.586,0.0,66.476,1.272,1.099,0.781,0.0,10.444,137.274,16.876,71.138,1576.56,29.475,998.236,0.0,0.0,2.595,398.681
40,137780037315453,923.909,239,10,28,0,299.604,183.674,305.696,0.336,0.532,4.107,0.26,16.941,0.0,65.436,1.224,0.917,0.808,0.0,11.477,100.52,22.258,83.525,1394.859,25.829,1015.292,0.0,0.0,2.944,402.089
41,137780042251524,517.575,233,10,28,0,295.849,175.889,301.623,0.368,0.469,4.229,0.262,17.622,0.0,68.399,1.228,1.09,0.889,0.0,6.128,35.481,12.95,23.998,255.132,24.862,964.98,0.0,0.0,4.599,61.566
42,137780046744029,513.501,243,10,28,0,301.334,179.13,307.725,0.34,0.426,4.562,0.282,17.279,0.0,59.989,1.213,0.975,1.003,0.0,7.414,36.123,30.544,25.264,278.157,24.878,982.24,0.0,0.0,2.646,57.848
43,137780051231833,1334.002,239,10,28,0,629.112,182.88,687.209,1.855,1.846,66.663,1.054,93.048,0.0,260.473,24.597,4.982,4.143,0.0,11.392,53.287,20.173,41.942,402.053,58.229,968.731,0.0,0.0,3.757,198.538
44,137780056605088,555.268,235,10,28,0,324.409,172.506,330.857,0.332,0.44,4.281,0.256,17.978,0.0,60.198,1.323,0.943,0.758,0.0,8.461,40.496,16.871,23.164,162.719,27.373,939.37,0.0,0.0,3.02,46.081
45,137780061135430,1688.112,233,10,27,1,666.694,183.774,725.265,0.321,0.464,57.869,0.359,71.022,0.0,241.173,17.33,7.423,3.806,0.0,8.044,120.717,14.283,99.518,1329.039,33.068,1009.16,0.0,0.0,3.581,530.874
46,137780066793748,1335.479,234,10,28,0,663.874,173.818,670.234,0.328,0.445,4.336,0.259,17.118,0.0,68.45,1.277,0.894,0.771,0.0,8.057,79.924,19.686,61.035,1320.837,47.595,1208.788,0.0,0.0,3.731,240.411
47,137780072110331,911.396,235,10,28,0,237.878,176.158,244.515,0.316,0.444,4.324,0.241,17.315,0.0,81.655,1.388,1.051,0.844,0.0,11.031,78.964,17.971,61.646,1754.788,26.622,908.243,0.0,0.0,2.397,403.478
48,137780077035158,1133.043,237,10,28,0,504.612,168.394,514.881,0.309,0.521,4.297,0.263,17.166,0.0,61.769,1.205,0.908,1.044,0.0,9.947,93.379,21.537,77.807,1370.11,26.533,1018.747,0.0,0.0,3.517,388.625
49,137780082186493,1219.438,240,10,28,1,653.681,173.595,711.191,0.2,0.463,52.19,0.231,55.484,0.0,222.192,23.99,5.269,5.856,0.0,8.271,48.55,15.33,32.114,235.252,24.577,948.629,0.0,0.0,3.933,161.733
50,137780087441776,523.361,237,10,28,0,324.498,176.48,330.386,0.184,0.445,4.796,0.267,16.656,0.0,61.038,1.326,1.213,0.904,0.0,6.979,39.215,18.452,27.496,248.931,25.175,943.555,0.0,0.0,3.653,48.416
51,137780091990085,1186.785,241,10,28,1,524.152,170.719,530.29,0.192,0.517,4.355,0.246,17.941,0.0,63.732,1.174,1.325,1.041,0.0,8.917,98.92,41.52,74.008,1497.895,31.704,1031.178,0.0,0.0,3.857,398.442
52,137780097186404,1019.617,236,10,28,1,387.641,174.402,394.533,0.333,0.503,4.888,0.231,17.509,0.0,64.603,1.684,1.15,0.755,0.0,11.78,91.702,22.29,70.225,1288.467,25.001,1058.243,0.0,0.0,4.921,415.049
53,137780102183179,922.65,242,10,28,1,657.452,186.544,714.741,0.17,0.441,4.151,0.232,17.399,0.0,67.131,1.388,1.176,1.436,0.0,9.677,35.212,20.759,23.411,256.625,24.672,969.002,0.0,0.0,3.827,65.026
54,137780107147070,1086.672,233,10,28,0,454.308,179.273,460.405,0.309,0.492,4.239,0.307,17.56,0.0,66.092,1.306,1.207,1.138,0.0,10.526,87.018,17.037,71.036,1539.031,57.42,1014.457,0.0,0.0,3.857,390.261
55,137780112216041,886.898,239,10,28,0,641.877,176.487,684.254,0.328,0.456,4.747,0.266,17.844,0.0,60.385,1.305,1.584,0.674,0.0,7.226,52.801,14.872,40.734,204.368,25.146,957.212,0.0,0.0,3.335,47.842
56,137780117053858,1109.919,242,10,28,0,498.659,177.995,505.389,0.218,0.441,4.403,0.292,17.37,0.0,62.54,1.323,1.191,0.803,0.0,15.367,84.754,41.764,69.748,1261.821,26.912,1017.212,0.0,0.0,3.472,393.9
57,137780122193917,503.921,229,10,26,0,305.023,175.021,311.415,0.305,0.399,4.395,0.25,17.239,0.0,61.862,1.167,1.124,0.82,0.0,6.245,36.921,12.903,24.877,210.368,22.923,985.022,0.0,0.0,3.133,54.385
58,137780126770320,1273.066,235,10,28,0,683.547,176.12,745.363,0.361,0.415,48.223,0.246,75.929,0.0,242.335,20.663,10.863,4.899,0.0,6.707,41.475,12.891,25.37,230.859,24.83,962.796,0.0,0.0,3.568,171.786
59,137780132066416,1134.084,238,10,28,0,437.11,171.477,443.168,0.346,0.426,4.589,0.233,17.276,0.0,68.751,1.198,0.975,0.799,0.0,10.214,109.92,17.565,85.242,1757.091,32.504,1002.284,0.0,0.0,3.199,393.183
60,137780137259360,1013.523,237,10,28,0,386.544,178.679,392.925,0.303,0.42,8.735,0.255,16.774,0.0,66.184,1.195,0.979,1.004,0.0,9.165,88.491,16.05,72.407,1427.011,25.944,1002.683,0.0,0.0,2.81,400.976
61,137780142281553,940.51,231,10,27,0,336.509,177.247,342.463,0.178,0.442,5.041,0.239,16.526,0.0,60.566,1.449,0.95,0.839,0.0,44.063,104.42,50.537,84.553,1271.916,24.484,998.928,0.0,0.0,2.377,401.807
62,137780147214252,1036.372,243,10,28,0,407.355,186.985,413.241,0.343,0.522,4.39,0.232,17.894,0.0,59.127,1.289,1.15,1.417,0.0,14.887,208.686,26.767,189.824,906.761,30.667,999.84,0.0,0.0,3.06,402.434
63,137780152267547,459.837,239,10,28,0,231.586,169.931,237.161,0.347,0.483,4.603,0.26,17.131,0.0,65.804,1.304,1.16,0.737,0.0,8.613,42.211,16.317,24.989,346.4,25.298,916.003,0.0,0.0,2.947,57.763
64,137780156687679,1453.351,239,10,28,0,641.907,188.711,697.36,1.634,0.447,49.534,1.031,57.34,0.0,237.878,22.854,3.684,7.628,0.0,11.583,94.75,48.385,79.997,838.85,28.219,1001.955,0.0,0.0,3.154,373.26
65,137780162163327,509.898,236,10,28,0,289.943,171.227,296.12,0.312,0.5,4.537,0.247,17.87,0.0,68.194,1.194,0.912,0.912,0.0,12.303,36.254,15.45,25.185,300.884,22.701,969.708,0.0,0.0,2.964,65.108
66,137780166703275,573.293,241,10,28,0,366.84,171.11,372.823,0.363,0.415,4.814,0.248,16.679,0.0,62.108,1.329,1.154,0.979,0.0,8.555,35.65,18.802,24.352,226.908,27.224,930.529,0.0,0.0,3.283,57.003
67,137780171284427,2042.329,229,10,26,0,663.362,185.181,717.115,2.804,0.453,61.316,1.43,72.012,0.0,270.765,24.28,4.001,3.79,0.0,9.8,369.419,16.12,352.588,1909.909,23.208,969.247,0.0,0.0,2.798,541.515
68,137780177324251,928.847,234,10,28,1,234.458,190.846,241.605,0.32,0.445,5.155,0.258,17.398,0.0,62.522,1.531,0.993,0.933,0.0,10.854,125.169,17.459,107.021,1195.097,28.987,1018.519,0.0,0.0,4.077,487.451
69,137780182243827,1731.679,240,10,27,0,670.62,178.595,731.108,0.425,0.431,54.561,0.437,60.036,0.0,251.888,13.644,6.085,3.38,0.0,17.829,90.673,31.159,72.655,1482.815,27.06,1049.793,0.0,0.0,4.017,530.929
70,137780188076414,1116.168,241,10,28,0,485.746,179.209,492.062,0.334,0.417,4.34,0.232,17.279,0.0,63.757,1.417,1.008,0.726,0.0,16.215,104.646,23.913,83.578,1406.334,30.584,993.262,0.0,0.0,2.806,396.304
71,137780193256901,1026.642,237,10,28,0,316.379,192.847,322.617,0.32,0.467,4.543,0.225,16.541,0.0,64.675,1.208,0.976,0.987,0.0,16.366,98.042,23.098,78.511,1707.98,110.92,1020.638,0.0,0.0,2.52,408.771
72,137780198258242,1011.96,232,10,28,0,390.159,178.694,402.487,0.314,0.422,5.222,0.235,23.181,0.0,63.865,1.348,6.898,1.034,0.0,12.171,89.751,18.31,70.058,1284.794,25.846,955.641,0.0,0.0,4.582,407.747
73,137780203239192,1830.556,235,10,27,0,672.468,169.194,733.87,0.168,0.454,4.275,0.218,86.372,0.0,59.098,318.878,1.351,3.837,0.0,12.79,110.374,16.512,89.252,1336.946,24.584,980.526,0.0,0.0,2.651,398.958
74,137780209137929,1096.664,234,10,28,1,473.587,172.937,479.676,0.306,0.456,4.812,0.225,17.807,0.0,63.87,0.745,1.138,0.969,0.0,10.453,215.984,16.698,193.372,699.689,26.132,975.98,0.0,0.0,4.78,386.371
75,137780214315820,830.331,241,10,28,0,608.083,184.533,614.312,0.296,0.423,4.791,0.223,16.985,0.0,62.06,0.603,1.317,1.114,0.0,8.075,36.656,16.14,24.962,256.514,30.104,943.384,0.0,0.0,3.551,61.755
76,137780219126457,1067.366,242,10,28,0,413.763,196.916,421.502,0.348,0.456,4.781,0.249,16.955,0.0,65.685,0.741,1.043,0.766,0.0,34.688,101.485,22.032,81.006,1355.994,27.142,1028.882,0.0,0.0,3.571,410.708
77,137780224164327,1075.699,229,10,28,0,458.271,190.236,464.387,0.302,0.423,4.472,0.219,18.238,0.0,68.351,0.674,1.113,1.192,0.0,10.462,91.216,18.071,76.024,1295.306,26.36,995.782,0.0,0.0,3.908,403.025
78,137780229292802,888.905,237,10,28,0,245.867,182.396,251.688,0.296,0.416,4.25,0.272,22.878,0.0,62.422,0.593,6.349,0.977,0.0,8.398,97.138,15.372,81.829,1465.529,27.848,1045.833,0.0,0.0,2.528,402.319
79,137780234137294,969.098,239,10,28,0,660.104,186.746,714.78,0.326,0.442,4.653,0.232,22.021,0.0,67.241,0.582,1.579,0.806,0.0,7.618,51.715,14.523,23.913,212.464,24.781,1011.038,0.0,0.0,3.6,51.158
80,137780239106675,498.616,242,10,28,0,300.518,169.054,306.174,0.178,0.468,4.605,0.22,18.54,0.0,62.898,0.736,1.149,0.855,0.0,7.751,35.422,24.262,23.542,181.051,24.395,940.914,0.0,0.0,3.797,49.686
81,137780243598412,1473.618,241,10,28,0,667.687,170.763,721.906,0.354,0.426,49.875,0.278,68.668,0.0,143.365,7.597,6.639,7.122,0.0,16.875,230.012,28.296,197.177,1084.876,32.464,1277.921,0.0,0.0,3.208,231.416
82,137780249164380,941.002,236,10,28,0,649.607,182.369,716.496,0.327,0.447,4.621,0.235,18.334,0.0,67.92,1.021,1.129,0.737,0.0,6.974,36.218,22.658,24.34,241.076,25.998,945.264,0.0,0.0,2.799,60.995
83,137780254091564,1149.279,241,10,28,0,448.172,178.625,454.351,0.334,0.433,5.096,0.219,17.669,0.0,71.204,0.995,1.197,1.043,0.0,15.018,80.461,22.159,63.37,1769.8,28.209,1015.45,0.0,0.0,3.419,412.668
84,137780259250689,872.096,233,10,27,0,670.472,182.561,676.569,0.191,0.421,4.945,0.221,18.512,0.0,61.081,0.646,1.184,1.102,0.0,6.418,41.527,12.84,28.738,249.582,28.051,948.271,0.0,0.0,3.179,58.75
85,137780264161036,442.56,240,10,28,0,242.94,175.396,248.699,0.302,0.435,5.691,0.218,17.914,0.0,60.104,0.84,1.22,0.877,0.0,7.075,39.175,18.372,27.944,233.417,24.782,939.398,0.0,0.0,2.778,58.557
86,137780268653840,509.835,241,10,28,0,292.921,170.092,299.327,0.34,0.458,5.837,0.219,17.299,0.0,66.045,0.778,1.15,0.732,0.0,8.127,39.865,18.911,28.549,239.87,24.427,955.55,0.0,0.0,3.869,63.838
87,137780273161220,944.611,240,10,28,1,684.148,185.354,727.905,0.331,0.443,4.919,0.231,16.617,0.0,66.089,0.572,1.096,0.668,0.0,8.491,44.063,16.717,28.793,294.692,25.306,969.28,0.0,0.0,2.705,57.958
88,137780278115728,500.018,241,10,28,0,290.037,175.168,296.494,0.18,0.403,4.62,0.245,16.249,0.0,68.891,0.669,1.093,0.705,0.0,7.845,45.208,18.243,28.335,226.741,24.427,944.56,0.0,0.0,3.677,60.216
89,137780282622429,636.735,241,10,28,0,437.36,188.743,444.013,0.299,0.413,4.581,0.234,19.033,0.0,67.413,0.846,1.123,0.977,0.0,8.159,34.599,15.196,23.247,207.341,24.769,950.147,0.0,0.0,3.288,50.282
90,137780287285542,994.436,243,10,28,0,343.042,188.533,349.53,0.315,0.472,4.762,0.22,17.886,0.0,61.007,0.871,1.249,0.829,0.0,10.608,91.934,22.519,75.857,1523.919,29.206,1061.347,0.0,0.0,3.4,400.798
91,137780292297092,842.017,241,10,28,0,616.75,185.131,623.04,0.295,0.458,4.964,0.234,17.638,0.0,61.757,0.695,1.071,0.76,0.0,7.539,48.595,15.071,28.322,246.098,24.584,1021.477,0.0,0.0,3.171,58.421
92,137780297110423,1115.765,237,10,28,0,434.287,197.696,440.71,0.288,0.404,5.6,0.22,18.628,0.0,63.186,0.697,1.186,0.876,0.0,10.018,144.513,16.985,87.294,1207.231,26.268,1009.354,0.0,0.0,3.48,406.128
93,137780302232276,1067.818,240,10,28,0,395.397,248.991,401.402,0.299,0.423,5.371,0.237,17.914,0.0,73.758,0.637,1.016,1.023,0.0,13.068,126.542,20.026,70.524,1360.409,26.356,965.669,0.0,0.0,3.153,402.627
94,137780307286473,460.364,234,10,28,0,254.396,170.778,260.206,0.227,0.517,4.797,0.249,17.898,0.0,66.268,0.709,1.123,0.751,0.0,6.382,39.003,12.767,23.468,228.444,25.39,951.742,0.0,0.0,3.621,57.972
95,137780311734000,1381.648,241,10,28,0,653.253,172.964,687.132,0.415,0.575,9.032,0.255,17.858,0.0,73.449,0.596,0.995,1.133,0.0,10.794,78.542,18.305,63.656,1816.034,35.936,1019.933,0.0,0.0,3.12,386.937
96,137780317103280,1636.607,216,10,24,0,639.406,188.642,700.47,2.153,3.536,48.567,3.125,66.017,0.0,274.057,4.628,4.949,4.12,0.0,11.802,86.46,21.673,70.006,1394.653,21.785,927.666,0.0,0.0,2.186,554.349
97,137780322776199,1288.906,237,10,28,0,667.168,178.62,721.121,0.225,0.536,23.119,0.222,82.598,0.0,108.14,4.042,4.073,3.998,0.0,8.542,97.25,16.218,77.795,550.541,26.785,971.597,0.0,0.0,3.63,260.645
98,137780328148547,506.516,236,10,28,0,294.914,170.705,300.681,0.404,0.529,4.395,0.228,18.576,0.0,60.867,0.773,1.041,0.904,0.0,8.428,39.545,15.354,28.254,263.162,24.777,950.561,0.0,0.0,4.147,59.713
99,137780332710519,736.708,244,10,28,1,297.773,168.346,303.819,0.38,0.492,4.54,0.264,18.197,0.0,68.132,0.888,1.284,0.997,0.0,10.452,136.09,27.648,116.62,764.812,28.497,1021.631,0.0,0.0,3.437,104.34
100,137780337463304,506.48,231,10,27,0,300.039,175.72,305.754,0.4,0.581,5.22,0.26,18.082,0.0,67.547,0.668,1.087,0.723,0.0,6.094,38.597,12.26,27.213,233.805,27.922,957.351,0.0,0.0,3.601,63.213
101,137780341959958,1114.428,238,10,28,0,673.736,178.452,736.295,0.377,0.512,25.389,0.294,69.151,0.0,117.582,5.743,3.393,8.456,0.0,8.269,35.992,15.084,22.929,228.931,24.624,970.388,0.0,0.0,3.6,123.583
102,137780347117409,1068.209,235,10,28,0,452.752,173.261,459.11,0.253,0.506,4.508,0.26,18.879,0.0,61.919,0.635,1.2,0.942,0.0,7.781,96.501,31.468,80.716,1381.287,26.006,1023.405,0.0,0.0,3.113,408.95
103,137780352191953,1032.578,240,10,28,1,334.132,182.1,340.706,0.364,0.527,4.647,0.26,17.668,0.0,61.971,0.697,1.144,1.007,0.0,10.466,141.977,17.492,71.808,1697.022,25.938,1029.187,0.0,0.0,4.084,391.059
104,137780357226666,499.113,241,10,28,0,295.549,177.227,301.357,0.223,0.497,4.87,0.244,17.13,0.0,61.415,0.677,1.103,0.823,0.0,7.523,39.441,15.813,27.28,256.559,24.723,974.553,0.0,0.0,3.376,57.43
105,137780361734760,1380.701,238,10,28,1,667.036,229.975,732.862,0.373,0.538,5.587,0.254,18.422,0.0,68.109,1.415,1.112,0.828,0.0,9.111,135.818,16.141,86.067,1350.091,88.007,1102.858,0.0,0.0,2.801,387.218
106,137780367131193,1732.741,239,10,28,0,694.023,175.195,779.154,0.575,1.466,46.733,1.966,92.147,0.0,258.044,2.516,6.477,4.743,0.0,11.249,115.302,18.484,86.73,1194.105,26.854,993.451,0.0,0.0,3.145,518.043
107,137780372877932,443.889,239,10,28,0,235.256,172.95,241.273,0.407,0.567,4.975,0.228,18.331,0.0,68.242,0.725,1.129,0.958,0.0,6.79,33.68,13.646,22.711,276.853,26.689,929.204,0.0,0.0,3.507,49.277
108,137780377341881,512.873,241,10,28,0,299.32,169.593,305.845,0.312,0.526,5.359,0.231,19.077,0.0,61.53,0.643,1.077,0.669,0.0,7.552,34.735,19.51,23.441,267.714,24.631,937.989,0.0,0.0,2.973,57.139
109,137780381866797,1200.034,233,10,28,0,669.438,199.313,725.885,0.235,0.487,20.149,0.251,87.816,0.0,114.002,5.02,8.494,7.583,0.0,7.07,121.892,13.455,80.592,167.674,33.29,976.337,0.0,0.0,3.461,178.157
