window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
14,137462661533975,858.429,207,10,24,0,243.099,177.899,251.766,0.349,0.489,4.87,0.232,17.74,0.0,74.081,0.743,1.154,1.096,0.0,8.249,66.32,14.513,50.662,1465.047,21.602,1002.098,0.0,0.0,2.881,485.432
15,137462666403538,443.898,215,10,24,0,237.682,178.743,246.53,0.421,0.487,4.64,0.249,17.689,0.0,60.967,0.762,1.26,0.913,0.0,8.737,32.065,15.264,21.304,245.47,21.187,974.342,0.0,0.0,2.926,58.353
16,137462670898908,507.318,215,10,24,0,297.516,179.283,305.623,0.437,0.469,4.428,0.272,17.457,0.0,61.644,0.675,1.244,0.853,0.0,8.349,33.271,25.745,22.298,190.222,21.407,1022.684,0.0,0.0,2.028,57.344
17,137462675388538,1024.407,194,10,19,0,299.169,178.601,308.487,0.409,0.487,5.004,0.245,18.377,0.0,57.219,0.846,1.31,0.901,0.0,8.039,161.606,15.531,57.693,1451.358,17.027,963.09,0.0,0.0,2.494,507.761
18,137462680441252,897.182,210,10,24,0,222.785,175.492,231.399,0.382,0.466,4.553,0.257,17.81,0.0,58.799,0.709,1.135,1.111,0.0,8.978,200.596,15.365,189.287,1090.511,22.052,929.245,0.0,0.0,1.391,482.872
19,137462685370925,509.848,211,10,24,0,308.939,183.219,317.338,0.436,0.483,4.56,0.25,17.935,0.0,63.435,0.714,1.271,1.02,0.0,7.769,39.289,14.083,18.631,201.308,21.354,977.316,0.0,0.0,2.077,48.206
20,137462689962583,469.032,211,10,24,0,234.447,183.12,242.071,0.425,0.428,4.881,0.251,17.799,0.0,61.116,0.808,1.249,0.737,0.0,8.133,36.082,14.544,25.155,352.634,21.547,996.878,0.0,0.0,2.317,89.201
21,137462694415204,449.829,209,10,24,0,261.399,182.894,268.908,0.417,0.407,4.778,0.278,17.937,0.0,60.931,0.682,1.193,0.751,0.0,6.887,29.502,22.981,19.339,137.403,21.931,977.532,0.0,0.0,2.911,48.054
22,137462698864722,545.954,207,10,24,0,341.222,234.284,349.127,0.378,0.515,4.594,0.232,18.182,0.0,61.104,0.654,1.326,0.982,0.0,7.023,55.87,12.83,46.121,309.459,22.116,958.037,0.0,0.0,3.307,49.668
23,137462703374144,519.75,232,10,27,1,296.909,183.637,305.539,0.437,0.51,5.379,0.228,17.317,0.0,71.727,0.719,1.237,0.609,0.0,7.33,41.761,13.473,29.983,202.852,24.018,1091.393,0.0,0.0,3.165,51.999
24,137462707981392,516.687,216,10,24,1,299.612,182.389,307.159,0.443,0.493,5.653,0.239,17.947,0.0,74.973,0.709,1.26,0.997,0.0,7.904,37.415,23.571,25.39,202.056,22.633,1020.107,0.0,0.0,4.034,49.827
25,137462712476883,1602.815,227,10,26,0,697.694,173.956,800.456,0.442,0.492,4.783,0.266,64.094,0.0,90.799,6.81,8.748,7.861,0.0,7.794,78.752,13.826,60.262,1528.875,23.211,1026.537,0.0,0.0,2.934,443.683
26,137462718085522,1136.34,215,10,24,0,483.064,285.163,491.077,0.428,0.491,14.723,0.279,18.196,0.0,74.236,0.789,1.176,1.205,0.0,7.606,81.815,13.699,62.829,1603.807,30.738,1016.394,0.0,0.0,2.321,414.643
27,137462723242201,1066.663,217,10,24,0,244.969,196.437,253.541,0.432,0.454,4.549,0.248,17.781,0.0,60.13,0.693,1.284,0.697,0.0,52.001,88.348,57.998,68.459,2018.876,21.293,1040.552,0.0,0.0,2.349,558.487
28,137462728300849,1051.515,213,10,24,0,327.195,189.092,338.953,0.37,0.497,4.432,0.251,18.092,0.0,60.746,0.838,1.158,0.715,0.0,8.047,69.465,113.268,55.012,1280.149,26.181,962.46,0.0,0.0,2.007,510.757
29,137462733347738,944.391,213,10,24,0,232.76,182.248,240.692,0.356,0.48,4.496,0.248,18.217,0.0,61.61,0.951,1.215,0.906,0.0,7.664,148.367,13.661,134.903,1399.981,21.313,1053.46,0.0,0.0,2.923,476.958
30,137462738286712,506.863,211,10,24,0,302.208,184.526,310.543,0.379,0.662,4.392,0.254,18.51,0.0,59.497,0.77,1.303,0.923,0.0,7.252,38.379,13.687,28.831,197.315,21.817,993.581,0.0,0.0,2.624,49.154
31,137462742803601,653.734,235,10,28,0,230.21,183.981,238.354,0.475,0.499,4.636,0.249,18.558,0.0,61.167,0.665,1.807,0.758,0.0,7.778,220.695,17.052,208.932,456.808,25.313,1089.93,0.0,0.0,3.502,80.021
32,137462747465719,529.442,226,10,25,1,305.8,178.783,313.558,0.384,0.483,4.489,0.256,18.53,0.0,69.25,0.709,1.344,1.028,0.0,6.888,55.17,13.037,30.138,187.006,21.842,1043.259,0.0,0.0,3.177,56.802
33,137462751958262,489.34,206,10,24,1,249.3,184.48,277.06,0.39,0.42,4.922,0.232,17.58,0.0,69.922,0.687,1.434,1.221,0.0,7.196,38.181,12.782,19.433,265.4,21.118,1021.334,0.0,0.0,3.539,63.528
34,137462756432545,902.842,220,10,24,0,242.633,185.965,251.542,0.375,0.421,4.405,0.246,17.802,0.0,71.886,0.907,1.353,0.931,0.0,7.761,78.688,14.044,59.118,1550.355,21.89,1051.443,0.0,0.0,3.266,427.284
35,137462761335723,971.926,203,10,22,0,316.969,186.137,324.826,0.373,0.457,5.298,0.264,18.509,0.0,75.004,0.72,1.396,0.808,0.0,7.52,90.667,17.46,76.946,1515.48,32.645,1023.94,0.0,0.0,3.856,417.062
36,137462766344038,842.009,241,10,28,0,317.62,165.303,446.843,0.388,0.492,13.562,0.258,18.747,0.0,72.192,0.905,1.202,0.908,0.0,8.509,33.474,18.795,22.078,317.657,43.392,982.112,0.0,0.0,2.504,64.941
37,137462771196740,1035.258,199,10,24,0,409.649,185.529,417.071,0.38,0.448,13.093,0.261,18.508,0.0,68.649,0.711,1.31,0.977,0.0,9.526,71.737,14.661,54.701,1372.342,23.047,1011.505,0.0,0.0,2.548,430.824
38,137462776234982,454.643,221,10,24,0,251.237,186.14,259.647,0.417,0.474,5.314,0.273,18.204,0.0,62.125,0.746,1.454,1.05,0.0,7.359,34.607,22.549,22.346,221.705,21.369,995.031,0.0,0.0,3.218,47.649
39,137462780706983,440.884,232,10,27,0,230.953,182.156,238.225,0.395,0.419,4.635,0.23,17.532,0.0,60.658,0.812,1.488,1.12,0.0,7.33,36.528,13.294,24.69,205.604,23.961,1063.665,0.0,0.0,2.583,50.239
40,137462785157074,477.13,211,10,24,0,245.467,183.114,252.852,0.447,0.434,4.933,0.257,19.107,0.0,63.656,0.745,1.385,0.76,0.0,9.133,79.136,15.492,64.329,128.719,30.527,983.529,0.0,0.0,3.524,52.02
41,137462789661485,702.218,211,10,24,0,218.78,184.23,227.552,0.373,0.745,4.796,0.243,18.15,0.0,61.93,0.749,1.342,0.886,0.0,8.337,62.568,14.959,48.447,839.703,21.659,988.034,0.0,0.0,2.695,249.28
42,137462794366809,444.937,218,10,24,1,228.922,183.837,236.46,0.365,0.45,5.398,0.244,18.617,0.0,67.91,0.822,1.734,0.77,0.0,7.59,42.118,22.594,29.858,198.731,22.938,1021.356,0.0,0.0,3.243,49.105
43,137462798797273,1812.274,215,10,24,0,696.274,188.204,808.832,1.293,0.441,55.365,0.417,68.915,0.0,260.513,7.902,9.142,7.215,0.0,15.839,88.349,22.731,69.898,1553.047,23.043,1026.247,0.0,0.0,2.718,563.333
44,137462804662977,738.58,200,10,24,0,259.087,186.703,266.085,0.396,0.451,4.352,0.269,17.966,0.0,67.959,0.88,1.228,0.866,0.0,6.75,88.708,21.013,72.208,1106.126,25.385,1009.235,0.0,0.0,2.122,328.358
45,137462809378340,523.916,209,10,24,0,309.77,192.893,318.115,0.403,0.498,4.478,0.254,18.714,0.0,74.477,0.88,1.718,0.68,0.0,7.415,42.26,14.191,32.398,252.025,21.447,982.17,0.0,0.0,2.917,46.904
46,137462813891541,532.738,217,10,24,0,324.602,182.746,332.351,0.362,0.456,4.727,0.262,18.431,0.0,71.221,0.62,1.24,0.728,0.0,7.401,41.86,13.367,21.055,221.07,25.593,925.525,0.0,0.0,2.647,54.525
47,137462818377810,1701.521,232,10,27,0,676.547,193.775,807.822,0.473,0.552,16.332,0.251,94.327,0.0,108.184,2.92,8.779,5.987,0.0,7.911,85.609,13.787,64.88,1435.219,27.089,1057.407,0.0,0.0,2.443,470.152
48,137462824120053,1116.565,217,10,24,0,517.228,169.359,525.292,0.45,0.452,4.594,0.248,17.937,0.0,60.09,0.845,1.261,1.038,0.0,9.184,80.465,15.381,66.467,1293.476,21.783,924.26,0.0,0.0,3.372,401.053
49,137462829237549,1105.641,214,10,24,0,347.55,184.931,355.75,0.497,0.484,4.743,0.258,17.5,0.0,61.247,0.672,1.317,1.136,0.0,91.746,78.567,98.321,65.378,1448.297,21.766,998.735,0.0,0.0,2.851,465.106
50,137462834371314,1727.303,215,10,24,0,697.431,198.318,825.194,0.454,0.478,4.706,0.28,19.219,0.0,60.909,0.848,1.216,1.141,0.0,8.209,384.655,15.075,49.189,1084.796,22.707,1046.039,0.0,0.0,2.881,496.318
51,137462840096902,1055.284,233,10,27,0,293.415,184.663,300.808,0.399,0.409,4.686,0.244,18.004,0.0,64.814,0.598,1.151,0.868,0.0,8.346,77.445,101.281,61.551,1548.916,27.881,1187.177,0.0,0.0,3.128,463.89
52,137462845143241,464.444,225,10,25,0,236.439,182.952,266.639,0.396,0.43,4.645,0.234,17.885,0.0,58.453,0.685,1.25,1.021,0.0,6.969,33.325,23.993,21.644,186.324,21.946,1065.018,0.0,0.0,2.83,50.905
53,137462849675363,472.48,216,10,24,0,227.862,175.99,236.199,0.38,0.421,4.314,0.248,18.318,0.0,71.504,0.726,1.344,1.059,0.0,8.675,52.13,14.828,23.913,194.342,21.19,1030.692,0.0,0.0,3.995,47.48
54,137462854108817,1944.407,224,10,25,0,721.247,187.818,860.214,0.731,0.877,54.452,0.534,72.688,0.0,249.288,5.482,7.408,5.957,0.0,7.787,86.737,13.964,60.309,1842.885,22.578,1013.239,0.0,0.0,3.561,631.264
55,137462860061684,1125.201,230,10,27,0,480.777,197.48,488.572,0.431,0.48,4.896,0.269,18.091,0.0,70.692,0.767,1.273,1.139,0.0,9.01,77.623,14.87,62.74,1495.32,28.068,1068.997,0.0,0.0,1.815,422.796
56,137462865245839,1013.247,235,10,28,0,343.668,176.299,350.921,0.248,0.53,4.781,0.245,19.154,0.0,58.99,0.662,1.339,0.787,0.0,9.374,89.714,83.733,69.828,1430.085,25.005,1069.531,0.0,0.0,3.406,419.186
57,137462870369743,506.858,211,10,24,0,311.137,175.3,319.225,0.438,0.455,5.123,0.244,18.626,0.0,58.416,0.765,1.347,0.801,0.0,7.698,27.877,25.093,18.673,222.293,21.425,976.619,0.0,0.0,2.802,48.87
58,137462874839622,551.026,211,10,24,0,310.295,185.533,318.938,0.4,0.494,4.37,0.253,18.294,0.0,62.103,0.63,1.269,0.731,0.0,8.654,40.081,15.058,30.653,250.986,21.862,970.545,0.0,0.0,3.564,55.624
59,137462879371983,983.105,211,10,24,0,233.047,185.178,240.897,0.369,0.508,4.469,0.241,18.038,0.0,60.624,0.594,1.27,0.698,0.0,7.75,57.944,14.069,46.265,1030.126,24.73,1030.692,0.0,0.0,3.309,462.396
60,137462884336977,1045.806,197,10,24,0,312.102,194.852,319.04,0.376,0.502,4.991,0.246,18.437,0.0,62.041,0.684,1.31,1.272,0.0,7.15,167.029,12.605,150.976,1362.286,27.36,1033.809,0.0,0.0,3.313,516.091
61,137462889429944,439.464,213,10,24,0,234.354,181.205,241.583,0.394,0.468,4.577,0.248,17.993,0.0,61.996,0.994,1.172,0.727,0.0,7.822,41.73,14.413,31.496,174.888,21.306,988.731,0.0,0.0,3.26,47.225
62,137462893805580,574.135,206,10,24,0,233.729,182.951,241.26,0.41,0.459,4.808,0.23,18.785,0.0,60.476,0.814,1.164,1.052,0.0,7.718,164.036,13.518,152.61,363.618,21.361,981.08,0.0,0.0,2.355,175.517
63,137462898412202,524.466,195,10,24,0,294.446,174.198,301.971,0.388,0.422,4.621,0.259,19.451,0.0,58.155,0.627,1.238,0.74,0.0,6.399,89.259,11.342,80.239,182.296,20.275,951.799,0.0,0.0,2.347,48.714
64,137462902906487,1167.467,211,10,24,0,689.306,173.55,799.153,0.367,0.436,8.612,0.25,79.774,0.0,66.594,8.876,1.502,11.593,0.0,8.54,28.183,15.196,18.472,214.1,21.453,974.029,0.0,0.0,2.939,57.732
65,137462908122709,1153.49,225,10,25,0,338.214,185.135,345.996,0.379,0.458,4.957,0.25,18.522,0.0,59.903,0.642,1.052,1.209,0.0,9.654,86.451,15.806,65.385,1574.304,22.72,1092.761,0.0,0.0,2.075,489.061
66,137462913304887,462.103,234,10,28,1,240.251,178.485,248.103,0.364,0.452,4.433,0.247,18.908,0.0,69.643,0.74,1.204,0.865,0.0,8.008,56.251,13.947,34.47,204.455,24.718,1065.958,0.0,0.0,3.084,47.4
67,137462917775825,518.889,205,10,21,0,302.111,186.72,310.148,0.21,0.59,4.607,0.244,18.953,0.0,74.085,0.779,1.403,0.893,0.0,7.354,41.267,13.463,23.957,271.993,18.703,953.248,0.0,0.0,3.257,49.167
68,137462922343161,536.793,213,10,24,0,301.747,193.683,309.444,0.361,0.446,4.437,0.235,19.381,0.0,70.897,0.73,1.378,0.724,0.0,7.782,30.858,13.949,20.817,276.092,25.882,978.903,0.0,0.0,2.757,59.236
69,137462926869572,497.826,208,10,24,0,295.099,185.236,302.499,0.404,0.458,4.786,0.238,17.977,0.0,70.426,0.681,1.223,0.661,0.0,11.261,28.632,13.169,19.326,218.612,21.35,1002.353,0.0,0.0,3.518,73.221
70,137462931396069,985.957,234,10,28,0,310.597,181.593,317.748,0.345,0.454,5.728,0.248,28.082,0.0,64.114,0.798,10.209,0.674,0.0,7.414,83.386,13.482,70.177,1593.741,24.967,1048.483,0.0,0.0,2.887,424.564
71,137462936451971,442.974,211,10,24,0,236.846,194.031,244.807,0.186,0.409,5.016,0.246,18.61,0.0,60.663,0.65,1.412,0.969,0.0,9.744,32.389,27.76,22.609,254.942,21.448,947.586,0.0,0.0,2.805,59.008
72,137462940935248,690.435,206,10,24,0,379.053,182.506,387.965,0.381,0.466,4.886,0.294,18.33,0.0,58.021,0.651,1.2,0.785,0.0,69.532,26.533,75.491,17.409,470.062,21.978,1083.215,0.0,0.0,2.219,78.855
73,137462945623323,440.948,209,10,24,0,231.86,180.487,240.851,0.423,0.44,9.424,0.26,18.8,0.0,67.977,0.867,1.241,0.896,0.0,8.086,33.626,26.876,23.443,155.505,21.884,989.553,0.0,0.0,3.018,56.751
74,137462950050036,1133.413,211,10,24,0,475.228,171.596,482.925,0.379,0.41,5.02,0.244,18.673,0.0,62.541,0.929,1.257,0.709,0.0,8.738,156.167,15.755,45.289,1293.919,22.671,897.106,0.0,0.0,2.966,472.672
75,137462955259276,451.293,222,10,24,0,234.544,183.729,243.371,0.247,0.612,4.635,0.242,18.777,0.0,59.871,0.82,1.166,0.757,0.0,6.827,42.124,12.804,20.607,179.245,21.49,1066.292,0.0,0.0,3.603,52.589
76,137462959696683,433.476,212,10,24,0,221.407,178.27,229.067,0.4,0.403,4.108,0.25,19.016,0.0,61.863,0.736,1.272,0.81,0.0,7.701,40.463,14.132,25.233,220.107,20.876,1002.803,0.0,0.0,3.162,48.41
77,137462964178889,436.98,216,10,24,1,228.281,179.829,236.456,0.373,0.46,4.698,0.244,19.209,0.0,70.288,0.676,1.364,0.865,0.0,17.807,36.993,30.64,25.795,200.941,21.671,989.592,0.0,0.0,3.353,56.346
78,137462968640902,463.074,242,10,28,1,238.167,182.499,248.124,0.397,0.639,4.578,0.263,19.116,0.0,68.629,0.74,1.064,0.88,0.0,8.978,34.07,19.717,22.577,258.059,24.613,1035.19,0.0,0.0,4.36,46.057
79,137462973083143,1806.448,231,10,27,0,651.777,184.737,762.133,0.534,0.592,50.804,0.427,77.749,0.0,329.644,5.801,5.897,5.155,0.0,7.266,88.318,13.327,68.157,1391.004,28.149,1097.248,0.0,0.0,2.084,743.341
80,137462978906625,1476.361,212,10,24,0,728.552,198.886,804.165,0.209,0.454,61.457,0.735,89.571,0.0,352.796,7.607,8.251,6.692,0.0,7.909,30.972,14.01,24.92,227.938,21.119,977.515,0.0,0.0,3.477,183.937
81,137462984377437,471.575,235,10,28,0,253.183,180.131,260.489,0.455,0.442,5.131,0.254,19.438,0.0,59.078,0.774,1.327,0.763,0.0,7.669,32.844,25.478,21.754,321.352,35.917,1011.04,0.0,0.0,2.687,49.52
82,137462988859896,613.89,243,10,28,0,302.571,190.291,310.299,0.397,0.45,4.401,0.259,18.068,0.0,63.247,0.896,1.343,0.692,0.0,8.929,50.031,19.932,34.882,296.987,32.4,1042.754,0.0,0.0,2.892,115.162
83,137462993475194,902.209,215,10,24,0,240.857,183.19,248.722,0.368,0.454,4.182,0.243,17.725,0.0,66.348,0.758,1.233,1.162,0.0,8.905,78.743,112.127,63.72,1574.895,21.266,1004.437,0.0,0.0,3.151,442.506
84,137462998384530,521.929,216,10,24,0,302.726,189.213,309.685,0.373,0.448,4.603,0.254,17.863,0.0,64.906,0.685,1.246,1.151,0.0,7.786,35.577,23.684,24.492,179.651,31.29,1000.879,0.0,0.0,3.205,48.22
85,137463002938431,475.523,212,10,24,1,227.825,187.468,235.148,0.39,0.452,4.706,0.287,18.503,0.0,71.296,0.74,1.328,0.868,0.0,8.725,72.576,18.613,62.407,391.324,40.016,955.164,0.0,0.0,2.82,82.81
86,137463007402609,987.71,211,10,24,0,311.529,181.587,318.698,0.385,0.462,4.906,0.477,18.617,0.0,74.122,0.592,1.39,0.929,0.0,8.789,75.636,14.931,61.14,1585.987,21.628,993.617,0.0,0.0,2.873,422.313
87,137463012473794,1615.02,199,10,24,0,700.569,197.785,821.471,0.392,0.492,4.677,0.236,51.493,0.0,69.514,4.847,1.249,3.967,0.0,6.604,76.182,11.674,58.515,1451.022,27.69,978.937,0.0,0.0,3.088,436.935
88,137463018190269,1021.695,201,10,24,0,387.011,194.602,393.729,0.186,0.494,5.194,0.237,19.329,0.0,68.752,0.763,1.352,0.751,0.0,6.887,73.177,12.016,57.141,1442.612,21.175,988.352,0.0,0.0,2.232,429.827
89,137463023264805,523.508,234,10,28,1,307.711,181.281,316.081,0.386,0.482,4.669,0.274,19.432,0.0,74.977,0.899,1.351,1.076,0.0,8.899,45.284,15.417,33.635,230.31,27.765,1046.471,0.0,0.0,5.469,49.731
90,137463027782301,691.756,209,10,24,0,304.459,183.385,312.768,0.368,0.434,4.75,0.248,17.944,0.0,75.576,0.697,1.325,1.343,0.0,11.591,86.346,18.03,65.542,868.34,21.431,1002.069,0.0,0.0,4.01,81.375
91,137463032465748,990.237,223,10,24,0,300.838,176.604,308.039,0.39,0.557,4.595,0.287,19.301,0.0,73.477,0.829,1.331,0.824,0.0,7.976,83.525,14.071,63.328,2006.882,21.768,1068.644,0.0,0.0,3.506,453.823
92,137463037488669,453.992,231,10,27,0,235.972,182.909,244.031,0.406,0.479,4.437,0.293,18.812,0.0,60.807,0.664,1.207,0.96,0.0,7.386,34.434,24.616,22.535,339.851,23.616,1042.159,0.0,0.0,2.888,66.75
93,137463041979446,445.863,197,10,24,0,247.449,182.174,254.883,0.358,0.626,4.381,0.265,18.83,0.0,63.368,0.768,1.143,0.933,0.0,15.934,32.24,21.084,20.195,182.537,20.876,988.55,0.0,0.0,3.131,50.249
94,137463046495202,530.997,237,10,28,0,302.282,205.742,310.15,0.394,0.435,4.741,0.246,18.748,0.0,67.819,0.945,1.245,0.982,0.0,7.986,53.53,14.624,26.982,299.563,27.655,1037.538,0.0,0.0,3.635,53.262
95,137463051114600,1110.011,211,10,24,0,399.13,229.432,407.121,0.37,0.416,5.029,0.256,18.999,0.0,60.536,0.809,1.243,1.033,0.0,8.051,179.131,14.936,164.876,1381.078,30.236,988.327,0.0,0.0,4.152,490.59
96,137463056307705,441.12,241,10,28,0,224.662,173.658,232.914,0.385,0.437,4.447,0.242,18.881,0.0,61.71,0.802,1.381,1.188,0.0,9.042,42.521,16.951,31.204,249.799,24.78,1033.481,0.0,0.0,3.24,53.936
97,137463060821314,423.02,202,10,24,0,228.736,177.908,236.101,0.394,0.474,5.058,0.289,19.094,0.0,62.24,0.664,1.404,0.907,0.0,6.381,39.106,11.502,29.431,156.259,21.583,963.294,0.0,0.0,3.316,50.073
98,137463065334263,466.514,224,10,24,1,237.142,182.549,244.232,0.223,0.43,5.074,0.259,19.316,0.0,72.454,0.652,1.405,0.735,0.0,8.362,52.229,14.453,32.972,218.136,21.358,1086.277,0.0,0.0,2.179,55.789
99,137463069921345,441.471,215,10,24,0,216.662,181.35,224.47,0.452,0.477,4.982,0.265,18.597,0.0,73.931,0.944,1.287,0.893,0.0,15.996,31.252,22.391,20.501,313.725,21.516,959.446,0.0,0.0,2.128,60.576
100,137463074402391,453.304,212,10,24,1,230.508,182.722,238.482,0.444,0.472,4.85,0.26,18.666,0.0,77.832,0.798,1.334,1.099,0.0,7.429,28.728,16.275,19.039,241.759,21.455,1008.133,0.0,0.0,4.181,51.043
101,137463078923409,614.11,211,10,24,0,336.325,183.282,343.677,0.241,0.466,5.154,0.247,19.751,0.0,77.055,0.698,1.281,0.949,0.0,8.107,85.346,17.315,65.601,369.16,26.167,971.952,0.0,0.0,3.3,82.652
102,137463083601055,510.496,210,10,23,0,290.396,181.666,299.621,0.411,0.47,4.853,0.248,18.371,0.0,72.044,0.895,1.162,1.074,0.0,7.599,29.914,13.673,19.756,224.404,20.691,979.625,0.0,0.0,2.765,69.727
103,137463088185434,455.36,212,10,22,0,234.538,181.615,242.348,0.415,0.476,6.142,0.271,27.052,0.0,63.809,0.767,10.049,0.967,0.0,7.681,33.267,13.723,21.759,261.335,19.224,1032.299,0.0,0.0,2.563,61.87
104,137463092735015,503.005,210,10,24,0,298.892,195.928,306.821,0.355,0.505,4.617,0.247,18.865,0.0,62.891,0.958,1.259,0.808,0.0,18.021,28.492,24.341,18.917,264.007,21.221,967.148,0.0,0.0,3.339,64.417
105,137463097277944,515.411,216,10,24,0,304.227,191.616,312.372,0.382,0.474,4.594,0.241,18.096,0.0,58.357,0.702,1.332,0.78,0.0,7.185,35.303,13.561,28.038,195.713,21.35,984.221,0.0,0.0,2.787,51.678
106,137463101864162,528.149,217,10,24,0,237.09,191.302,244.131,0.406,0.447,4.453,0.257,18.479,0.0,60.6,0.68,1.301,0.884,0.0,7.007,147.625,13.011,133.898,171.347,21.108,973.823,0.0,0.0,2.483,137.68
107,137463106425205,435.753,207,10,24,0,230.056,193.836,237.581,0.358,0.484,4.449,0.262,18.117,0.0,61.893,0.627,1.36,1.3,0.0,6.633,44.408,12.619,25.024,196.52,21.238,1025.048,0.0,0.0,3.597,50.855
108,137463110904726,1630.671,203,10,24,0,878.958,220.351,1058.945,0.845,0.623,52.266,0.46,72.24,0.0,264.167,7.023,7.331,9.146,0.0,7.757,39.83,16.483,20.31,236.071,76.048,993.365,0.0,0.0,3.349,197.48
109,137463116684766,558.959,219,10,24,0,311.284,180.258,319.295,0.382,0.484,4.948,0.259,19.64,0.0,62.312,0.53,1.309,0.757,0.0,7.61,44.493,13.487,32.373,201.413,40.26,1032.208,0.0,0.0,1.9,51.876
