draw,status,generate_tok_s,parse_tok_s,ttft_s,ttlt_s,token_sha256,result_dir,source_log,reason
draw_01,ok,160.985,1510.84223470233,0.84721,26.276977,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_01,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-120629-1-1/log.0,
draw_02,ok,163.738,1511.6664993775423,0.846748,25.849004,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_02,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-120720-1-1/log.0,
draw_03,ok,163.2,1511.3620235509002,0.846918,25.931471,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_03,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-120809-1-1/log.0,
draw_04,ok,161.908,1509.146642455207,0.848161,26.132903,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_04,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-120859-1-1/log.0,
draw_05,ok,160.517,1515.508343097795,0.844601,26.348447,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_05,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-120949-1-1/log.0,
draw_06,ok,163.583,1508.9965045333822,0.848246,25.874256,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_06,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121040-1-1/log.0,
draw_07,ok,162.276,1513.0865353174054,0.845953,26.073428,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_07,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121130-1-1/log.0,
draw_08,ok,161.568,1510.740922407774,0.847266,26.185319,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_08,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121219-1-1/log.0,
draw_09,ok,161.927,1514.3591654376103,0.845242,26.127132,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_09,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121309-1-1/log.0,
draw_10,ok,162.55,1510.3551845295149,0.847483,26.032463,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_10,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121359-1-1/log.0,
draw_11,ok,163.207,1514.8173910475698,0.844986,25.928555,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_11,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121449-1-1/log.0,
draw_12,ok,163.477,1510.1071691086117,0.847622,25.889843,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_12,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121539-1-1/log.0,
draw_13,ok,163.286,1513.5835908997346,0.845675,25.917048,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_13,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121628-1-1/log.0,
draw_14,ok,164.503,1498.587032045257,0.854138,25.740079,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_14,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121718-1-1/log.0,
draw_15,ok,161.448,1512.925714528309,0.846043,26.202846,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_15,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121807-1-1/log.0,
draw_16,ok,162.379,1508.526153283742,0.84851,26.060061,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_16,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121857-1-1/log.0,
draw_17,ok,161.6,1512.0839232188307,0.846514,26.179542,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_17,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-121948-1-1/log.0,
draw_18,ok,164.2,1513.1250416626567,0.845931,25.777806,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_18,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-122039-1-1/log.0,
draw_19,ok,161.698,1514.2608347435962,0.845297,26.162972,6ee9697e3a56075661a381b240e981e7541669c6cbbc0a54455c995de4700055,/scratch/jhan/perf-fluctuation/deep-dive/3bda-llama8b-tp2-20260815T120428Z/results/draw_19,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-122128-1-1/log.0,
