draw,status,generate_tok_s,parse_tok_s,ttft_s,ttlt_s,token_sha256,result_dir,source_log,reason
draw_01,ok,167.205,2237.649885830907,0.572029,25.0561,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_01,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060248-1-1/log.0,
draw_02,ok,171.098,2238.072140324829,0.571921,24.49877,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_02,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060356-1-1/log.0,
draw_03,ok,172.702,2246.0905333430937,0.569879,24.275525,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_03,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060502-1-1/log.0,
draw_04,ok,164.422,2229.3784302220183,0.574151,25.473052,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_04,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060608-1-1/log.0,
draw_05,ok,170.851,2238.475564004161,0.571818,24.533308,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_05,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060717-1-1/log.0,
draw_06,ok,173.293,2226.835835604116,0.574807,24.198818,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_06,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060824-1-1/log.0,
draw_07,ok,170.066,2227.9221754479245,0.574526,24.646672,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_07,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-060931-1-1/log.0,
draw_08,ok,169.293,2230.6487923570667,0.573824,24.757321,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_08,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-061037-1-1/log.0,
draw_09,ok,168.462,2231.2246559026253,0.573676,24.874913,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_09,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-061144-1-1/log.0,
draw_10,ok,171.293,2195.7637644324936,0.582941,24.482805,66af1d583183f4b09a47a253e4eb909235b8cfdd19da9bf2c631720934f193c4,/scratch/jhan/perf-fluctuation/deep-dive/3c51-fence13-tp4-20260813T060034Z/results/draw_10,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260813-061252-1-1/log.0,
