window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
13,137591533385525,1092.8,630.4,435.9,26.4,12.6,1052.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1090.4,988.5,690.1,694.3,1074.6
14,137591538497589,848.6,494.4,299.2,54.9,28.6,485.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,846.0,754.5,516.2,525.0,831.9
15,137591543343759,961.1,496.2,375.2,89.8,64.1,462.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,958.7,868.9,527.6,532.5,943.9
16,137591548312976,541.6,163.9,344.7,33.1,11.9,503.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,538.7,448.9,206.1,213.9,524.4
17,137591552792026,618.2,270.6,310.2,37.4,13.2,569.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,615.7,512.0,267.3,271.1,592.4
18,137591557392150,444.3,129.2,292.2,22.9,10.1,400.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,441.9,346.3,114.5,118.5,418.9
19,137591561791878,499.3,119.9,353.5,25.9,13.7,459.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.9,398.5,91.5,94.7,482.7
20,137591566326846,964.8,492.3,389.7,82.9,52.1,440.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,963.0,857.8,494.9,499.5,948.5
21,137591571302233,929.0,498.6,341.3,89.2,56.3,459.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,927.6,826.9,523.3,532.9,911.9
22,137591576263797,1775.2,754.8,766.2,254.3,83.9,1284.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1772.7,1284.7,562.8,619.1,1758.6
23,137591582045184,496.4,131.5,340.1,24.8,12.2,456.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,494.2,401.7,97.4,104.7,477.8
24,137591586697219,692.9,333.6,327.5,31.8,16.1,651.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,689.9,594.5,334.4,340.9,676.4
25,137591591443362,497.4,122.3,351.4,23.8,11.9,460.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,494.1,405.8,94.9,99.2,480.7
26,137591595903270,1283.3,634.9,557.7,90.7,61.1,615.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1281.1,1180.4,678.5,683.0,1259.3
27,137591601169747,1084.3,508.6,494.5,81.3,55.7,496.1,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1081.5,983.1,554.1,559.5,1067.2
28,137591606200259,1053.7,522.6,447.2,83.8,53.9,474.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1051.2,946.2,531.2,550.0,1037.9
29,137591611254521,975.9,507.5,380.9,87.6,59.0,461.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,972.8,874.1,522.4,534.4,958.8
30,137591616205171,866.4,503.0,275.2,88.2,65.7,464.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,863.1,764.8,532.2,550.2,848.5
31,137591621095197,1147.3,690.9,367.0,89.4,60.5,693.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1145.0,1052.0,766.2,771.6,1130.6
32,137591626292197,923.5,488.7,321.4,113.5,58.9,521.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,920.2,830.6,587.4,594.4,906.3
33,137591631216747,498.3,123.1,349.5,25.7,11.9,460.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.1,406.1,102.1,110.0,481.8
34,137591635717109,1373.3,483.6,798.4,91.4,47.7,1126.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1373.6,1126.5,384.6,388.3,1344.3
35,137591641089994,933.8,508.9,338.5,86.4,60.3,437.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,931.8,826.0,515.9,527.7,903.9
36,137591646006952,1768.0,725.2,771.5,271.2,102.4,1626.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1765.8,1256.7,551.5,555.9,1750.2
37,137591651829983,552.3,247.9,277.2,27.3,13.7,512.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,549.7,450.0,209.0,219.8,536.0
38,137591656376192,496.6,121.2,347.9,27.5,14.2,454.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,493.7,395.1,92.6,96.3,478.4
39,137591660913466,1166.4,232.3,764.3,169.8,82.5,856.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1164.4,856.9,149.1,156.4,1149.5
40,137591666121522,1096.6,557.2,454.9,84.5,56.3,441.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1094.2,999.7,499.0,581.8,1081.0
41,137591671219973,883.5,140.0,716.4,27.1,11.0,847.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,881.5,787.9,121.8,128.3,867.3
42,137591676155404,516.3,145.2,346.1,24.9,11.9,479.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,513.8,424.0,123.8,131.3,500.2
43,137591680741673,473.3,137.4,311.2,24.6,12.0,427.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,470.6,372.1,121.3,125.6,448.8
44,137591685240970,1025.2,521.5,399.6,104.0,68.9,544.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1023.0,920.7,615.4,621.0,999.8
45,137591690234128,1009.6,515.4,404.6,89.6,56.5,453.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1007.5,909.7,524.2,533.8,993.4
46,137591695251645,1737.0,682.6,769.4,285.0,94.5,1608.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1735.4,1235.0,506.3,513.7,1721.0
47,137591701019960,1170.1,526.1,554.8,89.2,60.7,479.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1167.9,1064.5,553.3,560.5,1153.6
48,137591706221196,525.5,130.3,365.1,30.0,13.9,483.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.1,416.9,99.2,102.7,507.5
49,137591710785712,652.9,278.1,347.3,27.5,11.4,615.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,650.3,561.1,259.1,263.6,636.4
50,137591715455517,976.0,542.9,350.5,82.7,54.2,503.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,973.8,878.1,559.7,565.2,959.9
51,137591720483771,1584.7,640.2,764.5,179.9,72.8,1318.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1582.3,1318.8,609.1,613.6,1568.3
52,137591726078617,1283.8,861.2,339.6,82.9,54.0,825.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1276.6,1125.7,881.3,904.0,1205.2
53,137591731411095,896.9,507.3,301.6,88.0,61.4,494.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,894.4,795.6,558.0,565.0,871.6
54,137591736351762,985.2,533.6,362.5,89.2,60.7,499.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,982.8,878.3,562.9,569.4,969.1
55,137591741323016,855.3,503.9,272.3,79.1,54.4,454.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,853.2,753.0,511.8,516.6,839.7
56,137591746174557,427.4,134.9,264.1,28.4,14.8,386.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,425.1,321.6,101.7,121.1,411.3
57,137591750614319,773.0,460.1,285.1,27.7,12.8,734.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,770.1,665.2,426.9,433.9,756.7
58,137591755436126,1759.4,798.7,722.4,238.3,90.3,1642.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1757.0,1312.2,574.2,685.1,1743.0
59,137591761262180,909.4,484.1,339.7,85.7,58.3,443.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,907.6,810.9,504.0,507.8,892.9
60,137591766260373,445.5,136.2,285.4,23.9,11.6,407.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.7,351.9,111.0,126.0,428.4
61,137591770713118,728.3,365.9,333.8,28.6,12.0,687.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,725.9,631.7,326.9,345.0,709.9
62,137591775472494,1629.1,750.5,782.1,96.5,63.7,710.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1626.7,1533.0,789.1,799.9,1610.6
63,137591781200960,499.0,134.1,337.8,27.1,12.3,459.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,496.2,404.1,104.5,108.9,481.2
64,137591785719375,656.1,360.0,268.6,27.4,10.9,612.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,653.9,555.7,327.3,331.2,632.1
65,137591790367723,445.3,133.1,279.3,32.9,13.9,396.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.5,338.5,112.7,117.6,430.0
66,137591794830646,524.3,133.3,365.7,25.2,13.5,484.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,521.2,417.8,110.5,117.7,506.7
67,137591799345687,947.9,588.3,276.4,83.2,52.6,513.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,946.4,850.8,579.5,667.1,933.0
68,137591804280368,425.5,130.5,263.6,31.4,13.5,387.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,423.3,334.9,112.9,118.8,409.5
69,137591808752123,611.6,330.8,256.1,24.7,11.5,573.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,609.0,518.0,288.5,292.8,595.0
70,137591813383617,530.4,146.3,351.4,32.6,13.7,490.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,526.7,429.0,117.1,129.0,512.7
71,137591817938212,1146.3,251.8,780.4,114.1,61.6,895.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1143.5,895.7,178.4,194.9,1120.0
72,137591823084144,442.4,114.1,289.9,38.4,18.8,387.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,439.8,326.6,92.7,96.8,416.0
73,137591827546442,527.9,135.0,366.2,26.7,11.9,483.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,525.9,423.6,109.5,120.5,503.9
74,137591832054772,1131.7,498.9,540.4,92.3,50.4,475.9,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1129.4,1024.6,527.8,537.7,1115.4
75,137591837224830,945.4,513.7,354.0,77.7,50.9,480.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,943.2,837.9,533.8,538.4,928.5
76,137591842228970,431.3,136.8,268.7,25.7,13.0,393.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,429.0,336.7,105.5,110.8,415.8
77,137591846626938,447.9,145.1,273.5,29.2,13.5,409.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,445.4,346.4,118.2,122.4,431.8
78,137591851066839,1150.9,548.2,515.2,87.6,56.8,507.9,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,1148.0,1054.7,566.2,569.8,1133.7
79,137591856239080,1049.5,594.4,363.0,92.1,63.0,551.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1047.2,951.1,628.5,646.9,1032.3
80,137591861342422,1047.4,627.0,342.9,77.5,48.6,588.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1045.5,947.1,639.3,646.1,1023.4
81,137591866408575,971.8,537.4,350.3,84.1,56.2,500.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,969.4,866.9,558.6,562.8,954.9
82,137591871425896,921.5,493.9,356.7,70.9,45.9,466.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,919.3,819.1,514.1,520.9,904.2
83,137591876377701,971.2,532.6,352.4,86.1,57.1,492.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,969.2,872.6,551.9,562.8,955.2
84,137591881409187,915.8,494.8,343.9,77.2,52.7,440.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,913.5,822.4,500.2,517.7,899.1
85,137591886404383,922.6,584.2,258.4,79.9,48.1,542.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,920.0,823.9,592.5,600.2,905.3
86,137591891326933,1051.9,607.6,359.3,85.0,57.7,560.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1049.5,958.6,632.5,641.6,1035.7
87,137591896421646,497.1,128.7,340.9,27.5,10.6,461.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,494.8,407.0,101.4,106.8,482.5
88,137591900944861,518.4,203.1,281.1,34.2,15.8,467.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.5,408.0,175.1,179.5,493.5
89,137591905524132,444.6,132.3,286.7,25.6,13.1,397.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,442.8,344.5,113.1,126.6,429.3
90,137591910033548,1158.9,521.0,547.9,89.9,62.2,463.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1156.1,1048.3,527.7,533.0,1142.9
91,137591915287951,1041.4,608.9,341.5,91.0,65.3,563.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1039.6,948.4,643.2,656.0,1026.2
92,137591920365669,529.5,126.8,377.7,25.0,11.6,493.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,527.5,437.5,118.3,123.9,514.5
93,137591924956441,1674.0,341.8,587.3,745.0,623.0,670.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1671.3,670.1,128.7,132.1,1657.6
94,137591930686225,753.2,382.1,346.8,24.3,10.4,717.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,750.6,662.7,358.4,369.6,737.2
95,137591935524337,930.6,481.1,350.1,99.4,71.0,40.3,kernel_add_rmsnorm_70@25/0-worker,Launch hardware matmul job@24/?-work_queue,927.8,826.3,510.2,523.0,907.9
96,137591940534828,660.5,137.3,498.4,24.8,11.5,613.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,660.3,558.4,111.5,129.1,634.2
97,137591945239671,1044.4,513.1,429.8,101.5,60.5,487.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1041.7,937.8,560.9,611.8,1027.8
98,137591950319699,545.3,137.5,380.5,27.3,13.5,506.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,542.9,439.7,121.3,133.1,529.3
99,137591954850006,1228.7,275.0,849.4,104.3,65.3,987.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1226.2,987.8,197.7,214.1,1211.8
100,137591960188163,447.3,139.1,283.3,24.8,12.2,410.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,444.8,355.1,127.5,136.3,431.5
101,137591964654903,784.5,404.8,352.3,27.5,12.7,746.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,782.4,688.5,386.1,390.7,768.1
102,137591969549919,465.2,142.3,293.9,29.0,11.7,403.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,462.2,341.4,113.5,119.8,425.2
103,137591974012067,964.3,514.9,357.4,92.0,59.5,492.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,961.3,859.0,553.9,558.9,948.6
104,137591979078624,1145.3,525.1,531.4,88.8,57.8,487.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1142.8,1033.4,546.8,554.6,1129.5
105,137591984256696,1008.8,512.0,392.8,104.1,67.4,453.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1005.2,901.7,532.0,542.6,992.1
106,137591989355210,518.7,136.6,359.5,22.5,10.1,481.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.0,427.3,115.5,125.7,503.2
107,137591993877746,526.9,214.1,281.3,31.5,14.0,486.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,524.0,427.3,179.9,185.1,511.0
108,137591998449926,993.1,621.7,347.7,23.7,10.9,957.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,990.5,899.9,589.1,593.5,977.5
109,137592003482124,971.1,544.2,394.5,32.4,11.4,925.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,968.5,865.8,554.3,560.1,946.9
110,137592008528538,529.1,139.1,363.9,26.1,13.2,480.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,526.3,422.3,117.8,122.1,512.6
111,137592013091742,918.5,503.0,325.2,90.3,55.6,504.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,915.4,808.2,567.3,580.9,898.1
112,137592018038779,1202.0,545.3,574.9,81.8,54.1,504.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1199.2,1093.3,572.9,586.0,1186.4
113,137592023286405,958.4,526.6,345.5,86.3,57.8,490.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,955.0,859.3,550.9,556.3,941.2
114,137592028280036,990.1,559.8,346.0,84.3,59.2,471.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,988.3,894.2,532.4,543.4,973.8
115,137592033301649,1029.4,570.3,371.8,87.3,58.4,540.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1026.9,931.3,601.8,618.5,1013.2
116,137592038370782,1001.1,560.9,349.4,90.8,59.0,520.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,998.5,896.9,581.0,590.1,974.4
117,137592043391796,949.8,513.6,344.1,92.2,61.0,466.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,947.5,838.0,530.1,536.3,922.7
118,137592048383348,949.4,521.1,351.7,76.5,51.8,478.6,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,947.5,847.0,532.7,538.0,933.9
119,137592053312932,521.0,141.2,355.6,24.2,11.3,484.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.4,415.1,108.2,111.9,504.7
120,137592057830807,553.8,228.6,298.4,26.7,14.1,512.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,551.5,455.2,214.4,237.2,537.3
121,137592062465353,1696.1,723.2,739.4,233.5,85.6,1584.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1693.9,1246.1,547.5,559.9,1680.5
122,137592068182141,1032.2,565.0,385.5,81.6,52.1,535.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1028.9,936.1,589.3,595.6,1014.3
123,137592073258357,1047.2,571.8,389.8,85.6,58.7,548.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1039.9,949.8,621.3,632.8,1025.7
124,137592078365251,426.3,132.5,265.7,28.1,11.3,379.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,424.0,322.8,105.1,110.8,400.7
125,137592082807886,995.3,486.5,418.7,90.1,64.9,513.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,993.0,891.0,580.2,589.9,979.2
126,137592087862543,527.7,140.4,358.2,29.1,11.7,489.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,524.5,418.2,108.0,112.1,510.4
127,137592092424336,949.5,504.2,356.3,89.0,60.7,483.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,946.5,852.1,546.2,552.6,932.6
128,137592097457940,1608.3,653.3,757.5,197.5,91.7,1280.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1606.4,1280.4,549.5,560.4,1591.2
129,137592103073001,958.5,538.0,331.5,89.1,59.7,497.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,955.6,862.1,558.8,562.2,941.8
130,137592108160437,1109.3,586.2,441.5,81.6,57.4,550.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1106.9,1010.3,620.3,637.7,1086.5
131,137592113287898,1073.9,651.4,328.6,93.9,64.8,515.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1071.1,969.8,725.9,737.6,1048.2
132,137592118353606,796.9,128.2,644.8,23.9,11.4,749.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,794.1,693.0,105.9,120.2,779.9
133,137592123212027,1049.9,510.0,463.0,76.9,44.9,459.5,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,1048.2,944.0,518.5,528.7,1032.9
134,137592128372380,948.5,602.1,264.6,81.8,58.7,468.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,945.8,855.6,541.3,648.3,932.6
135,137592133407697,468.3,142.6,302.2,23.5,11.7,431.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.3,374.9,127.5,132.4,452.4
136,137592137884360,432.2,126.9,274.2,31.0,14.8,390.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,429.6,329.4,103.8,107.4,414.9
137,137592142346836,1716.0,735.7,823.0,157.3,61.6,1385.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1713.3,1385.0,666.2,673.1,1700.1
138,137592148193078,1063.0,596.4,380.8,85.8,61.3,624.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1061.0,962.9,688.4,693.7,1040.1
139,137592153276422,509.4,126.2,349.5,33.7,12.5,463.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,507.2,406.7,106.5,115.3,493.0
140,137592157851020,568.3,146.2,393.4,28.7,12.4,528.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,566.4,458.2,119.2,129.8,551.2
141,137592162443873,1625.8,677.1,772.7,176.0,64.6,499.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1623.3,1272.1,566.3,577.7,1609.5
142,137592168129929,969.6,135.9,809.1,24.6,12.9,930.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,967.2,873.7,110.7,116.0,953.0
143,137592173154003,1915.8,948.7,771.5,195.6,85.3,823.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1913.1,1634.3,911.3,916.9,1899.3
144,137592179196356,1049.1,549.9,393.3,105.9,67.4,575.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1046.4,955.3,645.2,649.9,1032.6
145,137592184243340,513.3,134.9,351.4,27.0,14.4,465.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.0,410.2,108.7,113.4,489.8
146,137592188821068,1253.9,360.1,786.7,107.2,55.9,956.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1251.3,956.9,217.2,260.2,1236.5
147,137592194121178,453.5,127.7,296.2,29.5,12.9,415.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,451.1,346.0,106.9,110.6,438.0
148,137592198628473,487.6,124.8,334.0,28.8,11.8,449.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,484.8,390.5,93.4,108.4,471.1
149,137592203161739,498.0,118.3,353.4,26.3,12.9,458.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,495.3,400.3,101.4,105.0,480.5
150,137592207716953,736.4,317.7,393.2,25.5,12.8,698.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,734.8,642.2,320.8,325.1,720.6
151,137592212539163,846.1,517.4,302.6,26.1,11.0,808.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,843.9,750.8,498.6,502.7,829.0
152,137592217390925,462.6,144.3,288.7,29.6,15.8,412.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.8,358.1,120.0,125.3,437.9
