window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
10,137591519988355,448.185,226,10,25,0,216.24,176.678,222.03,0.366,0.477,4.471,0.284,18.832,0.0,65.797,0.703,1.173,1.233,0.0,7.419,36.776,13.389,23.77,217.109,21.885,1005.082,0.0,0.0,2.971,54.075
11,137591524463018,505.062,238,10,28,0,294.614,172.063,300.458,0.419,0.48,4.367,0.272,18.13,0.0,69.574,0.636,1.186,0.935,0.0,7.979,43.151,14.717,23.882,253.875,24.832,997.172,0.0,0.0,2.548,52.139
12,137591528950028,475.193,215,10,24,0,248.816,176.388,254.494,0.411,0.477,4.304,0.245,17.893,0.0,71.809,0.756,1.082,1.088,0.0,9.358,52.359,15.371,34.365,260.921,20.991,961.658,0.0,0.0,2.866,93.413
13,137591533385525,1092.793,217,10,24,0,292.742,175.543,298.414,0.186,0.508,4.622,0.246,19.298,0.0,64.85,9.485,1.229,0.821,0.0,8.136,80.667,14.299,64.319,2242.895,159.564,1026.427,0.0,0.0,3.168,392.01
14,137591538497589,848.582,233,10,28,0,232.194,178.25,238.396,0.188,0.511,4.272,0.271,19.343,0.0,61.224,0.684,1.098,1.1,0.0,9.806,78.421,16.427,62.372,1188.394,24.885,1103.262,0.0,0.0,3.32,403.642
15,137591543343759,961.126,228,10,26,0,335.302,174.694,341.347,0.25,0.499,4.548,0.248,19.098,0.0,62.273,0.765,1.4,0.948,0.0,8.253,168.898,14.404,58.218,1023.305,23.45,1044.565,0.0,0.0,2.991,402.469
16,137591548312976,541.597,228,10,26,0,235.859,174.622,242.776,0.249,0.517,4.245,0.228,19.483,0.0,61.658,0.658,1.343,0.819,0.0,8.273,56.574,14.444,44.786,591.629,23.126,1128.457,0.0,0.0,3.578,75.799
17,137591552792026,618.235,217,10,24,1,238.317,193.699,244.655,0.443,0.413,3.995,0.242,18.422,0.0,73.295,0.63,1.213,0.906,0.0,8.971,188.183,15.05,165.419,274.586,21.037,1040.388,0.0,0.0,3.274,76.029
18,137591557392150,444.347,230,10,27,0,226.405,173.291,231.837,0.242,0.427,4.191,0.269,18.884,0.0,67.552,0.903,1.243,1.044,0.0,6.995,33.921,22.134,21.999,260.491,23.582,976.334,0.0,0.0,3.141,56.524
19,137591561791878,499.336,223,10,24,0,301.671,181.402,306.999,0.454,0.398,5.015,0.272,18.661,0.0,71.033,0.612,1.186,1.203,0.0,7.531,33.024,13.535,21.393,157.147,21.088,1004.77,0.0,0.0,3.069,64.305
20,137591566326846,964.816,213,10,24,0,357.818,181.971,362.865,0.457,0.414,4.774,0.219,19.553,0.0,73.31,0.664,1.128,0.957,0.0,9.427,73.592,15.786,61.267,1337.14,22.773,960.207,0.0,0.0,2.365,421.795
21,137591571302233,929.142,216,10,24,0,298.126,178.099,303.643,0.258,0.465,4.452,0.26,19.99,0.0,64.003,0.55,1.184,0.734,0.0,8.069,64.387,14.538,50.7,1454.64,21.727,961.535,0.0,0.0,3.236,415.769
22,137591576263797,1775.233,216,10,24,0,650.618,213.397,721.889,2.173,0.422,60.002,0.357,100.282,0.0,267.38,5.65,9.182,8.175,0.0,8.602,72.873,109.971,59.44,1268.522,21.97,972.499,0.0,0.0,3.176,568.199
23,137591582045184,496.367,223,10,24,0,298.328,173.265,304.278,0.282,0.486,4.8,0.234,19.28,0.0,64.122,0.658,1.191,0.929,0.0,8.64,50.053,14.846,24.973,128.119,21.491,1003.386,0.0,0.0,3.038,46.72
24,137591586697219,692.885,211,10,24,0,254.165,179.961,260.114,0.394,0.457,4.563,0.258,18.597,0.0,66.21,0.629,1.212,1.082,0.0,9.282,61.901,15.734,45.185,752.507,21.236,971.469,0.0,0.0,3.657,292.45
25,137591591443362,497.443,215,10,24,0,305.593,178.379,310.946,0.243,0.429,4.455,0.253,19.382,0.0,62.047,0.549,1.134,0.704,0.0,7.095,41.16,13.332,30.559,172.54,21.324,917.576,0.0,0.0,4.023,51.168
26,137591595903270,1283.312,237,10,28,1,496.534,193.483,501.914,0.406,0.401,4.539,0.243,19.267,0.0,68.524,0.742,1.277,1.18,0.0,7.832,225.352,13.679,200.532,1503.62,25.09,1011.234,0.0,0.0,3.09,400.311
27,137591601169747,1084.336,225,10,25,0,423.117,183.228,429.026,0.233,0.431,4.249,0.251,18.762,0.0,71.141,0.678,1.251,1.2,0.0,10.148,82.572,16.361,65.632,1550.159,23.284,1063.798,0.0,0.0,3.408,410.504
28,137591606200259,1053.689,230,10,26,0,408.892,180.857,415.01,0.386,0.427,4.687,0.232,19.485,0.0,74.129,0.647,1.26,0.979,0.0,8.577,81.599,15.26,65.928,1462.867,27.209,1071.888,0.0,0.0,3.336,430.955
29,137591611254521,975.935,216,10,24,0,345.415,178.272,351.7,0.222,0.481,12.216,0.26,19.719,0.0,71.313,0.635,1.252,0.769,0.0,8.747,68.844,14.993,60.197,1539.269,23.048,952.143,0.0,0.0,3.745,409.964
30,137591616205171,866.435,222,10,24,0,226.638,178.913,232.652,0.403,0.463,9.053,0.24,23.58,0.0,67.237,0.563,1.32,0.893,0.0,7.362,71.52,13.625,55.018,1477.159,21.558,1016.861,0.0,0.0,3.993,412.551
31,137591621095197,1147.323,227,10,26,0,277.578,172.319,285.842,0.37,0.46,4.744,0.232,19.825,0.0,63.871,0.634,1.383,0.976,0.0,9.985,420.915,17.161,60.721,1000.2,23.758,982.393,0.0,0.0,3.274,429.438
32,137591626292197,923.535,237,10,28,0,238.018,177.221,243.177,0.426,0.51,4.575,0.261,19.483,0.0,60.148,0.58,1.284,0.843,0.0,10.023,66.303,16.412,51.435,1360.899,27.937,1052.11,0.0,0.0,4.003,412.721
33,137591631216747,498.258,213,10,24,0,298.058,176.994,304.028,0.228,0.421,4.364,0.219,19.108,0.0,61.951,0.54,1.246,0.879,0.0,7.642,30.16,14.629,20.246,194.009,21.279,940.09,0.0,0.0,2.93,61.093
34,137591635717109,1373.642,209,10,24,0,636.94,201.05,741.9,0.391,0.471,5.203,0.241,80.218,0.0,76.027,8.243,1.376,5.969,0.0,293.836,39.364,301.184,19.686,319.186,20.425,1135.567,0.0,0.0,3.644,81.745
35,137591641089994,933.76,211,10,24,0,303.775,193.784,310.129,0.426,0.512,4.803,0.243,18.384,0.0,78.367,0.651,1.344,0.994,0.0,7.785,72.499,22.981,57.549,1397.359,22.224,998.271,0.0,0.0,2.562,418.74
36,137591646006952,1767.997,234,10,28,0,632.12,188.679,705.229,1.084,1.004,48.573,0.229,100.85,0.0,295.952,6.465,10.718,4.774,0.0,9.923,89.722,15.977,58.703,1573.054,25.067,1042.82,0.0,0.0,2.691,554.771
37,137591651829983,552.317,233,10,28,0,235.455,180.092,240.996,0.227,0.432,4.363,0.227,19.87,0.0,71.682,0.617,1.234,0.643,0.0,9.271,86.676,15.516,58.711,420.15,24.6,1069.302,0.0,0.0,3.257,157.062
38,137591656376192,496.592,197,10,24,0,296.742,171.369,302.54,0.246,0.43,4.558,0.247,18.744,0.0,71.77,0.583,1.214,0.949,0.0,6.354,27.47,12.431,18.211,194.497,21.034,951.286,0.0,0.0,3.785,65.348
39,137591660913466,1166.436,221,10,24,0,641.898,188.631,707.783,0.389,0.465,6.211,0.247,70.642,0.0,106.459,7.337,6.036,10.18,0.0,8.524,82.8,14.815,63.679,344.608,21.766,1032.532,0.0,0.0,2.859,81.627
40,137591666121522,1096.557,210,10,24,0,494.606,170.066,500.649,0.405,0.454,4.876,0.218,19.401,0.0,66.641,0.54,1.141,0.958,0.0,8.42,69.329,90.448,51.991,1464.035,21.221,936.213,0.0,0.0,3.1,400.144
41,137591671219973,883.465,241,10,28,0,654.66,180.202,666.11,0.433,0.442,5.425,0.23,19.342,0.0,61.567,0.632,1.209,1.361,0.0,8.722,45.294,16.221,24.452,270.353,24.55,1001.998,0.0,0.0,2.808,60.619
42,137591676155404,516.321,219,10,24,0,294.82,176.516,300.204,0.425,0.454,5.209,0.279,19.161,0.0,62.03,0.707,1.171,1.168,0.0,7.273,45.516,22.446,30.507,221.586,21.233,953.637,0.0,0.0,3.093,60.366
43,137591680741673,473.289,238,10,28,1,245.402,178.863,250.831,0.411,0.405,5.154,0.237,19.26,0.0,70.427,0.669,1.214,1.239,0.0,7.841,32.987,22.472,21.72,259.661,24.559,1032.501,0.0,0.0,3.387,61.861
44,137591685240970,1025.163,238,10,28,0,299.386,177.969,305.355,0.378,0.406,4.515,0.218,19.067,0.0,71.558,0.729,1.179,1.062,0.0,12.386,74.462,29.091,62.25,1651.821,39.536,1062.476,0.0,0.0,2.752,412.774
45,137591690234128,1009.576,208,10,24,0,377.002,199.688,385.516,0.191,0.438,5.083,0.231,19.273,0.0,68.918,0.528,1.076,1.102,0.0,12.985,73.052,13.925,59.49,1433.023,24.724,1017.977,0.0,0.0,2.961,423.33
46,137591695251645,1737.194,197,10,24,0,650.826,179.312,728.66,0.717,1.274,59.889,0.591,91.746,0.0,275.087,5.897,9.795,7.242,0.0,14.443,77.495,19.873,62.991,1288.84,21.59,906.479,0.0,0.0,2.342,548.168
47,137591701019960,1170.105,233,10,27,0,503.058,190.998,511.234,0.38,0.45,4.929,0.232,18.946,0.0,74.992,0.473,1.057,0.967,0.0,8.266,81.249,14.846,57.066,1537.932,24.414,1087.006,0.0,0.0,2.886,438.109
48,137591706221196,525.456,215,10,24,0,311.942,177.617,317.715,0.389,0.453,14.7,0.22,17.79,0.0,76.758,0.674,1.068,1.002,0.0,7.787,32.162,14.14,21.117,212.401,21.151,974.675,0.0,0.0,3.196,69.218
49,137591710785712,652.907,234,10,28,0,296.183,175.233,301.969,0.208,0.399,4.264,0.231,19.661,0.0,61.526,0.642,1.139,0.623,0.0,91.186,85.42,97.502,64.598,569.496,25.031,1036.589,0.0,0.0,3.308,161.286
50,137591715455517,976.033,239,10,28,0,312.443,181.925,318.448,0.372,0.404,4.48,0.225,20.227,0.0,63.893,0.767,1.388,1.1,0.0,10.117,188.306,17.148,169.167,1207.514,30.588,1049.559,0.0,0.0,2.863,399.938
51,137591720483771,1584.691,235,10,28,0,645.416,179.96,709.698,0.2,0.502,4.846,0.256,79.801,0.0,62.246,7.986,11.955,9.597,0.0,12.796,177.1,15.157,163.032,1297.949,25.206,1061.214,0.0,0.0,3.103,404.928
52,137591726078617,1283.758,225,10,24,1,238.749,187.013,244.396,0.378,0.463,4.586,0.221,19.028,0.0,125.141,0.705,1.225,1.23,0.0,11.42,125.971,337.114,63.217,1630.966,21.812,1275.35,0.0,0.0,4.84,407.883
53,137591731411095,896.916,211,10,24,0,231.989,224.965,237.575,0.23,0.494,4.63,0.231,19.711,0.0,69.817,0.711,1.228,0.922,0.0,8.723,65.076,29.044,50.574,1649.739,22.662,1063.611,0.0,0.0,3.118,411.067
54,137591736351762,985.224,239,10,28,0,206.913,178.114,315.385,0.198,0.448,5.366,0.228,20.038,0.0,71.876,0.646,1.292,0.953,0.0,9.602,83.451,16.792,69.423,1583.787,34.461,1030.556,0.0,0.0,3.185,425.423
55,137591741323016,855.324,200,10,24,0,235.885,182.163,241.24,0.192,0.47,5.244,0.229,19.93,0.0,71.375,0.576,1.333,1.131,0.0,7.584,78.349,12.733,61.813,1408.373,21.335,974.76,0.0,0.0,2.746,420.698
56,137591746174557,427.436,215,10,24,0,214.632,205.263,219.895,0.209,0.428,5.249,0.221,19.589,0.0,75.069,0.702,1.348,0.951,0.0,8.126,31.72,14.361,20.996,234.794,20.768,970.956,0.0,0.0,3.014,81.27
57,137591750614319,772.951,211,10,24,0,232.48,178.787,238.313,0.38,0.431,4.97,0.216,19.936,0.0,74.1,0.66,1.124,1.114,0.0,12.853,68.017,20.11,47.936,1443.3,35.562,948.772,0.0,0.0,3.458,375.281
58,137591755436126,1759.421,234,10,27,0,653.412,184.688,737.939,2.244,1.652,63.077,1.089,84.115,0.0,275.588,3.521,7.756,5.42,0.0,9.734,84.737,113.705,61.801,1678.423,26.312,1036.698,0.0,0.0,3.397,547.718
59,137591761262180,909.392,228,10,26,0,300.763,170.181,306.869,0.365,0.44,6.603,0.237,18.517,0.0,65.076,0.721,1.265,0.994,0.0,8.478,172.948,15.128,152.955,924.507,22.859,1035.318,0.0,0.0,2.983,412.362
60,137591766260373,445.678,210,10,24,0,235.272,178.374,240.894,0.194,0.43,5.03,0.467,19.466,0.0,63.362,0.779,1.274,0.85,0.0,6.716,31.865,18.365,21.903,226.364,32.095,914.132,0.0,0.0,2.734,64.682
61,137591770713118,728.77,218,10,24,1,297.943,193.84,304.72,0.217,0.438,4.813,0.442,19.425,0.0,66.01,0.698,1.472,0.932,0.0,92.041,83.742,98.692,67.633,575.855,21.455,987.908,0.0,0.0,3.084,221.444
62,137591775472494,1629.117,201,10,24,0,687.126,184.311,743.819,0.249,0.454,4.369,0.239,19.019,0.0,63.946,0.633,1.297,0.822,0.0,309.5,79.339,314.65,65.565,1405.432,22.216,991.519,0.0,0.0,4.211,401.556
63,137591781200960,499.018,216,10,24,1,294.159,172.768,299.581,0.236,0.472,5.305,0.235,19.44,0.0,64.089,0.959,1.275,0.755,0.0,6.978,43.665,13.581,32.159,200.429,21.184,925.425,0.0,0.0,3.548,59.634
64,137591785719375,656.057,234,10,28,0,222.448,175.439,228.375,0.213,0.436,5.864,0.233,19.224,0.0,69.731,0.705,1.256,0.96,0.0,7.797,211.164,21.352,196.311,375.378,25.145,1084.789,0.0,0.0,2.877,147.462
65,137591790367723,445.304,220,10,24,0,219.214,179.062,225.832,0.233,0.496,4.885,0.242,19.376,0.0,72.314,0.776,1.22,1.153,0.0,7.451,43.019,13.607,31.781,239.926,21.237,949.161,0.0,0.0,2.538,61.582
66,137591794830646,524.273,243,10,28,0,301.992,180.722,307.302,0.208,0.433,5.145,0.229,19.296,0.0,76.398,0.586,1.327,1.251,0.0,8.943,33.263,20.249,21.947,297.552,24.569,968.48,0.0,0.0,3.746,72.017
67,137591799345687,948.117,220,10,24,0,263.594,171.017,271.306,0.415,0.5,5.328,0.246,18.631,0.0,62.365,0.793,1.246,0.891,0.0,8.595,64.496,96.007,52.858,1725.638,22.406,962.684,0.0,0.0,2.095,422.629
68,137591804280368,425.476,215,10,24,0,216.474,177.68,221.922,0.21,0.405,4.297,0.239,18.467,0.0,60.91,0.697,1.243,0.911,0.0,7.881,40.988,14.253,30.243,218.615,21.498,928.81,0.0,0.0,3.044,58.639
69,137591808752123,611.565,223,10,24,0,223.919,173.53,229.546,0.217,0.455,4.635,0.287,19.451,0.0,62.48,0.708,1.206,1.034,0.0,8.109,170.69,14.225,152.355,399.992,26.532,1032.679,0.0,0.0,3.408,234.066
70,137591813383617,530.383,211,10,24,0,305.613,180.802,311.853,0.474,0.465,4.455,0.229,20.008,0.0,65.276,0.804,1.269,0.881,0.0,9.488,29.933,35.064,24.057,230.598,21.405,955.27,0.0,0.0,4.273,59.303
71,137591817938212,1146.347,225,10,24,1,644.841,180.828,717.312,0.23,0.459,4.385,0.272,65.97,0.0,71.232,6.173,1.249,7.392,0.0,71.382,37.702,78.468,26.225,258.012,21.307,1052.934,0.0,0.0,3.615,90.798
72,137591823084144,442.405,215,10,24,0,228.466,176.966,233.829,0.368,0.492,4.78,0.247,19.426,0.0,80.277,0.712,1.362,1.234,0.0,8.396,32.286,14.685,21.518,187.648,21.212,968.249,0.0,0.0,3.306,49.537
73,137591827546442,527.872,215,10,24,0,294.174,182.886,314.129,0.216,0.686,4.703,0.252,22.915,0.0,69.754,0.585,4.677,0.733,0.0,7.331,31.139,21.947,20.285,237.736,21.185,949.311,0.0,0.0,2.665,64.438
74,137591832054772,1131.71,219,10,24,0,490.77,178.582,496.805,0.196,0.489,4.37,0.242,18.904,0.0,73.031,0.701,1.1,1.05,0.0,8.745,74.256,14.614,63.226,1514.067,68.387,993.692,0.0,0.0,2.97,398.586
75,137591837224830,945.36,223,10,24,0,298.727,179.99,304.049,0.257,0.476,15.598,0.486,19.59,0.0,76.384,0.552,1.272,1.089,0.0,8.099,77.396,14.689,60.776,1507.127,21.1,1013.117,0.0,0.0,2.915,413.969
76,137591842228970,431.254,223,10,24,0,224.059,176.512,231.155,0.203,0.552,4.735,0.248,19.682,0.0,63.093,0.814,1.404,0.806,0.0,19.441,34.429,25.869,22.655,209.094,21.4,1013.465,0.0,0.0,3.055,61.903
77,137591846626938,447.858,223,10,24,0,222.467,175.558,228.206,0.258,0.525,5.059,0.257,22.981,0.0,64.053,0.726,1.165,0.998,0.0,7.204,47.366,13.519,24.937,194.807,21.125,1009.68,0.0,0.0,3.114,65.694
78,137591851066839,1150.936,215,10,24,0,483.207,172.622,488.594,0.412,0.548,4.906,0.257,19.292,0.0,65.073,0.746,1.229,1.105,0.0,8.403,69.573,108.423,55.908,1250.193,20.379,951.285,0.0,0.0,3.828,396.499
79,137591856239080,1049.484,229,10,27,0,312.03,192.055,322.534,0.396,0.545,4.149,0.22,19.225,0.0,64.142,0.846,1.18,0.887,0.0,102.38,88.936,108.46,69.079,1364.665,24.382,1027.648,0.0,0.0,3.069,424.33
80,137591861342422,1047.421,224,10,24,0,302.269,176.908,307.831,0.363,0.512,4.733,0.482,19.271,0.0,70.058,0.626,1.219,0.958,0.0,7.679,202.576,13.767,184.246,1435.371,25.837,1011.294,0.0,0.0,2.802,409.804
81,137591866408575,971.774,235,10,28,0,302.203,170.588,308.349,0.379,0.498,5.172,0.447,19.332,0.0,71.91,0.549,1.442,1.103,0.0,13.199,102.387,15.001,81.122,1571.036,25.541,1003.771,0.0,0.0,3.099,410.66
82,137591871425896,921.467,243,10,28,0,298.278,175.366,304.943,0.366,0.484,12.297,0.532,18.744,0.0,71.836,1.009,1.448,1.396,0.0,8.68,73.771,17.203,59.747,1597.297,25.785,1012.411,0.0,0.0,3.23,394.536
83,137591876377701,971.154,229,10,27,0,314.815,188.446,320.729,0.382,0.491,5.3,0.27,20.389,0.0,63.126,1.036,1.637,1.089,0.0,8.904,77.671,85.396,55.022,1675.868,24.868,987.857,0.0,0.0,2.608,403.484
84,137591881409187,915.823,202,10,24,0,316.479,182.775,322.171,0.184,0.426,4.658,0.24,19.799,0.0,62.718,0.79,1.2,0.781,0.0,8.608,87.546,13.993,69.907,1264.914,28.53,935.566,0.0,0.0,2.954,420.65
85,137591886404383,922.579,239,10,28,0,225.146,168.34,231.465,0.363,0.452,4.11,0.244,18.354,0.0,65.532,0.689,1.095,0.995,0.0,9.433,434.021,21.826,71.903,304.825,25.206,1033.221,0.0,0.0,3.2,408.692
86,137591891326933,1051.882,217,10,24,0,316.297,187.483,326.073,0.175,0.429,4.791,0.468,19.265,0.0,63.159,0.773,1.19,0.961,0.0,8.126,192.488,14.456,174.233,1366.102,23.761,926.444,0.0,0.0,3.031,422.454
87,137591896421646,497.075,215,10,24,0,299.735,170.39,305.545,0.184,0.38,4.877,0.252,19.595,0.0,59.603,0.766,1.171,0.799,0.0,7.942,40.8,13.778,21.109,181.001,21.286,909.704,0.0,0.0,2.78,60.215
88,137591900944861,518.443,239,10,28,0,226.508,185.789,232.846,0.41,0.455,5.88,0.233,19.883,0.0,76.012,0.774,1.235,0.944,0.0,9.38,40.829,77.447,29.172,323.822,35.902,997.221,0.0,0.0,2.829,56.762
89,137591905524132,444.623,230,10,27,0,224.461,179.219,231.463,0.195,0.385,4.529,0.243,18.514,0.0,70.467,0.922,1.226,0.893,0.0,7.197,45.237,13.122,24.155,270.992,23.788,1019.211,0.0,0.0,2.424,59.39
90,137591910033548,1158.915,234,10,27,0,514.791,178.519,520.568,0.379,0.487,4.227,0.274,19.555,0.0,76.151,0.787,1.251,1.262,0.0,9.254,75.298,19.298,59.913,1421.668,28.969,1072.198,0.0,0.0,3.348,442.037
91,137591915287951,1041.442,240,10,28,0,295.528,182.606,305.205,0.23,0.476,4.958,0.241,19.625,0.0,61.717,0.857,1.243,0.897,0.0,15.292,82.594,150.521,64.651,1616.409,27.464,1067.024,0.0,0.0,2.634,423.394
92,137591920365669,529.459,211,10,24,0,313.811,172.196,319.156,0.452,0.432,5.011,0.442,19.733,0.0,60.835,0.943,1.237,0.805,0.0,7.375,37.608,13.758,20.037,242.724,20.428,923.25,0.0,0.0,2.655,59.774
93,137591924956441,1674.019,212,10,23,0,466.722,166.917,541.4,0.975,0.65,63.035,0.61,89.631,0.0,251.209,7.041,7.326,5.416,0.0,8.85,60.795,15.179,47.906,284.778,22.456,916.563,0.0,0.0,3.187,218.542
94,137591930686225,753.177,230,10,26,0,298.219,190.516,304.287,0.208,0.432,5.039,0.214,19.403,0.0,60.171,0.909,1.253,0.695,0.0,9.387,189.694,15.622,171.778,517.229,28.238,1060.178,0.0,0.0,3.106,211.205
95,137591935524337,930.619,215,10,23,0,309.829,180.105,316.082,0.369,0.677,5.339,0.235,19.637,0.0,70.083,0.934,1.175,0.935,0.0,8.531,95.086,15.063,74.448,1219.675,19.836,969.054,0.0,0.0,3.317,371.246
96,137591940534828,660.456,214,10,24,0,439.636,179.777,446.888,0.18,0.442,4.239,0.24,19.87,0.0,71.332,1.067,1.288,0.873,0.0,7.405,42.813,13.562,23.947,241.702,20.279,936.379,0.0,0.0,3.151,64.15
97,137591945239671,1044.355,225,10,25,0,368.881,208.087,376.886,0.181,0.449,4.462,0.217,18.713,0.0,72.113,0.937,1.174,0.947,0.0,7.243,84.225,13.182,63.529,1477.145,21.796,1054.955,0.0,0.0,3.18,413.503
98,137591950319699,545.318,243,10,28,0,313.001,186.466,318.374,0.177,0.489,5.473,0.218,18.86,0.0,75.026,0.968,1.162,0.994,0.0,8.574,37.624,20.726,26.45,267.335,25.13,983.44,0.0,0.0,3.336,62.167
99,137591954850006,1228.729,229,10,26,0,721.614,181.133,790.175,0.253,0.443,4.879,0.218,65.809,0.0,65.105,9.242,1.187,11.577,0.0,8.306,78.529,69.776,65.078,249.86,22.933,986.371,0.0,0.0,3.141,136.921
100,137591960188163,447.257,239,10,28,0,221.212,179.279,227.63,0.447,0.444,4.886,0.218,18.352,0.0,62.207,0.886,1.158,1.145,0.0,8.902,44.462,16.064,21.33,352.709,24.564,1001.11,0.0,0.0,2.96,61.736
101,137591964654903,784.486,236,10,28,0,296.269,179.117,302.405,0.267,0.46,5.232,0.465,19.02,0.0,64.852,1.008,1.238,1.031,0.0,9.471,218.298,18.277,62.608,840.133,27.053,1070.196,0.0,0.0,2.67,196.506
102,137591969549919,465.376,231,10,27,1,221.453,175.748,227.914,0.4,0.533,4.43,0.463,19.109,0.0,89.278,0.912,1.437,1.202,0.0,7.23,53.878,13.637,42.194,212.911,24.234,972.41,0.0,0.0,3.425,57.884
103,137591974012067,964.313,233,10,28,0,299.403,185.618,305.101,0.277,0.506,4.927,0.25,19.603,0.0,73.129,1.066,1.275,1.271,0.0,7.929,88.423,13.794,68.76,1490.831,24.807,1015.904,0.0,0.0,3.651,410.326
104,137591979078624,1145.293,235,10,28,0,481.081,177.909,486.556,0.399,0.499,4.364,0.235,18.872,0.0,78.87,0.903,1.157,0.893,0.0,7.453,92.871,13.552,70.568,1451.227,25.918,1070.156,0.0,0.0,3.305,443.328
105,137591984256696,1008.82,209,10,23,0,362.444,189.96,369.667,0.201,0.439,5.982,0.24,19.512,0.0,76.451,1.003,1.163,0.811,0.0,10.205,72.885,16.889,67.137,1416.666,20.517,952.288,0.0,0.0,2.949,432.693
106,137591989355210,518.687,226,10,25,0,304.265,179.244,311.798,0.194,0.404,4.965,0.229,19.495,0.0,60.272,1.128,1.258,0.917,0.0,7.632,34.943,23.143,22.318,249.609,21.827,997.069,0.0,0.0,3.176,61.665
107,137591993877746,526.932,233,10,28,0,241.151,172.886,247.38,0.389,0.471,4.923,0.259,19.925,0.0,64.212,0.9,1.281,0.936,0.0,8.856,130.055,14.715,115.414,278.505,25.126,1040.663,0.0,0.0,3.651,82.465
108,137591998449926,993.078,221,10,24,0,303.463,173.928,310.811,0.385,0.497,4.718,0.24,20.335,0.0,61.2,1.004,1.265,0.86,0.0,9.222,466.778,15.539,82.273,693.703,21.745,1041.855,0.0,0.0,3.251,194.96
109,137592003482124,971.054,235,10,28,1,305.286,179.424,311.505,0.392,0.459,4.505,0.227,19.342,0.0,71.111,0.865,1.268,1.18,0.0,7.549,190.248,13.747,172.355,1410.457,24.607,1097.375,0.0,0.0,3.334,350.499
