window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
14,137842551500200,534.667,200,10,18,0,312.652,191.554,318.379,0.455,0.515,5.114,0.24,19.052,0.0,66.575,1.508,1.203,0.854,0.0,8.232,39.352,25.783,27.274,318.971,15.949,956.588,0.0,0.0,2.654,61.353
15,137842556069929,1539.679,221,10,23,0,287.235,175.139,377.969,0.243,0.445,76.096,1.882,123.503,0.0,271.533,29.411,12.309,6.522,0.0,6.946,33.187,13.055,21.549,273.502,24.779,1010.795,0.0,0.0,3.48,201.219
16,137842561675153,509.347,217,10,24,0,300.918,189.217,307.224,0.369,0.434,5.241,0.262,17.788,0.0,62.97,1.248,1.142,1.223,0.0,18.863,36.03,25.065,24.182,250.572,21.719,932.705,0.0,0.0,3.207,48.129
17,137842566271826,1110.95,244,10,28,1,306.952,189.816,314.999,0.367,0.441,4.423,0.185,18.51,0.0,67.898,1.274,1.04,0.962,0.0,9.739,79.619,126.389,60.966,1522.038,29.017,1157.498,0.0,0.0,4.137,426.83
18,137842571418225,955.798,218,10,24,1,302.898,185.922,308.154,0.368,0.416,4.587,0.226,18.47,0.0,77.817,1.03,1.022,0.9,0.0,7.488,78.231,13.595,60.161,1434.557,28.449,1043.692,0.0,0.0,2.902,406.451
19,137842576534274,501.269,239,10,28,0,264.096,181.341,270.285,0.369,0.405,4.886,0.214,17.714,0.0,77.699,1.314,1.032,1.137,0.0,7.625,42.685,14.334,30.529,297.48,24.724,1021.265,0.0,0.0,3.532,76.164
20,137842581087571,1140.704,239,10,28,0,354.487,201.578,360.038,0.374,0.458,4.939,0.206,26.202,0.0,60.638,1.179,1.501,0.986,0.0,12.789,84.18,16.65,63.07,2204.157,27.562,1147.07,0.0,0.0,2.465,406.579
21,137842586239105,466.258,218,10,24,1,255.584,189.738,260.935,0.56,0.525,6.235,0.293,19.485,0.0,72.311,1.41,1.469,1.143,0.0,18.064,32.091,24.203,20.441,182.578,21.318,959.758,0.0,0.0,4.021,62.6
22,137842590724004,537.422,239,10,28,0,333.709,180.733,339.289,0.359,0.473,4.565,0.267,18.112,0.0,60.129,1.405,1.219,1.038,0.0,8.049,45.126,14.546,21.744,225.171,24.464,1006.578,0.0,0.0,2.684,46.49
23,137842595338327,1885.542,224,10,24,0,680.925,219.868,752.579,0.344,0.44,54.844,0.207,77.581,0.0,239.675,18.658,9.411,11.126,0.0,7.74,172.897,15.62,156.334,1507.194,32.869,1186.989,0.0,0.0,3.126,542.152
24,137842601276338,574.948,237,10,28,0,302.763,187.0,309.693,0.391,0.484,4.82,0.224,17.173,0.0,78.988,1.304,1.096,1.065,0.0,17.591,35.055,42.751,23.328,345.844,42.197,1002.377,0.0,0.0,3.077,61.353
25,137842605881109,451.274,222,10,24,0,230.978,182.034,236.604,0.418,0.422,4.399,0.176,19.744,0.0,71.518,1.316,1.268,1.022,0.0,7.463,37.07,13.59,22.838,231.835,23.828,1007.536,0.0,0.0,2.97,58.789
26,137842610377380,535.345,237,10,28,0,312.331,179.389,317.928,0.347,0.461,5.189,0.206,18.249,0.0,68.965,1.157,1.086,0.966,0.0,7.168,33.444,13.908,21.726,266.733,24.785,1007.782,0.0,0.0,3.196,66.357
27,137842614923252,452.936,221,10,24,0,214.296,173.579,219.941,0.401,0.4,5.039,0.191,18.336,0.0,60.334,1.126,1.183,0.944,0.0,7.931,63.065,30.729,47.838,248.812,34.558,976.48,0.0,0.0,3.518,74.557
28,137842619405088,1881.567,238,10,28,0,673.056,223.291,756.71,0.737,0.447,47.651,0.601,77.682,0.0,226.652,40.377,6.885,8.54,0.0,8.32,171.583,15.429,154.486,1781.601,35.722,1270.585,0.0,0.0,3.526,557.833
29,137842625321030,537.1,242,10,28,1,295.797,173.801,301.074,0.341,0.423,5.107,0.218,18.143,0.0,69.897,1.249,1.057,0.916,0.0,19.513,37.201,34.794,25.389,299.46,24.82,1012.245,0.0,0.0,3.369,63.072
30,137842629869215,553.484,227,10,26,0,256.065,178.035,261.598,0.175,0.435,4.525,0.206,18.737,0.0,72.318,1.287,0.927,0.766,0.0,8.904,76.557,15.155,58.148,442.002,34.346,1074.332,0.0,0.0,3.443,70.541
31,137842634519849,522.02,234,10,28,0,298.019,184.283,303.703,0.343,0.473,5.144,0.205,17.998,0.0,77.681,1.445,1.109,1.023,0.0,6.972,33.248,13.335,21.565,267.638,27.056,1029.817,0.0,0.0,3.841,58.423
32,137842639056049,1870.095,236,10,27,0,678.395,238.361,724.668,0.373,0.471,56.999,0.333,81.369,0.0,362.379,21.331,5.513,7.371,0.0,9.067,79.898,16.146,61.915,1755.103,31.586,1180.037,0.0,0.0,3.441,520.798
33,137842645061241,558.553,229,10,27,0,309.284,176.583,314.678,0.366,0.409,4.717,0.205,17.526,0.0,62.958,1.319,1.041,1.417,0.0,8.039,32.648,14.29,21.019,375.787,52.801,1015.076,0.0,0.0,2.597,50.803
34,137842649681920,1338.107,234,10,28,0,604.896,185.307,683.633,2.23,0.477,53.153,0.96,69.852,0.0,329.197,40.473,6.27,5.929,0.0,7.19,42.187,13.025,21.66,267.85,37.424,989.587,0.0,0.0,2.852,193.321
35,137842655054119,1195.287,235,10,28,0,419.925,201.561,425.832,0.375,0.55,4.4,0.207,18.107,0.0,63.581,1.261,1.078,0.886,0.0,9.263,194.174,15.203,175.114,1548.999,30.39,1119.407,0.0,0.0,3.344,406.735
36,137842660287350,473.645,229,10,26,1,233.704,174.027,240.46,0.336,0.494,4.066,0.195,18.621,0.0,81.625,1.36,1.018,0.844,0.0,6.21,65.238,12.443,25.511,227.633,36.588,1044.364,0.0,0.0,3.99,59.736
37,137842664802057,570.377,239,10,28,1,224.139,188.38,230.491,0.364,0.46,4.231,0.178,18.401,0.0,72.333,1.269,0.985,0.924,0.0,12.449,70.485,14.976,44.925,776.2,34.937,1060.28,0.0,0.0,4.253,130.671
38,137842669421238,1651.423,235,10,28,0,684.807,227.614,782.614,0.36,0.432,4.557,0.162,72.009,0.0,74.899,14.677,7.117,5.978,0.0,8.586,70.046,14.771,55.131,1741.1,43.663,1150.372,0.0,0.0,3.596,417.45
39,137842675128802,428.652,211,10,24,0,216.147,186.736,221.321,0.342,0.436,4.445,0.232,17.889,0.0,72.202,1.114,1.142,1.114,0.0,7.628,31.915,17.487,21.897,245.199,22.818,948.973,0.0,0.0,3.614,83.633
40,137842679601105,958.717,232,10,28,0,305.297,180.053,378.5,3.769,0.476,53.619,0.596,90.551,0.0,244.356,26.139,11.075,7.266,0.0,7.132,33.455,21.745,21.716,238.841,24.815,1013.927,0.0,0.0,3.114,174.056
41,137842684608304,446.807,203,10,24,0,250.673,187.19,256.128,0.355,0.56,4.786,0.189,17.768,0.0,67.211,1.224,1.16,0.945,0.0,16.345,34.313,21.993,23.511,231.635,20.192,958.003,0.0,0.0,3.367,57.502
42,137842689119082,1098.712,222,10,24,0,405.384,212.746,411.18,0.347,0.454,5.542,0.228,16.789,0.0,61.036,1.229,1.017,1.0,0.0,7.312,187.42,13.35,165.228,1264.341,26.518,1156.166,0.0,0.0,3.433,403.453
43,137842694248391,550.634,236,10,28,0,336.95,172.445,342.898,0.352,0.447,4.106,0.179,17.528,0.0,61.773,1.216,1.022,1.175,0.0,7.085,36.404,25.838,24.738,239.524,24.737,1002.47,0.0,0.0,3.533,61.666
44,137842698852687,518.939,234,10,28,0,296.301,176.412,303.488,0.342,0.505,4.056,0.22,17.643,0.0,59.102,11.387,1.193,1.038,0.0,6.826,38.125,22.106,25.904,218.034,24.537,1020.355,0.0,0.0,2.991,47.154
45,137842703429566,955.387,225,10,25,0,235.802,191.978,241.113,0.339,0.463,4.163,0.193,17.464,0.0,67.251,0.795,1.28,0.825,0.0,7.243,450.47,13.232,67.937,578.646,38.333,1104.982,0.0,0.0,3.35,154.209
46,137842708384851,508.38,230,10,27,0,305.431,181.65,310.897,0.34,0.402,4.577,0.179,17.796,0.0,68.469,0.7,1.207,0.83,0.0,6.653,42.082,12.712,30.005,222.727,23.977,992.367,0.0,0.0,3.083,47.603
47,137842712953211,1140.816,235,10,28,0,666.458,188.933,811.836,7.471,0.421,5.163,0.195,52.235,0.0,73.08,5.0,1.184,7.359,0.0,7.36,35.333,13.514,23.314,255.842,24.602,990.178,0.0,0.0,3.308,52.676
48,137842718103546,1111.594,235,10,28,0,420.629,239.414,428.058,0.34,0.426,4.407,0.174,17.756,0.0,61.456,0.877,1.324,0.85,0.0,11.295,79.549,99.942,62.081,1682.564,37.08,1141.188,0.0,0.0,3.574,399.371
49,137842723258732,470.88,214,10,23,0,244.842,183.43,250.731,0.416,0.425,4.842,0.198,18.025,0.0,63.539,0.569,1.318,0.998,0.0,6.361,38.35,12.305,27.129,237.816,20.476,937.59,0.0,0.0,4.395,48.496
50,137842727736736,733.997,226,10,26,0,293.537,176.227,299.348,0.4,0.465,5.106,0.177,18.08,0.0,65.772,0.76,1.181,1.009,0.0,9.164,52.834,15.517,35.642,193.623,27.889,1101.522,0.0,0.0,2.846,74.292
51,137842732481695,886.796,220,10,24,1,234.485,180.267,240.903,0.233,0.474,4.973,0.195,17.114,0.0,67.85,0.745,1.069,0.804,0.0,8.864,64.28,119.27,44.516,1378.225,24.112,1091.55,0.0,0.0,2.867,387.689
52,137842737378393,1004.136,238,10,28,1,304.857,186.684,311.08,0.384,0.427,4.323,0.231,18.469,0.0,73.227,0.631,1.067,0.928,0.0,17.43,92.439,23.832,72.887,1680.447,29.009,1176.347,0.0,0.0,3.48,403.046
53,137842742377960,505.206,215,10,24,0,302.745,173.97,308.976,0.408,0.375,4.866,0.175,17.946,0.0,70.973,0.777,1.082,0.687,0.0,6.571,32.331,12.655,20.438,185.229,20.338,899.547,0.0,0.0,2.093,52.582
54,137842746923341,524.682,217,10,24,0,296.487,184.335,302.986,0.236,9.344,4.953,0.193,17.298,0.0,72.124,0.696,1.26,0.992,0.0,7.06,37.013,13.319,26.24,307.384,35.632,958.842,0.0,0.0,2.441,72.339
55,137842751494250,455.485,239,10,28,0,233.305,184.9,239.8,0.328,0.386,4.862,0.178,18.66,0.0,64.446,0.606,1.137,0.753,0.0,8.009,34.999,15.456,22.917,273.717,24.789,990.588,0.0,0.0,3.112,51.546
56,137842755954382,523.163,216,10,24,0,319.095,184.649,325.208,0.372,0.42,4.391,0.22,17.461,0.0,61.532,0.53,1.098,0.893,0.0,7.12,46.374,13.35,39.687,163.857,21.344,974.944,0.0,0.0,3.289,52.459
57,137842760515183,435.265,223,10,25,0,234.976,178.271,241.463,0.337,0.419,4.725,0.2,17.274,0.0,62.247,0.738,1.23,0.651,0.0,7.873,33.04,23.426,21.381,201.888,22.194,936.459,0.0,0.0,2.767,47.881
58,137842765016827,530.224,244,10,28,1,298.418,190.471,303.723,0.341,0.463,4.879,0.179,18.078,0.0,73.072,0.584,1.075,0.99,0.0,8.61,53.957,19.145,42.37,226.789,24.89,1045.278,0.0,0.0,2.87,53.011
59,137842769540117,438.43,214,10,24,0,227.263,172.83,233.08,0.365,0.5,5.336,0.195,17.955,0.0,77.724,0.737,1.084,0.651,0.0,6.782,52.156,13.209,28.763,208.156,21.596,888.132,0.0,0.0,3.083,55.175
60,137842774022066,519.67,239,10,28,0,300.869,182.314,306.748,0.376,0.424,4.99,0.247,17.522,0.0,71.24,0.703,1.126,0.813,0.0,8.241,46.274,14.761,34.423,214.15,24.954,1033.987,0.0,0.0,2.954,57.159
61,137842778587375,804.539,231,10,27,0,243.464,175.091,249.114,0.348,0.466,4.706,0.167,19.249,0.0,72.97,0.789,1.248,0.824,0.0,7.245,71.663,13.535,57.162,1531.188,34.56,1008.947,0.0,0.0,3.115,390.713
62,137842783420025,490.311,219,10,23,0,293.274,171.231,298.543,0.351,0.41,4.457,0.176,17.953,0.0,58.573,0.678,1.04,0.715,0.0,14.111,33.117,20.165,21.352,226.942,32.813,968.903,0.0,0.0,2.051,56.206
63,137842787955099,429.611,226,10,25,0,227.626,186.49,233.088,0.345,0.425,4.751,0.179,17.226,0.0,61.11,0.682,1.043,0.94,0.0,6.608,36.872,12.664,24.8,178.372,25.675,1040.518,0.0,0.0,2.861,50.923
64,137842792394652,533.098,211,10,24,0,312.9,174.437,318.413,0.334,0.436,4.428,0.177,18.122,0.0,62.72,0.738,1.088,1.037,0.0,7.561,39.183,13.911,29.423,271.587,21.097,937.104,0.0,0.0,4.211,61.544
65,137842796927152,514.563,233,10,27,0,250.906,177.97,256.198,0.342,0.433,5.123,0.201,18.072,0.0,63.537,0.772,1.012,1.063,0.0,7.208,102.442,13.381,33.153,221.324,28.195,1063.856,0.0,0.0,2.931,78.364
66,137842801535425,973.645,227,10,26,0,331.433,193.694,337.569,0.341,0.463,4.678,0.175,18.274,0.0,72.362,0.788,0.898,1.005,0.0,7.051,427.204,13.288,410.211,314.965,176.5,1145.308,0.0,0.0,3.353,83.714
67,137842806559468,513.619,240,10,28,0,301.282,188.816,306.914,0.373,0.503,7.414,0.192,17.873,0.0,77.236,0.577,1.043,0.852,0.0,8.406,33.547,15.807,21.899,250.726,25.058,971.232,0.0,0.0,3.157,54.037
68,137842811108721,1113.653,236,10,28,0,428.964,204.205,434.608,0.383,0.551,4.997,0.172,25.397,0.0,63.576,0.658,1.023,0.9,0.0,9.784,98.984,16.091,77.41,1691.381,29.714,1146.85,0.0,0.0,3.32,412.94
69,137842816212985,1093.44,239,10,28,0,367.933,177.667,373.383,0.393,0.492,4.287,0.174,18.024,0.0,60.612,0.757,1.048,1.049,0.0,95.374,82.968,106.127,67.969,1260.263,25.246,1159.254,0.0,0.0,2.899,405.927
70,137842821376189,501.018,228,10,26,0,293.771,179.716,301.096,0.415,0.452,3.917,0.221,17.088,0.0,60.438,0.697,1.401,0.879,0.0,6.918,43.036,12.789,31.412,259.494,22.889,1001.258,0.0,0.0,4.075,47.189
71,137842825914784,528.8,241,10,28,0,299.808,181.675,305.829,0.385,0.49,4.545,0.166,17.809,0.0,62.463,0.742,1.102,0.78,0.0,8.506,46.361,15.925,34.385,298.395,24.625,1003.338,0.0,0.0,2.586,64.881
72,137842830527760,538.468,239,10,28,0,291.29,181.736,297.539,0.414,0.533,7.571,0.208,18.299,0.0,69.907,0.734,1.273,1.25,0.0,18.112,40.136,28.297,22.578,294.949,24.754,1016.372,0.0,0.0,2.939,61.886
73,137842835093805,466.309,234,10,28,0,230.805,178.201,254.728,0.443,0.577,4.88,0.181,18.138,0.0,71.085,0.637,1.324,1.23,0.0,6.766,42.725,12.868,22.748,276.053,24.735,1001.913,0.0,0.0,2.373,62.676
74,137842839551681,442.655,241,10,28,0,214.148,175.767,219.86,0.419,0.52,5.422,0.186,18.338,0.0,71.543,0.612,1.301,1.117,0.0,7.775,34.195,15.14,22.802,310.241,24.539,996.776,0.0,0.0,3.644,49.494
75,137842844038799,509.836,220,10,24,0,299.18,179.105,304.214,0.398,0.428,4.717,0.19,18.361,0.0,63.462,0.692,1.15,1.116,0.0,7.214,36.82,22.366,21.911,189.238,37.304,973.69,0.0,0.0,3.575,54.044
76,137842848660287,442.635,233,10,28,0,233.237,179.704,242.12,0.406,0.417,4.681,0.2,17.539,0.0,63.748,1.42,1.267,1.133,0.0,6.818,43.674,12.869,31.745,212.933,24.988,1001.669,0.0,0.0,4.594,51.211
77,137842853102945,1090.459,239,10,28,0,305.813,184.806,311.133,0.394,0.486,4.606,0.187,18.994,0.0,62.473,0.794,1.185,1.031,0.0,8.088,216.559,14.806,197.826,1599.145,24.875,1191.469,0.0,0.0,3.48,414.378
78,137842858284839,1790.227,240,10,28,1,671.891,232.339,751.303,0.401,0.444,18.673,0.184,83.743,0.0,94.473,4.682,4.876,8.509,0.0,9.176,194.168,15.82,169.104,1687.86,99.84,1161.703,0.0,0.0,3.521,446.611
79,137842864098108,510.204,216,10,24,1,298.382,178.151,304.781,0.423,0.389,4.61,0.184,18.333,0.0,72.513,0.603,1.136,0.91,0.0,6.69,39.53,13.008,19.938,216.378,21.141,934.863,0.0,0.0,3.85,59.234
80,137842868711365,508.555,228,10,27,0,302.414,189.482,308.242,0.357,0.407,4.627,0.186,18.818,0.0,70.287,0.6,1.171,0.919,0.0,7.184,41.299,13.326,28.736,190.036,22.837,1024.678,0.0,0.0,2.917,66.564
81,137842873314192,516.592,241,10,28,0,304.393,176.745,309.575,0.19,0.404,4.505,0.204,19.073,0.0,60.118,0.725,1.108,0.867,0.0,8.22,33.272,15.687,21.319,282.08,24.73,1004.263,0.0,0.0,2.579,51.854
82,137842877851405,575.415,221,10,24,0,232.296,181.903,237.714,0.361,0.467,4.777,0.188,18.97,0.0,63.342,0.719,1.154,0.824,0.0,7.434,186.873,13.354,57.878,224.497,34.928,1061.315,0.0,0.0,3.168,69.278
83,137842882494912,1747.467,213,10,24,0,656.264,211.871,732.232,1.299,0.623,54.089,0.213,99.72,0.0,234.914,4.712,11.571,6.095,0.0,7.107,168.009,13.31,152.93,1219.918,29.473,1052.609,0.0,0.0,3.257,532.235
84,137842888407479,522.151,236,10,28,0,297.687,177.845,303.188,0.345,0.462,4.686,0.24,19.026,0.0,63.45,1.25,1.3,1.209,0.0,7.497,47.038,13.81,22.35,284.953,24.944,994.815,0.0,0.0,3.366,60.882
85,137842893008016,1219.68,222,10,24,0,490.12,199.531,495.533,0.341,0.424,5.081,0.175,18.596,0.0,67.876,0.619,1.222,1.098,0.0,9.417,153.265,22.068,52.376,1453.854,27.454,1202.719,0.0,0.0,1.808,397.195
86,137842898307089,949.392,233,10,28,0,228.432,184.647,239.255,0.333,0.404,5.288,0.237,18.043,0.0,69.789,0.938,1.272,0.949,0.0,7.499,90.505,13.517,71.054,1709.958,64.978,1094.361,0.0,0.0,2.606,408.456
87,137842903304316,527.043,229,10,26,0,315.562,186.058,321.427,0.346,0.458,4.506,0.168,17.403,0.0,69.785,0.732,1.159,0.814,0.0,6.877,36.722,12.996,24.772,246.285,26.935,1002.121,0.0,0.0,2.789,65.669
88,137842907892227,540.14,237,10,28,0,256.878,178.865,262.518,0.353,0.409,5.087,0.19,19.366,0.0,63.235,0.731,1.397,0.86,0.0,10.549,73.931,27.013,56.885,555.624,89.485,1013.592,0.0,0.0,4.102,72.755
89,137842912459390,513.287,228,10,26,0,303.494,173.742,309.249,0.372,0.437,5.01,0.231,18.725,0.0,63.23,0.711,1.208,0.796,0.0,6.772,42.058,13.108,21.246,210.932,22.942,983.567,0.0,0.0,3.489,57.849
90,137842916989344,511.698,243,10,28,0,294.676,176.779,300.429,0.344,0.422,5.311,0.231,17.111,0.0,60.913,0.726,1.136,0.983,0.0,8.002,42.409,18.653,31.145,251.33,24.701,995.045,0.0,0.0,3.336,50.369
91,137842921518939,530.844,230,10,26,1,303.47,174.429,309.248,0.34,0.558,4.682,0.18,17.992,0.0,71.498,0.639,1.254,1.063,0.0,7.279,49.118,13.389,23.713,234.705,27.41,974.956,0.0,0.0,3.28,69.376
92,137842926076959,527.615,243,10,28,0,308.271,183.299,313.894,0.359,0.417,4.808,0.165,18.925,0.0,68.803,0.746,1.037,1.125,0.0,8.999,43.542,20.047,23.847,327.295,24.929,961.198,0.0,0.0,3.2,50.393
93,137842930688872,463.925,224,10,25,0,230.976,181.843,253.086,0.339,0.46,5.151,0.184,17.705,0.0,73.758,0.852,1.207,1.438,0.0,8.066,32.815,14.081,21.264,209.059,21.889,1017.217,0.0,0.0,2.558,74.911
94,137842935218132,430.79,237,10,28,0,227.324,177.358,233.462,0.365,0.439,4.526,0.182,18.019,0.0,58.738,0.67,1.18,1.118,0.0,6.577,49.223,20.677,37.459,218.475,24.74,1022.736,0.0,0.0,2.844,49.153
95,137842939685562,749.816,228,10,26,0,297.966,177.657,303.618,0.348,0.455,5.448,0.245,17.845,0.0,59.542,0.844,1.097,0.839,0.0,8.207,139.844,14.348,124.84,813.279,25.642,1141.638,0.0,0.0,2.612,202.359
96,137842944483777,878.589,227,10,26,0,236.679,173.264,243.482,0.333,0.471,5.754,0.219,18.583,0.0,61.409,0.629,1.208,1.003,0.0,9.274,164.627,15.584,58.123,1468.686,32.325,1119.252,0.0,0.0,3.155,374.707
97,137842949395120,510.914,235,10,28,1,292.638,186.445,298.193,0.387,0.491,5.167,0.176,18.661,0.0,68.311,0.619,1.125,0.83,0.0,6.716,46.85,13.187,34.781,193.695,24.838,1069.886,0.0,0.0,3.549,49.614
98,137842953965527,1325.655,234,10,28,0,644.859,239.377,711.873,0.353,0.513,54.499,0.231,72.186,0.0,336.681,9.145,3.445,10.313,0.0,7.169,37.001,20.508,24.709,231.669,26.374,1016.283,0.0,0.0,3.707,163.126
99,137842959406566,512.31,218,10,24,0,298.836,181.635,304.148,0.357,0.438,4.666,0.188,17.883,0.0,71.382,0.598,1.129,0.773,0.0,6.721,31.611,12.754,24.173,283.608,21.563,918.452,0.0,0.0,3.775,57.726
100,137842963938068,515.114,240,10,28,0,300.975,174.873,306.821,0.323,0.478,4.363,0.183,18.65,0.0,62.649,0.506,1.032,0.882,0.0,8.076,38.093,15.051,26.571,252.785,24.665,1029.095,0.0,0.0,3.495,52.98
101,137842968511857,456.841,236,10,28,0,232.636,183.62,239.309,0.358,0.659,4.722,0.165,18.785,0.0,60.334,0.622,1.062,0.894,0.0,7.312,44.551,13.631,32.352,283.595,24.974,1030.014,0.0,0.0,2.936,60.428
102,137842973033368,508.121,222,10,24,0,297.098,190.903,303.308,0.349,0.456,4.457,0.203,18.925,0.0,63.615,0.523,1.232,0.689,0.0,7.63,36.192,13.914,23.571,240.847,21.032,1005.152,0.0,0.0,2.938,51.938
103,137842977667192,475.251,242,10,28,1,239.061,183.553,244.442,0.355,0.479,4.594,0.183,19.129,0.0,67.244,0.758,1.496,1.106,0.0,8.066,37.399,25.505,25.635,284.069,24.812,1033.026,0.0,0.0,3.434,55.837
104,137842982167454,470.002,232,10,26,0,234.739,178.43,240.916,0.341,0.402,3.999,0.179,17.718,0.0,67.978,0.737,1.264,0.915,0.0,7.566,37.931,21.82,26.145,346.7,26.96,1058.647,0.0,0.0,3.393,58.261
105,137842986695483,936.391,239,10,28,0,237.152,168.107,310.19,0.35,0.407,50.716,0.172,91.705,0.0,348.389,6.656,7.589,6.108,0.0,9.778,32.693,19.884,21.5,217.835,24.525,967.516,0.0,0.0,3.577,408.695
106,137842991695289,447.711,239,10,28,0,231.977,211.316,237.67,0.337,0.488,4.749,0.187,18.693,0.0,61.997,0.719,1.262,0.834,0.0,8.08,33.839,14.879,21.894,319.843,66.816,989.912,0.0,0.0,3.549,52.909
107,137842996158328,508.554,216,10,23,0,300.054,178.368,306.137,0.318,0.61,4.661,0.246,18.231,0.0,62.135,0.688,1.148,1.052,0.0,6.684,49.364,12.581,24.12,215.582,20.488,967.141,0.0,0.0,3.301,58.303
108,137843000823161,634.102,243,10,28,0,297.557,178.228,303.766,0.325,0.449,4.733,0.165,18.985,0.0,60.975,1.291,1.144,1.063,0.0,9.927,71.733,111.29,57.971,362.546,28.152,1086.743,0.0,0.0,3.352,83.334
109,137843005479711,910.441,237,10,28,1,224.478,184.559,230.01,0.341,0.443,4.659,0.163,18.949,0.0,72.49,0.79,1.208,0.874,0.0,9.135,85.328,340.311,69.661,1120.109,33.866,1137.653,0.0,0.0,3.637,174.999
