window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
94,137842935218132,430.8,132.0,275.9,22.8,10.4,396.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,428.3,342.4,109.0,115.2,416.2
95,137842939685562,749.8,354.6,369.3,26.0,10.6,713.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,747.7,659.8,356.2,365.0,735.2
96,137842944483777,878.6,549.0,298.3,31.3,11.2,841.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,875.9,783.3,539.8,545.8,862.0
97,137842949395120,510.9,127.2,358.6,25.2,11.3,468.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,507.9,412.0,113.9,125.0,488.6
98,137842953965527,1325.7,286.3,779.7,259.6,180.7,1110.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1322.6,822.4,110.5,125.4,1308.8
99,137842959406566,512.3,125.2,352.4,34.7,21.6,463.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,509.6,412.2,108.1,123.6,495.2
100,137842963938068,515.1,120.9,369.9,24.3,11.1,478.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.7,422.2,115.4,121.4,498.6
101,137842968511857,456.8,136.3,292.0,28.6,12.4,419.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.4,363.5,124.2,134.9,441.5
102,137842973033368,508.1,121.4,362.0,24.7,12.1,470.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.7,414.3,111.0,119.1,492.8
103,137842977667192,475.3,135.8,311.2,28.3,10.9,372.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,472.4,372.4,127.9,132.1,453.6
104,137842982167454,470.0,139.2,307.2,23.7,11.3,424.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.6,372.7,131.8,143.3,445.4
105,137842986695483,936.4,423.2,368.3,144.9,71.0,839.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,933.3,416.1,105.9,109.1,919.5
106,137842991695289,447.7,160.7,258.8,28.1,10.5,408.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,444.6,354.0,116.3,126.1,431.0
107,137842996158328,508.6,134.9,347.6,26.0,10.8,470.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.4,416.4,110.3,116.2,492.0
108,137843000823161,634.1,261.0,347.8,25.3,10.5,597.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,631.4,542.0,238.3,246.4,618.2
109,137843005479711,910.4,592.3,286.9,31.3,11.2,862.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,907.4,805.2,575.2,585.4,884.2
110,137843010432341,523.2,140.5,357.2,25.5,12.0,475.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,521.5,420.8,112.0,118.0,505.9
111,137843015034153,1186.7,503.3,629.9,53.5,23.5,556.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1186.6,1081.0,581.9,594.7,1169.8
112,137843020262447,462.3,125.9,312.6,23.8,11.0,425.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.2,369.3,105.5,118.9,457.6
113,137843024766853,513.4,128.2,359.3,26.0,12.7,474.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.5,420.4,111.4,118.8,496.7
114,137843029322566,1072.6,582.4,415.9,74.3,39.8,609.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1069.9,972.4,650.4,654.0,1055.7
115,137843034454703,1545.2,371.8,379.2,794.2,634.1,459.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1542.3,459.6,150.1,153.2,1521.6
116,137843040058056,1132.8,492.7,577.0,63.1,33.6,528.8,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1129.4,1027.5,564.4,570.2,1107.7
117,137843045287147,1032.4,520.6,431.8,80.0,54.7,550.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1029.3,927.5,607.7,614.5,1015.5
118,137843050359028,1034.4,505.9,452.2,76.3,38.6,560.7,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1031.7,926.9,612.8,631.6,1018.8
119,137843055388757,454.2,149.5,281.2,23.5,10.9,419.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,451.6,362.4,115.9,123.3,438.6
120,137843059859544,1204.8,279.9,818.8,106.2,55.9,886.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1202.5,886.2,149.1,160.6,1187.5
121,137843065170289,1026.9,499.1,465.3,62.6,38.2,587.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1024.6,935.7,627.3,632.1,1010.7
122,137843070240787,1798.8,758.5,813.9,226.4,89.7,1352.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1796.1,1352.3,635.0,641.5,1782.1
123,137843076213882,1085.6,528.6,424.4,132.6,59.3,648.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1082.9,981.9,708.8,716.3,1061.6
124,137843081360505,996.9,512.2,421.3,63.4,31.1,539.7,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,993.8,893.5,583.1,604.3,972.4
125,137843086445456,1719.3,678.9,837.1,203.4,105.2,1588.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1716.7,1264.0,581.2,616.1,1702.9
126,137843092208897,475.7,128.9,311.1,35.8,10.9,440.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,473.6,372.2,119.1,132.1,460.3
127,137843096726191,747.7,285.8,435.4,26.5,12.3,706.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,744.6,651.0,334.4,347.1,729.2
128,137843101522963,525.5,168.4,333.4,23.8,10.6,490.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.2,431.4,116.9,122.5,510.1
129,137843106072175,1137.3,596.4,482.6,58.3,29.4,624.8,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1134.4,1042.1,655.6,659.8,1121.0
130,137843111268982,1037.4,599.1,377.8,60.5,15.8,984.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1034.9,925.5,683.0,708.8,1009.4
131,137843116359687,477.1,124.7,320.9,31.6,12.8,428.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,474.2,371.5,126.8,131.9,460.3
132,137843120939347,530.1,130.8,370.6,28.6,12.6,492.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,528.6,425.8,125.6,133.2,514.9
133,137843125505994,512.5,124.9,356.9,30.7,11.1,470.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.3,410.1,105.0,112.1,491.2
134,137843130107666,1099.2,558.4,482.9,57.9,31.9,563.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1096.5,1005.1,596.4,607.1,1082.8
135,137843135360888,480.9,142.2,310.6,28.0,11.1,443.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,478.4,383.0,121.1,135.3,464.1
136,137843139959767,492.9,180.7,288.8,23.5,10.6,431.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,490.5,374.9,140.3,152.1,450.5
137,137843144489639,462.1,130.5,306.8,24.7,11.3,416.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,460.1,359.5,109.1,115.5,446.4
138,137843149042172,1160.3,525.4,581.6,53.3,25.8,589.5,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1157.8,1055.2,616.4,620.7,1144.6
139,137843154238173,508.4,116.6,360.0,31.8,12.5,468.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,506.6,406.6,102.6,106.6,491.2
140,137843158777329,457.6,141.3,290.9,25.4,10.0,422.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,455.3,364.7,122.4,133.4,441.3
141,137843163231832,428.4,119.6,284.2,24.6,11.1,393.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,426.2,335.7,107.3,115.8,413.1
142,137843167726042,458.8,134.1,302.3,22.5,10.2,415.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.7,361.2,117.3,122.2,435.1
143,137843172218848,448.6,136.9,283.5,28.2,11.0,404.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,446.7,343.3,117.3,125.0,432.0
144,137843176753634,525.3,136.1,362.8,26.4,12.2,486.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,522.4,422.4,110.0,117.7,508.4
145,137843181379571,568.5,127.8,414.6,26.1,13.7,528.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,564.9,464.8,132.6,138.3,551.9
146,137843186046784,1162.9,571.3,539.6,52.0,20.4,617.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1160.2,1062.5,638.7,653.9,1146.3
147,137843191310144,506.0,129.2,350.5,26.3,13.5,468.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,503.5,413.9,108.0,113.5,490.9
148,137843195876947,572.3,128.5,417.0,26.9,12.3,533.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,570.1,480.8,150.9,161.8,555.7
149,137843200509859,950.6,527.6,392.1,30.8,11.3,905.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,948.0,846.6,537.2,542.1,926.7
150,137843205547759,836.2,479.5,330.8,25.8,12.5,790.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,833.1,734.2,496.8,504.6,821.0
151,137843210419588,467.5,133.4,309.3,24.9,12.3,430.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,465.3,367.4,119.3,123.7,451.7
152,137843214967180,473.3,150.1,291.9,31.2,13.7,435.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,471.2,375.1,141.0,156.9,458.4
153,137843219451865,512.1,136.8,350.5,24.8,11.6,474.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.0,418.3,117.6,141.1,495.7
