window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
10,137399225092395,1101.809,234,10,27,1,308.362,172.476,315.921,0.436,0.462,4.42,0.238,19.177,0.0,68.569,0.679,1.3,0.626,0.0,14.088,207.746,20.137,185.219,1454.567,36.136,1091.217,0.0,0.0,3.228,453.383
11,137399230230834,1854.699,236,10,28,1,675.146,214.625,817.972,0.452,0.448,4.263,0.219,65.463,0.0,73.923,7.12,1.112,3.4,0.0,8.019,84.908,14.208,60.37,3015.767,660.511,1041.777,0.0,0.0,4.323,293.271
12,137399236092304,1158.656,227,10,26,0,409.6,184.55,417.979,0.396,0.505,4.454,0.254,18.588,0.0,73.628,0.597,1.617,0.674,0.0,7.702,75.933,13.983,59.937,1836.573,28.834,1063.817,0.0,0.0,3.569,445.781
13,137399241251892,1004.194,241,10,28,0,327.312,180.339,336.344,0.388,0.472,4.317,0.244,18.012,0.0,61.768,0.673,1.183,1.093,0.0,13.484,76.835,20.925,62.577,1639.577,27.171,1045.908,0.0,0.0,2.859,402.578
14,137399246330310,1611.017,235,10,28,0,402.715,163.008,927.568,1.875,1.242,59.013,0.277,98.396,0.0,267.922,5.544,7.191,4.645,0.0,12.53,44.663,15.275,32.819,289.618,24.797,1034.827,0.0,0.0,3.259,193.14
15,137399251925535,522.195,239,10,28,0,241.715,172.681,250.765,0.466,0.462,4.213,0.237,18.193,0.0,64.334,0.72,1.074,0.732,0.0,8.806,45.575,69.378,32.582,458.213,85.697,986.894,0.0,0.0,3.45,82.444
16,137399256433086,520.032,236,10,28,1,298.791,181.119,307.762,0.392,0.513,4.525,0.28,18.517,0.0,69.678,0.718,1.132,0.887,0.0,18.977,41.587,24.819,29.626,247.053,49.313,989.988,0.0,0.0,4.62,52.213
17,137399260993377,434.016,233,10,27,0,224.245,168.007,231.863,0.372,0.514,4.735,0.228,18.323,0.0,71.769,0.797,1.324,1.086,0.0,7.967,36.278,27.567,24.095,183.154,24.107,953.37,0.0,0.0,3.589,48.317
18,137399265489639,542.331,238,10,28,0,313.349,175.283,320.732,0.408,0.508,5.084,0.266,18.394,0.0,78.713,0.841,1.34,1.043,0.0,11.76,34.039,14.749,22.307,257.374,24.966,985.937,0.0,0.0,4.018,79.532
19,137399270066947,1207.993,239,10,28,0,222.643,170.167,231.147,0.422,0.445,4.529,0.282,18.844,0.0,62.01,0.638,1.211,0.744,0.0,7.942,88.302,14.419,69.531,2660.692,24.891,1055.445,0.0,0.0,3.195,555.807
20,137399275260437,2212.432,236,10,28,0,877.219,187.807,992.303,2.191,0.488,56.47,0.849,96.153,0.0,255.449,3.553,8.755,3.828,0.0,9.62,232.625,19.116,211.966,1872.742,203.181,1087.454,0.0,0.0,3.089,590.388
21,137399281466637,496.874,237,10,28,0,299.875,174.773,307.348,0.404,0.492,4.521,0.253,18.831,0.0,62.113,0.705,1.357,0.906,0.0,7.099,36.68,13.797,24.798,182.647,24.616,942.208,0.0,0.0,3.344,52.596
22,137399286015748,1243.292,245,10,28,1,392.108,195.774,399.516,0.387,0.414,4.315,0.216,18.964,0.0,69.425,0.7,1.263,0.977,0.0,9.683,82.606,26.532,67.354,1912.686,24.918,1075.243,0.0,0.0,3.55,496.195
23,137399291237957,2087.712,229,10,26,1,789.866,221.785,946.377,0.367,0.483,47.25,0.219,80.386,0.0,247.77,7.7,3.011,3.68,0.0,7.266,84.736,21.436,64.209,2105.626,97.798,1019.773,0.0,0.0,3.996,574.495
24,137399297340478,1037.143,235,10,28,0,303.276,179.447,311.512,0.415,0.458,4.093,0.219,18.326,0.0,72.295,0.693,1.34,0.976,0.0,8.231,99.924,14.087,80.606,1831.987,24.833,1098.618,0.0,0.0,3.497,472.757
25,137399302387524,1689.173,243,10,28,0,665.793,209.659,822.923,0.349,0.464,5.467,0.252,71.218,0.0,64.594,5.943,2.659,4.682,0.0,9.459,87.789,18.907,61.408,1535.325,34.849,1063.138,0.0,0.0,3.464,421.647
26,137399308133879,1153.224,215,10,24,0,495.796,191.653,504.717,0.42,0.457,4.33,0.276,18.303,0.0,62.006,0.742,1.246,0.965,0.0,47.799,76.004,54.188,53.781,1547.15,27.862,1025.393,0.0,0.0,3.404,404.282
27,137399313285546,1825.458,237,10,28,0,784.834,281.923,792.239,0.394,0.518,4.746,0.252,17.991,0.0,62.657,0.785,1.248,0.871,0.0,9.036,475.353,15.806,454.603,1959.854,388.764,1095.576,0.0,0.0,3.721,453.915
28,137399319126397,1172.715,234,10,28,0,330.038,170.921,337.602,0.403,0.454,4.127,0.242,19.306,0.0,65.001,0.807,1.243,1.228,0.0,7.92,199.626,14.122,180.7,1660.264,27.246,1118.209,0.0,0.0,4.02,479.415
29,137399324346935,1925.851,236,10,28,1,650.222,180.553,769.958,1.7,0.463,21.634,1.196,80.777,0.0,313.521,5.404,5.102,4.149,0.0,8.33,189.311,14.775,176.838,1722.077,25.304,1035.925,0.0,0.0,3.42,577.524
30,137399330328446,1004.209,232,10,27,0,310.602,175.561,321.319,0.245,0.588,4.493,0.216,19.05,0.0,74.087,0.763,1.262,0.926,0.0,8.652,88.7,26.132,72.206,1457.029,29.186,1086.348,0.0,0.0,3.378,426.483
31,137399335353952,1748.46,214,10,24,0,734.775,207.749,868.756,0.49,0.482,4.309,0.237,19.518,0.0,70.792,0.623,1.091,0.897,0.0,8.722,77.925,14.85,55.197,2301.166,161.875,977.443,0.0,0.0,3.272,504.402
32,137399341187308,550.752,242,10,28,0,303.588,176.419,311.396,0.494,0.517,5.062,0.227,28.192,0.0,65.155,0.76,10.452,0.88,0.0,9.007,34.443,21.589,23.233,364.165,24.887,967.125,0.0,0.0,3.417,64.82
33,137399345727705,1446.494,223,10,24,0,734.798,201.471,743.629,0.605,0.515,4.737,0.226,18.569,0.0,62.447,0.775,0.986,0.956,0.0,9.111,88.472,15.891,69.186,1344.27,21.153,1216.442,0.0,0.0,3.973,453.702
34,137399351214920,1915.317,217,10,24,0,659.009,183.479,793.683,3.382,0.536,52.905,1.799,94.782,0.0,256.727,4.384,3.541,9.499,0.0,8.998,187.038,15.168,163.305,1267.007,21.242,989.631,0.0,0.0,2.581,619.687
35,137399357259114,1069.505,216,10,24,0,251.332,208.381,258.922,0.492,0.617,4.528,0.269,17.471,0.0,64.599,0.69,1.077,1.103,0.0,8.424,84.517,118.428,69.519,1601.869,64.126,990.175,0.0,0.0,4.144,505.569
36,137399362340128,1909.651,224,10,24,1,663.692,206.499,792.126,0.42,0.46,48.59,0.215,85.172,0.0,241.656,4.364,8.151,5.157,0.0,7.171,98.512,20.097,83.094,1730.886,22.205,1056.743,0.0,0.0,3.182,582.174
37,137399368327813,1423.878,233,10,28,0,681.362,185.223,859.767,2.153,0.929,44.334,0.626,92.359,0.0,271.018,4.111,6.475,8.32,0.0,8.276,36.495,14.346,24.387,233.44,24.649,949.588,0.0,0.0,3.32,186.252
38,137399373752017,1302.015,240,10,28,1,677.555,187.525,803.592,1.3,0.44,45.618,2.296,90.48,0.0,195.438,5.763,5.169,5.122,0.0,9.052,33.661,15.661,22.29,254.359,24.877,977.838,0.0,0.0,4.281,236.109
39,137399379073136,522.122,236,10,27,0,297.732,172.293,305.443,0.427,0.429,4.602,0.222,18.832,0.0,63.141,0.896,1.094,0.98,0.0,8.097,35.358,15.197,23.947,309.273,23.719,946.647,0.0,0.0,3.932,49.982
40,137399383606358,777.943,240,10,28,0,235.205,180.592,243.744,0.455,0.461,4.319,0.216,19.947,0.0,59.621,0.72,1.139,0.925,0.0,12.226,355.348,15.127,56.685,397.608,33.3,1059.338,0.0,0.0,2.516,295.442
41,137399388393524,973.748,229,10,26,0,236.601,180.172,244.661,0.512,0.439,4.461,0.232,19.186,0.0,61.753,0.639,1.201,0.948,0.0,8.511,294.271,14.506,277.5,1444.491,137.432,1085.606,0.0,0.0,3.398,479.834
42,137399393427571,1665.931,234,10,28,0,650.378,197.462,799.323,0.525,0.475,4.309,0.219,19.147,0.0,62.862,0.768,1.134,4.722,0.0,7.633,165.812,13.836,71.318,1565.913,25.331,1096.896,0.0,0.0,3.194,464.542
43,137399399151579,1117.053,238,10,28,0,277.654,171.053,287.978,0.419,0.481,5.114,0.231,18.655,0.0,74.853,0.743,1.216,1.306,0.0,9.714,89.115,16.492,65.145,1795.06,34.205,1063.191,0.0,0.0,3.582,484.922
44,137399404284395,1004.663,227,10,26,0,290.116,253.258,301.445,0.38,0.492,4.346,0.245,17.814,0.0,74.186,0.705,1.732,0.97,0.0,7.39,95.124,13.561,67.26,1695.338,23.513,1031.002,0.0,0.0,3.814,450.574
45,137399409302131,864.094,234,10,28,0,630.669,206.762,638.74,0.376,0.423,4.35,0.225,19.1,0.0,74.378,0.697,1.377,0.856,0.0,11.562,35.848,13.792,23.944,238.622,24.98,984.113,0.0,0.0,3.982,58.087
46,137399414266194,991.017,236,10,28,0,299.542,178.353,309.731,0.416,0.435,4.186,0.219,19.711,0.0,63.32,0.692,1.394,0.862,0.0,12.781,86.169,110.909,68.601,1582.422,24.849,1051.816,0.0,0.0,3.441,420.42
47,137399419299260,500.622,226,10,25,0,302.9,180.165,310.796,0.389,0.377,4.28,0.216,18.688,0.0,62.893,0.726,1.159,0.605,0.0,6.765,44.122,13.126,31.72,171.921,35.797,982.124,0.0,0.0,3.687,54.275
48,137399423795974,668.229,233,10,28,0,305.462,178.504,313.872,0.405,0.429,4.23,0.249,17.797,0.0,64.942,0.663,1.489,0.644,0.0,8.748,57.638,156.168,38.164,543.603,24.791,1048.782,0.0,0.0,3.321,84.75
49,137399428461938,516.43,226,10,25,0,309.047,169.403,317.912,0.439,0.431,4.178,0.248,18.74,0.0,60.698,0.681,1.155,0.673,0.0,7.362,34.057,22.727,22.304,207.832,22.091,955.349,0.0,0.0,3.455,50.33
50,137399432974672,490.644,243,10,28,0,239.368,177.528,249.245,0.39,0.427,4.5,0.228,19.07,0.0,68.589,0.749,1.817,0.76,0.0,51.281,34.84,60.496,22.525,261.182,24.679,979.028,0.0,0.0,3.265,52.229
51,137399437483610,710.436,221,10,24,0,490.056,199.775,500.611,0.397,0.518,3.99,0.28,19.337,0.0,73.684,0.715,1.511,0.868,0.0,8.264,35.357,14.252,23.07,190.64,24.919,925.566,0.0,0.0,3.43,51.554
52,137399442384355,445.248,235,10,28,0,228.266,169.604,235.904,0.412,0.463,5.454,0.232,19.495,0.0,74.833,0.717,1.4,0.623,0.0,8.106,32.856,16.37,21.693,246.748,25.388,954.898,0.0,0.0,2.929,55.564
53,137399447013988,2064.286,231,10,27,0,689.88,189.011,833.074,0.4,0.478,4.653,0.227,58.031,0.0,62.246,3.297,1.357,4.335,0.0,10.247,79.786,92.879,65.646,3440.153,27.877,1030.048,0.0,0.0,3.933,866.798
54,137399453273872,2006.429,233,10,28,0,704.387,209.772,828.402,0.36,0.484,50.478,0.227,124.7,0.0,257.132,7.056,13.809,4.902,0.0,9.012,371.443,14.913,353.498,896.294,39.219,1058.606,0.0,0.0,3.03,568.89
55,137399459549178,900.371,221,10,24,0,304.517,171.289,312.692,0.431,0.626,4.252,0.239,19.527,0.0,63.893,1.012,1.195,0.859,0.0,89.949,94.072,96.479,76.029,1219.18,31.441,1030.934,0.0,0.0,3.659,344.921
56,137399464806517,1431.002,232,10,27,1,761.348,213.046,887.606,1.795,0.89,41.698,0.609,81.758,0.0,259.192,7.375,6.871,4.455,0.0,9.039,36.102,35.059,23.517,202.253,23.728,995.984,0.0,0.0,4.003,162.821
57,137399470465804,973.484,237,10,28,1,289.359,181.02,297.957,0.447,0.513,4.024,0.218,18.1,0.0,68.058,0.777,1.063,0.671,0.0,8.658,75.419,15.55,58.0,2006.527,37.317,1022.795,0.0,0.0,3.536,431.93
58,137399475637733,590.844,228,10,26,0,377.793,213.73,386.719,0.464,0.491,4.657,0.224,19.501,0.0,69.909,0.741,1.158,1.005,0.0,7.44,38.425,13.594,26.254,204.159,26.777,963.089,0.0,0.0,3.9,61.981
59,137399480481478,1448.893,229,10,27,0,657.154,193.625,767.68,0.475,0.466,43.924,0.228,109.112,0.0,254.842,5.907,5.742,2.768,0.0,6.514,32.696,12.765,21.083,254.885,23.986,941.846,0.0,0.0,3.424,195.443
60,137399486109607,2065.677,237,10,28,0,687.856,194.621,837.239,0.438,0.463,55.579,0.246,114.314,0.0,286.331,11.038,5.639,2.055,0.0,7.363,80.531,13.693,65.704,1072.233,26.076,1118.555,0.0,0.0,4.036,655.64
61,137399492402185,533.671,243,10,28,0,297.964,171.996,307.341,0.469,0.455,4.826,0.259,18.804,0.0,68.59,0.675,1.101,0.628,0.0,8.306,34.317,18.718,22.599,305.614,53.989,948.023,0.0,0.0,3.351,51.051
62,137399497101169,1188.187,240,10,28,0,325.953,179.636,333.581,0.414,0.497,4.61,0.219,18.695,0.0,70.994,0.659,1.046,0.947,0.0,8.369,98.354,15.261,75.656,1647.512,44.068,1056.294,0.0,0.0,3.221,479.521
63,137399502535971,1766.747,233,10,27,1,1000.28,208.958,1169.698,0.454,0.466,49.541,0.652,92.735,0.0,264.344,4.485,7.075,2.297,0.0,7.267,35.854,23.174,24.551,277.276,27.557,898.383,0.0,0.0,3.554,194.292
64,137399508436210,1660.216,239,10,28,0,701.374,191.882,838.967,0.38,0.455,5.081,0.267,54.844,0.0,77.6,6.825,1.022,6.185,0.0,10.803,75.934,18.039,60.09,1965.709,30.16,1082.361,0.0,0.0,3.84,476.954
65,137399514243811,424.107,225,10,25,0,221.086,170.193,229.714,0.358,0.46,5.524,0.223,19.2,0.0,70.923,0.757,1.328,0.751,0.0,6.721,33.555,12.659,20.8,202.043,40.406,957.281,0.0,0.0,2.998,52.49
66,137399518709872,1435.01,232,10,28,0,689.411,191.334,698.856,0.406,0.436,4.309,0.229,19.022,0.0,61.108,0.703,1.222,0.855,0.0,7.974,84.291,103.505,67.721,1670.916,26.688,1064.507,0.0,0.0,2.818,487.536
67,137399524326727,528.425,229,10,26,1,306.178,176.567,317.083,0.368,0.484,4.813,0.219,18.62,0.0,60.908,0.8,1.137,0.861,0.0,7.166,45.641,13.031,21.842,307.375,40.567,944.763,0.0,0.0,4.043,50.286
68,137399528856934,1228.172,233,10,28,0,673.579,199.749,805.597,0.191,0.491,4.398,0.215,46.02,0.0,62.814,8.323,1.082,5.567,0.0,8.404,160.189,14.492,142.632,234.81,27.398,1018.922,0.0,0.0,3.625,81.932
69,137399534163418,1127.909,227,10,25,1,264.368,173.606,272.808,0.389,0.489,4.122,0.219,17.665,0.0,70.009,0.702,1.064,1.02,0.0,9.129,220.24,15.187,199.874,1633.062,21.879,1110.443,0.0,0.0,3.598,470.795
70,137399539305943,948.599,234,10,28,0,290.909,182.827,299.517,0.414,0.462,4.948,0.229,19.337,0.0,72.204,0.742,1.531,0.659,0.0,8.006,81.457,23.383,61.952,1418.788,24.917,1085.292,0.0,0.0,3.898,399.528
71,137399544356017,999.889,236,10,28,0,258.065,200.662,265.993,0.386,0.484,4.353,0.216,19.565,0.0,72.538,0.807,0.996,0.762,0.0,8.779,92.642,16.241,72.709,1830.477,25.217,1077.119,0.0,0.0,2.89,497.431
72,137399549385386,1061.584,228,10,26,0,293.832,243.32,369.284,0.407,0.453,5.212,0.219,27.924,0.0,66.626,0.984,10.157,1.032,0.0,8.137,84.763,14.262,70.514,1620.198,33.009,1079.516,0.0,0.0,3.729,434.999
73,137399554497479,511.335,224,10,26,0,305.381,173.722,313.762,0.456,0.469,4.318,0.237,18.371,0.0,67.248,0.693,1.123,0.937,0.0,15.438,33.034,21.601,20.991,211.731,21.962,951.135,0.0,0.0,8.304,56.489
74,137399559062581,496.363,239,10,28,0,288.49,173.648,298.022,0.451,0.436,4.562,0.213,19.102,0.0,62.345,0.846,1.091,0.942,0.0,8.578,45.431,15.557,33.784,222.849,25.13,974.967,0.0,0.0,3.782,52.197
75,137399563635180,832.774,242,10,28,1,302.392,174.493,311.518,0.455,0.609,5.096,0.222,19.385,0.0,69.753,0.607,1.006,0.76,0.0,87.179,65.512,94.533,51.617,1117.866,25.987,1091.98,0.0,0.0,11.993,266.152
76,137399568444415,1992.398,241,10,28,0,845.578,233.071,985.236,0.429,0.89,59.21,0.226,97.088,0.0,264.802,5.748,2.529,3.871,0.0,9.381,78.11,26.475,64.684,1689.63,24.878,1080.068,0.0,0.0,3.242,562.981
77,137399574547399,507.463,238,10,28,0,289.817,177.042,297.415,0.426,0.482,5.31,0.231,19.23,0.0,80.188,0.843,1.049,0.886,0.0,10.903,33.71,14.051,22.082,221.222,23.682,953.052,0.0,0.0,3.115,78.005
78,137399579085308,1154.939,222,10,24,0,482.675,178.3,490.623,0.178,0.501,5.404,0.224,26.274,0.0,66.243,0.808,9.427,1.174,0.0,10.395,81.028,16.606,62.839,1494.183,21.562,1121.502,0.0,0.0,3.835,409.556
79,137399584615446,869.379,240,10,28,0,340.663,179.474,350.628,0.376,0.517,4.604,0.25,19.389,0.0,61.858,0.726,1.073,1.072,0.0,9.128,64.283,16.467,52.414,1152.563,34.904,1085.576,0.0,0.0,3.517,326.741
80,137399589505983,1574.4,213,10,24,0,669.331,203.006,802.239,0.195,0.534,4.512,0.245,51.622,0.0,62.731,4.337,1.118,6.098,0.0,9.45,155.98,15.657,62.393,1439.593,21.462,986.154,0.0,0.0,3.403,440.192
81,137399595189811,923.714,242,10,28,0,697.455,197.229,707.207,0.417,0.521,4.95,0.247,18.633,0.0,65.954,0.869,1.058,1.208,0.0,11.962,44.197,16.465,21.926,258.116,24.58,986.643,0.0,0.0,3.428,62.386
82,137399600177455,1187.74,242,10,28,1,302.279,173.223,310.403,0.39,0.472,4.596,0.238,18.641,0.0,76.686,0.656,0.975,0.944,0.0,95.671,108.641,102.856,88.962,1998.238,24.79,1040.23,0.0,0.0,3.767,488.623
83,137399605434421,1672.547,230,10,27,0,789.384,183.835,900.358,0.377,0.508,4.141,0.247,18.072,0.0,72.186,1.046,1.112,8.065,0.0,9.226,112.03,15.249,87.099,1502.799,24.751,1133.837,0.0,0.0,3.573,413.917
84,137399611166725,1173.371,236,10,28,0,241.311,175.543,248.495,0.437,0.521,4.664,0.246,19.022,0.0,75.526,0.778,1.012,0.671,0.0,10.999,76.099,17.814,55.751,2608.434,39.941,1136.688,0.0,0.0,3.79,513.626
85,137399616382649,968.523,236,10,28,0,270.036,170.347,282.443,0.385,0.477,4.36,0.253,19.36,0.0,64.247,0.755,1.552,0.883,0.0,49.439,85.109,51.353,71.239,1609.834,25.546,1028.801,0.0,0.0,3.526,430.071
86,137399621419150,450.646,237,10,28,0,226.396,176.102,234.06,0.47,0.454,4.715,0.234,18.61,0.0,63.637,0.867,0.992,1.087,0.0,7.758,34.804,14.456,22.941,232.207,24.835,961.048,0.0,0.0,3.327,55.353
87,137399625912961,454.419,233,10,28,0,233.662,182.282,242.537,0.388,0.418,4.454,0.261,19.855,0.0,64.327,0.689,1.072,0.876,0.0,7.452,35.292,23.08,23.491,219.96,24.64,986.745,0.0,0.0,4.006,54.527
88,137399631555495,861.798,242,10,28,1,245.575,170.574,252.451,0.262,0.672,29.652,0.316,65.337,0.0,263.716,0.916,1.62,1.253,0.0,23.278,128.261,74.859,81.903,125.301,24.604,944.019,0.0,0.0,3.255,177.848
89,137399637285823,877.1,220,10,24,0,623.745,187.125,633.027,0.423,0.506,5.134,0.271,21.228,0.0,75.794,0.724,1.715,1.119,0.0,6.78,47.62,13.077,23.38,232.102,21.209,917.376,0.0,0.0,3.017,86.255
90,137399642275202,519.637,227,10,25,0,298.793,179.846,307.585,0.481,0.452,5.075,0.25,20.7,0.0,75.661,0.671,1.349,0.85,0.0,7.437,32.597,13.603,21.326,216.163,26.513,992.556,0.0,0.0,3.724,75.59
91,137399646855359,620.037,232,10,28,0,298.907,171.093,322.497,0.31,0.494,5.853,0.216,29.118,0.0,67.21,0.64,10.8,0.928,0.0,9.233,89.397,15.539,71.896,437.094,25.585,1023.258,0.0,0.0,3.619,105.879
92,137399651557573,853.407,214,10,24,0,264.908,181.724,275.325,0.508,0.471,5.251,0.266,19.215,0.0,64.876,0.674,1.339,0.954,0.0,9.809,80.795,23.914,68.801,1561.797,21.147,982.439,0.0,0.0,3.561,415.916
93,137399656492507,955.663,217,10,24,0,306.858,172.446,315.22,0.359,0.452,5.004,0.262,17.942,0.0,65.007,0.692,1.085,1.048,0.0,7.889,346.384,13.883,66.23,903.53,108.647,972.451,0.0,0.0,3.084,432.702
94,137399661494134,1596.017,237,10,28,0,665.625,205.742,831.317,0.431,0.487,4.592,0.308,33.895,0.0,64.572,3.726,1.154,4.453,0.0,14.251,77.317,104.787,55.337,1452.888,25.952,1070.253,0.0,0.0,3.68,408.759
95,137399667149752,1159.218,240,10,28,1,360.529,179.799,368.601,0.384,0.443,4.705,0.237,19.939,0.0,81.889,0.617,1.047,0.933,0.0,118.911,90.87,125.601,75.319,1632.023,36.303,1145.135,0.0,0.0,4.351,445.837
96,137399672347184,960.047,220,10,24,1,238.886,187.802,247.897,0.419,0.497,4.344,0.243,18.645,0.0,80.842,0.849,1.134,0.955,0.0,7.67,90.938,14.056,72.628,1454.672,21.519,1024.094,0.0,0.0,3.757,430.388
97,137399677329075,999.681,241,10,28,0,228.053,175.422,236.388,0.414,0.538,4.266,0.226,19.22,0.0,73.135,0.706,1.013,0.949,0.0,11.406,86.697,22.686,67.323,1837.05,26.058,1077.184,0.0,0.0,3.197,463.229
98,137399682427826,988.494,237,10,28,0,298.319,171.508,306.622,0.201,0.577,5.141,0.337,28.569,0.0,64.896,0.668,10.283,1.201,0.0,9.809,80.678,19.058,67.073,1572.982,24.238,1084.71,0.0,0.0,3.154,412.18
99,137399687491741,686.888,227,10,25,0,487.966,199.035,496.323,0.431,0.578,4.254,0.239,19.085,0.0,62.649,0.722,1.227,1.181,0.0,16.685,33.329,22.861,21.599,156.054,25.831,978.505,0.0,0.0,4.012,48.878
100,137399692269200,1806.581,225,10,25,0,646.136,195.322,764.75,0.431,0.568,4.473,0.253,79.363,0.0,64.869,5.17,1.143,5.975,0.0,10.175,159.177,16.47,61.524,2336.461,23.411,1026.396,0.0,0.0,3.439,531.271
101,137399698134893,1315.618,225,10,26,0,300.992,177.764,308.842,0.42,0.527,4.343,0.279,19.374,0.0,65.269,0.68,1.168,0.921,0.0,9.51,502.842,15.824,88.571,1599.678,22.753,1035.049,0.0,0.0,3.78,430.995
102,137399703557432,894.494,234,10,28,1,298.055,171.165,307.198,0.247,0.474,4.651,0.257,19.195,0.0,69.966,0.685,1.055,0.856,0.0,8.739,243.612,15.064,217.622,881.367,25.396,1046.112,0.0,0.0,3.031,277.56
103,137399708484781,1616.321,238,10,28,0,772.746,205.177,893.809,0.455,0.536,4.317,0.217,17.944,0.0,71.075,1.034,1.217,1.336,0.0,13.515,95.906,16.085,71.919,1928.837,26.576,1170.706,0.0,0.0,3.114,366.211
104,137399714184607,937.229,223,10,24,0,683.106,184.394,728.493,0.46,0.482,5.328,0.25,18.528,0.0,76.792,0.922,1.094,0.995,0.0,7.245,34.508,13.29,22.488,226.51,21.687,931.834,0.0,0.0,3.482,78.087
105,137399719202775,1088.669,229,10,27,0,317.877,195.674,325.353,0.43,0.462,4.223,0.28,27.543,0.0,61.779,0.924,1.087,1.084,0.0,8.583,84.916,14.596,59.579,1828.614,24.392,1108.619,0.0,0.0,3.875,497.592
106,137399724396096,1914.933,236,10,28,0,729.937,201.217,851.411,1.573,0.473,50.318,1.262,60.898,0.0,255.556,7.522,3.684,13.605,0.0,7.844,157.195,14.462,67.39,1732.197,27.442,1093.759,0.0,0.0,3.627,614.381
107,137399730395485,1919.871,237,10,28,0,673.64,187.764,808.669,0.486,0.471,59.584,1.034,91.603,0.0,272.44,10.284,2.448,3.742,0.0,9.208,90.092,15.864,65.442,1082.434,152.897,1022.169,0.0,0.0,3.55,574.979
108,137399736434091,507.641,217,10,24,0,302.047,182.851,310.14,0.519,0.472,4.595,0.215,20.328,0.0,64.92,1.024,1.582,0.763,0.0,7.452,44.082,13.355,22.288,192.133,21.666,899.418,0.0,0.0,3.345,52.798
109,137399741019273,1227.115,242,10,28,0,314.54,202.434,323.104,0.493,0.476,4.643,0.245,19.018,0.0,75.242,1.054,1.052,0.908,0.0,14.549,87.873,143.898,70.044,1999.025,25.324,1122.667,0.0,0.0,3.693,511.494
