window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
15,137399251925535,522.2,196.9,296.3,28.9,13.8,481.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,519.4,426.2,175.5,179.3,506.0
16,137399256433086,520.0,136.3,359.4,24.3,11.7,474.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,515.8,420.9,113.2,117.2,495.6
17,137399260993377,434.0,128.4,281.5,24.1,12.3,385.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,431.0,333.0,101.1,106.6,407.4
18,137399265489639,542.3,140.0,368.2,34.2,18.9,498.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,539.2,430.7,110.0,114.2,526.5
19,137399270066947,1208.0,656.5,464.4,87.0,55.0,820.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1205.4,1108.9,877.7,881.6,1192.3
20,137399275260437,2212.4,919.1,1055.3,238.1,93.1,2093.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2210.1,1749.8,757.5,763.0,2195.4
21,137399281466637,496.9,124.3,348.8,23.8,11.7,458.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,494.0,404.8,97.5,102.6,479.9
22,137399286015748,1243.3,622.6,524.3,96.4,43.8,696.4,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1240.4,1141.7,742.1,749.2,1220.6
23,137399291237957,2087.4,762.6,1100.2,224.6,80.0,1970.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2084.1,1679.4,733.0,761.2,2061.6
24,137399297340478,1037.1,581.5,367.1,88.5,58.5,560.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1034.2,933.1,621.6,628.3,1021.4
25,137399302387524,1689.2,593.4,886.5,209.3,57.8,506.8,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1686.3,1408.2,585.3,601.0,1673.0
26,137399308133879,1153.2,535.9,533.6,83.8,55.2,497.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1150.3,1058.7,554.0,614.7,1137.1
27,137399313285546,1825.5,899.5,831.3,94.6,70.0,867.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1822.3,1732.8,940.6,948.0,1809.8
28,137399319126397,1172.7,678.1,402.4,92.2,61.9,672.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1169.2,1073.9,736.3,740.1,1155.4
29,137399324346935,1925.9,813.5,837.6,274.7,173.5,1715.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1923.0,1444.4,674.4,683.6,1897.9
30,137399330328446,1004.2,541.5,374.8,87.9,60.3,493.8,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1001.4,897.2,575.9,592.3,975.5
31,137399335353952,1748.3,697.9,942.3,108.1,66.6,677.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1746.4,1633.4,764.6,783.2,1732.4
32,137399341187308,550.8,146.7,375.4,28.6,12.4,513.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,547.9,443.1,131.8,136.8,535.6
33,137399345727705,1446.5,547.8,808.5,90.2,64.1,543.4,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1443.2,1354.0,610.4,617.8,1430.4
34,137399351214920,1915.2,807.3,854.5,253.4,81.2,1809.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1913.1,1449.5,655.9,660.2,1900.8
35,137399357259114,1069.5,710.2,270.3,89.0,63.0,652.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1068.1,976.5,717.6,731.8,1052.1
36,137399362340128,1909.7,761.1,905.6,243.0,92.0,1785.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1907.1,1486.9,694.8,712.5,1887.1
37,137399368327813,1423.9,312.0,929.6,182.3,92.4,1296.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1421.1,965.8,106.1,115.3,1398.2
38,137399373752017,1302.0,331.6,858.1,112.3,71.6,911.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1298.3,911.5,107.9,112.6,1285.3
39,137399379073136,522.1,117.9,372.0,32.3,14.2,420.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,520.2,420.9,115.4,120.0,506.1
40,137399383606358,777.9,476.9,273.5,27.6,11.7,741.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,776.0,685.1,441.4,454.6,763.2
41,137399388393524,973.7,666.3,284.2,23.3,11.0,937.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,970.8,881.8,637.1,642.0,958.0
42,137399393427571,1665.9,617.7,868.9,179.3,82.4,1481.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1663.4,1481.2,681.9,698.0,1648.5
43,137399399151579,1116.7,612.9,365.7,138.0,58.5,663.7,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1113.4,1012.7,724.7,728.4,1087.7
44,137399404284395,1004.7,546.6,365.3,92.8,61.6,505.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1001.8,898.7,597.2,668.0,987.2
45,137399409302131,864.1,131.0,696.2,37.0,17.0,820.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,860.8,759.6,120.8,124.5,847.6
46,137399414266194,991.0,614.0,283.9,93.1,63.7,499.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,988.1,894.0,584.3,688.4,975.1
47,137399419299260,500.6,137.5,337.8,25.4,12.7,462.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,497.5,408.2,97.4,103.5,485.1
48,137399423795974,668.0,278.6,347.8,41.6,14.2,627.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,666.5,575.0,261.1,264.8,651.8
49,137399428461938,516.4,124.3,363.8,28.4,11.0,479.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,513.5,422.6,104.7,111.1,500.7
50,137399432974672,490.6,161.2,302.5,26.9,11.4,446.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,488.0,392.1,142.9,146.0,468.2
51,137399437483610,710.4,120.8,554.4,35.2,21.5,661.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,709.0,604.6,104.0,116.5,693.4
52,137399442384355,445.2,120.0,290.5,34.8,13.9,407.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.1,340.3,104.4,108.3,430.5
53,137399447013988,2064.3,1059.0,872.8,132.4,74.4,1838.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2061.0,1838.2,1005.2,1009.4,2047.1
54,137399453273872,2006.4,892.5,857.5,256.4,105.7,1874.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2004.0,1540.6,712.2,739.9,1989.9
55,137399459549178,900.4,526.9,346.2,27.2,12.5,861.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,897.8,803.5,490.8,495.6,883.2
56,137399464806517,1431.0,301.6,939.6,189.8,105.1,1286.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1427.7,999.8,112.2,136.5,1401.7
57,137399470465804,973.5,536.3,411.2,26.0,11.0,928.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,970.5,873.4,575.5,581.2,948.6
58,137399475637733,590.8,138.0,428.0,24.8,12.0,551.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,587.6,489.9,103.2,119.4,573.5
59,137399480481478,1448.6,336.6,822.7,289.4,103.2,1319.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1447.2,898.0,130.4,143.5,1432.6
60,137399486109607,2065.7,817.9,985.4,262.4,96.7,1942.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2062.3,1560.1,722.9,731.5,2049.4
61,137399492402185,533.7,137.4,364.3,32.1,16.7,490.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,531.0,432.7,125.3,130.3,516.9
62,137399497101169,1188.2,612.3,408.8,167.1,79.8,90.1,kernel_add_rmsnorm_70@25/0-worker,Launch hardware matmul job@24/?-work_queue,1185.6,1087.8,754.2,758.3,1163.7
63,137399502535971,1766.7,335.9,1230.8,200.1,91.3,1637.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1764.0,1297.4,127.7,146.1,1739.0
64,137399508436210,1660.2,597.5,958.3,104.5,52.6,1426.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1657.0,1426.6,587.6,594.8,1644.7
65,137399514243811,424.1,119.7,267.8,36.6,12.2,387.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,421.8,321.3,91.6,96.1,408.7
66,137399518709872,1435.0,607.2,740.1,87.7,63.9,578.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1433.0,1343.4,644.6,654.0,1420.0
67,137399524326727,528.4,140.9,361.7,25.8,10.8,491.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,525.0,434.7,117.6,123.9,512.1
68,137399528856934,1228.2,283.9,845.6,98.7,52.4,1027.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1225.1,1027.0,221.4,227.6,1212.2
69,137399534163418,1127.9,691.1,340.6,96.3,66.7,683.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1124.9,1026.1,753.3,757.7,1102.7
70,137399539305943,948.6,498.3,368.3,82.0,56.4,488.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,945.2,846.4,546.9,557.2,922.6
71,137399544356017,999.9,592.6,316.2,91.1,63.0,561.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,997.6,893.7,627.7,665.7,984.5
72,137399549385386,1061.6,535.2,443.4,83.0,58.4,507.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1058.6,955.3,586.1,660.1,1045.1
73,137399554497479,510.7,128.4,354.3,27.9,11.8,469.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,502.2,414.1,100.4,103.7,490.6
74,137399559062581,496.4,129.0,345.3,22.0,10.4,458.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,493.2,404.0,105.9,111.0,479.0
75,137399563635180,832.8,420.4,385.5,26.9,10.2,788.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,822.2,732.4,420.9,425.5,808.2
76,137399568444415,1992.4,719.8,1059.5,213.1,86.9,1869.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1989.7,1548.6,563.3,608.3,1966.0
77,137399574547399,507.5,132.5,346.7,28.3,16.2,465.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.1,397.0,99.6,103.7,491.6
78,137399579085308,1154.9,507.2,564.4,83.4,56.2,500.7,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1151.8,1048.8,558.2,561.5,1137.6
79,137399584615446,869.4,403.1,439.8,26.5,11.6,832.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,867.1,777.1,426.5,444.5,853.7
80,137399589505983,1574.4,595.6,858.8,120.0,81.9,1346.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1572.3,1346.2,543.9,549.9,1558.0
81,137399595189811,923.7,143.3,755.2,25.2,12.4,885.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,921.0,827.7,120.5,130.6,906.9
82,137399600177455,1187.7,694.4,402.2,91.2,57.2,708.8,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1184.6,1079.1,768.7,773.0,1159.3
83,137399605434421,1672.5,533.7,977.2,161.6,56.5,523.2,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1670.0,1482.3,582.0,588.4,1655.5
84,137399611166725,1173.4,588.1,501.3,84.0,56.9,757.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1172.8,1065.6,817.1,825.9,1157.9
85,137399616382649,968.5,566.1,319.9,82.5,58.1,512.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,965.5,874.3,591.9,638.0,952.3
86,137399621419150,450.6,124.2,297.5,28.9,13.2,411.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,447.8,356.4,122.4,133.2,435.1
87,137399625912961,454.4,127.8,297.3,29.3,12.2,415.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,451.0,355.3,112.8,122.4,437.4
88,137399631555495,852.3,390.1,313.8,148.5,47.9,713.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,849.6,489.7,237.2,247.3,792.0
89,137399637285823,877.1,166.1,681.3,29.7,11.4,762.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,874.9,762.5,129.5,141.2,860.6
90,137399642275202,519.6,132.1,360.7,26.9,13.7,481.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.5,411.0,103.5,107.4,504.1
91,137399646855359,620.0,213.6,378.7,27.8,12.2,580.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,618.7,512.0,189.5,195.2,603.2
92,137399651557573,853.4,519.8,303.9,29.7,12.6,814.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,850.5,754.4,479.1,500.2,837.2
93,137399656492507,955.7,586.5,338.6,30.6,14.5,916.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,953.1,861.1,545.9,550.4,940.3
94,137399661494134,1596.0,598.9,870.2,126.9,77.1,1379.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1593.0,1379.2,547.9,571.5,1578.1
95,137399667149752,1159.2,646.7,441.0,71.6,44.3,631.0,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1155.3,1045.8,677.2,680.8,1125.2
96,137399672347184,960.0,526.1,340.1,93.9,60.8,515.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,956.9,845.1,597.2,620.5,929.0
97,137399677329075,999.7,568.1,336.6,94.9,60.9,596.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,997.0,895.8,659.5,663.4,984.1
98,137399682427826,988.5,515.7,380.5,92.3,63.7,506.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,988.1,880.7,574.0,581.2,972.6
99,137399687491741,686.9,127.4,532.6,26.9,12.5,648.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,683.4,593.8,97.5,112.0,669.8
100,137399692269200,1806.6,758.6,868.8,179.2,77.8,1546.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1803.7,1546.6,781.8,791.1,1789.8
101,137399698134893,1315.6,924.9,356.8,34.0,12.7,1276.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1312.4,1219.1,910.3,921.6,1298.6
102,137399703557432,894.5,515.2,347.7,31.6,11.7,849.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,891.7,791.6,484.4,489.6,870.2
103,137399708484781,1616.3,475.1,1067.3,74.0,54.6,1467.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1614.3,1467.0,573.2,592.9,1601.4
104,137399714184607,937.2,130.1,779.9,27.3,12.8,899.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,934.4,828.1,99.6,111.3,921.8
105,137399719202775,1088.7,606.9,400.3,81.6,58.4,601.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1087.2,987.9,662.5,692.9,1072.3
106,137399724396096,1914.9,803.6,906.8,204.6,93.0,1795.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1911.8,1480.5,629.1,639.1,1898.1
107,137399730395485,1919.9,828.9,883.2,207.8,99.6,1792.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1916.9,1453.8,645.2,665.1,1902.4
108,137399736434091,507.6,125.4,351.9,30.3,13.8,468.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.9,408.1,98.0,103.5,492.0
109,137399741019273,1227.1,745.9,392.2,89.0,56.7,739.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1224.0,1121.2,798.1,819.1,1201.4
110,137399746466124,2014.2,721.5,787.6,505.1,324.2,1270.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2011.6,1270.2,546.7,560.3,1999.0
111,137399752562479,904.6,488.0,391.5,25.0,12.7,867.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,901.8,800.6,491.2,494.7,889.4
112,137399757529959,703.0,190.9,481.4,30.7,13.7,662.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,699.6,604.9,104.8,175.0,686.0
113,137399762273710,431.3,124.8,282.7,23.8,11.4,392.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,429.6,336.0,102.2,107.2,414.5
114,137399766776801,503.6,116.9,362.6,24.1,10.9,466.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,500.5,410.4,95.5,99.1,486.7
115,137399771327025,1016.8,632.6,295.0,89.2,58.4,572.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1012.8,918.8,657.6,666.7,1000.1
116,137399776423863,1887.8,828.0,870.9,188.9,97.8,1744.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1885.4,1444.7,610.1,621.5,1851.7
117,137399782403759,796.6,135.8,632.2,28.6,12.7,749.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,794.4,689.2,107.9,116.2,780.5
118,137399787215549,539.3,142.3,372.9,24.1,11.8,502.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,536.7,436.6,130.1,136.0,524.1
119,137399791942583,1157.6,180.3,928.1,49.3,25.3,1043.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1154.7,1043.1,204.3,217.3,1140.5
120,137399797149872,964.7,163.3,775.6,25.9,12.5,926.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,961.9,869.7,132.6,141.6,947.7
121,137399802275064,1800.6,806.4,848.9,145.3,92.2,1536.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1798.2,1536.6,742.6,759.7,1785.1
122,137399808352220,1109.2,622.7,457.0,29.5,11.8,1062.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1106.0,1004.8,692.5,704.5,1083.8
123,137399813692662,693.6,388.1,280.0,25.5,10.3,647.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,690.4,589.9,361.0,366.6,676.3
124,137399818595386,1815.3,708.5,933.2,173.6,85.2,1705.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1812.7,1289.0,444.6,481.1,1800.0
125,137399824632982,1920.1,660.6,968.8,290.7,190.0,1704.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1917.6,1348.0,404.2,458.3,1904.3
126,137399830790561,1297.9,357.7,834.4,105.8,48.4,1076.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1294.9,1076.0,285.1,294.1,1280.0
127,137399836250951,1050.0,667.7,292.0,90.3,58.9,632.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1046.8,952.7,710.7,723.1,1034.2
128,137399841483978,1626.3,638.5,852.8,134.9,61.5,736.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1624.1,1524.6,801.0,807.1,1603.3
129,137399847344816,1004.0,525.1,402.4,76.5,50.1,533.4,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1001.6,899.5,585.8,602.6,988.6
130,137399852585824,777.9,359.7,395.1,23.2,11.1,740.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,776.4,673.5,332.1,355.9,761.4
131,137399857541952,812.3,511.0,269.9,31.4,10.4,775.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,809.0,717.2,477.7,491.0,795.5
132,137399862560627,2325.2,775.7,1284.4,265.0,113.4,2185.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2323.4,1859.6,663.4,670.3,2308.9
133,137399869298948,1089.5,635.2,373.4,80.9,54.2,625.3,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1085.7,994.1,682.0,692.3,1073.0
134,137399874609679,503.7,136.5,343.6,23.6,10.4,458.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.2,403.3,102.7,108.3,478.7
135,137399879323124,1013.9,545.8,389.0,79.1,51.8,512.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1010.8,903.6,585.7,593.7,996.7
136,137399884445160,2321.0,1149.5,948.3,223.2,76.9,2218.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2318.7,1743.9,849.9,857.8,2305.4
137,137399890988883,1552.4,354.2,933.3,264.9,100.0,1426.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1549.3,1008.3,126.0,141.0,1535.9
138,137399896776401,1304.8,348.9,862.0,93.8,45.3,1092.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1302.4,1092.2,279.8,285.6,1289.4
139,137399902384888,1698.9,672.9,932.8,93.2,39.7,1507.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1696.1,1507.7,664.7,671.6,1683.6
140,137399908268220,2049.3,968.5,875.3,205.5,81.4,1936.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2040.6,1639.1,715.4,731.0,2027.8
141,137399914414020,769.5,129.8,612.9,26.8,15.1,719.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,767.1,661.1,104.1,109.9,744.0
142,137399919237482,1032.6,590.5,322.7,119.4,75.1,583.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1029.6,929.5,678.1,695.0,1016.6
143,137399924519354,711.1,123.4,558.7,29.0,10.7,674.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,708.0,610.1,107.2,125.7,694.8
144,137399929287523,1046.9,624.9,320.2,101.8,75.1,614.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1044.5,947.6,692.6,728.1,1030.6
145,137399934452749,724.1,137.9,561.8,24.3,11.9,687.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,721.0,629.7,120.3,143.7,708.3
146,137399939264127,1812.5,719.8,887.2,205.5,61.0,684.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1809.6,1557.8,765.4,775.6,1789.5
147,137399945181842,1077.8,647.4,351.4,78.9,57.0,620.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1074.8,972.7,699.7,718.2,1050.0
148,137399950295355,1803.4,567.3,1056.2,179.9,64.8,558.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1800.8,1586.6,654.1,728.4,1787.0
149,137399956225655,504.3,129.4,351.7,23.2,11.9,469.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,502.3,404.9,104.6,110.9,489.9
150,137399960915805,1420.2,364.6,873.5,182.1,98.3,1295.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1417.3,971.4,155.3,162.8,1404.0
151,137399966435782,496.6,126.9,344.6,25.0,13.0,459.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,495.0,403.7,100.6,110.1,480.9
