window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
25,137206778740448,653.404,221,10,24,0,255.036,183.256,261.174,0.407,0.619,4.512,0.288,18.241,0.0,63.063,1.3,1.22,1.253,0.0,9.876,84.493,24.8,63.846,838.752,22.449,1030.944,0.0,0.0,3.197,239.635
26,137206783532673,523.274,243,10,28,0,298.678,177.848,304.228,0.468,0.596,4.988,0.278,17.975,0.0,66.035,1.39,1.132,1.214,0.0,8.505,46.605,18.812,25.848,254.416,24.575,1021.792,0.0,0.0,2.167,70.785
27,137206788273239,546.664,219,10,23,0,327.748,189.768,333.772,0.397,0.498,4.736,0.284,17.806,0.0,60.219,1.331,1.118,1.071,0.0,7.767,45.164,13.851,23.731,280.095,30.292,988.351,0.0,0.0,3.25,58.349
28,137206792972551,513.752,216,10,24,0,299.752,182.318,305.498,0.39,0.517,4.372,0.277,17.787,0.0,72.682,1.318,1.172,0.939,0.0,7.597,52.05,17.105,30.61,187.531,22.939,944.304,0.0,0.0,2.828,48.972
29,137206797675748,710.082,229,10,26,0,237.477,184.784,243.438,0.37,0.49,4.536,0.277,17.717,0.0,70.342,1.583,1.014,0.993,0.0,8.493,78.876,14.496,64.272,1167.614,31.194,1071.769,0.0,0.0,3.084,272.139
30,137206802595984,515.063,237,10,28,0,294.063,175.786,300.662,0.343,0.531,4.294,0.301,17.664,0.0,71.342,1.294,0.944,0.933,0.0,7.391,36.967,13.81,25.241,237.188,25.036,1003.751,0.0,0.0,3.222,77.707
31,137206807317036,441.631,241,10,28,0,220.698,179.718,226.617,0.355,0.454,5.474,0.312,16.996,0.0,62.792,1.535,1.073,0.75,0.0,8.82,33.795,24.641,22.556,281.583,24.816,976.464,0.0,0.0,2.232,61.495
32,137206811899618,458.59,236,10,27,0,232.201,172.078,237.963,0.418,0.648,4.138,0.251,18.561,0.0,62.689,1.389,1.031,0.761,0.0,8.864,33.016,19.132,21.813,219.248,38.617,1027.934,0.0,0.0,3.604,46.929
33,137206816596804,590.593,228,10,26,0,348.701,168.66,354.515,0.33,0.454,4.504,0.284,20.53,0.0,61.074,1.325,0.921,0.724,0.0,8.403,33.95,14.821,22.063,293.258,22.972,1018.053,0.0,0.0,2.635,49.237
34,137206821370332,507.328,229,10,26,1,289.747,177.909,299.719,0.375,0.533,4.393,0.297,17.794,0.0,65.932,1.205,1.271,0.745,0.0,7.571,35.145,22.673,23.123,224.527,23.832,1026.58,0.0,0.0,3.178,49.822
35,137206826066646,1064.45,219,10,24,0,230.916,182.185,236.82,0.434,0.459,5.129,0.303,17.071,0.0,70.881,1.693,0.884,0.819,0.0,7.094,74.927,13.141,62.254,2208.93,23.183,992.716,0.0,0.0,3.043,580.278
36,137206831321118,1732.631,239,10,28,0,651.501,181.855,732.865,0.686,0.475,59.112,0.832,79.172,0.0,213.682,30.177,4.986,5.502,0.0,12.194,81.349,22.247,59.048,1769.155,24.891,1049.974,0.0,0.0,3.462,530.59
37,137206837297077,1001.441,234,10,28,0,265.579,189.035,272.511,0.396,0.543,14.105,0.302,17.813,0.0,74.724,1.303,1.06,1.071,0.0,8.259,87.964,14.022,66.185,1733.674,25.033,1086.2,0.0,0.0,3.986,428.449
38,137206842486429,1579.804,239,10,28,0,680.611,192.309,753.789,0.271,0.512,19.667,0.313,87.251,0.0,77.149,33.09,6.855,10.181,0.0,8.982,80.63,90.614,59.642,1381.683,25.181,1110.715,0.0,0.0,3.2,427.978
39,137206848276897,471.489,239,10,28,0,246.075,174.584,251.404,0.418,0.493,4.989,0.272,17.735,0.0,62.109,1.435,1.151,1.05,0.0,8.12,43.831,14.971,31.942,244.951,24.567,1008.736,0.0,0.0,3.459,51.395
40,137206852928932,466.697,239,10,28,1,237.559,179.386,242.969,0.349,0.521,5.01,0.306,18.128,0.0,71.258,1.191,1.065,0.936,0.0,12.818,34.224,15.426,22.535,339.376,24.827,1050.249,0.0,0.0,11.923,55.09
41,137206857581042,462.181,242,10,28,1,240.189,177.442,246.074,0.412,0.466,4.556,0.3,18.449,0.0,80.882,1.286,1.595,0.937,0.0,19.089,44.513,25.943,32.619,252.021,24.971,1010.092,0.0,0.0,3.008,49.47
42,137206862230422,519.274,223,10,24,0,301.275,176.531,307.769,0.324,0.471,4.468,0.315,17.74,0.0,68.675,1.44,1.205,0.907,0.0,7.802,47.455,13.817,35.049,237.808,21.59,1002.39,0.0,0.0,3.009,55.427
43,137206866962971,509.918,220,10,24,0,294.791,171.905,300.271,0.345,0.684,5.746,0.295,17.584,0.0,65.231,1.245,1.231,1.044,0.0,7.755,39.989,13.846,27.95,218.344,31.796,1022.607,0.0,0.0,2.627,52.521
44,137206871726571,522.038,243,10,28,0,314.8,183.183,320.444,0.364,0.66,4.873,0.268,17.902,0.0,60.193,1.343,1.258,0.859,0.0,8.972,40.011,19.26,21.997,251.476,24.716,979.084,0.0,0.0,2.399,57.203
45,137206876399281,431.951,238,10,28,0,213.899,182.779,219.905,0.361,0.698,4.862,0.279,18.225,0.0,62.666,1.312,1.152,1.197,0.0,8.99,37.701,16.193,26.205,276.779,37.219,1036.346,0.0,0.0,1.869,49.007
46,137206881020377,1181.211,243,10,28,1,421.246,173.812,426.882,0.323,0.457,4.153,0.27,18.39,0.0,67.983,1.551,1.287,0.775,0.0,10.039,86.38,17.056,72.608,1533.213,25.41,1135.398,0.0,0.0,2.264,405.987
47,137206886404828,997.052,235,10,28,0,306.219,173.116,311.732,0.387,0.479,4.451,0.272,17.7,0.0,71.432,1.405,1.183,1.06,0.0,9.392,90.604,16.401,61.505,1626.865,27.888,1142.05,0.0,0.0,2.128,419.634
48,137206891633754,816.008,241,10,28,0,295.528,176.606,301.9,0.218,0.473,4.949,0.302,18.554,0.0,75.314,1.433,1.358,0.914,0.0,9.315,78.728,16.543,60.897,1403.884,25.359,984.005,0.0,0.0,2.952,294.144
49,137206896664199,501.522,237,10,28,0,235.132,189.505,241.634,0.349,0.482,4.702,0.247,18.319,0.0,65.197,1.507,1.154,1.097,0.0,51.324,33.535,57.516,22.427,408.747,24.277,1084.46,0.0,0.0,3.127,61.463
50,137206901322565,507.21,226,10,25,0,290.822,176.702,296.306,0.401,0.45,4.708,0.286,17.749,0.0,62.991,1.406,1.103,0.959,0.0,7.68,43.311,13.612,21.95,240.102,21.667,1028.983,0.0,0.0,3.518,61.042
51,137206906043175,1190.447,238,10,27,0,465.217,190.543,471.137,0.24,0.416,5.052,0.302,17.609,0.0,62.553,1.462,1.179,1.287,0.0,10.193,177.105,16.765,160.434,1426.67,24.457,1113.984,0.0,0.0,1.987,407.1
52,137206911466930,516.935,233,10,28,0,303.219,177.405,309.584,0.359,0.451,4.414,0.284,17.928,0.0,70.007,1.223,1.052,0.777,0.0,7.016,44.151,19.731,22.169,207.218,24.88,1004.308,0.0,0.0,2.507,48.578
53,137206916188590,537.429,236,10,27,0,300.067,179.117,306.189,0.329,0.458,5.349,0.274,18.591,0.0,71.818,1.216,1.232,0.62,0.0,9.06,41.515,19.748,21.429,321.401,23.82,958.983,0.0,0.0,2.798,61.446
54,137206920865500,456.069,241,10,28,0,224.679,171.21,243.291,0.38,0.448,5.056,0.286,18.86,0.0,75.393,1.363,1.459,1.189,0.0,9.546,34.152,16.841,22.931,241.216,24.668,961.923,0.0,0.0,2.974,62.091
55,137206925526167,904.74,236,10,28,0,298.802,182.46,304.578,0.368,0.423,4.574,0.289,17.394,0.0,61.964,1.205,1.147,0.988,0.0,8.258,69.294,99.224,56.361,1565.916,25.621,1085.605,0.0,0.0,2.453,392.043
56,137206930619808,525.568,239,10,28,0,299.602,182.078,305.718,0.358,0.47,4.64,0.254,18.558,0.0,62.194,1.266,1.093,0.865,0.0,7.476,56.55,14.161,23.764,251.119,35.871,1035.783,0.0,0.0,3.69,60.633
57,137206935351705,532.294,242,10,28,1,293.583,171.856,299.504,0.417,0.398,4.23,0.298,17.858,0.0,68.554,1.266,1.094,0.842,0.0,9.026,33.764,20.344,22.859,295.722,24.642,978.606,0.0,0.0,2.985,51.666
58,137206940081938,1143.297,228,10,26,0,467.397,190.502,473.537,0.336,0.465,4.411,0.249,19.028,0.0,70.824,1.386,1.546,0.884,0.0,8.725,97.768,14.924,67.161,1550.115,32.216,1101.758,0.0,0.0,2.879,411.198
59,137206945527644,913.251,240,10,28,0,294.675,183.076,300.852,0.368,0.458,5.016,0.293,17.684,0.0,71.169,1.44,1.028,0.844,0.0,12.0,80.475,20.293,64.142,1658.245,25.202,1077.316,0.0,0.0,2.771,401.31
60,137206950634871,760.911,243,10,28,0,253.539,188.753,259.204,0.352,0.443,4.561,0.26,17.184,0.0,60.302,1.466,1.094,1.317,0.0,10.643,93.747,21.722,71.503,1324.274,26.021,1096.554,0.0,0.0,2.996,281.289
61,137206955645614,890.898,238,10,27,0,250.741,177.753,329.51,0.34,0.448,54.254,0.459,76.283,0.0,244.586,11.38,9.445,5.407,0.0,8.912,39.949,19.324,28.556,307.512,33.497,1030.271,0.0,0.0,3.098,162.481
62,137206960682296,1307.472,243,10,28,0,306.765,183.085,381.834,0.654,0.414,57.301,0.994,111.467,0.0,289.606,293.181,11.629,3.688,0.0,9.23,43.612,20.203,22.264,234.3,24.74,968.21,0.0,0.0,2.735,209.239
63,137206966188871,459.993,229,10,26,1,235.872,187.542,241.345,0.368,0.454,5.026,0.285,16.759,0.0,69.26,0.762,1.213,1.018,0.0,6.837,47.231,12.598,35.351,215.246,23.038,982.105,0.0,0.0,3.356,59.305
64,137206970796234,459.152,239,10,28,0,236.54,175.93,242.852,0.357,0.471,4.845,0.309,17.28,0.0,71.338,0.705,1.721,0.849,0.0,8.26,42.319,15.329,22.055,285.98,24.638,988.069,0.0,0.0,3.196,50.486
65,137206975474797,446.726,232,10,28,0,226.479,173.558,232.396,0.184,0.452,5.198,0.287,17.39,0.0,72.162,0.582,1.179,0.728,0.0,7.687,34.031,14.24,22.602,296.801,24.953,964.722,0.0,0.0,2.906,74.572
66,137206980083447,507.606,240,10,28,0,288.308,173.637,295.746,0.339,0.424,5.064,0.296,17.888,0.0,60.982,0.598,1.32,1.1,0.0,18.406,33.648,25.761,22.246,358.329,25.54,951.155,0.0,0.0,3.16,56.476
67,137206984749873,1291.013,243,10,28,0,597.386,174.088,689.893,1.858,2.383,62.456,0.755,96.61,0.0,260.356,5.888,11.611,5.047,0.0,8.932,46.212,19.573,22.594,199.809,24.566,1019.916,0.0,0.0,4.068,193.963
68,137206990217758,468.439,227,10,26,0,221.471,167.73,226.872,0.397,0.454,4.957,0.288,18.083,0.0,64.571,0.635,1.191,1.053,0.0,10.626,70.762,23.086,57.42,186.437,22.989,1032.032,0.0,0.0,2.866,57.998
69,137206994857793,1345.673,240,10,28,0,511.918,187.293,517.722,0.41,0.455,5.195,0.258,18.244,0.0,97.288,0.683,1.06,1.011,0.0,12.43,118.951,19.65,69.839,1474.592,29.194,1135.048,0.0,0.0,2.342,419.852
70,137207000402114,434.19,225,10,25,0,230.419,184.571,236.697,0.332,0.501,4.76,0.308,18.282,0.0,72.05,0.679,1.845,0.9,0.0,7.555,44.05,13.567,32.552,189.221,22.38,1016.261,0.0,0.0,2.564,48.082
71,137207004957904,459.31,234,10,28,0,234.953,188.182,240.841,9.03,0.479,5.195,0.315,18.071,0.0,73.709,0.721,1.339,0.777,0.0,11.559,34.673,18.201,23.24,246.685,25.044,999.734,0.0,0.0,2.98,52.264
72,137207009596920,559.925,239,10,28,0,235.99,174.144,241.833,0.413,0.529,5.054,0.277,17.672,0.0,164.237,0.689,1.339,1.114,0.0,7.887,33.533,25.061,21.776,312.736,24.786,987.874,0.0,0.0,2.091,97.303
73,137207014318758,444.504,214,10,24,0,230.223,175.156,236.727,0.357,0.471,4.88,0.258,17.885,0.0,61.231,0.678,1.258,0.739,0.0,7.602,42.569,14.35,31.346,286.135,17.731,970.947,0.0,0.0,3.431,73.785
74,137207018925654,470.9,226,10,25,0,248.652,181.179,254.771,0.343,0.457,4.915,0.292,18.388,0.0,62.503,0.602,1.249,0.948,0.0,7.884,34.021,14.115,22.352,275.383,23.414,999.545,0.0,0.0,2.979,50.984
75,137207023564065,477.034,237,10,28,0,233.595,175.32,239.569,0.376,0.422,4.834,0.268,17.654,0.0,91.69,0.658,1.279,0.756,0.0,26.393,43.691,33.043,21.333,237.079,24.788,1058.873,0.0,0.0,2.692,61.144
76,137207028252886,507.252,230,10,26,1,297.422,184.907,303.129,0.416,0.469,4.848,0.297,17.843,0.0,73.726,0.638,1.256,1.18,0.0,7.776,43.816,13.85,23.086,222.851,27.278,987.286,0.0,0.0,3.592,48.506
77,137207032936824,1154.402,243,10,28,0,721.189,185.242,799.199,0.398,7.509,4.879,0.313,37.804,0.0,71.157,5.641,1.248,7.05,0.0,9.141,32.816,19.841,21.833,280.952,24.885,947.464,0.0,0.0,2.525,51.776
78,137207038232498,526.019,242,10,28,0,296.878,175.346,303.323,0.376,0.422,4.895,0.274,16.841,0.0,61.922,0.84,1.191,0.849,0.0,9.119,46.549,28.353,35.383,312.659,25.002,954.544,0.0,0.0,3.155,57.812
79,137207042928914,456.41,243,10,28,0,242.265,180.044,247.771,0.367,0.402,5.648,0.25,17.496,0.0,62.565,0.863,1.12,1.138,0.0,8.889,48.183,19.651,36.767,229.444,24.928,1000.999,0.0,0.0,2.821,55.838
80,137207047521111,915.449,237,10,28,0,292.177,176.814,297.937,0.35,0.463,4.274,0.31,17.135,0.0,63.861,0.663,1.1,0.721,0.0,8.303,194.966,14.766,65.8,1256.666,26.367,1046.421,0.0,0.0,2.294,364.882
81,137207052738500,463.065,243,10,28,0,228.605,181.743,234.674,0.49,0.488,4.763,0.304,17.469,0.0,71.355,0.677,1.057,0.787,0.0,18.793,39.87,29.091,23.054,256.0,24.846,987.998,0.0,0.0,2.824,63.821
82,137207057375315,494.132,226,10,26,0,294.241,170.039,299.629,0.339,0.503,4.557,0.274,16.822,0.0,69.516,0.66,1.224,1.102,0.0,7.156,41.967,12.913,21.89,202.95,31.038,949.007,0.0,0.0,3.175,47.381
83,137207062014808,1174.889,239,10,28,0,481.536,212.978,487.486,0.377,0.522,13.144,0.249,17.714,0.0,73.4,0.553,1.22,1.036,0.0,8.134,69.268,18.245,52.782,1662.113,28.793,1132.877,0.0,0.0,2.767,406.116
84,137207067436141,500.952,227,10,26,0,302.948,184.678,308.776,0.187,0.483,5.369,0.265,18.231,0.0,65.502,0.832,1.283,1.032,0.0,8.126,32.818,14.572,21.385,176.101,23.107,1025.104,0.0,0.0,2.841,47.798
85,137207072109235,448.786,241,10,28,0,248.165,172.424,254.073,0.407,0.435,5.313,0.257,18.092,0.0,62.228,0.615,1.218,0.996,0.0,8.85,40.546,15.867,29.367,220.145,24.609,989.606,0.0,0.0,2.83,50.038
86,137207076694356,497.802,234,10,27,0,298.03,172.751,304.054,0.318,0.443,4.863,0.245,17.189,0.0,61.38,0.538,1.234,0.981,0.0,7.378,45.102,13.664,23.167,183.695,23.766,975.382,0.0,0.0,3.403,48.718
87,137207081388988,512.95,231,10,26,0,299.477,179.872,304.94,0.462,0.483,5.013,0.253,17.86,0.0,70.486,0.78,1.206,0.987,0.0,7.714,53.042,17.528,33.651,194.007,22.86,1014.709,0.0,0.0,3.638,49.107
88,137207086110329,510.461,228,10,26,0,292.576,174.908,298.148,0.461,0.514,5.6,0.262,18.042,0.0,71.444,0.802,1.248,1.168,0.0,7.777,34.985,13.742,23.512,206.637,39.458,981.22,0.0,0.0,1.99,51.526
89,137207090788345,1257.395,237,10,28,0,535.117,200.539,617.11,2.081,2.798,52.901,0.68,77.552,0.0,307.829,4.993,7.286,6.564,0.0,8.133,39.038,14.39,27.737,295.123,24.535,1018.318,0.0,0.0,2.703,323.712
90,137207096200422,440.828,240,10,28,0,230.038,176.177,236.966,0.397,0.551,4.875,0.248,17.624,0.0,62.504,0.668,1.099,0.961,0.0,12.217,34.72,23.968,23.437,278.082,34.256,976.975,0.0,0.0,3.1,58.077
91,137207100811173,514.245,219,10,23,0,308.526,183.758,314.074,0.449,0.542,5.116,0.259,18.323,0.0,62.807,0.645,1.229,1.089,0.0,7.264,56.451,12.946,23.025,165.413,20.37,1016.127,0.0,0.0,3.102,58.445
92,137207105516492,1564.65,231,10,27,0,665.046,217.16,743.467,0.402,0.67,4.444,0.251,49.457,0.0,64.264,8.203,1.257,11.154,0.0,8.358,211.505,14.434,66.392,1302.582,23.928,1092.536,0.0,0.0,3.109,368.247
93,137207111262808,1118.936,238,10,28,1,308.025,182.671,313.715,0.413,0.547,5.054,0.302,18.462,0.0,70.759,0.627,1.254,0.821,0.0,7.732,205.4,14.802,180.889,1528.947,25.173,1097.325,0.0,0.0,3.36,420.066
94,137207116541631,666.797,235,10,27,0,456.118,180.979,462.183,0.364,0.478,4.291,0.311,17.703,0.0,68.282,1.352,1.276,0.832,0.0,8.727,37.465,16.169,26.179,244.951,23.195,974.248,0.0,0.0,2.144,58.676
95,137207121418646,1660.805,235,10,28,0,705.267,194.395,778.683,0.368,0.561,4.639,0.289,77.573,0.0,71.488,4.859,7.146,6.804,0.0,9.586,116.031,16.121,96.933,1665.14,25.515,1076.153,0.0,0.0,2.525,424.942
96,137207127326968,439.686,229,10,26,0,231.716,183.132,237.649,0.259,0.517,4.343,0.274,18.935,0.0,60.54,0.622,1.166,0.897,0.0,6.984,33.38,13.128,22.341,226.959,40.118,990.667,0.0,0.0,2.439,47.571
97,137207131976308,509.304,239,10,28,0,292.533,170.856,300.225,0.386,0.502,4.84,0.276,18.886,0.0,60.151,0.634,1.236,0.814,0.0,8.061,36.481,15.583,25.081,249.85,24.742,1000.072,0.0,0.0,3.385,48.136
98,137207136700982,508.396,226,10,25,0,299.316,179.796,304.917,0.352,0.491,4.824,0.289,18.541,0.0,62.134,0.694,1.39,0.955,0.0,17.012,34.277,23.159,22.326,228.104,22.393,1037.635,0.0,0.0,2.578,60.793
99,137207141403151,951.481,220,10,24,0,234.753,171.903,241.105,0.383,0.595,4.487,0.28,18.37,0.0,69.757,0.689,1.21,0.994,0.0,7.755,72.803,14.079,58.798,1672.264,25.734,1080.219,0.0,0.0,3.711,410.845
100,137207146580499,897.911,224,10,24,0,294.207,179.002,300.201,0.395,0.524,5.051,0.27,18.084,0.0,110.007,0.61,1.263,0.856,0.0,41.932,82.748,49.248,61.084,1442.093,22.883,1067.501,0.0,0.0,2.563,374.679
101,137207151657690,530.062,241,10,28,0,304.082,178.396,309.82,0.238,0.524,5.09,0.25,18.787,0.0,77.35,0.613,1.424,1.285,0.0,8.281,36.106,15.163,24.783,242.75,24.492,998.086,0.0,0.0,3.348,73.711
102,137207156404214,458.594,219,10,24,0,239.711,177.47,245.721,0.4,0.559,5.56,0.274,27.512,0.0,65.086,1.254,11.637,0.895,0.0,7.939,40.937,14.113,26.26,242.355,21.862,929.176,0.0,0.0,3.049,53.936
103,137207161013293,1168.346,228,10,26,0,491.872,225.722,497.839,0.349,0.52,4.538,0.284,17.578,0.0,60.704,0.61,1.217,1.16,0.0,9.231,75.265,89.088,61.009,1360.53,23.08,1026.406,0.0,0.0,2.919,406.348
104,137207166381240,467.983,222,10,24,0,225.815,173.363,232.113,0.338,0.5,4.764,0.274,17.986,0.0,62.602,0.672,1.431,0.94,0.0,9.135,48.494,15.257,36.758,319.2,21.372,977.017,0.0,0.0,2.999,56.05
105,137207171063889,496.927,224,10,24,0,295.261,182.058,301.362,0.323,0.471,4.877,0.286,18.197,0.0,61.825,0.663,1.389,0.748,0.0,8.659,44.531,14.859,32.768,176.436,24.861,996.079,0.0,0.0,3.128,51.492
106,137207175771780,492.092,223,10,24,1,259.107,175.766,265.075,0.341,0.463,5.054,0.314,18.238,0.0,73.153,0.696,1.347,0.889,0.0,7.746,57.582,13.947,23.605,229.17,21.066,1035.691,0.0,0.0,3.601,59.596
107,137207180487270,461.212,243,10,28,0,230.614,169.995,236.718,0.334,0.486,4.979,0.29,17.96,0.0,72.783,0.666,1.537,0.909,0.0,8.952,42.463,20.024,22.015,336.957,24.769,946.222,0.0,0.0,3.268,61.583
108,137207185132736,520.278,229,10,26,0,296.914,176.525,303.712,0.379,0.53,5.172,0.318,18.385,0.0,73.924,0.71,1.349,0.964,0.0,8.057,33.52,13.888,22.159,271.945,36.932,994.577,0.0,0.0,3.264,67.64
109,137207189855933,1312.741,223,10,24,0,643.689,193.787,721.425,2.799,3.465,59.676,0.309,103.875,0.0,260.712,5.454,10.723,5.881,0.0,15.125,41.021,21.016,26.401,237.31,21.429,1035.001,0.0,0.0,3.1,178.298
110,137207195412575,456.916,241,10,28,0,242.273,176.286,254.109,0.352,0.516,4.661,0.306,18.092,0.0,63.484,0.638,1.204,1.133,0.0,8.209,42.18,15.71,30.838,245.352,24.728,1001.065,0.0,0.0,3.069,61.587
