window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
15,137206730731852,549.8,155.5,369.9,24.5,11.3,511.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,547.6,457.1,136.9,146.1,532.7
16,137206735418660,478.7,155.2,299.5,24.1,11.7,434.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,476.5,379.8,128.6,132.3,456.6
17,137206740075472,458.7,131.9,296.4,30.3,12.8,410.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.2,351.3,107.3,112.7,442.0
18,137206744672179,715.8,380.3,309.3,26.3,13.5,677.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,713.0,613.8,366.9,371.3,700.2
19,137206749590516,520.1,133.4,356.1,30.6,11.3,482.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.1,425.2,121.9,140.0,504.2
20,137206754251201,1021.9,519.2,410.8,92.0,62.0,489.9,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1019.3,925.6,553.3,559.9,1005.9
21,137206759516850,917.0,549.1,342.5,25.3,10.4,880.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,914.5,825.0,523.0,528.1,900.2
22,137206764581736,442.0,145.0,271.9,25.1,12.0,388.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,439.7,334.0,110.2,115.1,409.8
23,137206769184874,526.7,131.5,372.1,23.1,11.1,482.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,524.9,428.2,124.9,128.7,511.9
24,137206773914909,558.6,147.8,382.3,28.4,12.5,519.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,555.9,450.0,123.9,127.9,542.2
25,137206778740448,653.4,341.0,287.9,24.5,11.9,615.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,650.9,560.0,298.9,320.6,636.7
26,137206783532673,523.0,146.6,351.5,24.9,11.8,486.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,521.3,427.3,123.0,130.0,507.5
27,137206788273239,546.7,141.8,381.9,23.0,11.5,510.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,544.4,457.1,123.3,127.0,531.5
28,137206792972551,513.8,134.0,355.8,23.9,11.7,465.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.2,412.0,106.5,111.7,486.0
29,137206797675748,710.1,359.6,324.3,26.2,12.2,663.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,707.6,607.8,364.4,368.8,694.0
30,137206802595984,515.1,138.5,350.2,26.4,14.6,475.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.6,414.4,113.8,119.9,498.8
31,137206807317036,441.5,133.4,282.2,25.8,11.2,404.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,439.8,350.2,123.6,142.8,425.9
32,137206811899618,458.6,121.3,310.4,26.9,12.1,419.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,455.5,363.6,125.6,129.8,441.3
33,137206816596804,590.5,118.6,430.1,41.7,23.3,480.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,588.8,480.5,126.0,129.7,574.4
34,137206821370332,507.3,123.0,360.4,24.0,12.5,464.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.7,412.9,113.2,116.7,485.9
35,137206826066646,1064.5,670.5,308.1,85.8,57.4,665.8,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1062.0,961.4,724.5,729.6,1039.9
36,137206831321118,1732.6,694.9,820.3,217.4,65.1,515.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1729.9,1315.0,582.1,588.4,1715.5
37,137206837297077,1001.4,526.8,383.3,91.3,59.6,560.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,998.0,894.0,621.5,638.1,984.4
38,137206842486429,1579.8,672.4,804.4,103.0,48.1,1283.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1577.1,1283.8,530.0,554.1,1563.3
39,137206848276897,471.5,123.9,317.3,30.3,10.9,434.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,468.6,377.1,125.7,131.3,454.9
40,137206852928932,466.1,128.2,315.5,22.5,10.8,419.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.8,365.8,122.8,126.7,439.6
41,137206857581042,462.2,135.7,302.7,23.8,12.2,406.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.8,351.5,105.4,110.2,434.8
42,137206862230422,519.3,135.5,350.2,33.6,21.4,472.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.9,421.2,113.4,119.0,503.9
43,137206866962971,509.9,122.2,354.6,33.1,14.5,471.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,509.6,408.7,108.4,112.7,494.5
44,137206871726571,521.9,132.1,361.8,27.9,12.1,485.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.3,428.5,108.0,111.8,506.7
45,137206876399281,432.0,133.3,274.0,24.7,12.4,394.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,430.3,339.7,119.8,123.7,416.3
46,137206881020377,1180.8,527.1,545.2,108.5,59.0,592.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1179.3,1080.3,653.4,657.1,1156.3
47,137206886404828,997.1,522.2,395.7,79.2,55.2,527.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,995.6,896.0,584.2,590.3,979.9
48,137206891633754,816.0,386.5,395.6,34.0,11.5,777.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,813.7,708.3,406.4,411.1,799.1
49,137206896664199,501.5,168.3,307.1,26.2,13.3,462.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,498.9,405.3,163.6,180.8,485.0
50,137206901322565,507.2,132.9,349.5,24.8,12.7,468.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.3,414.3,118.0,122.5,490.7
51,137206906043175,1190.1,579.5,529.3,81.3,51.0,570.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1188.5,1094.2,623.1,626.5,1174.9
52,137206911466930,516.9,129.6,360.3,27.1,13.6,470.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,515.1,418.2,108.7,112.0,494.3
53,137206916188590,537.4,138.6,372.2,26.6,11.8,491.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,535.3,435.6,129.4,133.0,521.8
54,137206920865500,456.1,129.7,299.0,27.4,11.9,418.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.0,346.3,103.0,108.6,439.2
55,137206925526167,904.6,541.5,338.9,24.2,11.7,867.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,902.8,813.3,508.7,512.2,887.9
56,137206930619808,525.6,146.9,351.8,26.8,11.7,488.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,522.6,430.2,124.5,129.3,509.4
57,137206935351705,526.3,123.1,380.3,22.9,10.7,488.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,524.2,435.0,135.5,139.7,509.2
58,137206940081938,1143.3,518.9,541.6,82.8,52.0,511.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1141.3,1037.8,564.2,567.5,1118.1
59,137206945527644,913.1,497.7,383.0,32.4,20.5,867.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,911.7,813.4,512.5,520.9,897.1
60,137206950634871,760.9,397.4,338.1,25.4,9.8,667.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,758.5,667.8,408.6,414.2,744.2
61,137206955645614,890.9,298.6,396.4,195.9,108.3,757.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,888.7,470.0,140.5,145.2,875.1
62,137206960682296,1307.5,646.2,431.7,229.6,103.3,1178.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1305.4,492.8,111.0,115.2,1290.9
63,137206966188871,460.0,134.4,293.6,32.0,11.0,413.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.5,360.0,118.6,125.0,436.2
64,137206970796234,459.2,124.1,308.0,27.0,11.4,412.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.6,355.7,112.8,116.5,442.6
65,137206975474797,446.7,127.7,288.2,30.8,13.2,407.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,444.6,346.6,114.2,118.4,429.7
66,137206980083447,507.6,128.7,355.9,23.0,10.7,471.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.0,417.3,121.5,125.2,491.4
67,137206984749873,1291.0,342.4,745.4,203.2,89.9,805.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1287.7,805.6,115.7,121.0,1273.8
68,137206990217758,468.4,166.7,270.2,31.6,15.4,427.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.2,373.8,147.0,150.4,452.4
69,137206994857793,1345.7,576.0,612.6,157.1,64.6,630.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1343.9,1214.6,696.9,701.4,1294.9
70,137207000402114,434.1,123.0,287.2,23.9,10.3,386.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,432.2,332.5,95.8,99.3,416.3
71,137207004957904,459.3,129.2,304.6,25.4,13.5,420.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.2,356.7,115.9,128.1,444.0
72,137207009596920,559.6,155.3,295.0,109.3,91.9,443.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,558.0,363.4,121.5,127.1,544.5
73,137207014318758,444.5,132.6,286.8,25.1,11.9,408.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,444.2,354.7,118.0,122.6,444.1
74,137207018925654,470.9,119.2,324.8,26.9,11.0,432.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,468.7,375.4,120.6,127.3,454.0
75,137207023564065,477.0,151.6,299.8,25.7,11.3,410.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,474.9,356.6,117.0,120.2,431.2
76,137207028252886,507.0,128.6,354.6,23.9,11.8,458.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.2,404.3,101.1,104.9,488.4
77,137207032936824,1154.4,151.9,872.2,130.3,94.4,918.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1152.6,918.5,119.3,125.7,1138.8
78,137207038232498,526.0,147.7,353.7,24.6,11.7,488.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.5,436.1,132.8,137.1,510.3
79,137207042928914,456.4,138.7,290.0,27.7,11.6,419.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.2,361.5,113.7,118.5,440.7
80,137207047521111,915.1,542.6,346.1,26.5,12.6,876.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,913.5,823.9,526.0,532.6,899.4
81,137207052738500,463.1,147.2,288.2,27.7,11.2,418.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.0,359.2,124.5,128.8,439.5
82,137207057375315,494.1,120.8,346.3,27.0,11.6,448.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,491.6,396.2,96.6,101.2,477.5
83,137207062014808,1174.9,499.2,589.0,86.7,58.7,521.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1172.8,1069.9,582.5,592.4,1158.8
84,137207067436141,501.0,111.0,360.9,29.1,15.1,459.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,498.7,405.9,97.1,108.9,484.5
85,137207072109235,448.8,119.5,303.9,25.4,11.2,412.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,446.6,356.2,102.2,106.2,432.6
86,137207076694356,497.8,120.9,347.1,29.8,12.6,460.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,495.3,403.0,98.9,103.3,481.5
87,137207081388988,513.0,135.9,352.2,24.8,11.1,467.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.0,413.4,108.4,112.1,488.0
88,137207086110329,510.3,129.6,348.9,31.8,11.3,466.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,508.9,409.7,111.5,114.8,495.3
89,137207090788345,1257.4,431.3,681.4,144.6,98.2,739.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1255.4,739.0,121.9,125.4,1240.5
90,137207096200422,440.8,143.1,274.1,23.6,10.9,404.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.5,349.4,112.5,116.6,424.7
91,137207100811173,513.9,141.5,345.2,27.2,11.7,475.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.1,419.2,105.1,109.6,498.4
92,137207105516492,1564.7,611.0,791.3,162.4,57.5,540.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1562.3,1342.7,599.2,605.9,1548.1
93,137207111262808,1118.9,630.3,390.4,98.3,58.2,630.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1116.1,1004.2,690.5,696.8,1095.0
94,137207116541631,666.8,128.0,506.4,32.4,11.2,622.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,664.6,569.1,106.9,111.2,651.2
95,137207121418646,1660.8,611.7,880.9,168.2,95.1,1374.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1658.9,1374.7,596.0,603.6,1645.9
96,137207127326968,439.5,127.3,288.1,24.1,11.6,402.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,437.7,349.3,111.7,133.2,424.4
97,137207131976308,509.3,116.7,365.7,26.9,11.5,473.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,506.5,416.4,116.2,119.8,493.7
98,137207136700982,508.3,131.8,353.5,23.1,11.0,471.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,506.7,416.4,111.5,114.9,492.0
99,137207141403151,951.5,520.7,384.4,46.4,11.7,595.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,948.4,850.1,609.0,613.2,927.8
100,137207146580499,897.9,500.9,368.8,28.2,14.6,812.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,895.9,759.1,458.9,463.2,836.4
101,137207151657690,530.1,129.5,370.5,30.1,13.9,489.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,527.3,418.6,108.8,112.6,513.6
102,137207156404214,458.6,133.9,298.8,25.9,11.2,421.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.4,354.5,108.7,114.4,442.3
103,137207161013293,1168.3,530.7,543.9,93.8,59.5,516.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1166.2,1075.2,577.4,632.3,1152.1
104,137207166381240,468.0,137.0,306.4,24.6,12.7,429.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,465.6,376.3,144.2,148.6,452.2
105,137207171063889,496.9,130.5,341.3,25.1,11.2,459.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,494.6,406.2,104.8,110.0,480.0
106,137207175771780,492.1,146.1,315.4,30.6,12.6,442.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,489.1,386.8,121.7,125.5,465.7
107,137207180487270,461.2,138.4,296.7,26.1,12.2,414.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.6,359.5,122.8,127.0,445.2
108,137207185132736,520.3,135.4,358.8,26.0,13.7,480.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,517.6,417.2,113.5,117.0,503.5
109,137207189855933,1312.7,335.5,767.6,209.6,97.8,1189.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1310.4,832.8,111.3,124.6,1297.1
110,137207195412575,456.9,134.2,297.2,25.4,12.7,419.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.6,364.3,110.2,114.6,441.1
111,137207200039767,521.4,125.6,366.2,29.6,11.5,483.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.6,423.3,110.4,113.7,504.3
112,137207204785079,514.8,139.1,349.4,26.3,11.0,475.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.3,419.8,112.9,116.9,494.7
113,137207209520729,530.4,144.6,357.2,28.6,10.4,486.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,528.4,425.4,122.5,126.5,506.5
114,137207214287560,539.8,142.9,373.5,23.4,12.0,503.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,537.9,438.3,119.8,128.1,524.6
115,137207218960384,516.5,131.2,360.4,24.9,12.4,476.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,514.0,422.5,112.4,128.3,499.0
116,137207223710117,1394.9,502.0,808.7,84.3,55.5,569.5,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1393.0,1297.9,626.8,633.4,1379.1
117,137207229322711,519.6,121.5,371.6,26.4,10.7,481.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.8,427.4,122.2,127.5,501.9
118,137207234073980,497.5,157.3,314.2,26.0,12.0,448.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,494.7,393.7,128.5,132.6,469.1
119,137207238734521,445.0,123.5,292.6,28.9,13.6,397.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.0,339.5,97.9,101.8,428.7
120,137207243447846,512.6,123.0,356.4,33.2,12.2,475.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,511.0,411.9,106.5,110.4,497.6
121,137207248140081,461.3,136.8,300.4,24.1,11.9,423.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.6,367.0,128.7,132.4,445.3
122,137207252861649,1329.4,335.7,779.7,214.0,95.5,1207.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1327.3,838.5,114.4,118.2,1312.4
123,137207258368072,431.9,126.3,279.7,25.9,12.7,393.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,429.4,339.2,107.1,111.5,415.4
124,137207263009522,528.6,135.6,365.8,27.2,10.7,483.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,526.2,426.2,123.3,127.4,504.5
125,137207267720528,469.6,134.2,309.3,26.2,15.1,428.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.8,366.9,121.7,126.0,452.9
126,137207272432391,968.7,506.0,382.7,80.1,50.3,500.7,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,966.8,862.0,552.4,566.5,951.2
127,137207277602081,523.7,136.7,359.0,28.0,13.1,484.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,521.2,430.5,118.9,122.4,507.9
128,137207282290156,520.4,137.2,360.7,22.5,10.7,485.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.6,431.3,120.1,124.7,504.9
129,137207286996344,501.8,150.7,323.0,28.1,11.8,455.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,499.7,397.1,141.3,147.6,476.8
130,137207291623443,1452.8,567.9,792.0,92.9,51.7,1132.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1451.3,1132.4,416.2,419.7,1426.3
131,137207297267959,462.5,140.0,292.4,30.1,13.2,421.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.6,354.5,117.9,122.0,445.0
132,137207301876003,478.4,135.6,314.6,28.2,14.7,437.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,475.9,370.1,110.0,149.7,462.0
133,137207306570734,693.1,128.9,413.6,150.6,133.8,471.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,690.7,471.4,109.6,132.2,675.8
134,137207311434685,507.1,128.9,352.9,25.3,13.0,469.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.7,415.2,111.2,117.0,492.3
135,137207316128536,458.4,138.6,293.6,26.2,11.9,412.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.6,359.9,128.2,133.7,434.4
136,137207320717918,735.3,342.0,367.1,26.2,10.9,688.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,732.7,631.1,320.6,329.1,708.8
137,137207325711764,566.2,149.2,391.1,25.9,14.1,526.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,563.9,462.7,145.4,152.1,550.2
138,137207330467773,1795.7,793.3,740.7,261.7,115.9,1654.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1793.6,1285.0,549.1,638.8,1779.5
139,137207336488750,507.9,123.7,359.6,24.6,11.6,472.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.9,417.9,113.2,119.7,492.6
140,137207341260951,520.7,114.4,377.7,28.6,12.2,482.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.8,425.4,121.2,126.5,504.2
141,137207345953583,500.3,130.4,346.6,23.3,11.7,461.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,497.9,406.6,108.4,121.2,482.6
142,137207350635933,821.1,314.5,437.6,69.0,35.7,55.1,rx collecting results@150/0-RX-3b,Launch hardware matmul job@24/?-work_queue,818.7,718.5,411.9,416.9,798.7
143,137207355608910,837.3,442.0,361.4,34.0,21.2,789.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,834.8,734.9,429.9,434.0,819.9
144,137207360622159,469.7,144.6,301.5,23.6,12.0,432.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,467.4,360.8,118.6,122.2,453.6
145,137207365278942,540.9,135.8,381.9,23.2,10.9,505.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,539.3,451.3,118.5,123.1,525.2
146,137207369948361,517.7,129.7,360.3,27.7,12.7,480.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,515.2,427.6,110.9,116.4,501.6
147,137207374647686,1137.5,353.8,562.0,221.7,98.7,1012.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1134.2,622.2,117.0,126.2,1119.7
148,137207379982542,534.2,137.2,369.9,27.1,14.4,488.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,531.6,433.1,130.3,135.7,511.5
149,137207384765651,916.0,466.2,358.3,91.5,64.6,500.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,913.6,812.5,566.8,571.3,899.3
150,137207389913588,1260.1,523.6,643.9,92.6,67.2,516.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1258.3,1156.5,585.8,596.7,1244.7
151,137207395355117,805.9,120.1,640.1,45.7,21.3,695.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,804.2,695.8,108.3,116.6,791.3
152,137207400377574,774.1,125.4,624.6,24.1,11.5,736.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,772.1,681.9,100.7,112.5,757.9
