window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
22,136761767282340,1771.9,688.5,930.2,153.3,76.9,1417.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1769.5,1417.2,683.9,699.7,1755.8
23,136761773139913,1144.0,530.3,529.0,84.7,45.0,634.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1140.6,1038.5,681.1,686.3,1112.9
24,136761778355687,1721.2,618.6,916.3,186.2,82.6,1400.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1717.6,1400.9,705.5,714.7,1703.7
25,136761784125828,1138.6,521.7,560.2,56.7,23.2,629.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1135.9,1034.0,654.5,660.9,1122.8
26,136761789314175,513.0,128.6,355.6,28.8,12.8,474.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.6,419.2,120.2,126.3,497.3
27,136761793867097,1309.2,325.8,769.4,214.0,101.7,1181.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1305.6,846.2,136.3,171.6,1292.2
28,136761799231820,1141.5,714.6,396.2,30.6,12.3,1096.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1138.1,1037.5,792.9,798.0,1118.3
29,136761804485189,496.0,113.7,356.6,25.7,11.7,449.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,493.2,396.9,97.7,102.4,470.0
30,136761809039579,1159.2,508.1,577.7,73.4,46.2,549.4,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1157.2,1054.0,608.1,624.9,1142.7
31,136761814282679,841.7,128.3,674.7,38.7,16.7,799.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,839.0,735.5,104.4,109.0,826.2
32,136761819212566,449.1,126.0,298.3,24.7,10.9,411.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,446.1,354.5,113.2,132.7,431.7
33,136761823755602,423.8,126.1,268.2,29.4,13.4,385.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,420.8,326.9,103.3,113.1,407.9
34,136761828261549,863.0,140.7,697.8,24.6,11.2,828.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,860.8,773.3,126.8,144.5,848.5
35,136761833161661,1103.1,620.4,412.8,70.0,35.8,661.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1100.5,989.7,699.1,703.3,1067.7
36,136761838330737,1919.4,736.8,941.5,241.1,93.2,1787.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1916.7,1422.3,614.4,620.3,1889.8
37,136761844323399,951.8,512.0,370.5,69.2,29.2,558.6,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,949.7,844.2,590.0,599.6,936.2
38,136761849346620,458.8,127.3,300.1,31.4,12.5,420.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,455.3,358.7,110.4,114.7,441.6
39,136761853850886,541.2,234.0,280.7,26.5,12.4,501.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,538.7,448.2,207.3,220.3,523.4
40,136761858482634,436.9,125.8,282.3,28.8,12.5,398.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,434.4,338.9,97.2,112.1,420.5
41,136761862974099,1095.5,224.4,765.9,105.2,49.5,826.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1092.4,826.1,118.1,128.8,1079.6
42,136761868157832,451.3,138.3,284.2,28.7,11.5,405.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,448.6,350.5,123.7,134.2,427.1
43,136761872668590,441.0,125.0,293.2,22.7,10.9,397.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.1,345.9,100.4,105.8,424.2
44,136761877186690,514.4,123.1,356.9,34.4,12.2,475.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,511.6,409.3,108.9,113.9,497.0
45,136761881751020,530.8,138.8,363.3,28.7,12.4,491.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,527.7,432.8,123.2,131.3,513.8
46,136761886383602,449.2,132.9,290.8,25.4,11.6,412.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,447.2,358.5,112.6,118.9,433.8
47,136761890986773,471.3,130.8,313.3,27.2,15.3,430.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,468.2,376.1,118.1,123.0,454.7
48,136761895522847,451.7,139.5,283.6,28.6,12.0,403.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,447.7,347.8,113.6,122.9,425.2
49,136761900063485,1167.5,520.9,559.8,86.8,58.0,623.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1164.6,1056.3,682.6,697.3,1149.6
50,136761905297498,968.2,517.3,404.2,46.6,16.8,578.5,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,965.0,861.9,597.5,601.9,952.0
51,136761910353489,968.6,486.2,427.9,54.4,24.2,602.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,966.3,874.4,629.3,636.6,953.6
52,136761915401298,436.1,124.3,287.7,24.1,11.3,400.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,433.9,345.7,103.0,106.7,420.7
53,136761919896163,1188.9,300.8,761.2,127.0,84.3,977.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1186.7,977.4,271.1,299.3,1173.1
54,136761925116427,964.3,589.4,322.5,52.4,28.3,614.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,961.4,870.5,644.3,648.4,947.2
55,136761930106320,1187.0,579.9,550.4,56.6,26.9,692.5,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1184.6,1083.0,720.6,728.6,1162.4
56,136761935374498,510.8,130.5,350.2,30.1,18.0,466.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,508.5,413.0,116.6,121.8,493.7
57,136761939983747,1294.1,399.2,738.1,156.8,77.6,1188.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1291.0,793.4,104.7,109.1,1276.4
58,136761945363039,787.7,124.7,638.5,24.5,11.5,751.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,785.2,694.9,109.3,113.2,772.2
59,136761950216474,480.9,154.3,302.3,24.3,11.6,443.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,478.1,387.3,129.4,133.4,464.2
60,136761954763215,465.6,151.6,284.3,29.7,12.2,427.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,463.3,369.4,126.5,133.3,449.3
61,136761959292772,485.7,143.4,316.8,25.5,13.7,435.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,481.2,382.0,126.6,132.8,459.1
62,136761963837049,1251.1,271.7,886.3,93.1,40.5,977.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1247.8,977.7,233.5,238.0,1232.6
63,136761969204480,554.0,140.6,383.4,30.0,16.5,512.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,551.4,447.8,112.7,118.1,538.6
64,136761973850004,447.4,136.1,284.6,26.7,13.1,409.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,444.8,344.7,111.4,120.8,431.9
65,136761978406834,775.0,123.3,623.3,28.4,12.4,734.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,772.7,678.6,105.6,110.0,758.2
66,136761983283207,482.7,136.2,321.1,25.4,11.4,445.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,479.5,389.7,141.9,147.2,466.6
67,136761987840967,643.6,261.3,357.4,24.9,12.3,603.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,640.2,550.0,244.7,249.6,625.7
68,136761992559182,457.9,152.4,275.9,29.6,13.1,408.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,455.2,349.9,118.6,123.6,430.9
69,136761997134833,1114.6,520.8,519.1,74.8,34.5,541.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1112.6,1013.6,577.1,633.2,1097.8
70,136762002304772,520.8,135.7,355.0,30.2,13.1,479.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,517.5,415.2,111.4,128.0,503.1
71,136762006944660,1116.5,314.8,711.9,89.8,45.1,833.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1114.0,833.9,124.6,223.3,1100.9
72,136762012118997,1086.0,666.2,317.6,102.2,35.9,700.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1083.5,974.3,737.3,740.7,1069.9
73,136762017292797,473.7,141.6,300.7,31.4,12.3,436.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,472.0,380.6,125.3,130.3,457.8
74,136762021848271,549.8,146.0,379.0,24.9,13.4,499.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,547.5,443.8,109.4,114.3,521.7
75,136762026467214,453.1,124.3,288.7,40.2,12.3,406.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,450.0,348.6,108.3,116.9,437.8
76,136762031012916,1071.5,218.6,755.1,97.8,52.9,798.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1068.3,798.3,107.6,111.4,1055.6
77,136762036150413,444.5,124.6,292.3,27.6,12.9,406.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,442.3,349.2,115.3,132.5,428.2
78,136762040732591,1277.1,346.4,731.3,199.4,101.1,1144.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1274.3,795.7,116.2,119.9,1255.1
79,136762046148641,1140.8,522.3,554.2,64.3,20.6,701.6,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1139.1,1044.5,724.0,737.0,1125.4
80,136762051355858,519.3,143.3,350.7,25.3,11.8,473.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,515.6,415.9,109.8,116.7,494.8
81,136762055939127,1143.1,234.2,806.5,102.4,43.6,852.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1140.0,852.6,108.6,115.8,1127.1
82,136762061280067,520.7,141.1,352.0,27.6,11.4,483.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,517.7,418.7,122.1,126.0,504.1
83,136762065911594,1273.9,323.7,743.6,206.6,106.4,1143.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1271.9,839.5,136.3,142.7,1258.8
84,136762071306583,1761.8,881.7,771.6,108.6,50.7,1435.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1758.8,1435.8,737.6,751.3,1746.4
85,136762077169484,535.9,147.6,359.0,29.4,12.1,491.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,532.7,433.2,127.5,131.4,513.4
86,136762081746733,504.4,132.9,345.0,26.5,13.7,454.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,501.4,400.1,109.1,116.6,477.4
87,136762086331405,821.1,134.6,657.9,28.6,13.0,782.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,817.9,715.4,98.4,102.6,804.6
88,136762091207221,1859.5,645.2,975.2,239.1,106.6,1566.0,add_tokens@24/?-work_queue,compute_forward_args@24/?-work_queue,1856.7,1477.3,648.4,654.4,1843.3
89,136762097185366,1096.4,584.6,452.0,59.8,23.8,622.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1093.1,999.9,648.1,659.9,1079.7
90,136762102399359,440.4,125.3,289.6,25.4,11.2,404.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,437.9,348.2,98.1,107.7,425.3
91,136762106969789,436.8,140.6,267.8,28.5,11.5,399.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,434.2,345.6,121.8,127.5,421.3
92,136762111489095,1616.1,515.9,1011.7,88.5,66.8,1454.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1614.5,1454.5,749.9,562.5,1592.3
93,136762117238264,441.8,126.4,288.9,26.5,12.7,394.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.7,337.7,96.6,101.5,416.0
94,136762121741601,1422.7,451.3,761.7,209.8,91.1,820.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1419.5,820.8,121.0,126.1,1405.5
95,136762127306052,844.8,125.9,681.1,37.8,14.3,804.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,842.0,741.1,111.3,129.9,828.6
96,136762132268186,458.4,134.3,296.2,28.0,12.1,421.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,455.6,364.4,115.2,119.8,443.0
97,136762136815823,519.1,135.6,357.0,26.4,13.7,480.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.9,423.9,117.7,125.1,503.8
98,136762141392123,441.4,122.7,293.2,25.5,13.0,403.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.5,348.3,104.2,108.2,425.3
99,136762145899541,468.7,158.5,281.7,28.5,13.2,422.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,466.3,363.5,132.8,145.5,446.1
100,136762150482424,513.7,129.9,358.2,25.6,12.5,466.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.6,409.3,107.9,112.5,496.1
101,136762155094846,1166.2,533.8,563.8,68.6,36.9,569.7,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1162.6,1051.1,607.5,611.8,1148.9
102,136762160385443,821.5,225.5,568.5,27.6,14.0,782.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,818.9,725.7,118.4,223.3,806.3
103,136762165315661,454.6,145.7,281.1,27.9,12.4,418.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,452.1,363.9,129.4,138.5,439.6
104,136762169831938,526.8,151.1,349.0,26.7,10.6,491.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,525.3,431.1,121.1,126.3,511.6
105,136762174455171,731.7,146.2,560.2,25.3,13.1,686.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,729.0,630.2,117.0,121.0,708.8
106,136762179242897,527.6,138.4,363.7,25.5,11.3,479.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.9,422.2,113.2,121.1,499.9
107,136762183876806,1204.2,269.9,794.3,140.0,98.6,891.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1200.8,891.7,184.6,191.4,1186.7
108,136762189192338,453.5,134.4,283.6,35.5,15.3,350.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,451.0,350.7,120.5,126.4,437.9
109,136762193721987,462.3,113.9,319.2,29.1,13.0,423.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.1,363.5,113.3,117.0,445.8
110,136762198317529,1747.1,660.3,929.4,157.4,51.3,1447.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1745.0,1447.0,694.6,698.7,1731.1
111,136762204204389,521.8,143.2,348.4,30.2,14.5,476.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.8,420.4,122.7,126.2,500.0
112,136762208792624,674.6,204.2,439.2,31.2,10.9,611.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,671.5,555.0,249.4,254.0,632.7
113,136762213680298,1625.3,540.0,762.2,323.1,196.8,1402.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1622.6,1057.6,360.3,364.9,1608.6
114,136762219439043,769.5,135.0,610.0,24.5,12.4,732.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,765.9,661.2,103.4,108.0,753.3
115,136762224309966,441.5,136.2,273.2,32.1,12.3,403.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,438.9,343.9,112.5,117.3,425.3
116,136762228846835,1533.1,371.3,495.1,666.7,509.9,575.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1530.9,575.5,122.5,126.7,1517.1
117,136762234463460,467.6,128.3,308.8,30.5,13.4,421.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,464.1,362.3,107.4,114.4,444.9
118,136762239047529,1774.7,675.6,882.0,217.1,92.8,1646.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1772.1,1318.7,619.8,623.9,1748.2
119,136762244939940,551.7,144.9,370.7,36.1,20.4,505.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,548.8,445.9,148.6,154.1,536.1
120,136762249596017,613.4,117.7,460.9,34.9,14.5,573.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,609.9,508.4,103.7,108.1,596.9
121,136762254303586,840.4,139.0,673.0,28.4,12.4,801.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,837.3,741.4,115.3,119.2,823.4
122,136762259264733,1101.5,583.9,458.4,59.2,36.0,662.5,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1098.9,1009.6,700.2,715.0,1085.9
123,136762264444211,443.6,139.8,279.3,24.4,10.9,407.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,441.3,349.5,123.0,130.2,428.0
124,136762268988736,466.8,142.2,297.5,27.1,11.8,420.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,464.3,361.1,125.5,130.4,441.4
125,136762273535999,1534.7,488.1,932.9,113.6,47.2,1181.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1531.9,1181.4,505.7,521.2,1518.5
126,136762279202503,1371.7,409.7,764.3,197.7,82.2,1265.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1369.2,823.8,118.8,124.0,1356.0
127,136762284723091,494.3,114.2,350.2,29.9,15.3,453.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,491.3,397.3,94.8,100.2,478.2
128,136762289313601,824.9,143.9,651.3,29.7,10.5,788.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,821.9,726.8,127.4,139.2,808.4
129,136762294267451,538.0,163.0,348.8,26.3,13.2,499.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,535.6,445.0,139.5,144.8,522.7
130,136762298910974,1954.2,836.3,841.6,276.4,100.1,1821.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1952.1,1414.2,722.5,741.2,1931.5
131,136762305014219,2035.0,919.5,905.0,210.6,68.5,1619.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2032.2,1619.9,838.9,849.0,2017.9
132,136762311146486,459.7,123.7,299.4,36.6,13.2,422.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.4,354.1,105.8,112.8,445.0
133,136762315724868,473.4,137.3,306.8,29.2,12.7,433.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,470.5,377.6,145.4,154.1,456.3
134,136762320295119,1020.2,597.6,362.7,59.8,27.7,661.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1017.4,925.0,691.7,708.8,1003.8
135,136762325396246,518.7,135.9,358.7,24.2,12.8,481.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.6,427.0,123.7,127.9,503.8
136,136762330015396,1236.0,650.2,515.0,70.8,30.1,750.5,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1233.5,1119.6,783.1,800.0,1200.3
137,136762335389957,540.2,156.3,358.7,25.1,12.0,492.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,537.4,431.8,128.0,135.7,524.3
138,136762340018795,1861.6,831.5,812.6,217.5,97.8,1240.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1859.1,1240.7,576.7,584.8,1845.7
139,136762346010631,508.7,121.1,357.4,30.2,11.8,472.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,506.5,404.7,99.4,105.4,493.2
140,136762350590274,645.4,147.8,471.0,26.6,12.8,605.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,642.2,548.7,126.2,159.3,628.0
141,136762355347386,523.5,145.6,351.3,26.6,13.3,484.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.6,427.0,125.2,142.2,507.4
142,136762359906807,1157.5,276.6,771.5,109.4,45.2,845.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1154.5,845.8,135.0,163.4,1141.4
143,136762365240818,1443.0,360.9,765.9,316.2,221.4,1188.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1440.9,833.2,133.1,137.2,1419.8
144,136762370781161,540.2,135.3,374.7,30.1,11.2,493.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,537.5,431.4,114.5,119.8,523.5
145,136762375460802,978.7,487.2,449.7,41.7,16.3,533.2,rx collecting results@147/0-RX-10,rx collecting results@149/0-RX-38,975.4,873.3,570.1,575.7,962.3
146,136762380576375,467.2,143.2,299.7,24.3,12.0,429.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,464.4,371.8,125.4,129.8,451.5
147,136762385105058,1077.6,538.7,472.6,66.3,41.9,630.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1075.0,982.8,673.3,677.6,1061.4
148,136762390304057,850.4,157.8,665.1,27.5,11.8,812.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,848.1,750.6,135.6,150.1,834.6
149,136762395222160,890.9,151.7,714.5,24.8,12.0,848.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,888.1,792.5,126.0,140.3,869.4
150,136762400255406,1089.6,507.4,513.2,69.0,32.5,601.8,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1086.8,981.9,635.8,640.9,1072.6
151,136762405451627,491.7,133.5,331.2,27.0,13.4,452.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,488.8,388.8,116.9,124.4,475.4
152,136762410080309,1188.2,565.7,559.8,62.8,25.6,688.4,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1185.8,1087.2,715.4,719.4,1172.3
