window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
38,136951840560756,1519.284,230,10,27,0,719.295,177.085,791.651,0.357,0.491,4.353,0.23,26.121,0.0,60.886,17.136,1.183,5.65,0.0,10.208,63.413,97.521,51.073,1541.883,26.127,1119.383,0.0,0.0,3.211,408.757
39,136951846238357,1006.393,221,10,24,0,280.923,195.785,286.304,0.351,0.491,5.135,0.235,16.429,0.0,62.598,1.26,1.097,1.216,0.0,8.698,310.817,14.493,296.421,921.786,33.197,1113.041,0.0,0.0,3.702,402.414
40,136951851331021,449.074,237,10,28,0,227.145,180.761,232.873,0.387,0.483,4.954,0.328,17.35,0.0,64.718,1.231,0.979,1.223,0.0,8.238,39.979,15.651,28.608,250.609,25.713,1123.202,0.0,0.0,3.129,46.603
41,136951855895065,631.988,244,10,28,1,301.269,185.106,307.067,0.378,0.459,4.675,0.281,16.734,0.0,70.166,1.224,1.043,1.108,0.0,8.289,137.496,19.111,126.366,251.569,25.01,1100.672,0.0,0.0,3.545,71.127
42,136951860628949,748.757,243,10,28,0,220.582,185.416,226.327,0.332,0.485,4.454,0.187,17.466,0.0,71.191,1.49,1.072,0.934,0.0,9.515,100.78,20.402,77.1,1344.803,27.662,1100.277,0.0,0.0,3.474,314.925
43,136951865427968,469.891,235,10,28,0,233.075,188.903,238.886,0.406,0.614,12.766,0.192,18.15,0.0,74.581,1.28,1.467,0.814,0.0,7.482,33.313,13.646,22.233,324.067,25.022,1046.978,0.0,0.0,4.198,66.394
44,136951869994852,518.135,228,10,26,0,300.841,187.959,306.885,0.393,0.497,4.735,0.207,16.747,0.0,61.372,1.286,1.094,1.14,0.0,15.836,38.357,22.492,22.478,235.648,27.538,1051.473,0.0,0.0,4.34,47.458
45,136951874593720,801.829,237,10,28,0,247.515,192.175,253.295,0.36,0.437,4.212,0.245,18.295,0.0,61.411,1.211,0.958,0.955,0.0,9.579,153.97,16.067,55.858,1164.901,26.067,1126.42,0.0,0.0,5.252,365.823
46,136951879489974,931.034,237,10,28,0,310.103,187.544,315.921,0.428,0.485,4.874,0.259,17.804,0.0,61.835,1.442,0.95,0.798,0.0,10.111,167.747,16.555,148.522,1384.13,25.01,1080.929,0.0,0.0,3.734,381.435
47,136951884504507,914.596,224,10,24,1,254.624,180.742,259.956,0.397,0.466,4.976,0.256,16.346,0.0,81.846,1.146,0.91,1.061,0.0,7.556,179.53,13.843,65.381,1519.009,21.505,1136.687,0.0,0.0,3.873,379.114
48,136951889533585,1542.178,218,10,23,0,675.709,182.697,727.175,0.448,0.533,51.833,0.206,71.552,0.0,123.162,38.799,7.665,6.553,0.0,7.479,77.0,13.6,60.328,1452.426,35.889,1129.225,0.0,0.0,3.025,439.62
49,136951895236820,523.804,229,10,26,0,295.905,189.172,301.162,0.435,0.515,4.454,0.188,16.764,0.0,72.024,1.336,1.11,1.168,0.0,7.145,34.0,13.433,22.287,268.708,23.145,1057.42,0.0,0.0,3.128,79.607
50,136951899819397,527.959,221,10,24,0,299.589,180.785,305.149,0.362,0.538,4.446,0.247,17.378,0.0,61.405,1.241,1.088,0.846,0.0,6.762,33.357,12.913,22.137,289.251,21.247,1038.983,0.0,0.0,4.296,59.066
51,136951904463448,1853.367,244,10,28,1,630.726,184.129,700.46,1.498,0.517,63.317,0.651,86.355,0.0,243.186,36.932,9.089,6.463,0.0,9.835,361.323,20.972,347.794,995.058,158.976,1100.583,0.0,0.0,3.857,532.627
52,136951910368862,984.773,239,10,28,0,235.874,187.163,241.855,0.342,0.452,4.578,0.191,16.547,0.0,61.877,1.168,1.2,0.812,0.0,8.101,286.206,19.137,54.966,1527.178,24.746,1136.369,0.0,0.0,3.77,376.326
53,136951915415954,1991.179,233,10,27,1,436.839,165.317,521.098,0.202,0.46,58.118,1.121,76.129,0.0,272.606,18.637,9.929,2.249,0.0,7.786,82.095,135.951,66.948,1647.874,89.259,1060.018,0.0,0.0,3.369,522.258
54,136951921484152,508.006,236,10,28,1,296.603,191.851,301.79,0.39,0.466,5.096,0.24,17.076,0.0,71.923,1.238,1.151,0.68,0.0,6.99,33.631,21.391,22.211,248.368,25.253,1062.444,0.0,0.0,4.463,47.015
55,136951926089465,1147.378,237,10,28,0,456.008,174.802,461.385,0.39,0.428,4.707,0.203,17.292,0.0,71.089,1.319,1.084,1.239,0.0,7.968,68.704,14.243,50.36,1747.512,25.063,1097.767,0.0,0.0,3.668,410.312
56,136951931366398,914.901,236,10,28,0,258.383,202.909,264.135,0.22,0.478,4.429,0.216,17.788,0.0,64.981,9.304,1.277,1.056,0.0,8.633,69.027,15.051,54.924,1718.385,25.109,1042.866,0.0,0.0,3.267,392.875
57,136951936267936,1081.399,233,10,28,0,277.475,202.886,284.97,0.337,0.485,4.749,0.236,17.358,0.0,61.592,1.289,1.152,1.012,0.0,7.217,158.359,13.239,134.154,1825.241,25.003,1125.288,0.0,0.0,3.486,436.642
58,136951941456713,443.313,239,10,28,0,230.998,184.926,237.015,0.346,0.462,3.893,0.32,17.641,0.0,59.828,1.321,1.228,0.832,0.0,17.183,33.719,27.887,22.364,298.66,25.344,1075.331,0.0,0.0,2.695,46.453
59,136951945981611,478.55,239,10,28,0,251.219,182.232,257.277,0.198,0.461,5.288,0.246,16.692,0.0,61.99,1.328,1.291,0.835,0.0,8.846,40.784,28.108,27.847,301.185,35.028,1064.952,0.0,0.0,2.636,46.798
60,136951950580230,903.745,234,10,28,1,318.114,191.2,324.128,0.378,0.487,4.881,0.191,17.992,0.0,72.504,1.23,1.219,0.899,0.0,10.057,89.623,16.158,65.698,329.557,24.499,1133.693,0.0,0.0,3.98,119.307
61,136951955564854,870.33,221,10,24,0,301.232,189.653,307.167,0.193,0.478,4.643,0.262,16.869,0.0,70.155,1.515,1.275,0.933,0.0,7.518,70.953,13.683,56.223,1579.923,21.397,1061.873,0.0,0.0,4.352,365.595
62,136951960577448,823.292,221,10,24,0,239.557,182.423,245.609,0.336,0.515,4.71,0.266,17.117,0.0,71.371,1.413,1.287,0.886,0.0,8.378,70.133,14.491,51.448,1497.062,21.518,1076.125,0.0,0.0,3.112,395.249
63,136951965502064,1581.222,232,10,27,0,744.152,201.811,799.264,0.338,0.519,25.293,0.223,66.855,0.0,88.082,31.038,9.042,5.008,0.0,11.722,63.88,54.993,51.906,1551.306,30.224,1125.987,0.0,0.0,3.511,396.157
64,136951971197336,1038.136,231,10,27,1,308.201,188.562,313.665,0.348,0.505,4.714,0.202,18.651,0.0,62.33,1.394,1.513,0.813,0.0,8.145,162.497,14.31,66.85,1572.291,24.231,1167.351,0.0,0.0,3.478,405.028
65,136951976348823,513.36,231,10,27,0,297.798,203.813,302.861,0.328,0.496,4.079,0.193,17.713,0.0,61.542,1.545,1.283,0.871,0.0,15.422,36.335,21.276,24.623,252.326,27.856,1099.796,0.0,0.0,4.27,47.316
66,136951980989010,555.296,240,10,28,0,303.262,185.782,308.498,0.334,0.463,4.692,0.257,16.29,0.0,72.065,1.282,1.195,0.945,0.0,8.626,52.09,26.54,31.257,392.426,55.093,1090.702,0.0,0.0,3.276,47.205
67,136951985606264,554.017,234,10,28,1,312.197,178.425,318.263,0.352,0.481,5.092,0.239,17.586,0.0,71.68,1.466,1.215,0.784,0.0,15.647,34.939,21.822,23.282,283.055,25.167,1050.075,0.0,0.0,4.074,58.465
68,136951990264830,512.9,239,10,28,0,260.686,180.341,266.47,0.359,0.464,4.945,0.236,17.539,0.0,72.458,1.502,1.322,0.929,0.0,7.733,31.517,15.49,20.878,404.181,27.171,1008.572,0.0,0.0,3.524,76.862
69,136951994855515,611.258,224,10,25,0,305.982,191.456,312.426,0.377,0.576,5.225,0.259,25.639,0.0,62.13,1.324,1.263,1.068,0.0,7.4,90.382,13.421,74.885,293.563,22.459,1093.152,0.0,0.0,3.346,142.702
70,136951999580142,801.454,228,10,26,0,243.13,201.02,249.13,0.205,0.505,4.248,0.203,17.457,0.0,60.055,1.419,1.037,0.818,0.0,7.624,157.885,14.689,139.612,1042.583,33.126,1170.451,0.0,0.0,3.168,368.54
71,136952004466549,904.579,234,10,28,0,244.247,180.882,249.514,0.34,0.453,5.373,0.228,17.368,0.0,61.491,1.35,1.058,1.08,0.0,8.389,353.659,14.194,61.209,660.404,25.615,1063.027,0.0,0.0,3.16,372.369
72,136952009496797,963.836,236,10,28,0,308.412,198.385,314.741,0.194,0.475,4.914,0.205,16.945,0.0,67.007,1.465,1.032,1.194,0.0,8.578,158.756,18.221,138.326,1443.44,25.002,1152.333,0.0,0.0,4.17,398.122
73,136952014516368,532.244,229,10,26,1,301.158,184.108,306.777,0.337,0.431,5.915,0.476,17.769,0.0,73.256,1.202,1.378,1.12,0.0,7.638,52.301,13.579,30.92,227.4,23.068,1090.19,0.0,0.0,4.161,62.106
74,136952019117580,1130.831,236,10,28,0,466.402,186.89,472.585,0.356,0.473,4.345,0.261,17.629,0.0,70.381,1.156,1.19,1.128,0.0,8.343,85.668,18.274,58.532,1516.379,25.118,1126.302,0.0,0.0,3.49,395.562
75,136952024319196,530.034,239,10,28,0,296.617,183.632,302.246,0.423,0.46,5.535,0.274,17.477,0.0,71.423,1.672,1.508,1.131,0.0,7.647,33.507,14.352,22.294,309.028,25.106,1005.77,0.0,0.0,3.084,63.704
76,136952028987616,446.761,229,10,26,1,236.68,184.653,242.789,0.199,0.452,4.044,0.248,17.343,0.0,62.453,1.287,1.135,0.994,0.0,15.195,38.016,22.375,24.664,204.71,23.455,1030.811,0.0,0.0,4.11,49.571
77,136952033556546,869.982,240,10,28,1,293.776,184.34,299.673,0.353,0.428,5.11,0.229,17.65,0.0,61.771,1.367,1.596,0.925,0.0,9.98,71.645,16.944,56.396,1228.958,26.28,1163.436,0.0,0.0,3.894,380.999
78,136952038505723,862.074,239,10,28,0,227.082,182.01,232.744,0.329,0.394,4.486,0.224,17.155,0.0,59.996,1.303,1.121,1.086,0.0,9.841,208.531,19.399,190.305,1527.246,100.244,1128.663,0.0,0.0,3.261,347.822
79,136952043457157,1020.593,240,10,28,1,326.546,184.393,332.581,0.349,0.447,5.561,0.271,17.641,0.0,70.487,1.484,1.165,0.89,0.0,10.137,80.576,131.91,58.635,1637.005,91.1,1044.899,0.0,0.0,4.253,311.501
80,136952048600755,840.214,240,10,28,1,295.495,185.603,301.768,0.322,0.504,4.497,0.23,17.417,0.0,67.925,1.169,1.118,1.261,0.0,9.309,78.334,15.841,63.467,1498.973,77.505,1060.954,0.0,0.0,3.84,325.764
81,136952053616295,769.419,237,10,28,0,236.765,190.296,242.257,0.316,0.46,4.324,0.289,24.958,0.0,62.536,1.266,9.497,1.196,0.0,8.741,85.351,15.485,68.386,1358.071,25.913,1117.16,0.0,0.0,4.053,339.758
82,136952058547144,863.195,226,10,25,0,255.197,186.875,261.45,0.217,0.515,4.426,0.291,17.923,0.0,62.019,15.338,1.278,1.01,0.0,8.162,69.386,98.635,55.235,1477.874,22.302,1126.531,0.0,0.0,4.155,370.866
83,136952063466215,1009.801,240,10,28,1,317.462,180.965,322.842,0.358,0.448,4.155,0.261,18.901,0.0,62.465,0.622,1.414,1.314,0.0,9.451,492.423,17.581,67.286,1049.701,25.48,1318.771,0.0,0.0,4.246,293.778
84,136952068571853,526.812,223,10,24,1,300.15,183.522,309.701,0.323,0.426,4.153,0.213,17.328,0.0,61.317,0.745,1.185,1.054,0.0,7.23,45.245,13.045,22.769,258.85,21.452,1072.553,0.0,0.0,4.031,59.605
85,136952073139484,1083.673,234,10,28,1,400.649,180.843,407.568,0.368,0.452,4.11,0.2,18.36,0.0,69.302,0.792,1.078,0.797,0.0,8.708,181.532,22.084,162.822,1152.364,25.489,1087.144,0.0,0.0,3.761,395.776
86,136952078339070,1043.762,242,10,28,1,316.878,186.363,323.693,0.331,0.471,4.586,0.263,17.814,0.0,71.484,0.6,1.154,0.905,0.0,9.756,84.178,19.88,63.192,1832.58,24.862,954.86,0.0,0.0,4.27,412.693
87,136952083476376,1610.565,243,10,28,0,691.748,217.838,751.012,0.367,0.503,5.735,0.257,84.143,0.0,106.31,6.756,4.908,7.481,0.0,12.117,67.46,22.394,52.855,1755.452,25.214,1050.855,0.0,0.0,3.519,434.163
88,136952089195416,524.179,227,10,26,0,299.475,188.324,305.618,0.34,0.483,5.634,0.243,17.162,0.0,68.308,0.731,0.884,1.078,0.0,6.459,36.749,21.476,25.197,258.96,23.161,1077.473,0.0,0.0,3.368,57.838
89,136952093814977,647.994,237,10,28,0,315.739,185.258,321.291,0.334,0.499,5.623,0.244,18.041,0.0,62.08,0.57,0.998,1.193,0.0,8.151,154.376,14.777,56.429,262.292,25.415,1097.436,0.0,0.0,3.335,147.808
90,136952098577846,440.845,241,10,28,0,228.485,182.819,234.627,0.328,0.493,5.114,0.23,18.412,0.0,66.607,0.645,1.607,0.893,0.0,7.7,39.745,14.538,22.747,291.961,24.856,1063.476,0.0,0.0,3.18,46.622
91,136952103077771,1171.747,223,10,24,1,447.041,191.871,465.606,0.367,0.484,4.592,0.238,17.291,0.0,73.066,0.698,1.025,1.234,0.0,7.271,165.989,13.659,67.706,1291.131,21.686,1121.216,0.0,0.0,3.491,394.041
92,136952108345507,968.534,239,10,28,0,310.526,181.959,317.836,0.403,0.514,4.705,0.233,18.138,0.0,70.269,0.758,1.085,1.036,0.0,8.133,88.513,18.059,69.283,1546.3,24.525,1138.112,0.0,0.0,2.93,405.886
93,136952113420754,472.4,235,10,28,0,235.801,187.669,242.049,0.368,0.567,13.048,0.212,17.503,0.0,75.272,0.615,1.181,1.213,0.0,8.394,41.016,17.06,30.076,278.258,25.137,1051.491,0.0,0.0,3.442,65.322
94,136952117973673,520.027,220,10,23,0,294.129,194.994,299.958,0.329,0.537,5.468,0.242,18.349,0.0,62.068,0.614,1.351,1.18,0.0,15.982,43.196,21.883,29.3,231.891,20.187,1107.028,0.0,0.0,3.467,58.063
95,136952122540278,1642.97,226,10,25,0,674.576,232.112,730.718,1.827,2.736,68.753,0.402,82.849,0.0,258.052,6.117,8.074,6.57,0.0,9.426,167.029,15.524,67.254,1022.034,22.743,1008.811,0.0,0.0,3.403,512.003
96,136952128278842,1808.897,236,10,28,0,645.549,188.082,712.287,0.352,0.526,5.309,0.271,57.959,0.0,62.686,6.425,1.226,5.512,0.0,11.59,410.943,18.418,394.829,1572.25,26.515,1110.036,0.0,0.0,3.231,401.827
97,136952134190493,1048.205,232,10,27,1,309.858,195.149,315.844,0.365,0.506,4.422,0.22,17.897,0.0,69.225,0.7,1.054,0.879,0.0,9.256,197.011,15.211,179.003,1259.514,23.968,1108.517,0.0,0.0,3.331,404.139
98,136952139354633,965.447,234,10,28,0,306.72,183.474,312.701,0.346,0.503,5.348,0.219,17.472,0.0,72.023,0.899,1.086,0.994,0.0,15.921,71.802,25.524,55.536,1545.921,27.773,1166.719,0.0,0.0,3.838,404.283
99,136952144375706,469.991,237,10,28,0,241.007,182.038,246.186,0.326,0.475,5.025,0.286,17.5,0.0,71.34,0.882,1.075,0.938,0.0,7.049,33.055,13.675,21.495,301.702,24.703,1068.489,0.0,0.0,2.935,67.046
100,136952148955654,1255.343,244,10,28,1,504.692,168.542,510.361,0.375,0.468,5.392,0.263,18.688,0.0,64.071,0.665,1.449,1.164,0.0,9.443,31.767,340.279,20.833,2058.725,27.497,1052.876,0.0,0.0,4.69,380.966
101,136952154327376,453.351,237,10,28,1,228.726,187.787,234.52,0.403,0.444,4.418,0.211,18.16,0.0,62.584,0.583,1.168,0.816,0.0,8.464,42.906,15.169,31.693,266.368,25.095,1095.207,0.0,0.0,3.863,59.085
102,136952158854167,513.15,226,10,25,0,300.243,184.557,305.397,0.424,0.405,5.045,0.236,18.416,0.0,62.219,0.591,0.922,1.1,0.0,6.903,33.173,12.971,21.821,229.636,25.486,1069.769,0.0,0.0,3.182,59.156
103,136952163484332,480.824,223,10,24,0,256.558,207.744,262.239,0.402,0.432,4.384,0.236,18.39,0.0,62.224,0.537,1.143,1.01,0.0,7.231,41.52,13.167,30.485,286.85,55.777,1048.284,0.0,0.0,3.539,59.226
104,136952168062267,1200.705,230,10,26,0,442.983,184.603,448.819,0.377,0.466,4.935,0.272,17.523,0.0,108.436,0.555,1.156,1.212,0.0,8.313,211.446,14.355,194.237,1402.585,26.538,1038.344,0.0,0.0,3.985,396.701
105,136952173360913,926.471,239,10,28,0,252.37,202.266,260.09,0.36,0.526,4.41,0.36,18.566,0.0,74.91,0.617,1.647,0.881,0.0,10.868,78.997,17.773,65.982,1644.017,39.007,1082.603,0.0,0.0,3.513,421.908
106,136952178339671,480.221,243,10,28,0,241.66,183.43,247.348,0.411,0.523,5.492,0.245,26.461,0.0,64.125,0.688,10.54,0.831,0.0,8.653,36.012,19.021,25.302,322.911,25.019,1049.342,0.0,0.0,3.309,63.843
107,136952182905138,477.852,241,10,28,0,233.495,190.946,239.274,0.369,0.511,4.395,0.229,17.942,0.0,62.071,0.72,1.469,0.883,0.0,8.582,43.541,15.59,32.407,401.41,24.748,1059.065,0.0,0.0,3.067,58.327
108,136952187424329,517.245,227,10,27,0,296.918,182.515,303.747,0.415,0.546,4.629,0.217,18.073,0.0,61.28,0.689,1.042,0.791,0.0,10.725,32.365,12.971,20.887,274.611,22.289,1075.049,0.0,0.0,4.172,51.997
109,136952192098355,1153.877,241,10,28,1,422.627,183.323,428.277,0.364,0.488,4.766,0.222,18.639,0.0,70.372,0.64,1.038,0.816,0.0,11.272,70.755,137.526,56.292,1415.859,31.952,1129.48,0.0,0.0,3.519,410.447
