window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
65,137526479372086,935.4,504.8,344.7,85.9,61.5,460.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,933.4,834.7,523.7,540.0,911.1
66,137526484317709,1013.2,500.3,413.5,99.4,62.6,529.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1010.5,909.4,593.9,599.8,998.6
67,137526489426009,429.1,114.1,281.6,33.4,12.4,390.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,425.8,327.7,89.4,93.4,412.5
68,137526493880722,1502.5,413.8,767.3,321.4,125.8,1087.5,partition_listeners@24/?-work_queue,gather_token_job_ids@24/?-work_queue,1500.0,882.5,163.6,193.6,1486.3
69,137526499529136,907.2,512.8,358.5,35.9,12.5,868.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,903.7,813.1,486.3,507.3,890.4
70,137526504451900,1853.4,712.8,850.9,289.7,99.6,1727.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1850.6,1384.6,661.4,677.1,1836.6
71,137526510419929,985.1,646.7,305.3,33.2,17.7,941.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,981.6,888.2,624.7,635.3,968.0
72,137526515487491,502.4,123.9,349.0,29.5,12.3,462.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,498.4,404.5,96.3,101.3,484.5
73,137526520083679,1276.4,520.7,376.3,379.4,315.3,551.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1273.0,1173.2,868.1,871.6,1251.2
74,137526525375910,769.9,104.5,635.1,30.2,13.8,729.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,767.4,671.9,88.0,107.4,753.1
75,137526530220006,1141.2,669.0,369.8,102.4,69.5,661.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1138.3,1040.7,732.7,751.5,1117.8
76,137526535432068,897.3,514.1,289.9,93.4,62.4,471.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,895.2,790.7,536.8,549.4,880.1
77,137526540462508,952.3,491.1,348.0,113.2,74.2,466.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,949.1,849.7,542.2,548.9,936.4
78,137526545525560,668.1,124.2,515.1,28.9,13.1,629.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,665.6,561.1,101.7,105.2,651.7
79,137526550233824,432.2,129.6,278.1,24.4,11.0,396.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,429.5,341.2,100.5,121.8,416.7
80,137526554744994,507.9,123.2,358.9,25.7,13.7,467.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.2,413.4,113.2,119.5,490.7
81,137526559288472,846.3,136.0,681.3,28.9,12.6,806.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,843.1,750.4,125.7,138.0,830.0
82,137526564232998,960.8,594.5,275.9,90.4,61.9,553.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,957.7,860.2,617.3,624.0,937.3
83,137526569271848,867.2,140.6,698.6,28.1,11.7,818.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,863.4,760.3,120.6,133.1,849.1
84,137526574306633,1001.5,524.0,393.2,84.3,59.6,517.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,998.8,895.4,578.3,646.5,985.3
85,137526579409602,461.9,121.9,313.8,26.2,13.3,423.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.1,368.7,115.6,133.6,445.6
86,137526583979237,1094.7,189.9,777.0,127.8,79.8,853.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1092.5,853.0,122.4,126.4,1078.7
87,137526589125080,531.8,113.3,388.4,30.2,16.6,489.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,529.2,434.9,119.0,122.5,515.6
88,137526593781077,526.5,141.5,353.2,31.8,11.6,487.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.8,430.2,126.2,131.9,509.9
89,137526598379007,1727.2,838.1,762.1,127.0,65.4,815.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1724.4,1594.5,882.5,895.6,1702.9
90,137526604272890,1349.2,356.1,754.9,238.1,105.5,1209.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1346.2,811.1,108.5,118.6,1332.1
91,137526609774512,687.8,291.0,372.2,24.6,11.8,650.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,685.6,588.0,275.4,288.7,671.8
92,137526614540027,1491.7,318.3,873.7,299.7,97.0,1040.6,add_tokens@24/?-work_queue,compute_forward_args@24/?-work_queue,1489.8,927.1,101.5,108.2,1474.4
93,137526620119256,1727.3,706.9,749.8,270.6,115.3,1586.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1725.0,1243.0,533.1,543.5,1711.8
94,137526625985790,1112.1,136.8,840.8,134.5,100.3,900.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1109.6,900.7,114.8,123.4,1095.7
95,137526631155810,1095.3,580.8,424.0,90.5,64.3,550.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1092.4,1004.7,616.6,626.9,1079.1
96,137526636349720,1163.4,726.8,340.9,95.7,66.8,687.7,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1160.5,1069.1,755.7,763.6,1147.5
97,137526641598099,645.5,131.3,488.9,25.4,11.4,601.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,643.1,545.2,123.8,134.3,621.7
98,137526646342988,506.9,115.8,359.9,31.2,19.4,460.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.4,406.8,101.1,104.7,489.3
99,137526650916297,460.7,133.4,296.4,30.9,14.3,420.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.6,350.7,103.7,110.4,444.5
100,137526655471985,713.7,115.9,565.9,31.9,14.8,612.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,711.4,612.5,105.5,158.6,698.7
101,137526660284214,844.5,133.6,684.9,26.0,10.3,807.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,841.5,751.3,108.1,112.9,827.5
102,137526665207933,1050.8,668.7,284.1,98.0,69.0,626.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1048.3,957.2,697.8,715.4,1035.0
103,137526670350308,2082.3,786.9,903.5,391.8,199.2,1857.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2080.5,1492.4,770.4,774.6,2066.6
104,137526676540362,917.3,469.2,363.3,84.8,57.9,60.2,kernel_add_rmsnorm_70@25/0-worker,Launch hardware matmul job@24/?-work_queue,914.8,802.5,493.7,500.6,880.1
105,137526681516729,713.7,136.0,545.8,31.8,13.1,650.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,711.5,591.3,92.6,97.9,673.4
106,137526686345733,1707.2,737.7,741.5,228.0,65.0,1226.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1705.0,1226.0,524.3,531.4,1690.8
107,137526692147319,1062.3,513.4,446.6,102.4,71.4,571.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1059.7,952.7,644.7,654.6,1046.5
108,137526697340659,911.7,501.4,302.3,108.1,69.5,481.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,909.8,807.2,552.4,559.3,896.7
109,137526702386267,979.4,508.8,371.8,98.8,70.0,488.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,976.1,868.4,559.7,572.1,961.9
110,137526707456667,1750.2,786.7,757.1,206.4,99.6,1623.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1746.6,1291.8,554.9,642.5,1732.6
111,137526713325200,977.1,497.2,373.9,105.9,65.7,459.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,974.6,867.4,526.9,533.9,960.7
112,137526718420277,942.1,519.3,331.9,91.0,64.3,471.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,938.3,847.2,537.7,542.5,925.0
113,137526723478985,440.1,131.4,283.1,25.6,12.9,400.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,436.9,345.4,106.8,115.3,423.2
114,137526728035980,1164.3,567.0,507.5,89.8,62.0,535.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1160.9,1066.0,598.9,608.6,1147.5
115,137526733377220,989.0,568.3,331.5,89.1,65.5,528.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,986.0,898.0,595.8,610.5,972.9
116,137526738557510,1650.2,620.4,753.0,276.8,101.1,1516.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1646.3,1189.4,487.7,505.7,1627.1
117,137526744346157,956.7,512.6,356.1,88.0,63.1,464.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,952.4,852.5,529.1,539.1,939.0
118,137526749469712,1915.5,815.4,836.7,263.4,85.9,1313.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1912.8,1313.8,542.5,549.9,1898.6
119,137526755535713,509.6,123.8,356.5,29.3,16.1,467.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,507.0,411.3,101.8,107.4,493.2
120,137526760139719,1104.4,666.4,334.5,103.5,74.3,623.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1100.9,1003.4,699.9,703.2,1087.0
121,137526765395394,1663.8,709.3,770.9,183.6,61.3,483.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1661.3,1303.7,545.6,567.4,1647.5
122,137526771148305,1077.2,589.8,388.9,98.5,65.4,563.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1074.1,977.3,630.6,651.3,1059.5
123,137526776357710,1019.4,498.4,371.2,149.7,61.2,559.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1019.7,928.3,621.6,632.0,1003.3
124,137526781513220,1599.3,647.8,813.9,137.6,84.2,1226.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1596.1,1226.2,534.4,542.5,1537.7
125,137526787243462,1029.6,500.9,434.9,93.8,66.0,464.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1028.1,923.6,542.8,558.1,1003.1
126,137526792369735,1044.6,500.9,447.8,95.8,58.0,583.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1042.0,937.2,642.7,654.1,1028.5
127,137526797538857,1536.3,618.5,802.3,115.5,64.8,1197.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1533.6,1197.6,476.8,486.3,1520.1
128,137526803176556,1049.3,497.2,464.4,87.7,56.8,518.7,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,1046.7,944.0,577.1,584.6,1033.1
129,137526808325217,896.4,503.9,309.3,83.2,57.8,480.4,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,893.6,800.8,539.4,560.8,880.1
130,137526813312754,935.0,512.0,329.5,93.5,65.5,473.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,931.6,838.7,540.2,552.0,918.5
131,137526818363508,1741.4,889.2,752.2,100.1,72.9,865.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1738.8,1643.8,939.6,958.1,1725.6
132,137526824165565,1086.6,548.5,465.5,72.5,44.0,537.5,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,1084.6,990.6,583.5,588.2,1070.9
133,137526829340182,1728.5,655.8,836.1,236.5,130.0,258.8,rx collecting results@149/0-RX-38,Prepare hardware matmul job@24/?-work_queue,1725.1,1438.5,695.6,699.3,1712.0
134,137526835182894,1125.9,615.9,421.9,88.1,57.1,589.2,rx collecting results@147/0-RX-10,prepare streams@25/0-worker,1124.1,1022.6,648.1,660.3,1103.2
135,137526840448546,1923.3,692.2,865.0,366.0,193.4,1695.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1920.8,1343.0,547.3,558.2,1906.7
136,137526846537366,1559.8,517.9,841.9,200.0,96.0,1315.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1557.0,1315.6,567.2,571.2,1542.8
137,137526852203243,1062.8,514.6,460.6,87.6,60.2,470.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1060.6,954.4,532.8,542.0,1046.6
138,137526857355356,967.7,582.6,293.3,91.8,64.1,473.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,965.0,859.6,549.1,560.1,952.2
139,137526862459078,1606.1,691.6,788.6,125.8,54.2,1295.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1602.3,1295.8,553.8,558.9,1588.7
140,137526868188218,1644.4,336.2,600.5,707.7,546.8,652.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1642.3,652.4,109.7,113.8,1628.9
141,137526873968482,549.9,146.4,375.5,28.0,12.5,513.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,547.4,457.2,141.3,147.8,535.0
142,137526878636456,1973.6,804.6,894.9,274.1,97.7,1840.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1971.0,1476.8,719.5,734.6,1947.6
143,137526884713941,759.7,326.8,405.8,27.1,13.9,711.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,757.7,656.2,328.8,334.2,742.7
144,137526889612189,472.9,155.0,290.6,27.4,12.7,434.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,470.5,361.6,116.2,122.6,456.2
145,137526894229516,1058.7,509.4,447.1,102.2,69.7,508.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1054.9,954.4,579.7,600.1,1042.0
146,137526899417759,989.2,515.5,361.0,112.8,73.5,494.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,986.6,890.2,586.1,601.6,973.2
147,137526904609117,755.6,403.1,325.4,27.1,14.0,715.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,752.7,660.9,433.2,452.3,738.5
148,137526909486402,937.6,474.0,396.6,67.0,19.6,109.6,rx collecting results@147/0-RX-10,Launch hardware matmul job@24/?-work_queue,933.4,838.7,528.1,532.2,920.4
149,137526914591481,777.9,472.5,278.0,27.4,12.7,733.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,768.2,677.0,448.3,452.6,755.1
150,137526919464814,1975.2,895.7,819.6,259.9,98.4,1841.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1972.1,1503.0,751.1,767.5,1949.7
151,137526925552986,661.3,137.3,484.8,39.2,27.0,607.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,657.4,551.5,125.7,143.6,644.2
152,137526930314379,971.9,523.1,356.7,92.1,64.8,474.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,969.6,864.1,541.2,545.4,955.8
