window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
23,137526266405121,509.712,215,10,24,0,295.077,181.73,300.917,0.34,0.514,4.301,0.24,18.012,0.0,76.396,0.79,1.313,0.813,0.0,7.576,43.043,13.679,23.684,219.503,21.277,941.889,0.0,0.0,2.689,57.836
24,137526271012975,1172.214,241,10,28,0,525.95,178.86,532.072,0.362,0.463,4.832,0.303,18.389,0.0,75.646,0.691,1.258,1.064,0.0,12.594,67.819,23.464,54.383,1588.274,24.984,1038.391,0.0,0.0,2.805,396.35
25,137526276289523,462.759,211,10,24,0,258.022,180.767,263.747,0.33,0.431,4.537,0.273,17.762,0.0,76.484,0.542,1.052,0.867,0.0,8.311,27.449,17.828,18.053,191.175,21.204,935.969,0.0,0.0,4.349,68.884
26,137526280810808,608.579,223,10,24,0,233.821,177.194,239.415,0.367,0.435,4.356,0.335,18.426,0.0,60.762,0.604,1.21,1.117,0.0,9.25,78.976,15.522,62.827,710.224,21.737,1082.944,0.0,0.0,3.271,163.921
27,137526285534580,875.168,217,10,24,0,296.281,180.803,301.604,0.338,0.54,5.234,0.25,16.939,0.0,62.446,0.569,1.315,1.1,0.0,8.873,85.446,108.803,71.433,1193.522,20.866,989.272,0.0,0.0,2.297,407.705
28,137526290474435,1782.051,215,10,24,0,687.916,176.051,768.1,0.768,0.483,65.839,0.3,69.919,0.0,280.365,8.663,9.48,6.652,0.0,8.019,176.329,14.435,57.685,1236.396,21.958,1065.356,0.0,0.0,4.282,549.198
29,137526296351302,801.003,224,10,24,0,589.461,187.648,594.98,0.331,0.513,4.929,0.27,17.624,0.0,64.618,0.606,1.183,1.037,0.0,6.898,34.75,21.252,22.803,190.877,25.13,1040.151,0.0,0.0,4.057,58.408
30,137526301209818,1121.493,221,10,24,1,294.9,176.442,300.981,0.355,0.49,5.643,0.27,17.84,0.0,74.636,0.584,1.185,0.884,0.0,7.756,84.454,14.927,63.974,1639.054,76.724,1029.63,0.0,0.0,5.22,414.51
31,137526306409508,1674.809,225,10,25,0,669.407,210.494,736.096,0.326,0.472,4.006,0.243,95.925,0.0,108.519,6.777,9.081,4.501,0.0,22.431,78.342,29.078,59.927,1824.799,23.173,1033.734,0.0,0.0,3.675,441.65
32,137526312132673,1085.476,237,10,28,0,419.686,184.068,425.731,0.337,0.472,4.828,0.272,18.061,0.0,74.148,0.568,1.27,0.996,0.0,10.129,70.262,17.159,54.199,1547.317,36.999,1067.166,0.0,0.0,3.026,432.081
33,137526317370230,531.366,209,10,20,0,300.856,178.839,306.589,0.33,0.503,5.229,0.359,17.57,0.0,74.958,1.16,1.127,0.926,0.0,7.702,34.373,14.004,22.041,322.931,17.615,964.205,0.0,0.0,4.071,77.466
34,137526321923913,516.743,231,10,26,0,300.664,176.205,306.746,0.35,0.445,5.064,0.239,17.131,0.0,62.864,0.902,1.135,0.861,0.0,8.126,37.454,15.243,24.081,224.582,30.658,1009.685,0.0,0.0,3.488,52.17
35,137526326522834,1542.398,242,10,28,0,628.506,186.109,702.558,0.323,0.517,24.266,0.292,74.491,0.0,104.507,3.373,5.613,3.097,0.0,11.825,206.3,22.94,190.58,1529.449,153.44,1094.408,0.0,0.0,3.398,328.603
36,137526332149381,867.734,201,10,24,0,251.585,178.291,257.148,0.322,0.447,5.082,0.263,17.533,0.0,69.945,0.61,1.053,1.026,0.0,6.167,173.842,11.99,53.039,993.062,21.419,979.307,0.0,0.0,3.279,411.419
37,137526337075049,1147.442,216,10,24,0,425.678,180.544,431.507,0.304,0.436,5.318,0.254,18.318,0.0,65.23,0.601,1.124,1.097,0.0,8.395,187.597,15.067,173.466,1349.059,21.075,995.999,0.0,0.0,3.15,398.251
38,137526342262881,1065.487,223,10,24,0,337.185,175.796,343.19,0.304,0.497,5.227,0.246,18.437,0.0,73.395,0.589,1.159,1.08,0.0,8.094,184.766,14.379,167.137,1350.123,21.491,1104.05,0.0,0.0,4.197,405.709
39,137526347407538,950.813,222,10,24,0,296.985,230.933,302.632,0.311,0.498,5.029,0.251,18.281,0.0,76.199,0.614,1.153,1.101,0.0,11.231,71.066,17.661,46.309,1671.277,30.657,1056.329,0.0,0.0,3.089,411.214
40,137526352453528,1853.625,243,10,28,0,341.183,166.988,409.931,104.544,1.117,85.313,0.617,91.664,0.0,378.941,5.226,4.362,5.7,0.0,8.964,37.948,20.01,26.424,270.225,25.737,963.235,0.0,0.0,3.009,197.636
41,137526358375909,934.178,200,10,24,0,317.502,178.467,323.608,0.33,0.577,4.763,0.238,18.713,0.0,72.24,0.84,1.052,0.883,0.0,8.398,58.021,13.45,43.92,1381.883,20.87,985.818,0.0,0.0,3.682,417.513
42,137526363325144,960.389,226,10,25,0,315.271,169.774,320.839,0.322,0.549,4.566,0.279,17.425,0.0,63.215,0.64,0.951,1.176,0.0,8.517,74.525,14.559,57.517,1522.241,22.449,1077.744,0.0,0.0,3.235,416.398
43,137526368462369,1610.75,229,10,27,0,657.798,178.608,727.29,0.415,0.544,4.706,0.26,107.879,0.0,65.007,5.727,16.602,10.039,0.0,7.93,322.324,14.791,67.094,883.598,23.258,1110.034,0.0,0.0,3.638,385.265
44,137526374142982,1138.667,225,10,25,0,361.151,230.44,366.598,0.407,0.563,4.883,0.311,18.959,0.0,63.595,0.625,1.235,1.163,0.0,8.747,292.224,15.124,61.674,1261.452,162.639,1129.6,0.0,0.0,2.876,408.457
45,137526379335479,808.63,216,10,24,0,597.734,201.538,603.451,0.38,0.468,4.881,0.257,18.371,0.0,61.193,0.605,1.273,1.351,0.0,7.509,45.107,13.642,26.012,198.922,21.493,995.104,0.0,0.0,2.682,60.354
46,137526384207093,1076.136,217,10,24,1,344.355,181.703,349.668,0.389,0.478,5.305,0.261,18.522,0.0,70.694,0.608,1.334,1.231,0.0,7.968,80.86,14.729,58.577,1287.942,21.59,1030.238,0.0,0.0,2.625,410.475
47,137526389370116,931.042,212,10,24,1,303.083,181.401,308.701,0.385,0.501,4.541,0.236,18.591,0.0,73.327,0.712,1.349,1.099,0.0,7.315,66.874,15.906,53.374,1455.749,33.094,978.742,0.0,0.0,4.611,395.462
48,137526394397821,768.279,214,10,24,0,552.895,229.601,558.626,0.389,0.441,4.585,0.266,18.215,0.0,70.567,0.761,1.099,0.803,0.0,7.481,36.073,13.738,23.797,294.019,21.265,924.251,0.0,0.0,3.247,59.818
49,137526399207061,1064.433,221,10,24,1,404.818,187.205,410.48,0.365,0.449,4.908,0.265,18.202,0.0,74.645,0.886,1.177,1.174,0.0,9.104,78.802,15.59,59.036,1519.521,22.464,1039.013,0.0,0.0,4.613,429.962
50,137526404324591,465.058,221,10,24,0,244.422,175.476,250.163,0.311,0.444,5.642,0.311,27.105,0.0,64.732,0.662,9.937,1.055,0.0,7.656,36.609,13.914,21.995,217.578,21.463,967.26,0.0,0.0,3.046,66.232
51,137526408887944,1175.896,215,10,24,0,636.404,186.876,728.48,0.308,0.538,52.286,0.29,86.772,0.0,137.539,6.86,5.457,6.894,0.0,7.674,31.337,14.028,20.923,246.876,21.492,976.28,0.0,0.0,2.617,130.649
52,137526414157601,504.608,213,10,24,1,298.5,177.306,303.776,0.408,0.423,4.77,0.306,18.791,0.0,62.997,0.726,1.25,1.002,0.0,9.729,43.828,16.291,36.68,187.145,21.222,965.923,0.0,0.0,3.128,55.881
53,137526418708461,556.856,216,10,23,0,307.468,174.966,312.998,0.309,0.461,4.601,0.263,18.933,0.0,61.339,1.004,1.249,1.198,0.0,7.521,68.687,13.782,53.216,226.192,20.469,925.137,0.0,0.0,3.109,58.437
54,137526423305507,1030.431,226,10,25,1,308.632,180.604,314.431,0.398,0.412,4.179,0.243,18.823,0.0,63.35,0.659,1.103,1.231,0.0,7.025,194.78,13.155,67.383,1353.851,22.247,1010.091,0.0,0.0,3.957,415.285
55,137526428371341,994.225,214,10,24,1,300.591,178.436,306.065,0.351,0.425,4.26,0.242,18.42,0.0,69.97,0.713,1.136,1.131,0.0,15.142,64.776,123.281,52.625,1307.456,26.844,1000.328,0.0,0.0,3.675,398.558
56,137526433471562,1765.277,235,10,28,0,632.815,190.589,702.101,0.443,2.042,75.813,0.963,81.081,0.0,312.591,5.115,4.483,3.969,0.0,18.618,71.361,25.405,56.252,1637.937,24.198,1078.516,0.0,0.0,3.212,572.927
57,137526439330442,965.468,210,10,23,0,321.068,274.571,327.015,0.319,0.434,4.694,0.241,18.745,0.0,75.032,0.675,1.579,1.029,0.0,9.12,80.178,15.229,63.77,1591.079,20.627,995.58,0.0,0.0,3.118,405.191
58,137526444360456,525.723,217,10,24,0,295.987,176.481,301.852,0.376,0.537,4.677,0.36,18.677,0.0,75.665,0.672,1.136,0.96,0.0,7.547,31.241,13.677,20.36,232.997,21.564,943.125,0.0,0.0,3.578,83.458
59,137526448990452,452.499,232,10,27,0,244.743,177.114,250.504,0.385,0.652,4.818,0.358,18.843,0.0,63.555,0.695,1.04,0.98,0.0,7.26,39.494,13.243,22.342,182.104,27.666,1014.781,0.0,0.0,4.103,54.029
60,137526453503513,867.211,209,10,24,0,254.735,176.828,260.706,0.378,0.519,4.602,0.268,18.597,0.0,63.345,0.66,1.115,1.0,0.0,15.908,77.313,22.439,63.321,1524.083,22.848,1081.938,0.0,0.0,3.232,414.894
61,137526458486223,508.316,217,10,24,0,308.636,177.635,314.64,0.377,0.488,5.02,0.256,18.445,0.0,61.907,0.696,1.067,0.945,0.0,7.932,33.192,14.257,21.96,192.773,21.215,921.38,0.0,0.0,2.594,57.208
62,137526463055578,1828.68,225,10,25,0,655.37,253.088,724.358,2.881,1.311,58.321,1.454,109.79,0.0,272.779,8.203,7.375,6.298,0.0,8.691,354.238,14.724,65.58,658.618,22.737,1142.996,0.0,0.0,3.28,542.362
63,137526469082729,1003.924,233,10,28,0,638.013,183.574,715.076,0.31,0.5,4.614,0.252,28.566,0.0,62.667,9.123,1.036,5.13,0.0,7.687,43.77,13.743,31.472,195.203,25.085,1012.836,0.0,0.0,3.252,50.355
64,137526474151493,1135.227,218,10,24,1,365.118,198.887,370.27,0.311,0.46,4.89,0.329,19.25,0.0,70.898,0.58,1.093,1.175,0.0,8.134,197.703,20.838,182.063,1382.817,21.265,1041.872,0.0,0.0,4.164,411.86
65,137526479372086,935.444,213,10,24,0,305.985,232.723,311.003,0.339,0.522,4.751,0.307,18.842,0.0,69.73,1.099,1.206,0.872,0.0,8.678,77.799,23.687,62.074,1477.981,21.993,1021.131,0.0,0.0,2.489,415.517
66,137526484317709,1013.225,232,10,27,0,309.881,174.831,315.415,0.328,0.486,4.585,0.305,18.648,0.0,70.448,0.667,1.411,1.201,0.0,7.551,72.812,13.504,57.038,1786.722,24.889,1065.469,0.0,0.0,2.607,412.854
67,137526489426009,429.083,217,10,24,0,232.502,170.605,238.349,0.314,0.695,4.077,0.274,18.242,0.0,72.291,0.701,1.118,0.874,0.0,7.872,34.51,14.139,23.263,176.866,21.451,902.895,0.0,0.0,3.79,52.319
68,137526493880722,1502.526,211,10,24,0,654.117,212.759,718.892,2.625,0.624,77.976,0.268,97.891,0.0,416.587,9.069,4.446,4.274,0.0,9.606,56.462,16.503,43.375,434.305,21.352,969.982,0.0,0.0,3.156,274.554
69,137526499529136,907.202,215,10,24,0,321.238,178.007,326.8,0.346,0.423,4.303,0.266,18.84,0.0,63.217,0.893,1.061,0.917,0.0,14.057,84.084,29.783,62.766,1393.079,21.396,979.856,0.0,0.0,4.044,406.53
70,137526504451900,1853.408,210,10,24,0,643.849,195.04,723.245,0.503,1.087,51.445,0.242,83.427,0.0,258.161,5.271,5.01,3.49,0.0,8.991,64.77,112.072,48.424,1937.393,20.915,986.021,0.0,0.0,3.508,482.045
71,137526510419929,985.134,234,10,28,0,257.897,178.917,263.523,0.327,0.465,4.338,0.333,18.866,0.0,66.87,0.672,1.111,0.932,0.0,8.47,377.166,19.141,60.808,959.283,24.234,1238.424,0.0,0.0,4.115,386.879
72,137526515487491,502.484,217,10,24,0,302.851,186.077,308.171,0.39,0.436,4.672,0.27,18.099,0.0,65.597,0.634,1.088,1.109,0.0,6.902,44.034,13.068,32.297,161.362,21.307,936.472,0.0,0.0,4.782,49.17
73,137526520083679,1276.394,219,10,24,1,298.618,176.028,305.061,0.328,0.621,5.169,0.334,18.687,0.0,73.327,0.699,1.18,0.886,0.0,10.127,84.159,16.389,68.368,1366.866,21.451,1068.994,0.0,0.0,3.856,416.838
74,137526525375910,769.864,197,10,24,0,578.09,265.268,583.813,0.332,0.446,4.581,0.281,18.815,0.0,64.309,0.649,1.111,1.104,0.0,6.461,26.933,12.022,17.509,235.205,21.112,981.368,0.0,0.0,3.372,49.993
75,137526530220006,1141.183,223,10,24,1,301.557,185.193,307.936,0.312,0.454,4.49,0.259,18.095,0.0,70.635,0.734,1.113,1.06,0.0,8.199,265.225,15.259,83.298,1372.963,21.526,1109.386,0.0,0.0,3.384,411.491
76,137526535432068,897.316,221,10,24,0,247.826,189.909,253.943,0.36,0.413,4.637,0.265,18.538,0.0,72.5,0.624,1.275,0.804,0.0,11.054,87.126,17.26,56.22,1525.461,68.086,1041.853,0.0,0.0,3.275,407.184
77,137526540462508,952.265,209,10,24,0,301.823,182.473,307.471,0.322,0.442,4.753,0.24,18.526,0.0,72.975,0.74,1.221,1.165,0.0,7.829,63.139,18.635,48.115,1515.176,21.852,998.764,0.0,0.0,3.714,410.777
78,137526545525560,668.119,235,10,28,0,453.284,171.557,459.422,0.353,0.493,5.569,0.255,18.697,0.0,73.618,0.695,1.173,0.83,0.0,7.847,34.363,13.811,22.751,218.748,24.826,993.634,0.0,0.0,2.903,60.27
79,137526550233824,432.177,211,10,24,0,234.905,182.434,240.691,0.349,0.444,4.328,0.297,18.483,0.0,61.154,0.66,1.11,0.77,0.0,8.315,31.944,23.574,21.81,248.081,20.493,947.729,0.0,0.0,3.2,62.216
80,137526554744994,507.863,241,10,28,0,294.433,178.957,300.117,0.329,0.435,5.242,0.266,19.331,0.0,64.678,0.696,1.263,0.998,0.0,9.455,35.465,20.708,23.259,228.17,23.583,997.184,0.0,0.0,4.218,47.541
81,137526559288472,846.31,243,10,28,0,619.11,180.658,624.698,0.312,0.472,4.984,0.241,17.835,0.0,63.195,0.921,1.174,1.168,0.0,8.709,36.841,20.143,24.674,256.133,24.77,1038.892,0.0,0.0,3.767,58.528
82,137526564232998,960.838,218,10,24,1,237.454,179.896,242.959,0.324,0.444,4.497,0.257,18.427,0.0,71.324,0.757,1.103,1.103,0.0,8.819,189.626,15.204,175.259,1331.404,21.198,1006.456,0.0,0.0,3.739,411.716
83,137526569271848,867.196,239,10,28,0,634.047,187.466,639.716,0.328,0.424,5.463,0.277,18.843,0.0,74.002,0.806,1.111,0.905,0.0,8.65,44.396,16.888,31.712,308.399,38.439,1009.446,0.0,0.0,4.343,60.379
84,137526574306633,1001.455,235,10,27,0,311.775,238.998,317.08,0.342,0.423,5.381,8.955,19.194,0.0,75.969,0.705,1.104,0.883,0.0,8.551,69.04,18.595,50.736,1883.213,29.693,994.302,0.0,0.0,3.318,418.889
85,137526579409602,461.916,230,10,27,0,247.376,185.649,253.119,0.335,0.43,4.192,0.25,18.659,0.0,63.428,0.756,1.147,0.959,0.0,6.984,34.993,13.188,22.064,285.917,23.673,1025.369,0.0,0.0,3.45,57.76
86,137526583979237,1094.711,218,10,24,0,656.037,180.452,730.603,0.334,0.458,4.544,0.263,48.889,0.0,62.392,10.375,1.078,6.216,0.0,13.614,52.387,19.925,39.588,188.141,21.207,991.292,0.0,0.0,2.826,72.365
87,137526589125080,531.818,218,10,24,0,309.322,172.997,315.883,0.35,0.578,4.619,0.26,18.18,0.0,67.707,0.76,1.099,0.769,0.0,7.921,32.198,14.012,21.024,198.558,21.138,985.725,0.0,0.0,3.09,51.326
88,137526593781077,526.506,220,10,24,0,298.45,172.015,303.981,0.311,0.477,5.34,0.297,18.551,0.0,63.342,0.694,1.087,1.209,0.0,7.839,49.68,14.086,25.184,228.538,22.171,943.602,0.0,0.0,3.215,60.954
89,137526598379007,1727.172,220,10,23,0,649.797,185.176,711.901,0.338,0.449,4.51,0.272,18.804,0.0,71.648,0.802,1.036,0.746,0.0,9.689,417.356,23.33,402.743,1464.458,22.946,1108.319,0.0,0.0,3.286,406.094
90,137526604272890,1349.202,217,10,24,0,643.633,192.201,702.524,3.597,0.466,59.086,0.882,98.245,0.0,307.074,11.304,9.018,4.095,0.0,8.358,34.255,14.447,22.733,216.064,21.143,935.628,0.0,0.0,3.895,228.995
91,137526609774512,687.831,231,10,27,0,307.054,180.667,312.51,0.317,0.456,4.551,0.274,18.297,0.0,70.627,0.668,1.168,0.728,0.0,8.464,75.263,14.387,58.391,772.937,23.876,1073.987,0.0,0.0,2.763,214.838
92,137526614540027,1491.656,229,10,27,0,622.581,185.771,825.584,0.838,0.432,59.728,0.306,74.584,0.0,278.827,5.469,5.967,3.796,0.0,7.438,41.697,13.819,29.524,240.635,23.645,1004.464,0.0,0.0,3.995,211.932
93,137526620119256,1727.344,222,10,24,0,658.745,193.117,709.935,0.56,0.439,60.698,0.274,88.077,0.0,288.456,5.223,8.619,5.866,0.0,7.707,95.177,99.677,76.157,1064.46,22.292,1089.303,0.0,0.0,3.059,544.313
94,137526625985790,1112.061,233,10,27,0,704.193,183.798,785.813,0.368,0.466,4.69,0.259,20.378,0.0,65.853,0.901,1.317,6.007,0.0,8.142,47.656,14.655,26.765,178.164,28.328,1035.883,0.0,0.0,3.151,52.228
95,137526631155810,1095.265,235,10,28,0,382.442,182.468,388.059,0.314,0.47,4.383,0.317,18.18,0.0,61.089,0.695,1.188,0.757,0.0,11.959,181.209,14.322,162.585,1354.507,25.076,1137.897,0.0,0.0,3.443,411.001
96,137526636349720,1163.379,211,10,24,0,307.438,178.077,313.403,0.321,0.495,4.214,0.299,18.175,0.0,62.892,0.816,1.217,0.782,0.0,8.623,349.343,16.706,51.744,1417.309,21.645,996.297,0.0,0.0,3.383,392.458
97,137526641598099,645.497,237,10,28,0,415.343,194.139,421.38,0.309,0.438,4.797,0.248,18.85,0.0,70.398,0.848,1.101,1.078,0.0,7.863,35.269,14.524,23.693,261.464,39.322,995.079,0.0,0.0,2.823,50.877
98,137526646342988,506.898,220,10,24,0,300.442,174.286,305.673,0.316,0.441,4.36,0.251,18.713,0.0,70.361,0.791,1.131,1.08,0.0,8.334,36.191,14.408,20.757,189.542,21.22,938.162,0.0,0.0,3.483,49.182
99,137526650916297,460.661,213,10,24,0,239.605,172.759,247.041,0.328,0.459,4.513,0.362,18.956,0.0,76.475,0.72,1.173,0.906,0.0,8.317,32.57,14.601,22.016,200.825,21.467,940.65,0.0,0.0,2.558,82.661
100,137526655471985,713.696,223,10,24,0,501.389,226.263,507.014,0.314,0.413,5.194,0.288,18.751,0.0,62.186,0.855,1.136,0.885,0.0,7.35,33.889,13.425,21.921,264.367,21.809,1046.86,0.0,0.0,2.777,53.125
101,137526660284214,844.495,213,10,24,0,637.567,188.757,643.229,0.299,0.725,4.355,0.271,19.517,0.0,60.838,0.759,1.134,0.816,0.0,8.173,31.895,23.287,20.345,214.276,21.129,976.451,0.0,0.0,3.615,60.257
102,137526665207933,1050.782,242,10,28,0,254.222,182.706,259.394,0.355,0.56,4.214,0.265,19.186,0.0,62.48,0.641,1.09,1.035,0.0,17.231,412.709,19.995,399.433,1347.751,179.952,1031.487,0.0,0.0,3.108,397.123
103,137526670350308,2082.256,213,10,24,0,661.967,186.523,721.986,0.671,0.937,61.32,0.603,77.987,0.0,381.856,6.874,5.392,7.311,0.0,12.576,177.347,18.94,163.066,1949.286,21.261,1009.856,0.0,0.0,2.415,543.184
104,137526676540362,917.321,229,10,25,1,303.016,180.593,308.809,0.337,0.486,5.84,0.257,18.548,0.0,85.219,0.905,0.998,0.734,0.0,7.461,93.109,13.599,56.227,1209.346,25.967,1098.18,0.0,0.0,3.223,350.394
105,137526681516729,713.721,210,10,24,0,493.046,186.691,498.614,0.314,0.483,5.033,0.269,18.583,0.0,88.176,0.794,1.128,0.962,0.0,8.245,52.753,14.638,46.064,178.144,20.478,958.263,0.0,0.0,2.738,49.797
106,137526686345733,1707.215,215,10,24,0,628.409,238.738,701.632,1.504,3.868,66.395,0.573,100.732,0.0,266.465,9.16,6.14,6.868,0.0,8.341,92.834,14.672,73.604,1456.752,27.466,1011.119,0.0,0.0,2.74,570.011
107,137526692147319,1062.3,233,10,28,0,302.657,178.926,308.026,0.335,0.484,5.149,0.285,18.64,0.0,74.838,0.749,1.058,1.087,0.0,8.943,73.224,14.955,54.518,1617.892,25.167,1139.809,0.0,0.0,3.042,431.027
108,137526697340659,911.774,217,10,24,0,249.582,172.852,254.788,0.298,0.501,5.34,0.241,18.171,0.0,75.28,0.585,1.043,0.919,0.0,10.969,74.297,16.926,61.367,1472.719,20.964,1021.844,0.0,0.0,2.673,416.982
109,137526702386267,979.405,207,10,24,0,303.473,177.069,308.652,0.343,0.473,5.699,0.324,27.958,0.0,67.652,0.704,11.057,1.009,0.0,8.001,61.809,17.404,44.895,1645.325,24.296,1000.596,0.0,0.0,3.804,418.943
