window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
10,137144187317620,1099.011,237,10,28,1,295.893,176.554,301.696,0.269,0.418,4.87,0.377,17.799,0.0,68.781,1.282,1.286,0.873,0.0,150.569,75.382,157.325,59.921,1707.899,30.174,1186.569,0.0,0.0,3.086,420.875
11,137144192465121,920.319,239,10,28,0,229.465,172.113,234.658,0.506,0.495,4.861,0.283,17.904,0.0,71.192,1.529,1.201,1.078,0.0,10.232,70.897,30.754,52.723,2193.315,30.224,1033.541,0.0,0.0,2.945,86.567
12,137144197420495,2433.519,235,10,27,0,1014.923,222.337,1101.701,0.303,0.451,54.86,3.846,74.859,0.0,533.895,25.553,7.438,4.798,0.0,7.627,64.128,15.422,47.762,1968.933,42.06,1099.781,0.0,0.0,3.094,998.555
13,137144203939790,551.415,240,10,28,1,304.351,178.099,310.155,0.206,0.537,4.459,0.268,19.558,0.0,62.851,1.497,1.531,0.94,0.0,9.306,48.44,20.904,33.635,355.556,25.808,980.303,0.0,0.0,2.969,61.128
14,137144208455520,1073.788,228,10,26,1,308.005,181.812,334.875,0.235,0.535,4.749,0.265,18.326,0.0,62.623,1.374,1.379,1.065,0.0,10.115,193.945,16.25,59.202,1580.692,33.549,1389.938,0.0,0.0,3.003,224.484
15,137144213547452,1320.29,239,10,28,0,293.644,173.008,313.339,0.975,2.128,55.76,2.061,129.594,0.0,288.086,315.517,14.054,5.36,0.0,57.865,33.991,64.663,22.878,391.021,24.884,995.22,0.0,0.0,3.148,210.78
16,137144218872827,565.6,238,10,28,1,236.79,179.221,242.668,0.242,0.525,4.626,0.259,18.795,0.0,62.415,0.541,1.33,0.93,0.0,8.96,42.987,115.152,29.332,381.638,26.201,1020.711,0.0,0.0,4.21,80.896
17,137144223452934,517.593,232,10,27,1,304.614,186.023,310.275,0.265,0.703,5.307,0.259,18.358,0.0,71.098,0.52,1.287,1.02,0.0,6.844,54.03,13.286,33.918,198.752,23.835,1005.56,0.0,0.0,3.15,47.804
18,137144227928195,554.555,231,10,27,0,301.85,172.641,307.337,0.254,0.485,4.933,0.29,18.141,0.0,66.555,0.552,1.222,0.731,0.0,8.117,68.966,14.19,43.709,414.557,24.182,964.629,0.0,0.0,2.774,79.389
19,137144232455905,991.607,238,10,28,1,293.786,174.826,299.036,0.272,0.45,5.0,0.289,18.376,0.0,76.3,0.881,1.383,1.183,0.0,10.756,86.007,17.634,69.433,2122.776,31.021,1045.107,0.0,0.0,3.265,349.959
20,137144237513846,858.084,231,10,27,0,242.302,170.814,247.653,0.239,0.467,5.779,0.3,18.201,0.0,60.357,0.6,1.314,0.862,0.0,9.151,63.034,15.37,48.972,1880.857,28.05,1088.057,0.0,0.0,2.767,355.672
21,137144242379256,509.82,235,10,27,0,294.709,189.729,300.016,0.231,0.48,4.882,0.265,17.306,0.0,64.789,0.658,1.244,0.83,0.0,7.845,35.436,19.237,24.394,224.757,28.631,1041.344,0.0,0.0,2.691,50.68
22,137144246893720,588.32,237,10,28,0,297.333,182.763,302.959,0.256,0.481,4.49,0.316,17.952,0.0,63.197,0.507,1.347,1.007,0.0,8.474,124.702,15.314,32.399,416.106,32.385,1036.305,0.0,0.0,3.424,71.168
23,137144251491159,488.83,238,10,28,1,228.51,176.8,234.169,0.247,0.788,5.49,0.273,18.505,0.0,69.525,0.661,1.265,0.849,0.0,8.199,97.008,14.662,78.718,232.657,25.0,1011.194,0.0,0.0,3.201,49.812
24,137144255985824,510.229,224,10,24,0,301.396,180.266,306.849,0.267,0.526,5.218,0.274,17.049,0.0,70.516,0.643,1.177,1.077,0.0,6.967,42.244,13.152,26.702,202.773,25.776,1009.27,0.0,0.0,2.917,51.564
25,137144260481173,900.3,237,10,28,0,237.66,189.955,243.104,0.248,0.555,5.118,0.248,17.25,0.0,70.891,0.629,1.19,1.053,0.0,8.58,75.582,15.318,55.143,2004.543,40.567,1059.774,0.0,0.0,3.314,426.067
26,137144265350872,464.986,237,10,28,0,232.563,181.826,238.776,0.423,0.498,5.678,0.271,27.118,0.0,63.633,0.791,1.127,0.89,0.0,7.893,35.205,14.94,23.867,365.905,26.787,985.313,0.0,0.0,3.084,55.733
27,137144269850607,690.636,239,10,28,0,291.189,176.551,296.18,0.236,0.496,4.957,0.245,18.042,0.0,63.068,0.716,1.3,1.109,0.0,9.379,170.094,16.29,47.076,980.401,26.51,977.614,0.0,0.0,3.596,49.86
28,137144274521010,851.254,231,10,27,0,233.426,189.291,239.592,0.222,0.429,4.737,0.249,17.089,0.0,62.242,0.619,1.31,0.926,0.0,7.957,75.706,14.012,57.09,1178.737,26.486,1185.529,0.0,0.0,3.228,361.517
29,137144279430751,992.954,236,10,28,0,304.738,175.502,310.012,0.355,0.412,5.317,0.279,18.296,0.0,61.525,0.676,1.329,0.88,0.0,7.552,176.917,18.266,60.39,1687.997,30.438,1127.29,0.0,0.0,2.612,402.025
30,137144284437200,1002.028,235,10,28,0,308.806,177.712,314.355,0.176,0.418,5.149,0.258,18.134,0.0,68.989,0.595,1.154,0.898,0.0,7.071,79.342,14.131,65.313,1613.59,35.932,1111.261,0.0,0.0,3.096,403.6
31,137144289435084,994.642,229,10,27,0,305.238,179.093,311.603,0.328,0.426,5.223,0.261,18.163,0.0,74.634,0.83,1.139,0.968,0.0,8.518,77.721,14.806,62.366,2009.358,78.127,1030.201,0.0,0.0,3.966,403.126
32,137144294471205,914.228,226,10,25,0,241.659,174.853,247.532,0.198,0.44,5.59,0.285,17.709,0.0,75.458,0.717,1.111,1.01,0.0,9.187,67.85,15.282,52.54,2018.426,27.144,1065.76,0.0,0.0,3.409,419.826
33,137144299361346,1767.32,236,10,28,0,1007.818,218.866,1017.105,0.253,0.428,4.216,0.28,18.078,0.0,62.735,0.579,1.276,0.86,0.0,73.213,72.894,81.349,57.342,1988.89,37.413,1179.241,0.0,0.0,3.176,429.331
34,137144305123880,1248.816,228,10,26,0,232.127,180.671,238.116,0.336,0.475,4.765,0.307,18.323,0.0,62.078,0.555,1.402,0.962,0.0,7.246,236.474,13.516,56.927,3481.595,33.376,1026.657,0.0,0.0,3.098,794.833
35,137144310400839,944.775,227,10,26,0,233.521,180.111,239.607,0.244,0.437,4.49,0.301,17.675,0.0,59.974,0.7,1.116,0.864,0.0,94.019,72.318,100.293,52.998,1690.432,31.179,1177.433,0.0,0.0,3.478,380.886
36,137144315330373,1074.762,233,10,28,0,294.117,178.807,299.941,0.216,0.481,4.976,0.313,18.127,0.0,61.944,0.716,1.164,0.9,0.0,9.349,78.699,133.463,55.194,1608.445,28.699,1256.707,0.0,0.0,2.374,415.401
37,137144320370841,461.016,233,10,28,0,232.779,180.882,238.862,0.256,0.418,5.957,0.28,17.476,0.0,76.091,0.667,1.124,0.909,0.0,7.684,41.15,13.755,22.059,246.025,24.988,995.245,0.0,0.0,2.955,61.331
38,137144324813986,582.954,236,10,28,0,249.741,179.712,255.896,0.427,0.444,4.763,0.274,17.489,0.0,70.725,0.89,1.2,0.861,0.0,9.457,66.56,16.258,50.149,755.626,37.633,1067.118,0.0,0.0,3.3,96.216
39,137144329418464,530.346,236,10,27,0,295.593,179.772,301.664,0.344,0.536,5.89,0.294,18.583,0.0,63.735,0.685,1.367,1.157,0.0,7.891,35.584,14.695,23.032,309.236,23.627,989.439,0.0,0.0,2.782,64.987
40,137144333964907,1167.047,234,10,27,0,922.805,246.749,929.096,0.271,0.41,4.803,0.272,18.143,0.0,62.127,0.724,1.273,1.197,0.0,8.511,51.702,24.615,35.07,263.881,26.06,1066.883,0.0,0.0,2.567,59.97
41,137144339138460,1108.343,232,10,27,0,289.002,180.723,294.5,0.251,0.404,4.677,0.265,18.229,0.0,61.49,0.76,1.182,1.027,0.0,8.639,151.43,14.833,57.971,1792.765,34.121,1209.924,0.0,0.0,3.204,423.597
42,137144344280556,432.116,239,10,28,0,219.974,174.005,225.112,0.445,0.498,4.308,0.248,18.402,0.0,62.264,0.796,1.366,1.174,0.0,9.179,44.336,16.61,22.277,273.871,23.922,986.834,0.0,0.0,3.659,55.945
43,137144348726820,660.889,235,10,28,1,236.056,175.204,241.378,0.251,0.532,5.1,0.259,18.224,0.0,72.706,0.715,1.209,1.119,0.0,7.376,78.588,18.937,66.299,539.83,28.383,1104.016,0.0,0.0,3.311,113.822
44,137144353412617,522.211,239,10,28,0,304.68,180.287,311.945,0.26,0.481,4.796,0.245,17.8,0.0,66.52,0.595,1.246,1.145,0.0,9.052,33.132,21.094,22.241,269.225,24.496,991.837,0.0,0.0,2.707,53.532
45,137144357973683,456.046,241,10,28,0,217.591,181.823,223.112,0.273,0.524,4.99,0.267,18.203,0.0,60.903,0.665,1.23,0.902,0.0,8.444,40.542,15.341,27.999,295.563,27.805,991.728,0.0,0.0,2.517,57.41
46,137144362418568,526.87,236,10,27,0,307.639,185.794,313.135,0.208,0.476,5.137,0.305,17.724,0.0,62.332,0.916,1.222,0.926,0.0,8.049,44.091,14.696,32.71,299.707,23.897,1013.645,0.0,0.0,3.46,62.202
47,137144366973935,510.406,234,10,27,0,296.31,179.76,302.457,0.21,0.488,4.939,0.314,18.045,0.0,61.63,1.457,1.273,0.843,0.0,9.682,34.563,25.872,23.48,236.384,23.826,1023.434,0.0,0.0,3.03,47.32
48,137144371471839,937.281,241,10,28,0,263.701,181.864,269.126,0.257,0.516,5.446,0.291,18.229,0.0,73.552,0.646,1.239,1.068,0.0,106.413,96.13,114.045,79.715,1406.531,28.354,1138.096,0.0,0.0,2.871,356.881
49,137144376414894,917.806,237,10,28,0,381.332,220.549,388.176,0.213,0.529,4.775,0.33,18.096,0.0,74.379,0.705,1.254,1.043,0.0,11.721,70.403,28.552,49.721,1374.778,31.969,1156.209,0.0,0.0,2.379,221.606
50,137144381358092,518.84,237,10,28,0,300.671,175.719,307.878,0.19,0.44,4.304,0.3,17.873,0.0,70.142,0.583,1.213,0.727,0.0,7.766,33.201,14.702,21.938,267.36,23.836,1002.265,0.0,0.0,2.837,67.221
51,137144385879621,1238.33,239,10,28,0,1010.385,254.047,1016.753,0.205,0.5,4.886,0.33,19.565,0.0,62.662,0.764,1.423,0.965,0.0,139.436,35.21,147.747,23.997,365.098,25.558,944.965,0.0,0.0,3.175,49.119
52,137144391122716,1183.009,230,10,27,0,352.315,176.382,357.745,0.237,0.53,4.628,0.272,18.471,0.0,62.321,0.739,1.275,1.212,0.0,7.792,175.569,13.652,56.179,1624.319,27.394,1242.534,0.0,0.0,3.385,430.609
53,137144396329575,431.114,233,10,28,0,225.701,187.582,231.155,0.227,0.451,4.336,0.265,18.209,0.0,62.349,0.683,1.262,1.151,0.0,7.984,33.649,22.548,21.978,229.813,24.673,1008.315,0.0,0.0,2.819,46.232
54,137144400745129,1507.859,241,10,28,1,447.92,232.467,453.714,0.208,0.436,5.195,0.307,18.066,0.0,90.488,0.722,1.401,1.111,0.0,9.142,71.857,99.157,57.183,2602.288,30.364,1259.095,0.0,0.0,3.284,674.127
55,137144406260642,530.266,241,10,28,0,298.312,181.6,304.118,0.23,0.471,5.046,0.28,18.429,0.0,71.893,1.158,1.34,0.926,0.0,17.323,34.133,24.327,22.24,341.644,24.451,953.836,0.0,0.0,3.609,61.875
56,137144410773758,595.75,237,10,28,0,217.762,179.22,224.363,0.188,0.425,5.299,0.258,18.395,0.0,72.837,0.733,1.272,0.778,0.0,8.618,66.945,15.118,51.621,901.818,28.211,1059.445,0.0,0.0,2.63,155.851
57,137144415449811,435.744,241,10,28,0,229.551,176.223,235.017,0.195,0.422,4.966,0.289,18.533,0.0,58.962,0.632,1.418,0.92,0.0,8.228,33.654,24.52,22.567,252.389,24.723,986.721,0.0,0.0,3.021,48.728
58,137144419935609,1641.949,227,10,27,0,983.942,259.57,1077.31,0.191,0.422,53.0,1.169,101.566,0.0,260.997,9.37,10.465,4.631,0.0,7.747,47.319,13.827,35.053,180.873,22.329,989.516,0.0,0.0,2.957,196.826
59,137144425634126,804.192,231,10,27,0,302.595,181.898,307.964,0.385,0.449,5.22,0.349,17.395,0.0,61.357,0.684,1.38,0.99,0.0,6.868,182.384,12.756,161.267,987.637,28.197,1193.41,0.0,0.0,2.832,209.237
60,137144430494605,528.385,233,10,27,0,305.387,180.055,311.884,0.224,0.492,4.535,0.274,18.798,0.0,67.944,0.862,1.466,0.958,0.0,13.976,45.3,20.147,33.978,251.982,28.411,1057.965,0.0,0.0,3.408,53.079
61,137144435020049,2643.677,149,10,20,0,1086.228,213.943,1492.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055,491.465,17.001,68.792,1504.183,25.701,1209.586,0.0,0.0,0.0,483.411
62,137144437898253,213.667,84,10,8,1,0.0,0.0,0.0,0.202,0.639,6.106,0.349,24.922,0.0,78.479,6.86,1.726,24.748,0.0,2.331,13.364,4.313,9.337,23.543,10.064,47.277,0.0,0.0,4.168,43.021
63,137144442118350,1967.782,237,10,27,0,746.83,187.592,909.411,0.281,0.634,4.676,0.324,118.905,0.0,76.743,7.216,1.817,14.432,0.0,11.276,97.024,22.834,71.061,2051.26,28.173,1196.37,0.0,0.0,2.896,444.229
64,137144448140799,1024.871,236,10,28,0,237.932,180.868,245.92,0.276,0.51,4.427,0.282,19.609,0.0,72.261,0.901,1.582,0.937,0.0,8.61,72.934,14.868,57.685,1963.881,37.389,1091.179,0.0,0.0,3.269,441.537
65,137144453127528,1113.167,234,10,28,0,346.047,179.152,354.437,0.272,0.485,4.511,0.254,19.223,0.0,62.613,0.885,1.381,0.878,0.0,8.017,86.692,112.791,62.65,2010.273,34.929,1090.967,0.0,0.0,3.38,439.513
66,137144458254618,1049.31,241,10,28,0,238.289,177.036,244.529,0.234,0.559,4.518,0.291,19.285,0.0,63.91,0.848,1.434,0.939,0.0,10.087,175.992,17.426,155.608,1797.073,29.282,1163.356,0.0,0.0,3.039,432.501
67,137144463309444,1066.541,235,10,26,0,227.455,179.19,233.87,0.243,0.45,5.0,0.257,18.628,0.0,62.317,0.717,1.292,1.004,0.0,9.54,67.056,17.749,53.346,2680.285,26.555,1233.572,0.0,0.0,3.2,377.563
68,137144468392002,550.901,238,10,28,1,306.688,173.908,313.512,0.26,0.454,5.192,0.294,18.597,0.0,71.853,0.658,1.287,0.964,0.0,8.52,55.353,15.691,32.245,350.108,23.735,986.384,0.0,0.0,3.747,64.95
69,137144472954927,475.5,241,10,28,0,218.425,171.45,226.167,0.289,0.545,4.657,0.262,18.24,0.0,71.575,0.622,1.243,1.129,0.0,9.281,52.451,20.331,36.437,369.69,33.078,937.33,0.0,0.0,3.569,51.685
70,137144477477561,950.61,234,10,28,0,295.382,178.23,302.081,0.194,0.468,13.042,0.332,17.953,0.0,75.273,0.653,1.132,1.042,0.0,7.926,81.065,14.073,59.326,1756.961,35.654,1091.26,0.0,0.0,3.386,388.043
71,137144482476548,958.341,235,10,28,0,299.637,169.281,305.874,0.248,0.686,4.467,0.244,18.783,0.0,59.784,0.862,1.168,0.945,0.0,102.61,68.335,109.396,50.322,1678.392,29.838,1180.448,0.0,0.0,3.608,377.042
72,137144487444617,946.006,230,10,27,0,258.524,176.14,266.449,0.345,0.517,5.086,0.385,17.107,0.0,63.364,0.757,1.101,0.936,0.0,7.767,158.569,14.289,142.207,1729.105,29.341,1116.909,0.0,0.0,2.617,396.074
73,137144492435909,928.886,232,10,27,0,228.158,179.078,233.82,0.205,0.468,5.273,0.304,18.332,0.0,60.767,0.683,1.188,1.009,0.0,7.743,78.109,13.718,60.238,1737.707,30.2,1139.211,0.0,0.0,2.681,411.722
74,137144497376625,1067.743,224,10,24,1,299.82,183.097,312.611,0.188,0.674,4.891,0.268,18.137,0.0,67.934,0.683,1.205,0.749,0.0,8.759,98.252,115.686,72.163,1570.966,29.186,1121.364,0.0,0.0,2.781,400.961
75,137144502409655,1012.491,239,10,28,0,298.782,175.788,305.169,0.241,0.527,4.824,0.245,18.04,0.0,71.44,0.688,1.276,1.007,0.0,9.093,81.728,31.487,56.475,1913.155,30.975,1122.25,0.0,0.0,3.112,402.189
76,137144507527742,1220.496,239,10,28,0,297.268,176.617,303.031,0.281,0.46,4.029,0.248,18.185,0.0,71.458,0.756,1.254,0.716,0.0,9.326,84.881,20.791,59.688,2629.452,48.901,1128.599,0.0,0.0,2.686,433.8
77,137144512794986,586.787,241,10,28,0,235.371,177.938,240.895,0.18,0.419,4.417,0.247,18.676,0.0,61.002,0.719,1.212,0.954,0.0,7.873,82.184,24.154,59.834,842.216,28.703,1015.739,0.0,0.0,3.588,90.548
78,137144517401376,2214.955,240,10,28,0,1029.555,225.725,1148.74,0.236,0.448,55.509,0.638,86.474,0.0,275.44,4.844,10.739,5.031,0.0,13.167,70.884,15.776,56.636,1633.276,32.929,1189.509,0.0,0.0,3.115,556.818
79,137144523678565,1497.969,234,10,28,0,711.787,227.874,718.423,0.284,0.446,4.227,0.281,18.645,0.0,63.49,0.692,1.27,0.843,0.0,9.184,82.004,15.813,66.495,1815.903,46.034,1178.884,0.0,0.0,2.6,424.107
80,137144529203416,1116.567,236,10,28,1,221.601,178.616,226.959,0.253,0.487,4.422,0.255,18.806,0.0,72.201,0.976,1.154,0.92,0.0,8.91,77.32,158.176,60.563,2071.733,28.974,1103.921,0.0,0.0,2.737,435.158
81,137144534375304,1049.562,237,10,28,0,302.967,183.099,310.269,0.247,0.435,4.564,0.27,18.269,0.0,69.153,0.675,1.33,1.022,0.0,20.359,79.353,21.756,61.424,1786.731,29.518,1156.148,0.0,0.0,2.425,410.554
82,137144539449988,1693.169,231,10,27,0,933.17,263.728,938.666,0.281,0.534,5.487,0.25,18.631,0.0,71.347,0.489,1.414,0.78,0.0,8.077,85.769,14.07,62.579,1913.903,32.865,1238.546,0.0,0.0,2.561,426.542
83,137144545397462,972.667,237,10,28,0,245.077,180.507,250.684,0.222,0.513,5.107,0.256,28.373,0.0,61.069,0.652,1.283,0.987,0.0,9.417,95.373,16.652,70.402,2004.832,30.985,1141.6,0.0,0.0,3.227,403.674
84,137144550416349,997.548,238,10,28,0,294.241,181.314,299.215,0.244,0.494,4.876,0.279,18.217,0.0,62.319,0.654,1.257,0.883,0.0,8.032,142.891,15.196,121.534,1822.482,30.613,1158.714,0.0,0.0,3.32,382.926
85,137144555450318,439.488,242,10,28,1,229.327,179.664,234.754,0.243,0.505,4.85,0.246,18.285,0.0,62.418,0.679,1.166,1.056,0.0,8.273,35.41,23.855,22.957,275.446,24.398,1004.556,0.0,0.0,3.504,49.547
86,137144559892840,569.076,239,10,28,1,248.669,178.908,254.627,0.239,0.527,4.655,0.28,18.993,0.0,73.482,0.708,1.602,0.912,0.0,8.077,145.04,19.96,125.218,218.774,28.71,1021.237,0.0,0.0,3.96,51.318
87,137144564464082,1726.278,232,10,27,0,409.588,166.601,465.406,0.24,0.486,4.078,0.242,18.812,0.0,70.787,0.62,1.372,0.943,0.0,16.214,36.837,22.721,25.17,325.516,24.079,970.172,0.0,0.0,3.475,58.497
88,137144570230357,1120.199,228,10,26,0,358.163,185.279,364.047,0.234,0.486,4.342,0.249,18.426,0.0,72.233,0.66,1.19,1.125,0.0,9.355,80.073,15.635,54.436,1872.003,28.968,1154.33,0.0,0.0,3.204,450.319
89,137144575346524,1004.983,232,10,27,0,227.916,174.321,234.13,0.411,0.509,5.053,0.275,27.288,0.0,65.557,0.805,9.881,0.845,0.0,9.076,85.214,15.596,67.278,2080.572,28.069,1117.122,0.0,0.0,3.319,440.852
90,137144580397266,950.764,239,10,28,0,225.445,174.241,230.751,0.32,0.486,4.549,0.293,18.675,0.0,60.902,0.665,1.184,0.885,0.0,8.985,85.112,96.609,69.114,1769.851,35.947,1112.851,0.0,0.0,3.032,376.91
91,137144585380037,983.28,226,10,27,0,242.085,172.271,247.526,0.248,0.486,5.104,0.256,17.931,0.0,61.002,0.806,1.219,0.826,0.0,12.716,165.378,14.153,151.267,1838.504,41.556,1137.144,0.0,0.0,2.873,398.336
92,137144590479613,876.716,239,10,28,0,219.701,176.501,225.926,0.247,0.44,4.935,0.284,19.505,0.0,60.839,0.626,1.328,1.071,0.0,9.002,174.191,20.422,56.497,1674.693,32.961,1175.274,0.0,0.0,2.843,368.207
93,137144595413394,978.247,239,10,28,0,225.154,175.866,232.184,0.253,0.523,5.424,0.244,19.343,0.0,70.764,0.63,1.181,0.833,0.0,9.085,89.977,19.967,71.512,859.849,28.141,1149.29,0.0,0.0,2.644,224.735
94,137144600387930,1037.021,231,10,27,0,301.088,178.826,307.324,0.253,0.433,4.235,0.265,19.047,0.0,68.7,0.629,1.279,0.811,0.0,7.908,87.933,13.912,72.079,1842.732,28.426,1129.559,0.0,0.0,2.631,409.938
95,137144605959843,1198.915,214,10,24,1,809.433,172.145,819.617,2.369,19.325,14.917,2.144,45.077,0.0,164.516,0.712,1.374,0.969,0.0,26.779,46.796,38.511,30.374,225.034,21.649,924.499,0.0,0.0,3.115,201.796
96,137144611437734,571.543,230,10,27,1,310.517,186.573,320.221,0.395,0.597,5.592,0.273,22.466,0.0,74.314,1.325,1.729,1.282,0.0,7.535,35.621,13.617,23.674,393.895,41.933,978.697,0.0,0.0,9.074,54.503
97,137144615964479,1268.069,228,10,26,0,521.064,232.096,529.203,0.355,0.525,4.524,0.246,20.131,0.0,63.885,0.835,1.417,0.969,0.0,8.899,93.25,14.884,78.144,1318.885,28.51,1214.699,0.0,0.0,2.63,405.846
98,137144621297667,1118.385,230,10,26,0,299.411,187.112,306.248,0.264,0.491,4.566,0.262,19.648,0.0,63.663,0.667,1.389,1.117,0.0,9.02,230.342,15.38,213.966,1459.77,34.019,1278.852,0.0,0.0,3.248,434.749
99,137144626436422,461.764,229,10,27,0,240.29,176.001,246.601,0.253,0.45,5.184,0.279,19.66,0.0,62.789,0.662,1.341,0.86,0.0,17.654,36.303,23.655,24.475,245.978,24.073,998.81,0.0,0.0,2.988,63.551
100,137144630899925,2243.957,240,10,28,0,1003.728,216.154,1013.066,0.316,0.495,4.129,0.275,18.218,0.0,72.566,0.814,1.157,0.773,0.0,9.343,607.651,16.722,93.723,1806.974,45.524,1174.748,0.0,0.0,3.737,415.63
101,137144637147055,1070.891,227,10,25,0,311.312,188.839,317.292,0.319,0.466,4.776,0.281,18.919,0.0,73.676,0.781,1.142,0.948,0.0,10.471,78.119,28.826,59.512,1722.364,40.554,1196.766,0.0,0.0,3.208,411.358
102,137144642324401,1041.018,230,10,27,0,234.153,176.326,240.171,0.184,0.497,4.385,0.271,18.503,0.0,76.152,0.788,1.328,0.857,0.0,7.71,71.641,13.681,54.404,2401.349,34.457,1275.182,0.0,0.0,3.096,432.991
103,137144647439766,1019.707,232,10,28,0,335.124,180.222,340.677,0.207,0.527,4.952,0.266,18.483,0.0,70.824,0.711,1.273,0.82,0.0,8.838,78.614,14.743,64.207,1777.488,35.014,1147.097,0.0,0.0,3.134,434.484
104,137144652428870,917.217,234,10,28,0,222.625,185.141,228.54,0.215,0.463,4.948,0.267,18.926,0.0,62.986,0.705,1.404,1.329,0.0,8.727,84.626,116.892,66.347,1619.658,32.389,1128.103,0.0,0.0,2.981,408.701
105,137144657425697,940.057,239,10,28,0,226.655,185.68,232.328,0.232,0.495,4.522,0.256,17.855,0.0,61.942,0.749,1.293,0.929,0.0,8.609,190.132,20.607,173.138,2204.109,27.892,1047.896,0.0,0.0,2.776,350.937
106,137144662344496,1021.912,239,10,28,0,246.587,176.739,252.435,0.196,0.737,4.856,0.267,18.803,0.0,64.268,0.639,1.351,0.979,0.0,10.045,91.909,17.088,73.178,1714.796,30.623,1210.646,0.0,0.0,3.396,405.049
107,137144667404575,981.966,228,10,26,1,251.898,172.852,257.402,0.189,0.532,5.118,0.252,19.555,0.0,79.101,0.727,1.286,0.915,0.0,8.809,210.806,15.595,85.034,1471.485,39.026,1213.579,0.0,0.0,3.956,384.952
108,137144672451009,537.426,233,10,28,0,315.226,184.145,321.287,0.197,0.617,4.337,0.308,19.734,0.0,71.603,0.723,1.445,0.728,0.0,7.167,34.841,13.035,23.049,268.182,24.763,963.676,0.0,0.0,3.155,58.506
109,137144677016137,455.009,223,10,24,0,249.093,181.292,254.548,0.199,0.561,4.922,0.276,18.945,0.0,71.401,0.661,1.428,0.793,0.0,7.568,37.115,13.703,25.269,203.273,21.386,991.176,0.0,0.0,2.74,49.404
