Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444660.390441	28	99.76	3898
1788444660.393439	29	99.76	3888
1788444660.395441	30	99.76	3893
1788444660.396438	31	99.76	3890
1788444660.398439	32	99.76	3894
1788444660.399439	33	99.76	3891
1788444660.402441	34	99.76	3893
1788444660.405440	35	99.76	3899
1788444660.407444	48	99.76	3891
1788444660.408439	49	99.76	3899
1788444660.410438	50	99.76	3887
1788444660.412441	51	99.76	3893
1788444660.415440	52	99.76	3894
1788444660.418440	53	99.76	3891
1788444660.419443	54	99.76	3896
1788444660.421439	55	99.76	3890
1788444660.424440	56	99.76	3888
1788444660.427440	57	99.76	3899
1788444660.428440	58	99.76	3893
1788444660.428462	59	99.76	3892
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444661.429086	-	99.76	3892
1788444661.428612	151	99.76	3893
1788444661.428632	152	99.76	3887
1788444661.428650	153	99.76	3891
1788444661.428673	24	99.76	3898
1788444661.428691	25	99.76	3898
1788444661.428707	26	99.76	3889
1788444661.428725	27	99.76	3898
1788444661.428742	28	99.76	3898
1788444661.428760	29	99.76	3888
1788444661.428777	30	99.76	3891
1788444661.428793	31	99.76	3886
1788444661.428810	32	99.76	3890
1788444661.428827	33	99.76	3886
1788444661.428844	34	99.76	3894
1788444661.428860	35	99.76	3898
1788444661.428880	48	99.76	3890
1788444661.428897	49	99.76	3893
1788444661.428916	50	99.76	3892
1788444661.428936	51	99.76	3893
1788444661.428958	52	99.76	3892
1788444661.428977	53	99.76	3892
1788444661.428994	54	99.76	3891
1788444661.429012	55	99.76	3890
1788444661.429032	56	99.76	3888
1788444661.429049	57	99.76	3893
1788444661.429068	58	99.76	3894
1788444661.429086	59	99.76	3894
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444662.430600	-	99.76	3894
1788444662.430133	151	99.76	3894
1788444662.430158	152	99.76	3890
1788444662.430177	153	99.76	3893
1788444662.430200	24	99.76	3900
1788444662.430217	25	99.76	3899
1788444662.430232	26	99.76	3889
1788444662.430248	27	99.76	3899
1788444662.430265	28	99.76	3899
1788444662.430282	29	99.76	3888
1788444662.430297	30	99.76	3892
1788444662.430313	31	99.76	3893
1788444662.430331	32	99.76	3893
1788444662.430348	33	99.76	3891
1788444662.430365	34	99.76	3893
1788444662.430379	35	99.76	3899
1788444662.430399	48	99.76	3892
1788444662.430418	49	99.76	3895
1788444662.430442	50	99.76	3892
1788444662.430460	51	99.76	3894
1788444662.430479	52	99.76	3893
1788444662.430498	53	99.76	3894
1788444662.430516	54	99.76	3893
1788444662.430532	55	99.76	3891
1788444662.430550	56	99.76	3888
1788444662.430566	57	99.76	3895
1788444662.430585	58	99.76	3894
1788444662.430600	59	99.76	3895
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444663.431205	-	99.76	3893
1788444663.430756	151	99.76	3894
1788444663.430776	152	99.76	3889
1788444663.430794	153	99.76	3890
1788444663.430818	24	99.76	3899
1788444663.430836	25	99.76	3899
1788444663.430854	26	99.76	3887
1788444663.430869	27	99.76	3899
1788444663.430885	28	99.76	3899
1788444663.430899	29	99.76	3887
1788444663.430914	30	99.76	3888
1788444663.430929	31	99.76	3897
1788444663.430945	32	99.76	3890
1788444663.430961	33	99.76	3886
1788444663.430977	34	99.76	3893
1788444663.430992	35	99.76	3899
1788444663.431010	48	99.76	3891
1788444663.431027	49	99.76	3895
1788444663.431046	50	99.76	3892
1788444663.431063	51	99.76	3893
1788444663.431079	52	99.76	3894
1788444663.431097	53	99.76	3892
1788444663.431114	54	99.76	3897
1788444663.431133	55	99.76	3891
1788444663.431150	56	99.76	3888
1788444663.431169	57	99.76	3893
1788444663.431188	58	99.76	3894
1788444663.431205	59	99.76	3895
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444664.432744	-	99.74	3893
1788444664.432243	151	99.74	3895
1788444664.432266	152	99.74	3888
1788444664.432287	153	99.74	3889
1788444664.432316	24	99.74	3899
1788444664.432334	25	99.74	3900
1788444664.432352	26	99.74	3892
1788444664.432371	27	99.74	3900
1788444664.432389	28	99.74	3899
1788444664.432406	29	99.73	3889
1788444664.432423	30	99.74	3890
1788444664.432444	31	99.74	3892
1788444664.432463	32	99.74	3892
1788444664.432481	33	99.74	3887
1788444664.432500	34	99.74	3893
1788444664.432518	35	99.74	3900
1788444664.432538	48	99.74	3892
1788444664.432556	49	99.74	3895
1788444664.432574	50	99.74	3888
1788444664.432592	51	99.75	3895
1788444664.432610	52	99.76	3892
1788444664.432628	53	99.74	3889
1788444664.432649	54	99.74	3892
1788444664.432667	55	99.73	3891
1788444664.432688	56	99.74	3887
1788444664.432709	57	99.74	3894
1788444664.432728	58	99.74	3894
1788444664.432744	59	99.74	3896
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444665.433340	-	99.76	3893
1788444665.432894	151	99.76	3896
1788444665.432914	152	99.76	3887
1788444665.432929	153	99.76	3889
1788444665.432953	24	99.76	3899
1788444665.432968	25	99.76	3899
1788444665.432984	26	99.76	3889
1788444665.432999	27	99.76	3899
1788444665.433015	28	99.76	3899
1788444665.433031	29	99.76	3889
1788444665.433047	30	99.76	3891
1788444665.433064	31	99.76	3887
1788444665.433080	32	99.76	3892
1788444665.433097	33	99.76	3894
1788444665.433114	34	99.76	3892
1788444665.433131	35	99.76	3899
1788444665.433149	48	99.76	3892
1788444665.433166	49	99.76	3895
1788444665.433182	50	99.76	3892
1788444665.433199	51	99.76	3894
1788444665.433216	52	99.76	3895
1788444665.433234	53	99.76	3892
1788444665.433252	54	99.76	3892
1788444665.433271	55	99.76	3895
1788444665.433290	56	99.76	3888
1788444665.433307	57	99.76	3894
1788444665.433325	58	99.76	3894
1788444665.433340	59	99.76	3896
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444666.434871	-	99.76	3892
1788444666.434396	151	99.76	3895
1788444666.434416	152	99.76	3887
1788444666.434464	153	99.76	3889
1788444666.434488	24	99.76	3899
1788444666.434503	25	99.76	3899
1788444666.434520	26	99.76	3891
1788444666.434535	27	99.76	3899
1788444666.434550	28	99.76	3899
1788444666.434567	29	99.76	3889
1788444666.434582	30	99.76	3888
1788444666.434597	31	99.76	3888
1788444666.434612	32	99.76	3890
1788444666.434628	33	99.76	3887
1788444666.434644	34	99.76	3892
1788444666.434659	35	99.76	3899
1788444666.434678	48	99.76	3891
1788444666.434696	49	99.76	3895
1788444666.434712	50	99.76	3888
1788444666.434730	51	99.76	3894
1788444666.434748	52	99.76	3893
1788444666.434764	53	99.76	3890
1788444666.434780	54	99.76	3891
1788444666.434798	55	99.76	3892
1788444666.434817	56	99.76	3887
1788444666.434835	57	99.76	3894
1788444666.434853	58	99.76	3894
1788444666.434871	59	99.76	3893
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444667.435491	-	99.76	3893
1788444667.435027	151	99.76	3894
1788444667.435048	152	99.76	3888
1788444667.435064	153	99.76	3893
1788444667.435087	24	99.76	3899
1788444667.435102	25	99.76	3899
1788444667.435116	26	99.76	3888
1788444667.435132	27	99.76	3899
1788444667.435148	28	99.76	3899
1788444667.435164	29	99.76	3888
1788444667.435179	30	99.76	3893
1788444667.435195	31	99.76	3887
1788444667.435211	32	99.76	3889
1788444667.435225	33	99.76	3887
1788444667.435239	34	99.76	3894
1788444667.435254	35	99.76	3899
1788444667.435272	48	99.76	3894
1788444667.435289	49	99.76	3893
1788444667.435305	50	99.76	3889
1788444667.435322	51	99.76	3894
1788444667.435340	52	99.76	3894
1788444667.435359	53	99.76	3892
1788444667.435374	54	99.76	3891
1788444667.435391	55	99.76	3890
1788444667.435408	56	99.76	3888
1788444667.435424	57	99.76	3893
1788444667.435474	58	99.76	3894
1788444667.435491	59	99.76	3894
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444668.436935	-	99.76	3893
1788444668.436490	151	99.76	3893
1788444668.436509	152	99.76	3887
1788444668.436525	153	99.76	3890
1788444668.436548	24	99.76	3900
1788444668.436563	25	99.76	3899
1788444668.436578	26	99.76	3889
1788444668.436594	27	99.76	3900
1788444668.436610	28	99.76	3899
1788444668.436627	29	99.76	3892
1788444668.436642	30	99.76	3888
1788444668.436657	31	99.76	3886
1788444668.436674	32	99.76	3891
1788444668.436690	33	99.76	3889
1788444668.436705	34	99.76	3894
1788444668.436721	35	99.76	3899
1788444668.436738	48	99.76	3891
1788444668.436756	49	99.76	3895
1788444668.436773	50	99.76	3889
1788444668.436792	51	99.76	3894
1788444668.436810	52	99.76	3893
1788444668.436829	53	99.76	3893
1788444668.436847	54	99.76	3891
1788444668.436864	55	99.76	3890
1788444668.436882	56	99.76	3889
1788444668.436901	57	99.76	3893
1788444668.436919	58	99.76	3896
1788444668.436935	59	99.76	3894
Time_Of_Day_Seconds	CPU	Busy%	Bzy_MHz
1788444669.316070	-	86.23	3892
1788444669.315478	151	86.25	3895
1788444669.315502	152	86.24	3890
1788444669.315524	153	86.27	3893
1788444669.315553	24	86.25	3898
1788444669.315575	25	86.24	3898
1788444669.315594	26	86.24	3888
1788444669.315615	27	86.24	3898
1788444669.315637	28	86.23	3898
1788444669.315658	29	86.24	3888
1788444669.315680	30	86.23	3886
1788444669.315700	31	86.23	3885
1788444669.315721	32	86.23	3890
1788444669.315742	33	86.23	3886
1788444669.315763	34	86.22	3894
1788444669.315784	35	86.22	3898
1788444669.315808	48	86.22	3895
1788444669.315831	49	86.22	3895
1788444669.315852	50	86.21	3893
1788444669.315875	51	86.22	3894
1788444669.315897	52	86.21	3893
1788444669.315917	53	86.21	3890
1788444669.315940	54	86.21	3891
1788444669.315960	55	86.21	3890
1788444669.315982	56	86.20	3886
1788444669.316004	57	86.20	3894
1788444669.316047	58	86.20	3893
1788444669.316070	59	86.20	3893
