window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
19,137906224471602,917.7,565.1,322.8,29.8,11.9,878.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,915.9,818.5,584.0,589.6,900.4
20,137906229494291,912.6,518.1,366.5,28.1,14.3,873.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,910.5,821.8,516.9,523.2,897.0
21,137906234539445,905.0,521.8,351.3,32.0,14.4,865.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,902.7,807.4,503.8,513.8,888.5
22,137906239579828,872.5,469.4,374.7,28.4,12.1,826.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,870.2,773.2,461.2,466.3,848.0
23,137906244497015,462.8,121.2,314.7,26.8,12.4,416.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.0,360.9,108.3,129.1,446.5
24,137906249031700,1157.5,497.0,607.6,52.9,27.0,555.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1155.8,1056.4,584.0,597.3,1141.7
25,137906254244020,1061.6,504.5,473.9,83.3,46.9,517.7,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1058.6,957.7,578.7,598.6,1043.8
26,137906259379384,893.2,455.7,353.1,84.4,58.9,500.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,890.8,803.4,561.8,568.5,877.9
27,137906264351076,484.0,167.9,289.3,26.7,13.1,446.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,482.4,391.4,158.0,169.4,469.2
28,137906268868284,1222.3,243.7,851.5,127.1,79.8,923.5,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1219.9,923.5,127.8,146.9,1197.7
29,137906274124084,519.2,132.8,356.8,29.5,13.6,473.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,517.0,420.6,117.8,125.3,503.3
30,137906278737459,710.6,295.1,383.6,31.9,13.8,671.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,708.1,608.7,305.7,312.6,694.8
31,137906283564111,845.2,447.6,371.4,26.1,13.0,808.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,843.5,751.8,502.6,509.1,830.4
32,137906288473138,970.9,534.3,409.1,27.5,11.2,932.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,968.2,876.3,569.5,580.0,953.6
33,137906293573593,500.4,122.9,354.6,22.9,11.0,464.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,498.6,409.8,102.6,109.6,485.5
34,137906298151598,459.0,122.3,309.7,27.0,14.0,420.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.0,366.8,110.7,118.0,443.7
35,137906302616907,778.7,358.2,390.1,30.3,11.7,733.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,776.0,674.4,432.6,441.9,754.2
36,137906307430990,445.3,143.3,277.3,24.8,11.2,399.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.0,347.8,99.3,111.2,428.6
37,137906311895748,565.6,176.4,362.1,27.1,13.0,526.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,564.0,465.8,165.6,169.5,549.7
38,137906316563898,431.0,123.1,282.1,25.8,10.0,338.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,428.5,338.4,108.7,131.6,415.0
39,137906320984441,519.2,135.6,357.9,25.6,13.7,479.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.5,426.3,117.8,126.1,502.3
40,137906325652260,707.7,409.0,269.8,28.9,12.5,668.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,705.6,612.5,385.0,393.4,690.5
41,137906330474910,441.8,128.6,289.8,23.4,11.0,398.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,439.2,344.5,116.5,121.2,418.6
42,137906334977221,1194.8,513.9,595.7,85.2,57.8,494.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1192.2,1089.9,566.2,591.2,1176.7
43,137906340255016,463.4,133.9,303.6,25.9,13.2,423.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,460.9,360.4,113.9,117.9,446.5
44,137906344793644,582.7,210.1,345.9,26.7,12.7,543.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,579.9,491.8,249.6,261.7,565.7
45,137906349432565,1626.7,701.9,726.2,198.6,84.3,1289.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1624.1,1289.9,621.3,633.0,1611.2
46,137906355141730,511.6,140.2,347.6,23.7,11.6,473.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,509.4,420.5,122.8,131.2,494.2
47,137906359704978,744.6,417.7,298.1,28.9,12.3,699.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,742.3,641.8,395.0,404.8,721.0
48,137906364475772,948.3,500.2,399.0,49.2,22.7,510.8,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,946.3,848.6,535.5,540.4,923.5
49,137906369464826,906.4,483.4,396.4,26.5,11.0,859.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,903.7,801.6,566.5,576.7,887.5
50,137906374580394,794.2,463.2,303.9,27.1,14.6,755.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,792.2,689.8,454.7,461.9,778.9
51,137906379481885,524.0,125.5,371.5,27.0,12.9,482.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,522.1,428.8,110.8,134.2,504.5
52,137906384069235,1184.2,698.4,433.3,52.5,25.0,700.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1181.7,1093.3,726.6,735.9,1168.0
53,137906389280446,526.1,135.5,364.9,25.7,13.0,487.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,523.1,435.3,130.5,136.8,510.3
54,137906393797458,520.5,140.3,351.3,29.0,12.0,482.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.3,426.3,117.5,127.5,503.0
55,137906398365020,482.4,132.9,320.4,29.1,12.8,436.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,480.1,384.0,131.1,136.6,458.2
56,137906402823876,536.3,129.5,380.4,26.4,14.8,496.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,533.9,437.3,118.4,127.0,520.4
57,137906407389868,523.0,134.7,360.4,27.8,12.2,483.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.6,419.1,116.6,130.2,506.9
58,137906411969971,505.6,128.7,351.3,25.6,13.0,467.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,503.4,414.2,111.5,117.2,489.6
59,137906416559554,457.7,139.0,293.8,25.0,12.2,414.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,454.9,361.8,125.3,132.3,435.8
60,137906421068483,429.0,129.5,272.9,26.6,12.8,383.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,419.6,329.9,104.4,108.0,405.8
61,137906425553224,803.2,457.9,320.9,24.4,12.0,755.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,801.0,701.5,477.5,483.4,776.4
62,137906430493233,864.9,486.2,342.8,35.8,14.2,825.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,862.9,761.0,520.9,529.0,849.2
63,137906435497856,967.7,517.8,424.3,25.6,13.2,927.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,965.5,874.0,518.3,522.2,950.2
64,137906440543445,439.8,139.4,275.2,25.3,12.9,402.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,437.8,350.6,123.9,133.3,423.9
65,137906445081811,1114.6,536.9,513.8,63.8,37.7,544.5,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1112.2,1022.1,583.5,595.6,1099.1
66,137906450237190,468.3,138.2,303.2,26.8,15.1,417.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,465.6,364.8,121.7,130.8,442.0
67,137906454788913,679.0,228.7,422.2,28.1,11.8,631.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,677.0,573.2,264.5,268.8,662.9
68,137906459527876,463.1,143.8,291.4,28.0,16.4,421.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.3,361.9,123.2,128.0,447.4
69,137906464073645,971.1,532.8,374.5,63.8,34.3,542.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,968.6,877.2,581.7,604.7,954.7
70,137906469137933,1761.3,735.5,787.6,238.3,95.4,1638.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1759.3,1312.5,593.4,600.1,1742.6
71,137906475033352,1199.2,629.4,505.9,63.9,35.5,655.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1196.6,1103.5,701.8,720.8,1183.5
72,137906480320219,1088.2,600.3,428.0,59.9,35.5,642.6,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1085.9,988.4,684.0,694.2,1063.1
73,137906485494275,879.1,552.4,291.7,35.0,11.5,830.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,876.5,777.0,541.7,554.2,852.7
74,137906490501789,452.3,117.4,302.0,32.9,20.8,405.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,449.8,352.9,108.0,121.1,436.4
75,137906494976963,518.1,126.3,364.9,26.9,14.5,478.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,516.0,425.0,128.1,133.0,502.2
76,137906499562423,873.3,504.3,340.3,28.6,11.2,835.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,870.7,779.6,477.5,482.2,857.0
77,137906504490342,447.5,129.4,292.4,25.7,12.3,410.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,445.9,356.2,112.4,119.7,432.1
78,137906509021927,1190.8,591.7,539.1,60.0,29.5,599.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1187.9,1076.7,630.1,634.9,1154.4
79,137906514280925,983.5,520.6,386.9,76.0,48.2,553.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,981.8,878.2,603.3,624.0,967.5
80,137906519346707,527.0,141.5,359.5,26.0,13.5,487.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,524.8,425.7,115.7,123.5,510.8
81,137906523993850,444.2,116.3,300.2,27.7,11.8,407.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,442.2,350.8,109.2,129.6,428.6
82,137906528567278,858.1,434.7,395.7,27.6,15.1,818.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,856.2,764.2,464.8,470.8,843.2
83,137906533517231,478.9,135.9,318.1,24.9,12.7,440.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,476.1,386.6,141.9,146.7,462.0
84,137906538103807,451.5,141.6,282.7,27.3,10.9,408.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,442.2,352.5,117.1,121.9,428.7
85,137906542654706,712.9,396.5,290.3,26.2,13.5,664.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,710.4,611.0,379.5,385.0,687.2
86,137906547431233,462.4,136.6,294.6,31.2,14.3,422.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.8,355.0,115.3,119.4,446.0
87,137906551961932,530.9,137.2,369.2,24.5,12.1,492.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,528.6,430.4,135.3,139.7,514.3
88,137906556522163,897.8,513.4,357.6,26.8,11.4,861.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,895.7,806.6,498.3,508.2,882.4
89,137906561511814,1556.6,607.9,844.7,104.0,61.2,1316.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1553.8,1316.8,510.4,515.3,1540.2
90,137906567136804,1222.7,755.6,408.7,58.4,25.9,778.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1220.3,1129.2,805.4,829.3,1206.9
91,137906572527260,940.7,551.4,319.1,70.2,41.4,559.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,937.6,839.8,602.3,614.5,915.6
92,137906577615558,482.5,153.7,303.4,25.5,12.1,432.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,482.9,354.9,104.5,113.7,465.4
93,137906582140332,453.5,125.7,295.7,32.1,14.5,413.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,451.3,345.7,106.1,112.4,437.1
94,137906586655979,439.0,126.0,285.7,27.3,13.6,398.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,436.4,345.8,100.1,115.9,422.5
95,137906591149527,1111.9,487.8,543.4,80.7,50.6,594.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1109.1,1016.5,647.0,665.8,1096.0
96,137906596344699,441.2,130.6,286.3,24.3,10.8,405.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,439.5,352.1,117.6,121.9,425.0
97,137906600814983,589.0,251.7,308.8,28.5,14.1,542.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,586.0,490.3,238.2,243.5,566.8
98,137906605451622,519.9,133.7,355.4,30.8,14.3,470.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,517.7,414.1,112.2,118.1,494.6
99,137906609994572,1082.8,190.3,784.0,108.6,52.7,836.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1080.2,836.0,108.5,112.4,1066.4
100,137906615122783,1111.3,506.4,536.7,68.2,39.1,606.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1108.8,1002.1,646.7,661.7,1093.0
101,137906620292138,1138.9,774.7,338.8,25.4,12.1,1100.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1136.4,1045.5,742.3,747.4,1122.1
102,137906625498758,934.3,526.0,378.5,29.8,13.1,896.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,932.0,836.2,537.4,543.9,918.9
103,137906630486755,966.3,535.0,396.1,35.1,11.5,29.7,rx collecting results@147/0-RX-10,rx collecting results@149/0-RX-38,964.4,868.0,555.7,567.4,943.7
104,137906635537489,845.3,484.6,332.9,27.8,12.2,796.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,843.3,739.2,486.2,490.2,827.0
105,137906640447870,1617.8,666.5,817.9,133.3,64.8,1283.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1614.9,1283.2,569.3,579.8,1600.5
106,137906646126034,1094.6,613.5,404.6,76.5,45.7,579.4,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1091.8,997.3,626.2,750.1,1078.3
107,137906651253683,1169.2,395.5,748.3,25.4,10.9,1134.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1167.6,1079.8,780.3,785.8,1154.1
108,137906656487474,444.9,120.9,297.7,26.3,13.6,406.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.2,353.3,118.6,122.3,429.1
109,137906660958774,555.1,163.0,361.6,30.5,12.1,510.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,553.0,452.9,148.5,155.8,531.5
110,137906665555013,881.0,427.3,430.4,23.3,10.9,834.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,879.0,783.2,482.8,489.0,864.2
111,137906670518224,862.4,545.5,287.9,29.1,13.2,823.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,859.7,755.1,515.1,523.7,846.6
112,137906675420142,896.1,512.3,334.6,49.2,23.1,527.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,893.6,807.2,552.0,600.5,879.6
113,137906680382239,960.2,565.9,343.5,50.8,21.5,579.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,957.9,864.0,602.4,625.7,942.7
114,137906685430415,1639.4,639.4,857.1,143.0,49.8,1364.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1637.2,1364.7,579.2,593.9,1622.6
115,137906691136028,1100.1,596.6,415.2,88.3,60.3,635.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1097.8,999.5,696.8,702.6,1077.1
116,137906696261747,461.8,134.3,302.7,24.8,11.0,416.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,459.4,361.7,111.8,123.9,437.2
117,137906700755332,550.3,126.4,387.5,36.3,23.6,500.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,548.5,447.7,141.5,145.6,533.9
118,137906705430088,1657.5,537.2,919.5,200.9,89.9,1404.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1655.4,1404.2,661.0,745.6,1642.2
119,137906711137986,557.8,124.7,407.9,25.2,12.7,520.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,556.1,465.7,156.7,163.4,541.8
120,137906715760768,439.5,120.0,291.9,27.5,10.9,403.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,437.5,346.4,107.1,112.1,423.6
121,137906720430954,996.9,565.9,400.6,30.4,12.2,959.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,994.3,905.2,587.7,601.0,981.2
122,137906725438291,531.7,133.9,372.7,25.1,11.8,478.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,529.1,425.7,119.1,128.1,500.0
123,137906730042440,462.5,129.8,305.2,27.4,12.5,414.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.1,360.6,128.7,132.3,446.3
124,137906734533432,906.9,498.5,382.7,25.7,12.9,867.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,903.7,804.4,500.6,512.2,890.2
125,137906739532563,512.7,133.2,352.0,27.5,12.5,475.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.6,416.0,110.7,117.3,496.6
126,137906744096876,426.8,118.4,283.4,25.0,12.2,388.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,423.9,335.9,97.8,102.4,410.2
127,137906748614648,845.3,432.1,383.2,30.0,13.8,806.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,843.1,751.4,426.0,433.1,830.0
128,137906753555518,514.5,130.5,353.6,30.4,10.9,472.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.2,414.0,108.6,116.2,492.4
129,137906758124528,899.5,499.4,337.2,62.9,36.1,507.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,898.1,797.0,545.2,552.6,873.0
130,137906763068718,1158.5,494.6,601.8,62.1,34.1,524.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1155.4,1052.1,559.4,572.7,1139.5
131,137906768377435,986.6,494.5,462.9,29.2,11.5,947.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,983.7,876.2,646.3,652.6,968.9
132,137906773450094,896.5,501.9,332.2,62.4,35.6,521.9,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,893.9,803.5,559.7,574.1,880.6
133,137906778416320,513.8,137.0,350.7,26.1,13.3,476.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,512.2,422.0,123.9,128.1,498.9
134,137906782989822,534.8,131.6,376.1,27.2,10.7,498.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,532.3,441.6,123.2,128.5,517.9
135,137906787587464,471.0,148.8,297.3,24.9,11.3,423.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,468.5,365.5,128.7,135.3,443.8
136,137906792161176,506.9,121.0,361.2,24.6,10.8,461.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,504.8,408.0,105.6,114.5,490.1
137,137906796744811,645.0,266.4,347.7,31.0,13.9,605.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,642.3,538.0,299.1,309.7,629.0
138,137906801436399,517.6,128.3,358.1,31.2,11.6,480.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,515.3,418.5,116.6,126.9,501.9
139,137906806006530,1193.5,602.1,503.3,88.1,58.5,563.8,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1191.0,1094.5,633.0,767.3,1177.1
140,137906811328301,907.9,484.9,343.0,80.1,50.1,520.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,905.9,816.9,572.2,579.2,893.0
141,137906816366573,529.5,143.6,358.9,27.1,14.0,481.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,526.9,428.2,128.0,132.7,505.3
142,137906820992342,513.1,125.7,359.1,28.3,11.6,466.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.2,408.5,100.2,109.3,495.6
143,137906825588667,475.9,128.4,320.7,26.9,13.4,436.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,473.7,369.2,135.5,140.1,459.9
144,137906830140254,515.8,123.8,367.5,24.5,11.3,479.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,514.2,424.5,107.9,113.2,500.8
145,137906834764940,533.0,156.7,348.3,28.0,12.4,496.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,531.1,439.8,136.4,141.6,517.7
146,137906839374708,1042.9,629.8,369.0,44.2,16.1,621.1,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1040.3,946.7,638.6,650.9,1025.8
147,137906844590874,801.1,468.8,301.5,30.7,11.0,756.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,798.2,697.7,449.6,458.2,777.8
148,137906849530194,523.0,136.0,363.4,23.5,11.4,478.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.7,422.1,124.0,128.4,499.1
149,137906854243447,997.7,510.9,413.7,73.2,41.8,514.0,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,996.1,893.9,567.4,589.1,982.3
150,137906859315639,1037.9,502.4,478.5,57.1,24.7,548.3,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1036.4,934.5,574.6,597.1,1020.6
151,137906864441913,533.6,120.0,387.2,26.4,13.1,495.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,531.8,442.1,135.7,140.6,518.6
152,137906869129682,1081.6,540.7,467.4,73.5,47.2,529.8,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,1079.8,992.5,578.2,582.0,1066.2
153,137906874312261,1158.7,611.4,470.9,76.4,47.4,700.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1155.9,1062.7,753.2,766.6,1141.4
154,137906879536645,828.5,427.2,311.3,90.0,64.9,40.5,kernel_add_rmsnorm_70@25/0-worker,Launch hardware matmul job@24/?-work_queue,826.4,732.9,500.9,504.3,805.7
