window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
10,137906181495663,455.443,236,10,28,0,249.283,176.497,254.313,0.236,0.515,4.817,0.248,17.156,0.0,69.738,1.231,1.365,0.885,0.0,7.275,36.651,13.631,25.18,258.996,24.551,1000.14,0.0,0.0,2.708,49.329
11,137906186056512,486.604,243,10,28,0,233.528,177.699,238.502,0.394,0.523,4.54,0.224,17.803,0.0,73.712,1.47,1.217,1.024,0.0,7.804,34.643,17.327,22.726,391.805,55.569,968.159,0.0,0.0,2.955,68.296
12,137906190657216,740.987,224,10,24,0,244.268,180.639,249.409,0.387,0.526,5.089,0.229,26.05,0.0,66.32,1.24,9.955,1.059,0.0,7.942,67.619,13.99,46.443,1172.485,25.952,1106.132,0.0,0.0,2.516,304.998
13,137906195416144,920.841,234,10,27,0,237.877,179.512,246.114,0.397,0.465,5.241,0.238,17.283,0.0,62.257,1.215,1.099,1.269,0.0,9.083,157.316,19.06,138.157,1318.889,31.465,1177.455,0.0,0.0,3.124,408.868
14,137906200435412,999.182,239,10,28,0,245.863,191.99,252.052,0.407,0.47,4.874,0.232,17.882,0.0,61.337,1.522,0.963,0.765,0.0,10.703,165.945,20.259,67.652,1405.291,31.141,1295.834,0.0,0.0,3.543,374.077
15,137906205506259,964.159,234,10,28,1,293.729,181.741,300.551,0.466,0.539,4.364,0.218,17.466,0.0,61.082,1.234,1.181,0.76,0.0,8.131,456.908,14.096,440.328,430.847,27.488,1075.269,0.0,0.0,2.422,70.812
16,137906210563775,447.34,237,10,28,0,225.406,185.523,231.112,0.39,0.599,4.729,0.261,19.243,0.0,73.938,1.348,1.527,1.1,0.0,7.264,43.431,16.997,22.433,174.223,24.695,1033.238,0.0,0.0,2.173,45.937
17,137906215062176,507.908,223,10,24,0,300.187,183.28,305.442,0.394,0.567,4.373,0.232,18.351,0.0,70.112,1.462,1.162,0.982,0.0,7.895,41.098,13.887,29.703,195.499,21.388,1029.503,0.0,0.0,2.557,50.611
18,137906219639546,802.041,243,10,28,0,294.929,170.342,300.068,0.382,0.643,5.257,0.249,18.124,0.0,71.534,1.242,1.34,1.035,0.0,8.165,70.39,17.131,55.087,1386.668,30.884,1016.093,0.0,0.0,3.083,297.092
19,137906224471602,917.713,238,10,28,0,228.565,172.6,234.463,0.469,0.497,4.266,0.264,18.613,0.0,64.401,1.285,1.299,1.08,0.0,10.449,74.695,290.473,55.147,1481.059,148.04,1083.454,0.0,0.0,2.567,198.771
20,137906229494291,912.619,239,10,28,0,299.343,186.043,304.981,0.391,0.564,4.635,0.258,17.36,0.0,61.567,1.502,1.114,0.677,0.0,9.381,169.674,16.213,152.923,1176.899,29.106,1205.634,0.0,0.0,2.89,385.296
21,137906234539445,905.033,237,10,28,0,298.706,180.841,303.604,0.39,0.661,5.315,0.234,17.133,0.0,64.53,1.298,1.041,0.954,0.0,8.212,180.478,14.953,64.543,1292.362,28.273,1149.941,0.0,0.0,2.783,358.559
22,137906239579828,872.517,223,10,24,0,306.11,174.852,311.954,0.331,0.529,5.108,0.216,17.915,0.0,69.703,1.254,1.056,0.789,0.0,14.685,171.013,21.327,150.658,1074.781,24.951,1138.427,0.0,0.0,2.866,286.172
23,137906244497015,462.811,232,10,28,0,246.875,194.289,252.679,0.187,0.493,5.263,0.262,17.546,0.0,70.782,1.353,1.183,0.756,0.0,8.5,40.268,14.29,28.997,297.4,23.762,1011.06,0.0,0.0,2.54,49.105
24,137906249031700,1157.702,237,10,28,0,466.553,195.905,472.386,0.492,0.562,5.104,0.268,17.949,0.0,71.048,1.225,1.612,1.019,0.0,7.847,80.194,16.472,61.353,1690.5,29.458,1180.427,0.0,0.0,2.424,411.027
25,137906254244020,1061.603,240,10,28,1,372.231,208.353,379.059,0.389,0.433,5.339,0.222,17.637,0.0,64.203,1.145,1.261,0.759,0.0,8.643,67.593,18.521,53.271,1771.23,47.293,1093.859,0.0,0.0,3.721,413.669
26,137906259379384,893.176,240,10,28,0,236.237,181.18,241.576,0.194,0.464,4.325,0.234,17.25,0.0,60.718,1.448,1.075,0.817,0.0,13.04,72.756,17.124,55.947,1275.665,36.018,1158.888,0.0,0.0,3.147,377.873
27,137906264351076,484.218,234,10,27,0,225.105,179.427,233.434,0.263,0.531,4.121,0.224,18.041,0.0,61.728,1.268,1.238,0.734,0.0,55.127,34.432,65.542,23.097,311.024,24.193,999.037,0.0,0.0,2.207,51.083
28,137906268868284,1222.27,243,10,28,1,655.031,218.057,795.708,0.372,0.516,4.312,0.294,22.609,0.0,69.806,89.367,1.079,4.689,0.0,11.918,64.205,15.255,44.496,268.764,24.813,1021.127,0.0,0.0,3.027,51.991
29,137906274124084,519.189,235,10,28,0,297.54,177.378,302.736,0.463,0.466,4.131,0.28,16.971,0.0,69.384,2.048,1.459,0.955,0.0,8.051,32.779,21.974,21.453,256.333,24.937,991.93,0.0,0.0,2.856,58.99
30,137906278737459,710.643,233,10,28,0,297.836,173.119,303.015,0.252,0.55,4.219,0.232,16.864,0.0,69.535,1.674,1.196,1.017,0.0,7.807,68.083,13.78,52.124,958.301,26.56,1060.431,0.0,0.0,3.176,223.8
31,137906283564111,845.518,237,10,28,0,243.607,179.869,249.163,0.416,0.474,5.017,0.255,17.521,0.0,63.466,1.483,1.358,0.855,0.0,7.796,75.468,14.264,60.75,1683.237,81.51,1117.762,0.0,0.0,2.065,321.169
32,137906288473138,970.879,234,10,27,0,301.828,184.94,306.838,0.375,0.447,4.645,0.244,16.782,0.0,62.199,1.465,1.041,0.99,0.0,10.228,166.746,24.29,151.641,1668.856,37.122,1072.842,0.0,0.0,3.307,327.976
33,137906293573593,500.386,227,10,26,0,302.044,180.588,307.207,0.191,0.481,4.588,0.233,19.771,0.0,59.558,1.355,1.177,0.552,0.0,7.223,41.364,13.175,29.869,169.731,23.083,1017.79,0.0,0.0,2.589,51.551
34,137906298151598,458.96,234,10,28,0,237.167,179.716,256.089,0.406,0.452,5.363,0.233,16.905,0.0,63.291,1.147,1.004,0.824,0.0,7.245,43.074,13.885,31.059,230.686,24.78,1025.004,0.0,0.0,2.697,50.487
35,137906302616907,778.652,235,10,27,1,236.718,186.858,241.804,0.375,0.459,4.958,0.235,17.646,0.0,70.83,1.92,1.184,0.728,0.0,7.932,179.548,25.535,161.526,1014.586,25.595,1128.872,0.0,0.0,3.338,158.182
36,137906307430990,445.336,223,10,24,0,243.268,192.863,248.492,0.377,0.412,4.346,0.231,17.391,0.0,68.193,1.093,1.176,0.729,0.0,7.387,43.656,13.508,31.661,208.933,42.779,1021.204,0.0,0.0,2.958,47.494
37,137906311895748,565.633,241,10,28,0,294.372,177.486,300.173,0.41,0.501,4.551,6.891,17.885,0.0,70.356,1.032,1.211,0.796,0.0,9.192,80.876,16.307,63.394,440.296,26.472,1074.441,0.0,0.0,2.63,74.712
38,137906316563898,431.003,226,10,25,0,224.382,183.377,229.777,0.386,0.465,4.602,0.254,17.291,0.0,60.114,1.298,1.038,0.807,0.0,7.053,35.061,20.978,23.585,226.054,22.195,1028.195,0.0,0.0,3.046,51.215
39,137906320984441,519.203,238,10,27,0,303.174,173.784,308.417,0.383,0.494,5.349,0.257,16.777,0.0,64.985,1.044,1.125,0.657,0.0,8.191,49.038,15.286,37.15,204.107,26.07,996.208,0.0,0.0,2.845,51.823
40,137906325652260,707.69,232,10,28,0,221.522,183.052,227.423,0.363,0.521,4.237,0.268,17.419,0.0,62.466,1.245,1.013,1.104,0.0,8.324,79.725,93.092,64.062,960.322,34.317,1079.175,0.0,0.0,2.788,256.911
41,137906330474910,441.8,240,10,28,1,222.714,174.178,227.99,0.398,0.449,5.123,0.262,17.283,0.0,67.908,1.265,1.255,0.979,0.0,8.161,34.36,24.993,22.75,186.979,24.675,1038.216,0.0,0.0,2.989,51.095
42,137906334977221,1194.843,242,10,28,1,516.62,233.911,523.702,0.379,0.455,4.74,0.254,17.701,0.0,72.032,1.217,1.16,1.215,0.0,9.235,93.282,16.51,77.61,1644.226,38.169,1023.217,0.0,0.0,3.179,402.023
43,137906340255016,463.42,230,10,27,0,240.899,174.303,246.502,0.428,0.498,5.34,0.253,17.21,0.0,74.188,1.201,1.195,0.892,0.0,6.925,33.631,12.74,22.206,266.732,24.219,984.243,0.0,0.0,3.112,78.886
44,137906344793644,582.666,236,10,27,0,237.112,177.621,242.226,0.371,0.5,4.325,0.224,17.335,0.0,61.802,1.103,1.105,0.979,0.0,15.737,76.97,22.573,61.081,839.866,25.75,1029.146,0.0,0.0,3.299,111.785
45,137906349432565,1626.695,239,10,28,0,628.366,229.108,668.677,0.426,0.463,61.73,0.256,72.879,0.0,126.126,16.211,12.076,2.559,0.0,8.562,172.963,18.39,56.299,1343.764,45.529,1178.338,0.0,0.0,3.206,447.763
46,137906355141730,511.554,243,10,28,0,292.927,179.716,297.676,0.42,0.492,4.455,0.249,17.384,0.0,61.594,1.208,1.134,1.26,0.0,10.32,36.576,26.963,24.389,298.44,24.834,998.941,0.0,0.0,2.751,59.243
47,137906359704978,744.647,238,10,28,1,241.328,185.003,246.794,0.477,0.483,4.702,0.266,17.921,0.0,70.22,1.096,1.286,0.948,0.0,15.445,327.781,25.149,315.739,285.225,82.985,1073.862,0.0,0.0,3.006,77.234
48,137906364475772,948.325,232,10,28,0,307.392,178.731,313.087,0.406,0.494,4.298,0.232,17.427,0.0,70.002,1.262,1.203,0.909,0.0,16.759,94.349,23.147,64.531,1488.081,33.632,1148.701,0.0,0.0,2.827,382.862
49,137906369464826,906.384,224,10,24,1,229.556,184.602,235.151,0.391,0.519,4.551,0.265,17.855,0.0,71.905,1.116,1.48,1.083,0.0,10.058,83.703,15.957,54.634,1699.134,36.204,1208.274,0.0,0.0,3.427,382.588
50,137906374580394,794.203,229,10,26,0,226.449,172.169,235.051,0.453,0.49,4.712,0.328,17.17,0.0,74.978,1.306,1.165,0.975,0.0,8.048,75.043,14.205,58.077,1510.923,28.391,1087.962,0.0,0.0,2.689,389.537
51,137906379481885,524.087,237,10,28,0,312.598,184.911,317.906,0.391,0.468,5.012,0.24,16.945,0.0,65.937,1.468,1.152,1.09,0.0,7.619,33.432,23.172,22.041,276.431,24.914,1006.366,0.0,0.0,5.987,48.346
52,137906384069235,1184.217,239,10,28,0,361.01,208.483,366.653,0.41,0.583,4.357,0.274,16.194,0.0,62.834,1.383,0.996,1.016,0.0,8.192,392.004,18.042,68.087,1220.051,31.142,1191.701,0.0,0.0,3.253,391.211
53,137906389280446,526.112,233,10,28,0,283.374,182.563,304.769,0.374,0.549,4.617,0.272,16.921,0.0,61.784,1.285,1.02,0.951,0.0,6.737,32.501,23.904,21.046,307.103,24.683,1043.515,0.0,0.0,3.826,62.209
54,137906393797458,520.549,221,10,24,0,302.674,171.528,308.8,0.429,0.518,4.647,0.242,16.445,0.0,62.38,1.282,1.075,0.895,0.0,7.424,35.746,25.955,21.484,219.545,21.503,949.979,0.0,0.0,3.026,61.069
55,137906398365020,482.386,237,10,28,0,247.049,184.385,252.939,0.462,0.546,4.272,0.275,17.513,0.0,69.273,1.248,1.33,0.982,0.0,7.713,40.68,14.479,21.749,323.138,24.708,974.356,0.0,0.0,2.729,57.711
56,137906402823876,536.296,241,10,28,0,313.121,184.64,318.822,0.268,0.561,4.484,0.236,17.437,0.0,70.785,1.153,1.283,0.865,0.0,7.844,33.57,14.922,22.187,308.637,24.457,1010.463,0.0,0.0,2.986,65.244
57,137906407389868,522.981,243,10,28,0,297.042,180.449,302.565,0.459,0.594,5.511,0.225,17.705,0.0,62.996,1.192,1.281,9.177,0.0,9.755,33.678,21.871,21.192,329.594,24.849,967.666,0.0,0.0,2.929,60.1
58,137906411969971,505.572,241,10,28,0,297.744,182.634,302.672,0.413,0.561,4.76,0.254,17.465,0.0,62.226,1.225,1.013,0.706,0.0,8.326,44.915,18.819,31.166,242.729,24.97,1011.644,0.0,0.0,2.809,47.722
59,137906416559554,457.744,236,10,28,1,231.466,180.81,236.464,0.442,0.539,5.023,0.234,17.073,0.0,67.696,1.059,0.998,0.894,0.0,16.194,37.552,22.093,22.461,300.345,25.301,1051.393,0.0,0.0,3.468,61.478
60,137906421068483,428.992,232,10,27,1,220.516,183.567,225.491,0.413,0.541,5.165,0.28,16.786,0.0,70.251,1.322,1.005,1.224,0.0,7.382,33.891,23.14,21.842,186.368,34.796,1026.235,0.0,0.0,3.408,50.523
61,137906425553224,803.193,240,10,28,1,218.53,187.625,224.024,0.392,0.462,4.627,0.262,16.896,0.0,72.655,1.237,1.008,1.119,0.0,12.258,67.626,33.704,48.941,1636.305,31.143,1139.19,0.0,0.0,2.767,359.832
62,137906430493233,864.886,243,10,28,0,234.238,181.019,240.186,0.401,0.603,4.794,0.232,17.224,0.0,71.737,1.052,0.941,0.856,0.0,10.375,73.316,21.166,60.829,1742.629,35.208,1035.444,0.0,0.0,2.872,399.917
63,137906435497856,967.707,239,10,28,0,350.726,171.142,355.726,0.409,0.516,4.52,0.255,16.5,0.0,65.128,1.231,1.16,0.978,0.0,9.345,77.978,27.404,63.578,1696.537,73.555,1048.212,0.0,0.0,3.008,388.85
64,137906440543445,439.829,238,10,28,0,221.307,179.958,226.647,0.511,0.538,4.558,0.262,17.388,0.0,60.396,1.296,1.289,0.786,0.0,8.205,48.486,17.889,24.887,273.213,25.277,1003.152,0.0,0.0,2.871,52.841
65,137906445081811,1114.566,234,10,28,0,431.718,206.702,438.574,0.455,0.468,5.294,0.225,17.287,0.0,63.076,1.231,1.104,1.113,0.0,95.041,83.449,100.934,59.399,1318.569,30.144,1179.081,0.0,0.0,3.058,387.768
66,137906450237190,468.268,240,10,28,1,237.946,188.543,243.053,0.361,0.548,4.667,0.29,17.196,0.0,74.802,1.1,1.047,1.185,0.0,17.844,33.312,35.853,21.658,227.727,25.704,1076.988,0.0,0.0,3.246,52.54
67,137906454788913,678.997,241,10,28,0,302.996,181.042,308.733,0.305,0.558,4.846,0.26,18.077,0.0,72.372,1.126,1.123,0.904,0.0,10.126,83.367,26.999,67.021,892.89,27.963,1062.42,0.0,0.0,2.603,113.19
68,137906459527876,463.15,241,10,28,0,233.609,192.064,238.611,0.409,0.469,5.304,0.272,17.235,0.0,72.608,1.611,1.117,0.828,0.0,8.026,32.256,18.478,21.22,326.104,46.533,988.33,0.0,0.0,2.803,72.4
69,137906464073645,971.055,240,10,28,0,290.333,181.598,295.466,0.366,0.468,4.465,0.262,17.225,0.0,64.842,1.259,1.191,1.032,0.0,22.498,98.198,26.453,73.051,1644.327,29.345,1087.704,0.0,0.0,2.979,407.902
70,137906469137933,1761.34,234,10,28,0,656.87,217.112,719.002,0.398,0.478,61.89,0.251,81.417,0.0,257.479,14.225,12.617,5.949,0.0,7.919,182.311,13.638,66.489,1249.13,32.078,1200.203,0.0,0.0,2.77,524.783
71,137906475033352,1199.231,236,10,28,0,396.318,198.042,401.639,0.397,0.437,4.929,0.278,17.344,0.0,63.697,1.327,1.042,1.0,0.0,125.312,82.847,131.593,63.025,1912.007,149.949,1127.974,0.0,0.0,3.299,399.25
72,137906480320219,1088.24,240,10,28,1,299.183,185.139,304.405,0.418,0.462,4.955,0.22,17.171,0.0,71.022,1.179,1.08,1.252,0.0,8.67,81.657,117.784,59.102,1653.474,25.936,1195.872,0.0,0.0,3.238,409.573
73,137906485494275,879.142,228,10,26,1,229.365,177.821,235.37,0.417,0.521,4.428,0.22,17.205,0.0,69.945,1.21,1.132,1.177,0.0,7.449,81.022,23.298,66.855,1685.216,94.208,1051.932,0.0,0.0,3.38,384.888
74,137906490501789,452.252,233,10,27,0,239.229,178.196,244.911,0.41,0.48,5.33,0.227,16.971,0.0,71.001,1.123,1.218,0.969,0.0,11.381,33.303,18.27,21.861,216.24,23.705,1001.419,0.0,0.0,2.974,47.582
75,137906494976963,518.115,243,10,28,0,291.629,172.985,296.931,0.433,0.464,4.689,0.294,17.642,0.0,63.755,1.2,1.18,1.051,0.0,9.185,39.071,19.342,27.283,363.783,24.677,953.217,0.0,0.0,2.846,49.077
76,137906499562423,873.255,235,10,28,0,296.984,177.581,302.171,0.395,0.48,5.186,0.245,16.534,0.0,62.285,1.11,1.196,1.153,0.0,8.502,209.954,14.305,66.396,1128.415,24.971,1154.639,0.0,0.0,3.266,307.47
77,137906504490342,447.854,241,10,28,0,238.286,188.403,243.785,0.397,0.538,5.237,0.288,17.092,0.0,62.356,1.136,1.177,0.702,0.0,8.379,33.037,15.621,21.743,267.775,24.852,1016.465,0.0,0.0,2.09,58.845
78,137906509021927,1190.769,243,10,28,1,440.571,192.413,446.562,0.403,0.43,5.033,0.24,17.826,0.0,82.457,1.097,1.111,0.743,0.0,8.631,191.876,16.498,172.321,1439.908,27.375,1147.359,0.0,0.0,3.372,392.161
79,137906514280925,983.635,243,10,28,0,268.913,194.917,274.926,0.408,0.478,5.038,0.255,17.708,0.0,75.228,1.401,1.515,0.831,0.0,10.419,89.276,20.781,71.478,1753.147,29.764,1153.247,0.0,0.0,2.649,405.316
80,137906519346707,527.033,235,10,28,0,304.956,179.671,309.946,0.402,0.477,4.824,0.29,17.19,0.0,72.227,1.443,1.106,0.636,0.0,11.017,33.926,13.038,21.722,282.82,33.776,999.395,0.0,0.0,2.689,79.958
81,137906523993850,444.213,239,10,28,0,236.64,186.352,241.617,0.389,0.521,4.845,0.23,17.391,0.0,60.341,1.596,1.079,0.723,0.0,7.325,33.451,13.951,21.661,298.297,27.945,982.92,0.0,0.0,2.639,49.647
82,137906528567278,858.055,238,10,27,0,294.433,184.297,299.387,0.393,0.543,5.317,0.256,17.558,0.0,64.716,1.313,1.397,0.91,0.0,7.853,74.394,14.914,58.823,1284.362,28.233,1123.72,0.0,0.0,2.7,338.296
83,137906533517231,478.917,233,10,28,0,239.274,171.447,244.676,0.4,0.542,4.544,0.25,17.609,0.0,63.358,1.295,1.422,0.771,0.0,7.508,34.859,22.889,22.819,411.613,61.496,1002.483,0.0,0.0,3.495,49.921
84,137906538103807,451.533,231,10,27,1,229.216,176.281,235.38,0.402,0.505,5.277,0.258,17.246,0.0,69.424,1.27,1.181,0.783,0.0,7.613,33.493,25.011,21.793,238.847,23.84,1001.106,0.0,0.0,10.08,63.429
85,137906542654706,712.941,242,10,28,0,226.259,178.847,231.593,0.395,0.504,5.077,0.274,17.544,0.0,72.384,1.155,1.235,0.885,0.0,9.051,71.388,30.05,56.906,1308.453,36.718,1101.368,0.0,0.0,3.222,290.439
86,137906547431233,462.402,238,10,27,0,234.229,174.988,239.697,0.22,0.508,5.686,0.272,16.649,0.0,74.693,1.214,1.337,1.078,0.0,9.173,31.977,19.069,20.685,290.211,24.169,997.794,0.0,0.0,3.299,80.868
87,137906551961932,530.9,234,10,28,0,289.238,175.912,295.132,0.409,0.561,5.233,0.283,18.088,0.0,62.775,1.333,1.41,8.944,0.0,6.853,49.348,12.786,33.031,354.588,24.7,993.602,0.0,0.0,2.915,50.391
88,137906556522163,897.759,223,10,24,0,303.118,179.671,308.325,0.397,0.748,4.726,0.232,17.669,0.0,59.198,1.485,1.062,0.687,0.0,8.626,216.003,14.733,56.444,1078.582,24.078,1120.79,0.0,0.0,2.844,377.211
89,137906561511814,1556.572,226,10,25,0,733.562,214.111,806.376,0.39,0.459,4.86,0.261,62.839,0.0,62.839,20.852,10.914,4.697,0.0,7.06,162.635,13.407,54.61,1276.766,30.183,1127.383,0.0,0.0,3.434,386.404
90,137906567136804,1222.719,223,10,24,0,318.601,189.393,323.772,0.373,0.567,4.904,0.238,16.778,0.0,62.515,1.263,1.08,0.764,0.0,7.548,372.064,13.454,356.852,1545.446,24.523,1173.148,0.0,0.0,3.096,379.501
91,137906572527260,940.658,233,10,28,1,232.005,185.595,237.506,0.388,0.462,4.342,0.223,17.947,0.0,71.666,1.256,1.226,0.747,0.0,9.143,210.245,15.256,190.967,1231.167,27.393,1196.281,0.0,0.0,3.683,332.552
92,137906577615558,482.864,218,10,24,0,244.318,176.015,250.373,0.383,0.519,5.48,0.236,26.782,0.0,76.152,13.74,1.445,0.787,0.0,7.377,34.621,25.71,22.505,235.068,20.472,908.028,0.0,0.0,2.931,53.947
93,137906582140332,453.518,236,10,28,0,234.475,181.758,239.68,0.485,0.493,5.608,0.233,18.6,0.0,74.302,0.92,1.338,0.899,0.0,7.907,32.951,14.059,21.544,226.078,24.505,1023.039,0.0,0.0,2.798,69.94
94,137906586655979,439.044,239,10,28,0,239.123,179.024,245.71,0.423,0.504,4.667,0.278,17.07,0.0,62.705,0.906,1.159,1.207,0.0,16.16,32.803,22.515,21.458,262.748,41.237,976.27,0.0,0.0,3.5,45.433
95,137906591149527,1111.904,243,10,28,0,364.133,206.563,369.577,0.452,0.57,5.741,0.251,17.666,0.0,63.256,0.701,1.286,0.844,0.0,10.697,77.8,21.939,60.969,1053.711,29.299,1190.457,0.0,0.0,3.44,394.148
96,137906596344699,441.174,238,10,28,0,229.218,182.812,234.457,0.265,0.46,5.022,0.216,17.927,0.0,59.424,0.812,1.236,0.767,0.0,8.422,32.361,18.781,20.462,244.793,32.717,1003.265,0.0,0.0,2.52,56.908
97,137906600814983,588.957,235,10,28,1,241.744,177.684,252.127,0.216,0.455,4.462,0.234,17.436,0.0,69.186,0.701,1.097,1.062,0.0,7.976,170.945,14.149,150.923,168.18,29.027,1150.375,0.0,0.0,3.47,78.924
98,137906605451622,519.873,237,10,28,0,296.514,178.185,301.859,0.438,0.506,5.63,0.222,18.083,0.0,72.445,0.755,1.106,0.789,0.0,8.174,33.554,25.219,21.829,310.868,24.697,988.448,0.0,0.0,3.146,55.748
99,137906609994572,1082.843,233,10,28,0,661.629,205.745,727.474,0.416,0.443,4.539,0.27,77.206,0.0,69.637,9.861,1.208,3.377,0.0,6.833,37.023,12.726,24.135,230.023,26.27,1020.322,0.0,0.0,3.428,56.609
100,137906615122783,1111.717,238,10,28,0,349.635,238.473,355.306,0.344,0.484,5.404,0.276,26.221,0.0,69.19,1.012,9.727,1.106,0.0,10.99,70.797,17.701,56.741,2059.562,29.516,1210.841,0.0,0.0,3.228,412.125
101,137906620292138,1138.908,239,10,28,0,297.958,176.486,303.155,0.386,0.595,4.921,0.233,17.879,0.0,62.974,0.834,1.323,0.881,0.0,9.338,429.861,17.437,54.88,1286.037,26.176,1533.922,0.0,0.0,3.111,348.932
102,137906625498758,934.343,243,10,28,0,291.705,175.895,298.755,0.424,0.542,5.009,0.265,18.051,0.0,64.678,0.758,1.27,1.121,0.0,107.054,76.451,117.187,62.87,1556.297,31.003,1174.244,0.0,0.0,3.055,342.038
103,137906630486755,966.268,242,10,28,1,306.805,185.164,312.312,0.396,0.456,5.421,0.223,17.4,0.0,68.885,0.669,1.176,1.042,0.0,8.53,85.443,19.28,56.817,1517.556,174.909,1146.76,0.0,0.0,2.804,307.291
104,137906635537489,845.282,238,10,28,0,247.756,175.49,252.976,0.437,0.548,4.589,0.327,17.751,0.0,73.504,0.796,1.382,1.076,0.0,9.759,91.967,17.445,63.648,1603.24,29.359,1043.146,0.0,0.0,2.623,372.832
105,137906640447870,1617.772,235,10,28,0,637.888,203.879,713.878,2.47,0.576,55.324,4.466,74.837,0.0,164.194,6.276,9.909,1.91,0.0,8.121,75.105,14.221,58.393,1761.383,33.649,1106.668,0.0,0.0,3.518,511.32
106,137906646126034,1094.603,243,10,28,0,364.831,202.843,371.142,0.463,0.474,5.762,0.269,17.671,0.0,64.111,0.812,1.301,0.883,0.0,10.57,87.213,117.389,70.656,1907.768,35.563,1078.385,0.0,0.0,3.448,395.715
107,137906651253683,1169.493,239,10,28,0,294.476,178.3,299.572,0.39,0.479,4.491,0.283,17.982,0.0,59.233,0.842,1.272,1.235,0.0,8.765,70.23,15.444,55.024,2077.722,27.399,1093.194,0.0,0.0,2.074,307.737
108,137906656487474,445.124,239,10,28,0,229.3,177.432,234.724,0.425,0.476,4.284,0.255,17.736,0.0,62.055,0.939,1.164,1.072,0.0,7.305,45.262,13.915,33.611,267.716,24.882,995.539,0.0,0.0,2.232,45.976
109,137906660958774,555.139,239,10,28,0,297.173,178.957,304.452,0.39,0.479,5.012,0.265,17.777,0.0,69.213,0.993,1.043,0.861,0.0,8.068,74.431,21.409,62.092,237.056,24.774,1030.827,0.0,0.0,2.803,61.606
