f1_ts,f1f3_us,n_slices,work_us,wait_us,idle_us,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:compute_forward_args,us:construct_minibatches,us:finalize_ranges,us:add_tokens,us:assemble attention plan,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:Free scratchpads,us:other
256170554043824,234.97,28,12.28,214.73,7.97,218.96,184.62,225.72,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,10.08,0.0,24.19,3.56,689.43,0.0,1.29
256170559064227,247.33,28,6.41,231.35,9.57,230.46,182.88,236.6,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,3.0,0.0,8.83,3.4,686.89,0.0,1.16
256170564083996,1747.8,28,7.62,1731.24,8.94,1546.89,298.42,1736.89,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,3.04,0.0,17.68,3.55,814.58,0.0,1.84
256170571100159,316.98,28,7.65,302.63,6.71,302.83,188.5,308.72,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,2.83,0.0,24.95,3.49,688.32,0.0,1.55
256170576107230,317.35,28,6.97,301.26,9.13,299.7,186.35,307.11,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.56,0.0,21.23,3.55,686.13,0.0,1.11
256170581115930,259.48,28,10.54,240.9,8.04,240.5,188.58,247.51,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,3.02,0.0,21.08,3.6,678.77,0.0,3.93
256170586089483,271.09,28,6.75,255.44,8.9,253.71,183.2,261.14,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.14,0.0,10.84,3.58,675.14,0.0,1.05
256170591037903,249.52,28,6.62,233.8,9.11,232.29,192.28,239.17,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,2.68,0.0,17.54,3.46,673.1,0.0,1.25
256170596072704,258.57,28,6.33,244.42,7.83,243.57,179.63,249.82,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,3.01,0.0,15.24,3.42,688.15,0.0,0.93
256170601078405,319.02,28,4.98,307.03,7.01,304.15,188.0,310.92,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.56,0.0,8.88,3.45,707.72,0.0,1.09
256170606092352,250.36,28,7.75,235.15,7.46,234.03,190.43,241.77,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,3.06,0.0,14.36,3.56,698.02,0.0,1.12
256170611005484,238.32,28,7.14,222.89,8.29,222.06,188.05,228.83,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,3.24,0.0,15.62,3.52,690.0,0.0,1.2
256170615845880,242.8,28,7.81,227.16,7.84,226.28,185.82,233.38,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,2.94,0.0,10.71,3.51,687.88,0.0,1.59
256170621066431,252.05,28,6.37,237.36,8.32,236.21,175.5,242.38,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,2.84,0.0,10.33,3.55,662.78,0.0,1.35
256170626714971,437.71,28,7.59,363.8,66.32,362.41,251.84,370.11,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,2.85,0.0,16.03,3.5,646.26,0.0,1.28
256170632066086,235.89,28,6.41,220.47,9.01,219.76,187.87,225.9,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.75,0.0,9.64,3.42,685.28,0.0,0.98
256170637079119,331.55,28,9.39,313.22,8.94,311.85,195.55,318.17,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,2.91,0.0,20.4,3.64,678.24,0.0,4.44
256170642102888,318.89,28,7.09,301.09,10.71,298.57,183.5,306.21,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.32,0.0,21.17,3.48,668.53,0.0,1.83
256170647051660,251.9,28,6.38,238.15,7.37,236.33,194.26,242.82,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,2.94,0.0,15.5,3.53,675.65,0.0,1.39
256170651973362,262.47,28,5.48,248.43,8.56,245.78,190.55,252.64,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,2.66,0.0,8.98,3.46,703.04,0.0,1.19
256170657068383,239.71,28,6.09,224.73,8.88,223.86,184.45,229.65,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,2.93,0.0,11.12,3.57,697.0,0.0,1.02
256170661962792,317.43,28,6.41,301.86,9.16,299.68,186.17,306.86,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.67,0.0,10.27,3.73,696.34,0.0,1.28
256170667083079,259.77,28,6.28,245.3,8.19,243.01,187.58,250.37,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,3.15,0.0,11.49,3.49,693.11,0.0,1.21
256170672107736,311.74,28,6.7,296.49,8.55,295.13,188.07,301.93,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.85,0.0,9.24,3.4,684.62,0.0,1.26
256170677106558,241.84,28,7.15,227.04,7.65,226.16,182.65,232.95,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,2.96,0.0,16.47,3.51,676.79,0.0,1.24
256170682066452,266.48,28,6.87,250.84,8.76,249.34,185.68,256.5,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.54,0.0,12.45,3.54,672.95,0.0,1.22
256170687084519,231.88,28,6.31,216.05,9.51,214.84,193.36,221.29,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.86,0.0,22.86,3.52,696.48,0.0,1.07
256170692606296,537.03,28,7.75,462.01,67.27,460.63,265.73,467.53,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,3.14,0.0,13.56,3.46,744.6,0.0,2.19
256170698045247,339.01,28,10.09,321.17,7.75,320.34,182.31,327.77,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,3.04,0.0,15.35,3.56,653.39,0.0,3.49
256170703075171,275.85,28,5.35,261.51,8.99,258.79,182.4,265.67,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.7,0.0,9.69,3.61,690.27,0.0,1.2
256170708860875,328.83,28,24.89,237.17,66.77,254.28,179.51,260.78,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,21.51,0.0,11.94,3.75,688.28,0.0,1.28
256170714065137,267.0,28,7.51,250.79,8.7,250.91,195.42,257.27,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,2.97,0.0,15.83,3.51,681.75,0.0,1.03
256170719076026,250.01,28,7.19,232.97,9.85,232.27,183.15,238.45,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,3.25,0.0,9.53,3.56,693.29,0.0,1.7
256170724080806,1010.54,28,8.9,992.41,9.23,993.37,360.55,1000.25,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.93,0.0,9.45,4.91,770.42,0.0,1.06
256170730548660,1723.25,28,7.6,1655.33,60.32,1462.97,306.8,1661.23,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,2.93,0.0,15.73,3.59,729.9,0.0,1.71
256170738035351,236.05,28,7.28,221.61,7.16,221.21,192.09,227.78,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,2.87,0.0,18.54,3.54,666.26,0.0,1.11
256170743071164,252.78,28,6.91,237.24,8.64,236.9,186.94,243.09,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,3.11,0.0,10.63,3.45,681.77,0.0,1.06
256170748078202,226.46,28,6.75,211.44,8.26,210.73,184.58,216.97,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.75,0.0,11.8,3.47,710.95,0.0,1.22
256170753077219,240.81,28,6.73,224.57,9.51,223.6,187.13,229.8,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,2.94,0.0,15.22,3.53,678.07,0.0,1.5
256170758079893,248.99,28,7.05,233.59,8.36,232.93,188.86,239.5,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,2.92,0.0,16.82,3.5,694.99,0.0,1.14
256170763081561,256.96,28,6.76,240.66,9.54,240.1,186.73,246.15,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.65,0.0,9.13,3.47,672.31,0.0,1.27
256170768096080,316.72,28,6.36,303.27,7.09,300.74,190.41,308.39,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,2.9,0.0,9.68,3.48,690.74,0.0,1.23
256170773111583,325.72,28,6.93,310.35,8.43,308.32,182.42,315.93,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.71,0.0,14.32,3.52,689.53,0.0,1.36
256170778113622,991.54,28,6.67,976.2,8.68,974.78,343.82,981.3,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,2.96,0.0,9.93,3.86,791.04,0.0,1.56
256170783764576,329.94,28,9.17,312.86,7.92,312.17,190.13,318.6,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.33,0.0,18.8,3.55,669.25,0.0,3.42
256170788783928,370.68,28,5.89,356.31,8.48,354.03,222.75,361.06,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,2.78,0.0,10.47,3.55,721.43,0.0,1.13
256170794750518,406.21,28,7.44,333.09,65.69,332.74,200.97,339.13,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2.87,0.0,13.1,4.85,659.38,0.0,1.4
256170800073676,243.31,28,6.41,227.73,9.18,226.43,185.77,233.09,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,2.94,0.0,10.39,3.54,689.79,0.0,1.05
256170805092741,247.06,28,6.93,230.63,9.5,229.95,185.5,236.09,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,3.31,0.0,10.74,3.52,685.13,0.0,1.47
256170810076552,318.57,28,9.65,300.96,7.95,299.57,190.34,306.19,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,3.02,0.0,10.59,3.45,707.61,0.0,4.42
256170815115576,981.96,28,11.68,959.96,10.32,962.36,378.76,970.24,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,3.04,0.0,16.92,8.53,769.16,0.0,1.4
256170820811107,334.52,28,7.3,318.22,9.0,317.62,193.16,324.03,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,3.04,0.0,13.84,3.44,684.56,0.0,1.49
256170826063790,274.77,28,7.95,258.78,8.04,257.61,180.66,265.37,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,3.6,0.0,15.88,3.44,673.04,0.0,1.37
256170831083542,253.64,28,12.44,233.82,7.38,237.31,191.41,244.54,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,8.26,0.0,16.49,3.53,675.18,0.0,1.54
256170836083009,313.94,28,12.94,293.05,7.94,297.46,186.81,304.96,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.65,0.0,22.42,9.95,687.51,0.0,0.96
256170841141712,246.05,28,7.94,229.95,8.17,229.64,188.3,236.28,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,3.34,0.0,18.48,3.61,687.77,0.0,1.6
256170846108119,947.9,28,6.69,630.05,311.16,548.74,170.46,635.45,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,3.51,0.0,9.09,3.6,655.48,0.0,1.29
256170851686625,313.22,28,7.01,298.66,7.55,297.13,182.79,304.28,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,3.02,0.0,8.68,3.47,694.47,0.0,1.4
256170856662450,301.39,28,7.01,286.39,7.99,284.69,184.44,292.08,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,2.73,0.0,13.41,3.6,677.19,0.0,1.32
256170861633408,248.36,28,6.53,233.08,8.76,230.37,187.74,238.37,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.56,0.0,10.89,3.47,687.89,0.0,1.24
256170866516569,253.6,28,6.24,237.92,9.44,236.11,187.9,242.84,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.72,0.0,10.6,3.47,688.06,0.0,1.32
256170872035196,227.31,28,7.21,211.17,8.93,210.28,182.79,216.96,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,3.22,0.0,9.45,3.44,673.24,0.0,1.42
256170876886691,314.73,28,7.84,299.89,7.0,298.83,186.95,306.24,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,3.09,0.0,17.06,3.56,692.47,0.0,1.49
256170882084760,331.6,28,7.02,316.63,7.95,315.49,191.13,322.51,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,2.93,0.0,13.91,3.4,699.43,0.0,1.14
256170887044596,282.5,28,6.43,265.99,10.07,264.83,183.46,271.34,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.63,0.0,13.75,3.48,682.26,0.0,1.05
256170892100816,324.08,28,8.01,306.86,9.2,306.07,189.63,313.39,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,3.01,0.0,17.59,3.62,694.3,0.0,1.48
256170897129165,268.64,28,7.11,253.06,8.47,252.03,187.99,258.49,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.66,0.0,18.82,3.55,680.79,0.0,1.68
256170902119739,252.0,28,7.62,235.71,8.66,234.2,191.12,241.98,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.78,0.0,16.03,3.49,674.49,0.0,1.35
256170907087317,253.37,28,6.63,238.26,8.47,236.1,180.35,243.68,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2.96,0.0,8.34,3.5,684.98,0.0,1.21
256170912082021,322.18,28,10.41,303.54,8.23,306.41,188.5,312.63,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.65,0.0,22.2,8.2,684.16,0.0,1.32
256170917086561,244.13,28,6.82,228.23,9.08,224.21,188.27,233.84,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.62,0.0,12.77,3.58,701.85,0.0,1.21
256170922086904,256.26,28,6.79,239.01,10.46,236.9,196.24,244.22,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,3.24,0.0,28.55,3.58,684.89,0.0,1.58
256170926997454,236.63,28,6.98,221.83,7.82,221.52,188.42,227.4,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.88,0.0,20.62,3.5,688.48,0.0,1.41
256170932062281,325.48,28,7.89,308.33,9.25,307.87,186.19,314.61,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,3.45,0.0,27.86,3.5,681.96,0.0,1.56
256170937085204,317.35,28,5.88,303.11,8.35,292.72,188.03,307.82,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.35,0.0,11.11,3.49,711.83,0.0,1.17
256170942092708,313.87,28,7.37,297.68,8.82,297.46,209.16,303.78,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,2.98,0.0,27.66,3.47,702.05,0.0,1.27
256170947087575,248.92,28,6.32,234.29,8.31,232.96,184.7,239.32,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.5,0.0,10.82,3.45,679.44,0.0,1.29
256170952956199,1124.66,28,9.0,1061.26,54.4,1061.58,336.1,1068.22,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,3.11,0.0,11.21,3.85,714.63,0.0,2.04
256170959530050,1509.52,28,7.42,1432.79,69.31,1431.98,324.68,1438.66,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2.93,0.0,8.18,3.52,726.59,0.0,1.54
256170966067263,1711.65,28,6.8,1697.28,7.58,1485.4,290.32,1702.84,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,3.14,0.0,13.35,3.48,769.73,0.0,1.24
256170973003333,251.7,28,6.72,236.36,8.62,234.0,187.69,241.65,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,3.0,0.0,8.99,3.41,681.17,0.0,1.43
256170977909846,242.13,28,7.33,227.53,7.26,226.65,188.3,233.07,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,2.75,0.0,12.09,3.5,684.86,0.0,1.8
256170983058831,236.79,28,12.31,215.73,8.75,219.46,190.83,226.56,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,8.8,0.0,15.72,3.48,693.72,0.0,1.49
256170988074979,249.35,28,5.99,234.87,8.49,232.88,186.44,239.62,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,3.37,0.0,18.48,3.59,695.99,0.0,1.24
256170993110326,316.74,28,10.59,298.1,8.05,297.18,197.44,304.13,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,2.9,0.0,17.28,3.5,685.75,0.0,4.56
256170998109820,310.34,28,6.13,297.01,7.19,295.05,183.67,301.91,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.61,0.0,10.05,3.52,701.12,0.0,1.24
256171003105028,312.1,28,6.96,298.0,7.14,296.77,182.12,303.49,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,2.62,0.0,11.82,3.54,670.21,0.0,1.35
256171008047394,268.76,28,6.75,252.6,9.41,251.08,193.31,257.98,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.56,0.0,20.95,3.52,683.4,0.0,1.36
256171013074680,316.84,28,6.97,301.92,7.95,301.3,189.97,307.68,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,3.0,0.0,13.46,3.54,673.63,0.0,1.21
256171018092088,260.84,28,7.25,245.69,7.9,242.53,190.59,251.45,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.36,0.0,14.86,3.4,686.82,0.0,1.49
256171023091935,252.19,28,7.04,236.76,8.39,235.82,184.17,242.28,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.75,0.0,11.49,3.53,689.47,0.0,1.52
256171027996018,1766.53,28,7.7,1747.1,11.72,1594.26,360.41,1753.57,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,2.81,0.0,77.84,3.67,730.09,0.0,1.23
256171034646545,235.82,28,6.77,221.09,7.96,220.41,178.94,226.67,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,3.0,0.0,10.19,3.47,674.14,0.0,1.19
256171040548612,590.4,28,6.94,516.14,67.33,514.04,332.66,521.16,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.91,0.0,9.49,3.6,834.83,0.0,1.92
256171046066844,1033.64,28,6.35,1018.16,9.12,1014.18,284.8,1023.47,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,3.06,0.0,8.1,3.55,781.12,0.0,1.04
256171051793913,232.11,28,7.05,217.01,8.05,215.16,184.21,222.41,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.61,0.0,12.08,3.5,684.11,0.0,1.64
256171057044900,235.88,28,7.05,219.71,9.12,219.12,182.94,225.62,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,3.14,0.0,9.6,3.47,678.63,0.0,1.14
256171062070751,316.74,28,6.86,301.67,8.21,300.48,182.26,307.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.81,0.0,12.36,3.78,687.2,0.0,1.43
256171067092052,319.38,28,7.39,303.3,8.69,302.35,188.88,309.3,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,2.85,0.0,19.29,3.52,674.15,0.0,1.39
256171072119112,273.14,28,10.87,255.08,7.19,254.03,190.87,261.43,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,2.96,0.0,13.25,3.62,682.2,0.0,4.53
256171077004097,250.03,28,6.99,234.8,8.25,231.42,189.96,240.22,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,3.44,0.0,10.22,3.42,704.68,0.0,1.57
256171082061829,257.69,28,5.7,242.07,9.91,239.88,182.91,246.58,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.87,0.0,8.13,3.38,683.84,0.0,1.2
256171087068677,345.37,28,7.48,329.13,8.76,328.52,193.07,335.31,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,3.0,0.0,25.0,3.57,695.64,0.0,1.23
256171092097657,247.17,28,11.23,228.03,7.92,231.71,180.41,238.05,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,8.09,0.0,14.74,3.46,683.7,0.0,1.15
256171097090995,236.76,28,8.16,219.8,8.79,219.97,200.72,226.57,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,3.1,0.0,21.88,3.66,693.01,0.0,1.4
256171102075327,241.67,28,7.46,225.68,8.53,224.75,188.04,231.4,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,3.56,0.0,11.51,3.55,664.48,0.0,1.75
256171107070746,248.54,28,7.29,234.09,7.17,233.82,186.69,240.15,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.86,0.0,8.12,3.47,684.16,0.0,1.22
256171112005349,236.53,28,6.15,221.88,8.5,219.6,183.32,226.21,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,2.84,0.0,10.02,3.47,696.51,0.0,1.83
256171117706413,506.74,28,7.94,428.37,70.43,428.38,247.64,434.45,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,3.34,0.0,12.44,3.54,642.91,0.0,1.86
256171123067562,312.58,28,6.18,298.86,7.54,297.14,181.51,303.91,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.8,0.0,10.1,3.51,673.14,0.0,1.14
256171128090754,266.45,28,8.88,249.75,7.81,248.24,188.05,254.75,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.3,0.0,23.67,3.5,677.11,0.0,3.89
256171133037140,1731.16,28,6.97,1714.42,9.77,1546.58,274.82,1719.61,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,3.13,0.0,8.73,3.51,749.47,0.0,1.78
256171140040093,324.38,28,6.49,308.24,9.65,304.77,185.66,313.49,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.56,0.0,16.08,3.48,687.64,0.0,1.25
256171145029797,252.5,28,7.59,236.8,8.11,236.11,184.81,242.98,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,3.38,0.0,19.88,3.51,674.5,0.0,1.41
256171150076468,248.64,28,6.69,233.7,8.25,233.01,185.88,239.27,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.79,0.0,11.56,3.54,686.43,0.0,1.12
256171155090550,238.83,28,6.71,224.6,7.52,223.77,180.66,230.29,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.81,0.0,17.83,3.58,660.0,0.0,1.02
256171159959271,336.13,28,13.95,312.52,9.66,311.06,193.49,318.29,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.85,0.0,22.75,3.57,701.2,0.0,8.19
256171165097421,318.41,28,6.69,303.5,8.23,302.32,181.05,309.05,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,3.09,0.0,8.06,3.43,679.96,0.0,1.14
256171170093906,256.51,28,8.14,240.76,7.62,239.52,185.38,246.74,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,3.09,0.0,13.34,3.54,673.89,0.0,2.16
256171175080101,231.6,28,7.83,216.11,7.67,215.23,189.17,222.03,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,3.28,0.0,10.86,3.4,677.15,0.0,1.91
256171180087666,311.81,28,6.24,297.61,7.95,296.75,182.96,302.79,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.52,0.0,10.68,3.54,688.59,0.0,1.06
256171185086735,251.64,28,6.31,236.7,8.63,234.79,181.94,241.64,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.67,0.0,9.93,3.65,688.9,0.0,1.37
256171190085940,308.47,28,6.14,295.46,6.87,294.15,188.96,300.48,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,2.79,0.0,7.97,3.43,695.2,0.0,1.12
256171195108920,257.38,28,7.73,241.79,7.86,240.26,179.28,248.28,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,3.72,0.0,16.41,3.59,677.6,0.0,1.24
256171200003787,264.4,28,6.72,250.17,7.51,248.26,193.36,255.25,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,3.21,0.0,11.88,3.53,692.25,0.0,1.63
256171205062519,247.2,28,6.62,232.06,8.52,230.7,186.03,237.25,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,3.02,0.0,8.47,3.52,688.11,0.0,1.43
256171210086218,261.92,28,14.43,238.85,8.65,242.19,196.18,248.51,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,7.02,0.0,19.78,3.52,683.15,0.0,4.76
256171215081280,315.59,28,6.25,299.91,9.43,298.07,181.63,304.61,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.01,0.0,9.58,3.49,682.13,0.0,1.52
256171220082587,238.55,28,6.44,224.81,7.3,223.34,185.48,229.79,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,2.94,0.0,8.97,3.44,699.33,0.0,1.46
256171225099879,254.69,28,7.46,238.5,8.73,238.04,188.32,244.7,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.75,0.0,18.34,3.47,687.67,0.0,1.26
256171230091221,311.53,28,6.71,296.86,7.96,295.33,189.54,302.14,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,3.05,0.0,10.81,3.65,702.46,0.0,1.43
256171235054500,238.66,28,5.89,224.14,8.63,221.88,188.52,228.41,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.59,0.0,8.32,3.42,702.66,0.0,1.62
256171240096898,318.07,28,6.37,303.65,8.05,301.33,184.57,308.2,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.58,0.0,10.15,3.51,688.15,0.0,1.64
256171245107428,269.87,28,7.39,253.94,8.53,252.87,180.55,259.47,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,2.78,0.0,11.29,3.5,672.15,0.0,1.86
256171250125219,248.86,28,6.97,233.78,8.11,231.8,188.54,239.52,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,3.04,0.0,16.09,3.46,692.75,0.0,1.21
256171255101226,265.68,28,6.44,250.54,8.69,249.42,188.08,255.85,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,3.14,0.0,15.22,3.6,691.13,0.0,1.14
256171260033281,318.98,28,6.96,302.68,9.34,299.7,187.81,308.52,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,2.98,0.0,17.66,3.47,691.59,0.0,1.12
256171265098380,250.62,28,7.3,233.95,9.37,232.78,192.0,239.78,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,2.71,0.0,19.98,3.55,678.59,0.0,1.47
256171270733947,430.64,28,7.86,351.88,70.9,351.52,210.34,358.16,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,3.74,0.0,22.59,3.48,609.87,0.0,1.56
256171276095679,240.75,28,7.43,223.62,9.69,222.8,186.31,229.66,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,3.1,0.0,17.11,3.58,675.35,0.0,1.4
256171281071564,1021.22,28,6.45,1005.77,9.0,1004.35,270.61,1011.02,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,3.08,0.0,8.55,3.44,725.52,0.0,1.2
256171287075078,260.57,28,9.95,242.09,8.53,241.75,194.45,248.04,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.08,0.0,26.1,3.54,649.02,0.0,3.99
256171292077159,239.18,28,6.71,223.09,9.38,220.19,184.92,228.66,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,2.93,0.0,16.9,3.44,671.28,0.0,1.15
