f1_ts,f1f3_us,n_slices,work_us,wait_us,idle_us,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:compute_forward_args,us:construct_minibatches,us:finalize_ranges,us:add_tokens,us:assemble attention plan,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:Free scratchpads,us:other
256292243870577,356.27,28,7.26,297.07,51.94,295.94,175.07,301.88,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.17,0.0,8.74,3.41,671.86,0.0,2.45
256292249013494,310.89,28,8.68,293.91,8.31,295.18,184.85,300.64,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,4.81,0.0,24.98,3.68,668.65,0.0,1.94
256292253533358,243.19,28,5.35,232.17,5.67,231.18,180.32,236.27,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.01,0.0,8.16,3.53,673.76,0.0,1.25
256292258054893,323.24,28,8.38,308.51,6.34,307.04,175.13,313.1,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.88,0.0,8.99,3.5,663.63,0.0,3.36
256292262992392,984.23,28,18.63,942.2,23.39,640.85,197.71,947.97,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.44,0.0,21.71,3.6,690.23,0.0,12.58
256292269040759,311.77,28,9.56,294.36,7.85,295.94,172.28,301.86,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,4.85,0.0,9.37,3.5,655.33,0.0,2.06
256292273964649,290.35,28,7.64,238.1,44.61,237.04,175.04,243.16,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.33,0.0,8.28,3.51,679.0,0.0,2.59
256292278462959,246.72,28,7.16,232.95,6.61,232.67,169.27,238.5,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,4.18,0.0,7.95,3.41,659.46,0.0,1.61
256292283048925,243.07,28,5.85,228.94,8.28,227.22,169.92,233.07,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.17,0.0,8.13,3.53,666.42,0.0,1.71
256292287879933,365.94,28,93.15,221.53,51.26,306.86,266.11,312.41,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,6.34,0.0,190.05,92.14,678.02,0.0,2.27
256292292428085,249.02,28,6.41,236.16,6.45,234.93,179.03,240.62,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.16,0.0,9.1,3.48,681.47,0.0,1.94
256292297028004,234.44,28,9.01,217.74,7.69,219.16,171.84,225.03,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,4.91,0.0,9.3,3.48,662.29,0.0,1.73
256292301804941,347.35,28,6.97,281.81,58.57,280.23,186.72,286.01,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.23,0.0,8.05,3.44,694.8,0.0,2.76
256292306773251,401.85,28,10.14,333.22,58.48,336.1,172.72,341.38,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,5.7,0.0,14.47,3.48,653.95,0.0,1.99
256292311810685,344.04,28,7.56,287.47,49.01,286.4,231.32,292.47,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.01,0.0,68.02,4.05,664.61,0.0,2.57
256292316724758,413.84,28,9.05,352.19,52.6,353.34,178.1,358.83,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,4.83,0.0,11.72,3.55,658.26,0.0,2.41
256292321726360,770.86,28,7.75,708.76,54.34,650.27,181.78,713.93,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.26,0.0,12.35,3.54,675.55,0.0,2.59
256292327212549,313.21,28,7.84,298.11,7.26,298.75,173.94,304.89,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,4.1,0.0,15.22,3.55,671.55,0.0,1.06
256292332025715,1035.44,28,17.51,429.31,588.62,376.29,183.93,445.76,0.0,0.0,0.0,0.0,0.0,0.0,12.29,0.0,13.78,0.0,18.14,3.74,661.65,0.0,1.06
256292338025099,260.34,28,18.94,234.53,6.87,246.92,175.26,252.42,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,15.64,0.0,16.41,3.68,671.24,0.0,1.04
256292342814213,380.67,28,7.03,321.54,52.11,320.85,170.25,326.52,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.26,0.0,8.9,3.47,662.85,0.0,2.05
256292347932755,281.17,28,7.74,225.89,47.55,225.59,173.22,231.21,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.16,0.0,9.92,3.46,676.92,0.0,2.41
256292352791613,356.24,28,6.54,281.28,68.43,280.1,174.44,285.35,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.1,0.0,8.88,3.58,671.36,0.0,2.47
256292357863679,302.23,28,9.33,241.41,51.49,241.84,180.4,248.04,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,4.72,0.0,11.34,3.43,650.76,0.0,2.7
256292362739878,391.86,28,6.97,325.35,59.55,323.45,182.28,329.99,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.49,0.0,15.14,3.5,670.11,0.0,2.32
256292367386119,248.86,28,8.1,233.38,7.38,233.78,177.27,239.88,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,4.46,0.0,17.59,3.52,667.62,0.0,1.59
256292372025525,689.26,28,5.88,675.93,7.45,633.57,185.06,679.92,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,2.11,0.0,9.18,3.57,682.4,0.0,1.89
256292377707162,452.2,28,8.07,391.57,52.55,392.05,187.35,398.04,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,4.44,0.0,159.74,3.46,556.21,0.0,1.6
256292382744239,434.06,28,21.46,363.08,49.51,361.63,179.66,369.29,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.81,0.0,22.25,3.65,653.56,0.0,15.0
256292387779918,779.52,28,9.93,713.66,55.93,646.17,186.28,720.91,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,4.34,0.0,8.02,3.5,667.29,0.0,2.68
256292393582642,554.14,28,5.96,497.92,50.26,496.18,179.02,502.28,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.96,0.0,10.11,3.6,661.3,0.0,1.6
256292398763792,417.13,28,119.12,241.41,56.6,352.38,290.88,358.48,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,7.16,0.0,221.51,118.0,564.34,0.0,2.05
256292403846447,844.61,28,20.14,767.52,56.95,680.99,182.58,772.56,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.34,0.0,28.96,3.57,666.4,0.0,14.67
256292409743454,751.98,28,9.98,682.5,59.5,627.95,180.53,690.25,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,5.89,0.0,10.29,3.64,672.24,0.0,2.22
256292415558663,526.56,28,5.81,465.07,55.69,463.44,176.42,469.25,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.13,0.0,8.44,3.56,675.46,0.0,1.62
256292420683345,476.02,28,123.05,289.87,63.11,402.11,171.69,410.32,0.0,0.0,0.0,0.0,0.0,0.0,117.3,0.0,119.46,0.0,9.31,3.46,671.87,0.0,2.46
256292425429693,247.22,28,17.2,222.01,8.01,230.61,181.97,236.91,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,13.16,0.0,8.88,3.61,671.18,0.0,2.3
256292430298875,794.5,28,9.81,726.65,58.03,660.32,177.57,734.47,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,4.43,0.0,9.11,3.44,691.51,0.0,2.0
256292436025264,313.09,28,7.13,296.42,9.54,291.02,174.17,301.08,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.37,0.0,16.69,3.53,638.83,0.0,2.47
256292440564737,250.28,28,9.38,232.42,8.48,233.41,180.01,239.87,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,4.63,0.0,15.61,3.44,650.09,0.0,1.93
256292445530070,565.25,28,63.62,445.34,56.29,489.48,228.53,497.07,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.55,0.0,67.25,50.11,651.7,0.0,11.88
256292450765793,403.69,28,115.32,236.76,51.61,344.0,178.16,349.73,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,111.12,0.0,17.55,3.51,649.66,0.0,2.35
256292455750343,434.61,28,20.33,358.26,56.02,353.43,187.22,363.61,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.3,0.0,14.38,3.56,678.55,0.0,14.48
256292460772651,769.0,28,117.14,597.72,54.14,640.1,195.74,712.54,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,113.03,0.0,21.88,3.65,690.19,0.0,2.31
256292466518410,563.44,28,144.8,369.86,48.78,491.65,187.38,499.77,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,127.62,0.0,16.48,3.55,659.81,0.0,14.55
256292471737257,480.08,28,9.27,299.03,171.78,299.74,175.84,305.7,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,4.56,0.0,10.58,3.45,673.13,0.0,2.6
256292477047990,307.94,28,6.81,293.2,7.93,291.0,175.17,297.78,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,2.12,0.0,10.46,3.45,661.78,0.0,2.23
256292481928369,291.37,28,8.88,229.59,52.9,230.56,173.31,236.42,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,4.45,0.0,8.51,3.47,678.07,0.0,2.05
256292486807392,865.25,28,7.03,803.44,54.79,705.69,179.97,807.91,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.1,0.0,7.99,3.44,674.12,0.0,2.56
256292492603273,506.04,28,9.09,446.69,50.27,448.94,199.33,454.45,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,4.16,0.0,30.6,4.48,674.02,0.0,1.32
256292497689656,431.65,28,7.64,361.93,62.08,361.74,226.73,367.14,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.01,0.0,69.42,3.45,652.99,0.0,2.43
256292502698108,455.91,28,8.33,390.57,57.01,391.66,181.53,396.86,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,4.17,0.0,8.65,3.52,678.97,0.0,2.04
256292507704900,364.62,28,7.3,300.03,57.3,299.44,179.46,305.05,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.1,0.0,11.59,3.57,642.02,0.0,2.28
256292512257158,314.51,28,6.83,299.74,7.94,298.92,173.25,304.72,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.35,0.0,7.83,3.44,650.83,0.0,1.85
256292516838014,314.87,28,7.61,299.14,8.13,298.13,181.92,304.29,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.98,0.0,10.88,3.56,653.82,0.0,2.45
256292521801281,392.17,28,21.06,316.34,54.76,312.76,181.54,321.76,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.04,0.0,12.93,3.61,666.69,0.0,15.64
256292526453569,312.56,28,6.77,297.81,7.98,297.0,174.13,302.07,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.92,0.0,9.25,3.48,665.67,0.0,2.51
256292531086659,315.18,28,7.0,300.17,8.01,300.09,173.65,305.73,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,4.18,0.0,10.12,3.5,658.9,0.0,1.43
256292536319704,786.36,28,6.82,720.53,59.01,660.7,180.41,725.28,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.27,0.0,12.07,3.46,683.4,0.0,2.07
256292542387683,664.91,28,10.62,596.26,58.03,598.73,223.22,604.92,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,5.79,0.0,57.81,3.68,653.26,0.0,1.96
256292547234276,247.96,28,5.93,235.19,6.83,234.91,185.25,240.07,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,1.99,0.0,14.13,3.62,664.03,0.0,1.06
256292552025984,274.36,28,9.16,257.49,7.71,259.39,175.65,265.08,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,5.07,0.0,10.11,3.42,671.69,0.0,1.57
256292557001666,743.91,28,8.54,727.46,7.91,670.83,296.5,733.51,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.31,0.0,244.01,3.75,637.96,0.0,2.49
256292562683591,361.45,28,14.51,291.85,55.09,294.08,181.33,299.35,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,4.71,0.0,20.43,3.56,663.15,0.0,7.01
256292567941634,787.41,28,6.25,717.33,63.83,651.48,178.25,722.31,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.17,0.0,9.56,3.58,663.53,0.0,1.23
256292573666116,449.49,28,6.63,385.7,57.16,385.31,177.79,391.08,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,4.51,0.0,8.58,3.5,677.78,0.0,1.25
256292578332664,242.32,28,7.28,227.77,7.27,227.29,171.02,232.87,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.12,0.0,15.34,3.5,646.6,0.0,2.18
256292583081163,238.76,28,8.06,223.94,6.76,224.44,176.48,230.37,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,4.28,0.0,9.25,3.42,657.72,0.0,1.63
256292588026225,731.18,28,6.95,715.24,8.99,640.95,184.63,719.82,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.14,0.0,8.08,3.43,654.05,0.0,2.38
256292593863399,297.0,28,7.03,237.31,52.65,236.34,175.23,242.27,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,4.01,0.0,9.11,3.47,683.35,0.0,2.08
256292598364559,237.06,28,6.06,223.14,7.86,222.21,171.56,227.79,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,2.16,0.0,8.26,3.58,664.9,0.0,1.41
256292603038612,732.14,28,9.08,713.9,9.16,657.51,212.22,720.65,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,4.51,0.0,65.11,4.04,657.37,0.0,2.33
256292608638952,755.05,28,18.26,689.04,47.75,622.16,220.22,695.01,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,3.26,0.0,61.42,3.54,667.83,0.0,11.46
256292614086252,721.14,28,6.24,707.33,7.57,649.69,179.03,712.25,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,4.04,0.0,8.34,3.43,670.77,0.0,1.32
256292619801780,356.28,28,21.67,280.91,53.7,276.97,190.4,285.89,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.44,0.0,18.99,3.69,654.71,0.0,16.69
256292624381752,319.92,28,8.16,302.04,9.72,302.57,176.73,308.31,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,4.34,0.0,9.72,3.58,663.84,0.0,1.89
256292629032137,733.16,28,5.85,718.49,8.82,656.56,174.14,722.94,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.23,0.0,8.57,3.48,660.95,0.0,1.41
256292634753052,831.34,28,7.64,763.29,60.41,672.0,186.19,768.22,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.25,0.0,10.32,3.49,682.23,0.0,2.72
256292640530048,578.17,28,6.55,523.67,47.95,522.5,185.89,528.25,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.18,0.0,14.9,3.53,669.31,0.0,1.97
256292645737490,390.04,28,9.49,321.22,59.33,322.59,184.75,328.28,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,5.36,0.0,7.83,3.58,688.7,0.0,2.43
256292650823224,753.14,28,7.73,687.96,57.45,634.12,178.61,693.13,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.18,0.0,10.43,3.48,660.47,0.0,2.56
256292656557397,523.25,28,7.86,462.3,53.08,462.97,175.27,468.3,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,3.97,0.0,10.58,3.57,675.4,0.0,1.86
256292661357052,675.88,28,5.59,662.25,8.05,660.65,173.41,666.08,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.33,0.0,8.25,3.53,661.72,0.0,1.75
256292666642587,486.14,28,9.83,432.27,44.04,433.96,170.85,439.85,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,5.58,0.0,15.62,3.67,656.89,0.0,2.25
256292671800932,785.0,28,6.3,719.47,59.23,650.44,177.65,723.67,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.07,0.0,9.0,3.44,636.99,0.0,2.1
256292677641785,505.97,28,9.01,445.14,51.81,446.71,168.94,452.05,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,5.34,0.0,9.64,3.53,631.14,0.0,2.11
256292682778305,384.83,28,7.25,322.21,55.38,310.59,169.46,326.9,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.15,0.0,7.86,3.47,632.08,0.0,2.55
256292687753335,386.36,28,25.59,301.96,58.8,299.73,179.4,308.82,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,3.58,0.0,16.66,3.59,644.9,0.0,18.43
256292692743038,386.35,28,7.08,324.74,54.53,323.61,188.66,329.16,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.07,0.0,10.96,3.58,690.46,0.0,2.66
256292697377479,238.92,28,7.61,224.44,6.87,224.1,172.24,230.25,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,4.5,0.0,8.56,3.44,668.83,0.0,1.8
256292702254446,751.84,28,7.59,688.71,55.54,633.1,200.84,694.06,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,2.18,0.0,51.91,3.57,659.83,0.0,2.25
256292707754961,427.33,28,10.83,361.55,54.95,364.5,183.66,369.99,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,4.71,0.0,11.92,4.46,669.97,0.0,2.39
256292712826308,365.26,28,7.32,299.17,58.77,298.16,172.1,304.11,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.27,0.0,10.48,3.47,657.18,0.0,2.38
256292717871236,292.3,28,8.49,225.02,58.79,225.99,173.26,231.44,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,4.76,0.0,7.99,3.43,665.84,0.0,2.07
256292722799409,350.03,28,7.59,282.06,60.38,280.95,176.8,287.01,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.17,0.0,9.02,3.52,659.63,0.0,2.65
256292727400519,311.35,28,7.84,295.95,7.55,296.08,166.72,301.74,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,4.54,0.0,7.81,3.43,650.02,0.0,2.06
256292732048221,312.78,28,6.52,298.45,7.81,298.23,182.16,303.85,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.19,0.0,11.66,3.59,671.62,0.0,1.12
256292736774093,249.25,28,8.17,232.9,8.19,233.76,169.98,239.11,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,4.65,0.0,17.02,3.52,652.18,0.0,1.96
256292741719458,778.88,28,7.26,710.2,61.42,649.89,175.98,715.16,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.13,0.0,10.73,3.55,653.14,0.0,2.29
256292747512790,572.99,28,9.19,514.77,49.03,515.4,177.38,521.57,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,4.97,0.0,17.66,3.52,669.92,0.0,2.4
256292752739842,769.85,28,7.94,704.0,57.91,643.25,188.58,709.14,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.35,0.0,7.72,3.39,665.38,0.0,2.8
256292758568195,518.33,28,69.09,392.25,56.99,452.44,228.33,459.41,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,4.49,0.0,76.19,64.89,665.58,0.0,1.93
256292763732795,439.21,28,8.51,368.13,62.58,368.07,187.73,374.13,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.46,0.0,15.83,3.55,669.2,0.0,2.5
256292768797119,789.79,28,8.64,724.07,57.08,665.69,177.36,730.58,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,4.56,0.0,9.58,3.57,660.11,0.0,2.13
256292774582022,514.0,28,20.55,431.3,62.15,427.59,197.18,435.88,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,2.22,0.0,15.56,3.48,652.53,0.0,15.1
256292779719013,401.05,28,10.66,344.08,46.3,346.34,170.62,352.16,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,5.82,0.0,12.81,3.67,645.39,0.0,2.58
256292784755768,386.96,28,21.2,308.31,57.45,304.39,179.67,313.14,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.07,0.0,19.06,3.55,668.2,0.0,16.2
256292789975758,775.55,28,8.88,729.64,37.03,652.79,166.02,736.47,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,4.22,0.0,13.02,3.45,642.4,0.0,2.05
256292795231686,321.59,28,6.8,308.2,6.59,305.45,179.57,312.58,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.02,0.0,8.42,3.5,662.82,0.0,2.42
256292799828042,260.58,28,8.29,243.82,8.47,244.75,181.55,250.11,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,4.07,0.0,9.92,3.53,677.04,0.0,2.0
256292804367436,314.2,28,5.44,300.87,7.88,299.4,172.11,304.78,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.16,0.0,8.5,3.6,661.96,0.0,1.53
256292809032318,319.96,28,17.0,295.4,7.57,305.56,177.5,310.94,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,14.56,0.0,8.89,3.48,674.0,0.0,1.45
256292813578997,526.89,28,10.46,508.65,7.78,510.87,183.57,516.99,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,5.45,0.0,17.82,3.48,668.8,0.0,2.12
256292818376492,640.38,28,6.63,626.78,6.98,626.47,175.27,631.92,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,4.14,0.0,8.56,3.54,646.68,0.0,1.48
256292823802985,773.1,28,6.63,708.44,58.04,649.62,176.99,713.05,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.04,0.0,8.29,3.55,660.13,0.0,2.01
256292829663728,448.23,28,8.98,383.41,55.83,384.35,179.81,390.04,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,4.47,0.0,7.98,3.55,663.1,0.0,2.36
256292834429725,800.99,28,6.13,786.6,8.26,714.31,177.14,790.79,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.15,0.0,8.55,3.49,661.23,0.0,1.94
256292840081415,319.17,28,7.38,303.51,8.29,303.51,173.4,309.04,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,3.91,0.0,10.36,3.47,660.63,0.0,1.85
256292845005430,1005.17,28,5.96,652.45,346.76,508.41,178.57,657.2,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.1,0.0,16.98,3.55,661.07,0.0,1.21
256292850266521,265.71,28,8.03,249.13,8.55,248.84,174.32,255.3,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,4.12,0.0,9.67,3.42,674.33,0.0,1.86
256292854770772,388.56,28,6.18,375.11,7.27,374.05,174.09,379.69,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,2.14,0.0,10.73,3.5,646.34,0.0,1.59
256292859800169,346.63,28,7.68,288.82,50.13,289.02,240.33,294.4,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,4.17,0.0,75.1,3.62,675.87,0.0,2.1
256292864819294,406.41,28,7.96,340.78,57.67,340.87,177.42,346.33,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.12,0.0,7.8,3.43,655.96,0.0,2.41
256292870008513,311.48,28,7.67,295.26,8.56,295.23,169.09,301.17,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,4.9,0.0,9.45,3.49,655.75,0.0,1.76
256292874582194,526.63,28,7.09,510.68,8.86,510.39,179.21,515.89,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.25,0.0,11.56,3.57,659.17,0.0,1.88
256292879385995,242.57,28,7.0,228.01,7.56,227.69,171.71,233.33,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,3.96,0.0,8.12,3.46,664.92,0.0,1.68
256292884422062,763.16,28,6.56,694.38,62.22,630.68,170.64,698.31,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.26,0.0,7.87,3.49,651.27,0.0,2.63
256292890274334,738.11,28,7.88,671.53,58.69,671.75,185.0,677.65,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,2.74,0.0,10.14,3.51,678.77,0.0,1.76
256292895415923,242.1,28,6.3,228.4,7.4,227.59,173.12,233.54,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,2.6,0.0,8.62,3.56,662.77,0.0,1.16
256292900072608,257.16,28,7.74,241.88,7.54,242.42,167.62,248.17,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,4.78,0.0,9.21,3.51,658.79,0.0,1.45
