f1_ts,f1f3_us,n_slices,work_us,wait_us,idle_us,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:compute_forward_args,us:construct_minibatches,us:finalize_ranges,us:add_tokens,us:assemble attention plan,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:Free scratchpads,us:other
256227553735796,294.18,28,7.27,232.88,54.03,232.59,190.77,238.41,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,2.79,0.0,22.62,3.55,676.58,0.0,1.74
256227558642664,497.94,28,6.71,435.51,55.71,435.48,176.02,441.22,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.23,0.0,16.84,3.49,639.7,0.0,1.0
256227563401062,250.61,28,6.5,236.82,7.3,236.24,182.36,242.12,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.27,0.0,15.58,3.44,682.37,0.0,1.17
256227567911761,318.41,28,5.5,306.76,6.14,305.21,176.92,311.16,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.27,0.0,9.37,3.57,669.8,0.0,1.11
256227572480106,317.8,28,5.55,305.27,6.97,303.03,172.43,309.42,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.24,0.0,8.89,3.46,662.66,0.0,1.41
256227577434429,354.44,28,6.73,296.97,50.74,296.02,179.52,302.01,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.13,0.0,9.45,3.43,677.38,0.0,1.67
256227582077341,256.16,28,5.73,243.05,7.37,241.45,177.43,247.58,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.14,0.0,9.93,3.48,680.59,0.0,1.21
256227587009458,314.41,28,5.98,301.44,6.99,300.45,176.03,306.38,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.14,0.0,8.94,3.45,675.42,0.0,1.04
256227591614852,338.32,28,7.08,325.0,6.23,325.2,177.0,330.91,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,2.88,0.0,13.84,3.76,666.63,0.0,1.17
256227596625715,480.31,28,59.95,376.56,43.8,429.11,229.39,435.46,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,2.57,0.0,71.89,57.1,670.07,0.0,1.04
256227601837220,371.58,28,7.5,314.06,50.03,313.36,180.99,319.61,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,2.55,0.0,11.61,3.58,681.55,0.0,1.94
256227606448059,336.69,28,5.25,324.44,7.0,322.78,182.4,328.52,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,2.1,0.0,14.43,3.46,670.46,0.0,1.17
256227611050918,310.09,28,7.32,294.2,8.56,293.09,193.67,299.65,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.54,0.0,29.54,3.5,671.38,0.0,1.87
256227616006692,243.4,28,7.31,228.59,7.5,228.99,182.79,234.45,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,2.93,0.0,20.56,3.51,581.87,0.0,1.45
256227620925054,368.53,28,7.4,307.86,53.26,307.52,182.23,313.47,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,2.46,0.0,17.26,3.5,668.43,0.0,1.78
256227625978089,726.93,28,7.32,686.26,33.35,631.96,191.79,691.91,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.28,0.0,13.6,3.96,670.93,0.0,1.68
256227631295491,242.4,28,6.34,227.75,8.31,227.08,184.18,232.91,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.49,0.0,8.66,3.55,689.65,0.0,1.18
256227636038134,252.11,28,5.67,238.16,8.28,237.12,179.6,242.66,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,2.29,0.0,8.23,3.46,666.54,0.0,1.17
256227640614669,311.44,28,6.3,297.64,7.49,296.8,175.84,302.52,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.15,0.0,11.48,3.53,671.21,0.0,1.43
256227645541842,570.09,28,6.55,514.64,48.89,513.81,166.75,519.75,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.07,0.0,8.45,3.56,625.3,0.0,1.45
256227650865753,362.51,28,10.53,302.73,49.25,302.07,185.83,307.93,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.32,0.0,14.58,3.45,681.1,0.0,5.33
256227655472995,320.51,28,6.04,306.45,8.02,305.44,180.54,311.16,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.6,0.0,8.34,3.48,688.36,0.0,1.33
256227660392195,654.8,28,7.1,595.19,52.51,594.82,183.57,600.51,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,2.62,0.0,11.69,3.57,684.13,0.0,1.78
256227665373771,239.86,28,6.49,224.36,9.01,222.81,182.92,228.93,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.26,0.0,7.83,3.44,699.17,0.0,1.81
256227670374829,666.39,28,8.19,601.93,56.27,602.27,180.13,607.76,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,2.75,0.0,14.94,4.07,684.97,0.0,2.36
256227675851965,318.91,28,7.25,250.91,60.74,251.22,183.84,256.47,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.2,0.0,11.59,3.51,661.2,0.0,1.7
256227680448582,612.83,28,15.1,541.12,56.62,521.97,168.78,555.11,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.44,0.0,18.7,13.55,638.25,0.0,1.1
256227685822731,383.9,28,7.22,314.93,61.75,314.89,181.8,320.29,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,2.58,0.0,10.44,3.56,654.34,0.0,1.81
256227690991412,718.18,28,6.58,688.98,22.62,632.59,174.8,693.89,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,2.71,0.0,8.08,3.45,666.75,0.0,1.67
256227697042677,319.05,28,5.81,306.3,6.94,305.25,178.14,311.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.11,0.0,10.04,3.5,685.48,0.0,1.11
256227702096575,312.49,28,6.16,259.04,47.28,258.11,180.99,263.95,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.24,0.0,9.19,3.49,682.08,0.0,1.25
256227707039140,318.02,28,7.16,303.5,7.36,303.91,179.7,309.43,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.38,0.0,11.24,3.58,681.17,0.0,1.21
256227711630972,263.34,28,17.07,239.11,7.16,248.41,191.44,254.99,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.51,0.0,24.67,16.22,669.45,0.0,1.19
256227716590747,292.86,28,7.44,234.52,50.89,233.89,178.75,239.98,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.1,0.0,17.31,3.48,671.72,0.0,1.94
256227721593442,547.73,28,6.65,485.09,56.0,484.38,223.83,490.54,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,2.29,0.0,69.78,3.67,676.39,0.0,1.18
256227726442950,309.65,28,6.05,295.82,7.78,294.77,182.46,300.67,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.09,0.0,9.57,3.5,676.96,0.0,1.19
256227731018660,245.92,28,7.65,230.01,8.26,228.24,193.17,235.32,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.58,0.0,28.43,3.49,651.18,0.0,2.34
256227735561140,254.86,28,6.32,241.85,6.69,240.77,179.56,246.77,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.26,0.0,13.83,3.46,678.02,0.0,1.41
256227740093990,227.34,28,5.96,213.67,7.72,212.43,175.22,218.5,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.34,0.0,8.72,3.51,674.62,0.0,1.12
256227744998859,317.36,28,6.6,298.12,12.64,297.97,176.65,303.53,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.62,0.0,14.14,3.55,659.52,0.0,1.2
256227749664884,250.37,28,6.12,236.15,8.1,235.48,177.89,240.73,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.26,0.0,10.34,3.47,679.5,0.0,1.55
256227754521030,557.28,28,6.38,500.73,50.17,499.28,195.59,505.71,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.08,0.0,15.24,3.58,679.44,0.0,1.33
256227759754476,442.96,28,6.74,378.26,57.95,377.22,194.22,383.07,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.35,0.0,9.87,3.4,679.38,0.0,1.89
256227764974949,762.24,28,7.38,707.89,46.96,650.35,189.33,713.8,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,2.82,0.0,32.82,3.52,657.84,0.0,1.43
256227770358194,324.56,28,6.25,311.29,7.02,310.79,193.16,316.4,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.15,0.0,18.98,3.56,694.15,0.0,1.14
256227775037977,319.59,28,6.83,306.28,6.49,306.34,177.35,312.07,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.3,0.0,13.38,3.55,669.77,0.0,1.04
256227780030116,312.33,28,7.56,297.41,7.36,297.43,177.69,303.15,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.49,0.0,14.69,3.45,672.69,0.0,1.82
256227784634815,309.62,28,5.66,296.28,7.68,294.48,191.8,300.49,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.05,0.0,29.03,3.42,689.25,0.0,1.45
256227789526438,357.87,28,5.47,301.39,51.0,300.36,182.49,306.04,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.48,0.0,9.23,3.52,707.64,0.0,0.83
256227794529806,781.91,28,15.17,707.94,58.81,635.2,189.93,712.71,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.15,0.0,13.45,3.8,669.2,0.0,10.28
256227800055295,310.26,28,6.97,294.56,8.72,294.09,174.73,299.83,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.46,0.0,9.6,3.45,673.86,0.0,1.7
256227805030369,312.06,28,5.76,298.93,7.37,298.15,180.73,303.38,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.16,0.0,20.75,3.46,681.04,0.0,1.31
256227809687966,309.18,28,5.73,295.89,7.55,294.56,188.68,300.71,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.08,0.0,9.35,3.52,697.09,0.0,0.91
256227814614576,501.15,28,6.44,444.27,50.44,443.53,178.94,449.7,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,2.61,0.0,8.96,3.63,675.81,0.0,1.0
256227819472728,248.77,28,6.9,235.8,6.07,235.3,181.09,241.82,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.39,0.0,14.05,3.63,671.59,0.0,0.88
256227823936936,269.1,28,13.03,247.98,8.09,253.46,186.57,259.42,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,10.08,0.0,15.28,3.48,682.9,0.0,1.58
256227828885563,447.85,28,78.58,322.05,47.22,392.85,180.24,398.52,0.0,0.0,0.0,0.0,0.0,0.0,73.27,0.0,74.69,0.0,8.53,3.5,675.27,0.0,2.11
256227833912920,392.5,28,7.74,330.76,54.0,330.9,181.24,336.34,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.05,0.0,14.1,3.54,650.64,0.0,2.15
256227838537743,309.6,28,6.11,295.57,7.91,295.01,173.09,300.52,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.68,0.0,11.09,3.51,654.99,0.0,1.17
256227843041680,317.22,28,5.67,303.78,7.78,302.51,174.41,308.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.7,0.0,10.03,3.49,655.77,0.0,1.2
256227848043678,313.75,28,7.2,299.48,7.07,299.86,175.89,305.32,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.81,0.0,15.83,3.47,657.48,0.0,1.35
256227853054327,234.35,28,6.28,221.09,6.99,220.56,178.33,226.12,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,2.69,0.0,9.75,3.49,669.34,0.0,1.24
256227857597660,320.36,28,6.42,306.13,7.81,306.05,174.21,311.43,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.28,0.0,9.97,3.62,664.45,0.0,1.12
256227862151301,312.46,28,6.34,299.25,6.88,298.82,179.09,304.53,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.22,0.0,9.28,3.5,683.53,0.0,1.05
256227867033632,247.39,28,6.79,231.62,8.98,231.31,180.24,236.91,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,3.01,0.0,20.62,3.4,671.35,0.0,1.5
256227871591359,250.61,28,5.35,237.75,7.5,234.37,186.18,241.95,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.13,0.0,8.69,3.44,683.33,0.0,1.16
256227876094766,245.63,28,5.96,232.27,7.4,231.72,178.89,237.31,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.32,0.0,10.75,3.46,674.36,0.0,0.92
256227880959376,304.88,28,5.5,246.69,52.69,245.43,180.84,250.84,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.15,0.0,8.47,3.5,673.05,0.0,1.34
256227885911052,365.58,28,6.86,306.88,51.84,306.94,186.39,312.67,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.22,0.0,15.54,3.58,677.1,0.0,1.07
256227890963254,756.18,28,7.89,695.15,53.14,635.76,240.74,701.04,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.35,0.0,76.73,3.54,669.93,0.0,2.0
256227896707415,417.91,28,6.84,358.83,52.24,359.23,184.44,364.64,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.75,0.0,9.64,3.59,660.32,0.0,1.03
256227901913952,357.28,28,7.15,305.5,44.63,305.73,191.74,311.26,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.35,0.0,16.05,3.54,682.27,0.0,1.39
256227906998254,316.64,28,7.72,293.88,15.04,294.08,181.94,299.96,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.44,0.0,15.27,3.63,663.22,0.0,1.64
256227912017157,228.66,28,6.34,215.03,7.3,214.5,177.79,219.93,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,2.61,0.0,9.56,3.43,663.81,0.0,1.44
256227916530991,312.51,28,6.91,298.13,7.47,297.61,181.87,303.45,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,2.3,0.0,11.48,3.65,680.52,0.0,1.58
256227921108166,256.93,28,7.78,241.74,7.41,240.26,175.53,245.76,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.13,0.0,11.41,3.51,659.84,0.0,3.76
256227925619459,269.29,28,6.81,254.86,7.61,254.42,182.76,259.82,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.34,0.0,9.47,3.5,674.38,0.0,1.85
256227930860519,314.41,28,16.19,247.52,50.7,241.73,180.55,251.82,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.09,0.0,18.31,3.58,667.72,0.0,11.69
256227936245798,768.76,28,7.2,705.17,56.39,704.86,176.33,710.8,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.52,0.0,8.84,4.12,656.09,0.0,1.56
256227941313071,248.7,28,5.91,234.7,8.09,233.63,180.54,239.07,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.33,0.0,8.38,3.5,696.09,0.0,1.54
256227945821874,345.1,28,4.87,333.43,6.79,330.92,194.49,337.06,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.16,0.0,9.64,3.4,726.68,0.0,1.24
256227950913788,364.04,28,6.62,303.31,54.11,303.09,183.61,308.42,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.38,0.0,10.89,3.56,665.98,0.0,1.51
256227956234228,294.69,28,10.75,219.92,64.03,219.9,177.47,225.66,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,2.5,0.0,8.74,3.44,659.37,0.0,5.01
256227960768020,254.92,28,5.39,241.44,8.1,239.57,181.9,245.74,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.39,0.0,8.69,3.49,694.15,0.0,1.08
256227965350035,324.51,28,5.76,311.89,6.86,309.57,180.99,316.28,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.18,0.0,13.57,3.57,682.45,0.0,1.37
256227970037891,310.24,28,6.1,296.79,7.35,296.08,178.39,301.71,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.2,0.0,11.44,3.56,673.05,0.0,1.18
256227975035213,311.29,28,6.41,297.45,7.43,297.37,176.73,302.76,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.69,0.0,9.66,3.48,666.23,0.0,1.1
256227979622213,249.69,28,6.05,236.39,7.25,235.31,185.92,241.38,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.26,0.0,9.33,3.42,704.57,0.0,1.06
256227984651326,802.97,28,7.22,743.76,51.98,663.81,199.86,749.88,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,2.89,0.0,11.78,3.56,693.23,0.0,1.1
256227990207486,317.48,28,6.52,304.27,6.68,303.64,183.19,309.77,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.26,0.0,16.29,3.5,685.17,0.0,1.03
256227994799824,336.86,28,5.33,323.74,7.79,322.04,187.65,327.85,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.23,0.0,8.59,3.41,677.62,0.0,1.23
256227999759597,785.93,28,7.19,723.13,55.61,661.07,187.26,728.51,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.65,0.0,10.58,3.46,655.78,0.0,1.81
256228005984958,287.67,28,7.58,237.12,42.97,236.79,175.74,243.3,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.71,0.0,14.09,3.48,657.76,0.0,1.4
256228010901650,284.3,28,6.77,231.64,45.89,230.5,179.94,237.1,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,2.87,0.0,12.71,3.48,676.46,0.0,1.31
256228015510645,311.15,28,6.07,298.84,6.25,297.97,175.11,303.67,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.48,0.0,9.35,3.52,657.59,0.0,1.23
256228020097429,314.41,28,5.7,301.52,7.19,300.3,177.93,306.16,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.19,0.0,9.76,3.42,675.0,0.0,1.06
256228025037760,310.56,28,8.64,293.89,8.03,293.98,179.13,299.88,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,2.58,0.0,13.26,3.51,668.88,0.0,2.65
256228030004018,324.67,28,6.6,309.35,8.72,309.32,176.53,314.63,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.26,0.0,13.36,3.5,661.4,0.0,1.31
256228034680981,310.75,28,5.52,297.59,7.64,296.38,178.84,302.23,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.48,0.0,11.61,3.58,672.21,0.0,0.88
256228039672052,461.86,28,7.12,405.55,49.19,405.41,188.37,411.1,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,2.91,0.0,13.62,3.52,691.27,0.0,1.56
256228044816193,345.17,28,22.03,270.41,52.73,268.46,246.31,275.66,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.18,0.0,87.26,3.63,654.0,0.0,16.27
256228049414259,309.62,28,5.1,297.8,6.72,294.33,172.04,301.42,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.12,0.0,12.29,3.46,644.62,0.0,1.48
256228053994955,320.42,28,13.12,295.53,11.78,301.27,169.91,307.39,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,11.08,0.0,16.72,3.56,657.85,0.0,1.17
256228058950188,813.39,28,92.98,665.03,55.38,686.5,172.98,756.42,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,89.49,0.0,12.94,3.66,647.97,0.0,1.59
256228064310397,260.71,28,16.52,237.71,6.48,247.79,182.28,253.11,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,12.74,0.0,21.98,3.56,665.57,0.0,1.12
256228068836381,256.16,28,17.55,231.1,7.51,241.41,188.8,247.36,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,12.63,0.0,15.96,3.63,693.43,0.0,1.29
256228073401060,241.07,28,6.33,226.85,7.89,226.35,181.2,231.7,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.68,0.0,9.44,3.52,681.14,0.0,1.48
256228077873564,338.07,28,9.22,321.34,7.51,320.11,186.42,326.43,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.32,0.0,20.88,3.59,656.08,0.0,4.12
256228082842898,369.33,28,7.34,314.27,47.72,306.65,186.2,319.88,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.37,0.0,15.9,3.48,694.0,0.0,1.73
256228087892996,810.45,28,22.11,741.22,47.12,664.49,186.35,747.02,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,3.13,0.0,20.72,3.51,670.96,0.0,15.75
256228093828220,367.78,28,6.36,313.07,48.35,312.3,178.88,317.98,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,2.63,0.0,9.92,3.61,677.41,0.0,1.45
256228098967344,379.46,28,6.47,308.65,64.33,308.14,179.76,313.33,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,2.87,0.0,10.37,3.43,665.89,0.0,1.79
256228104098222,915.43,28,7.35,860.37,47.71,776.62,185.14,865.61,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.41,0.0,8.9,3.44,672.59,0.0,2.12
256228109595779,261.34,28,6.28,246.96,8.09,246.2,181.96,251.68,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.18,0.0,11.53,3.61,672.78,0.0,1.57
256228114639494,390.44,28,7.11,329.73,53.59,328.23,194.59,334.99,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.26,0.0,15.33,3.5,681.6,0.0,1.85
256228119882568,304.09,28,7.09,242.43,54.57,241.82,178.57,247.53,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.25,0.0,16.01,3.61,677.87,0.0,1.99
256228124935154,366.86,28,7.19,304.85,54.82,304.87,188.41,310.32,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,2.25,0.0,10.12,3.6,661.92,0.0,1.72
