f1_ts,f1f3_us,n_slices,work_us,wait_us,idle_us,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:compute_forward_args,us:construct_minibatches,us:finalize_ranges,us:add_tokens,us:assemble attention plan,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:Free scratchpads,us:other
256870647787980,391.97,28,6.8,328.76,56.41,328.62,191.48,334.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.78,3.66,649.71,0.0,1.2
256870652985778,763.98,28,54.42,673.17,36.39,666.31,212.06,726.03,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.43,0.0,65.82,53.05,671.78,0.0,1.56
256870659011978,265.34,28,8.03,249.53,7.79,246.41,179.94,253.38,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.29,0.0,10.87,3.4,669.31,0.0,4.18
256870664054049,774.78,28,6.34,704.66,63.78,633.17,214.5,709.35,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,2.26,0.0,8.73,3.52,679.77,0.0,1.66
256870669340574,671.78,28,4.93,658.87,7.98,657.52,225.59,662.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.97,0.0,8.58,3.52,722.14,0.0,0.93
256870674736526,437.71,28,5.26,375.72,56.74,374.13,187.89,379.72,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,1.91,0.0,8.13,3.4,689.46,0.0,1.25
256870680008972,708.66,28,6.12,694.07,8.47,629.69,293.09,698.71,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.01,0.0,109.97,3.6,696.83,0.0,1.48
256870685363940,313.29,28,6.59,298.47,8.24,298.23,183.44,303.87,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,1.95,0.0,26.18,3.58,663.73,0.0,1.18
256870689973018,314.6,28,5.22,301.24,8.15,299.63,174.46,305.38,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.97,0.0,8.49,3.46,676.81,0.0,1.07
256870695030579,318.74,28,6.6,303.99,8.16,303.42,174.15,308.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.42,0.0,10.73,3.56,649.14,0.0,1.69
256870700031908,701.84,28,5.26,688.02,8.56,627.13,215.98,692.46,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.12,0.0,9.27,3.48,713.58,0.0,0.82
256870705323191,306.56,28,5.55,293.4,7.61,292.35,172.95,297.93,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.26,0.0,8.47,3.54,664.14,0.0,1.02
256870710083268,732.21,28,5.33,716.92,9.95,655.45,197.71,721.07,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,2.02,0.0,8.51,3.51,674.39,0.0,1.19
256870715213376,308.89,28,5.49,295.43,7.97,294.19,174.27,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.09,0.0,8.53,3.62,670.67,0.0,0.91
256870720032853,308.78,28,5.72,294.19,8.87,292.94,173.41,298.66,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.12,0.0,9.36,3.49,664.92,0.0,1.25
256870725033393,311.58,28,6.48,296.75,8.35,295.55,174.38,301.56,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.05,0.0,11.0,3.52,650.89,0.0,1.67
256870729620320,247.85,28,8.0,231.5,8.35,231.44,174.06,236.8,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,1.94,0.0,13.92,3.47,649.1,0.0,2.7
256870734112059,725.84,28,6.04,709.89,9.91,651.1,201.24,714.52,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.04,0.0,10.64,3.57,684.79,0.0,1.41
256870739270284,250.65,28,5.06,236.7,8.89,232.84,177.5,240.88,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,1.97,0.0,8.82,3.48,678.01,0.0,0.88
256870744034607,304.04,28,5.59,290.43,8.02,289.39,179.07,295.09,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,2.14,0.0,22.04,3.47,672.52,0.0,0.93
256870749031322,240.77,28,14.05,218.19,8.53,224.74,184.79,230.4,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.03,0.0,18.32,12.16,671.77,0.0,1.83
256870754031607,366.96,28,5.46,304.78,56.71,301.95,177.28,309.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.06,0.0,8.53,3.54,679.06,0.0,1.24
256870758704027,780.75,28,6.99,764.3,9.46,698.82,207.22,770.07,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.41,0.0,44.02,3.58,679.03,0.0,1.22
256870764689253,364.75,28,5.2,311.66,47.88,310.6,170.24,315.94,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.27,0.0,8.26,3.46,659.54,0.0,0.93
256870769779148,359.24,28,5.29,301.4,52.55,300.14,180.57,305.63,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.98,0.0,8.13,3.48,681.85,0.0,1.05
256870774853372,366.51,28,6.28,302.53,57.7,302.32,175.71,307.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.28,0.0,12.27,3.54,670.87,0.0,1.38
256870779995740,261.57,28,7.05,239.03,15.48,237.62,173.41,243.59,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.22,0.0,7.91,3.45,668.42,0.0,2.5
256870785044120,355.17,28,6.16,298.74,50.28,297.27,180.02,303.33,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.42,0.0,8.83,3.49,680.87,0.0,1.56
256870790043842,727.68,28,5.73,712.67,9.28,650.1,242.33,717.09,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.23,0.0,16.99,3.56,717.59,0.0,1.3
256870795737188,394.39,28,99.03,241.32,54.04,333.39,178.07,338.96,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,96.6,0.0,8.51,3.5,656.85,0.0,1.39
256870800372099,309.98,28,6.69,295.31,7.98,295.62,174.11,301.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.06,0.0,14.87,3.64,653.52,0.0,0.99
256870805033402,858.98,28,117.69,733.06,8.24,784.35,220.86,845.99,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,109.4,0.0,15.73,3.53,681.84,0.0,4.76
256870810930934,361.21,28,10.91,286.06,64.24,289.72,176.4,295.63,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.05,0.0,18.86,8.4,660.41,0.0,1.34
256870816014467,310.14,28,6.03,296.06,8.05,295.82,181.91,301.15,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.38,0.0,11.09,3.68,674.91,0.0,0.94
256870820653481,318.17,28,5.13,304.4,8.65,303.34,178.53,308.58,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.96,0.0,8.67,3.52,672.28,0.0,0.94
256870825687924,437.2,28,6.33,377.87,53.01,373.0,203.52,382.57,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.65,0.0,7.93,3.45,708.61,0.0,1.63
256870830944732,312.6,28,6.47,242.6,63.53,242.84,170.09,248.21,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.15,0.0,13.19,3.49,650.91,0.0,0.86
256870836052611,766.74,28,6.04,703.28,57.42,643.81,191.28,708.12,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,2.16,0.0,9.6,3.59,696.92,0.0,1.2
256870841808882,347.02,28,7.26,279.73,60.03,279.17,221.5,285.49,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,1.86,0.0,62.15,3.92,619.23,0.0,1.49
256870846957275,829.18,28,5.66,767.55,55.96,696.32,189.36,772.23,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,2.38,0.0,8.45,3.51,685.21,0.0,0.99
256870852917710,290.91,28,6.37,233.26,51.27,232.74,170.83,238.25,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.99,0.0,12.78,3.54,661.28,0.0,1.39
256870857946366,771.92,28,6.88,697.14,67.91,635.03,215.38,702.39,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.31,0.0,14.43,3.69,708.43,0.0,1.59
256870863256592,233.51,28,5.45,220.08,7.97,218.8,175.25,224.35,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,2.25,0.0,9.37,3.51,680.17,0.0,1.19
256870867755524,237.77,28,6.03,224.1,7.64,223.42,188.41,228.79,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.28,0.0,23.68,3.45,664.31,0.0,1.34
256870872767179,582.26,28,6.51,521.33,54.41,453.88,168.32,526.21,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.96,0.0,9.26,3.61,652.09,0.0,1.64
256870878559572,307.17,28,7.01,245.59,54.57,244.35,175.46,250.23,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,2.19,0.0,8.71,3.48,672.19,0.0,2.37
256870883976210,750.97,28,6.41,685.93,58.63,627.63,200.11,690.4,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.39,0.0,8.47,3.5,680.19,0.0,1.86
256870889821420,340.6,28,7.44,279.61,53.55,279.36,175.93,284.89,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.95,0.0,8.65,3.93,633.84,0.0,2.15
256870894458049,312.36,28,5.81,299.21,7.34,297.32,181.65,303.27,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.06,0.0,8.21,3.42,699.76,0.0,1.76
256870899494121,760.89,28,7.11,702.32,51.46,642.79,187.18,707.23,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,2.12,0.0,8.33,3.4,695.21,0.0,2.2
256870904859632,291.97,28,5.43,277.44,9.1,276.1,234.21,281.97,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,1.93,0.0,74.51,3.66,656.36,0.0,0.9
256870909909874,369.86,28,7.13,305.59,57.14,304.37,182.83,310.41,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,1.99,0.0,11.58,3.66,678.73,0.0,2.31
256870914551933,312.0,28,5.3,298.4,8.3,296.83,179.86,302.55,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.13,0.0,8.27,3.56,670.8,0.0,1.15
256870919599579,1006.67,28,5.35,472.46,528.85,410.11,166.84,476.69,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,2.06,0.0,8.57,3.56,647.96,0.0,1.12
256870925724750,357.48,28,5.57,295.82,56.08,294.76,172.1,300.38,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.98,0.0,8.41,3.46,665.78,0.0,1.01
256870931008709,703.94,28,5.56,689.6,8.78,629.09,216.75,694.22,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,2.31,0.0,8.86,3.48,715.33,0.0,0.95
256870936745587,362.66,28,8.38,301.76,52.51,302.99,206.62,308.68,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.99,0.0,33.06,5.78,681.8,0.0,1.46
256870941862310,329.21,28,6.94,270.74,51.53,269.55,175.43,275.63,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.04,0.0,9.98,3.85,672.04,0.0,2.05
256870946997673,776.62,28,5.69,752.19,18.74,670.05,213.4,756.21,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.28,0.0,9.14,3.48,703.96,0.0,1.67
256870952823334,381.36,28,19.48,312.68,49.2,306.45,182.47,317.29,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.04,0.0,8.17,3.48,661.54,0.0,14.87
256870958008217,714.54,28,5.77,698.74,10.03,636.79,213.34,703.38,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.3,0.0,8.28,3.47,708.62,0.0,1.12
256870963339791,340.52,28,6.19,325.5,8.82,324.69,172.85,330.24,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.23,0.0,9.79,3.43,654.07,0.0,1.45
256870967917171,707.2,28,9.52,688.13,9.55,624.28,202.34,692.56,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.21,0.0,16.67,3.51,704.77,0.0,5.09
256870973281064,311.81,28,6.29,298.58,6.94,298.33,171.71,303.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.97,0.0,9.7,3.59,659.98,0.0,1.17
256870978038834,254.47,28,4.87,242.13,7.47,240.68,168.71,246.16,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.97,0.0,8.81,3.56,657.21,0.0,0.85
256870983026020,227.13,28,5.4,213.68,8.06,212.3,172.44,217.94,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,2.15,0.0,8.54,3.58,666.95,0.0,1.14
256870988003093,717.34,28,5.59,703.62,8.12,645.7,194.92,708.27,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.94,0.0,21.07,3.41,653.05,0.0,0.87
256870993673450,472.75,28,5.69,408.07,58.99,406.43,215.18,412.01,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,2.21,0.0,8.1,3.5,723.79,0.0,1.75
256870998423085,628.81,28,12.76,607.13,8.92,601.1,218.16,612.22,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.2,0.0,9.6,3.52,677.6,0.0,7.54
256871003792975,403.93,28,6.05,335.71,62.17,334.62,193.43,340.43,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,2.06,0.0,26.6,3.53,656.15,0.0,1.34
256871008907793,308.02,28,4.91,249.54,53.57,247.83,171.01,253.45,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.02,0.0,8.74,3.6,658.49,0.0,1.0
256871014011346,321.78,28,5.17,307.9,8.71,306.63,169.93,312.07,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.17,0.0,8.21,3.59,656.9,0.0,0.99
256871019231516,299.86,28,6.5,236.41,56.95,235.42,188.39,241.27,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.64,0.0,10.21,3.56,683.12,0.0,1.64
256871023816869,326.6,28,5.37,313.83,7.4,312.33,190.16,317.89,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.25,0.0,9.01,3.47,737.57,0.0,1.3
256871028473580,580.95,28,5.32,567.34,8.29,565.66,234.98,571.66,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.27,0.0,9.02,3.52,722.94,0.0,1.0
256871033820744,331.2,28,5.69,270.77,54.74,269.34,170.72,275.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.05,0.0,9.22,3.56,659.3,0.0,1.34
256871038865017,365.61,28,5.35,309.12,51.15,307.47,175.16,313.03,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,1.93,0.0,7.75,3.44,656.9,0.0,1.43
256871044026679,233.76,28,6.07,219.19,8.51,218.23,178.54,223.97,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,2.13,0.0,9.53,3.58,686.46,0.0,1.28
256871048952704,750.43,28,7.28,685.73,57.42,627.86,208.07,691.51,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.52,0.0,57.36,3.66,680.93,0.0,1.44
256871054862835,372.07,28,7.25,311.53,53.28,311.69,218.61,317.18,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,2.15,0.0,58.91,3.65,670.96,0.0,1.58
256871059967834,856.06,28,16.89,791.4,47.77,719.17,258.14,796.12,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.29,0.0,17.11,3.65,753.15,0.0,10.97
256871065312212,319.7,28,5.39,305.3,9.02,303.7,182.09,309.57,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,1.97,0.0,8.87,3.65,682.38,0.0,1.12
256871069889550,310.54,28,5.68,296.77,8.1,295.77,175.79,301.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.07,0.0,8.46,3.53,665.34,0.0,1.19
256871074637875,315.31,28,5.07,300.72,9.53,299.33,177.1,304.89,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,2.09,0.0,8.61,3.55,665.69,0.0,0.89
