f1_ts,f1f3_us,n_slices,work_us,wait_us,idle_us,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:compute_forward_args,us:construct_minibatches,us:finalize_ranges,us:add_tokens,us:assemble attention plan,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:Free scratchpads,us:other
256551338587043,491.13,28,6.37,477.69,7.08,477.38,213.58,482.75,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,2.47,0.0,8.39,3.58,686.36,0.0,1.31
256551344026512,263.68,28,6.34,249.69,7.65,235.02,180.79,254.85,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.64,0.0,10.87,3.57,671.52,0.0,1.19
256551349033803,1059.47,28,6.1,355.34,698.04,313.62,170.65,360.4,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,2.57,0.0,8.88,3.54,652.89,0.0,1.04
256551355068557,317.5,28,6.18,303.08,8.25,302.77,176.44,307.79,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,2.54,0.0,10.95,3.51,666.23,0.0,1.46
256551360030600,311.7,28,6.12,297.64,7.94,297.23,172.61,302.05,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.15,0.0,10.9,3.53,662.26,0.0,1.71
256551365034406,310.79,28,7.97,294.96,7.86,296.16,174.62,301.28,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,2.9,0.0,17.78,3.51,657.32,0.0,1.65
256551370025972,329.4,28,6.44,313.92,9.04,313.71,177.45,318.88,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.42,0.0,17.65,3.55,650.48,0.0,1.48
256551375036244,237.48,28,7.12,223.55,6.8,223.3,195.41,228.98,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.45,0.0,38.97,3.52,678.22,0.0,1.69
256551380216070,356.18,28,8.22,297.87,50.08,298.79,176.23,304.03,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,3.03,0.0,16.48,3.74,658.71,0.0,2.07
256551385062113,715.84,28,7.05,700.3,8.48,646.43,220.11,705.89,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,0.0,11.92,3.46,686.97,0.0,1.46
256551390801792,381.44,28,8.1,318.75,54.59,319.27,213.37,324.51,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.31,0.0,76.81,3.75,651.25,0.0,2.35
256551396005813,744.52,28,8.3,684.26,51.96,630.38,223.08,690.4,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,2.6,0.0,25.16,3.61,673.43,0.0,2.16
256551401950094,810.54,28,7.63,743.31,59.59,679.63,227.31,749.22,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.43,0.0,9.61,3.47,699.25,0.0,1.73
256551407946680,797.88,28,7.12,725.53,65.24,663.85,259.8,730.84,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.53,0.0,16.73,3.53,750.76,0.0,1.78
256551413951793,739.82,28,8.11,674.08,57.63,638.05,237.89,679.99,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.4,0.0,11.56,3.51,694.94,0.0,2.2
256551419421588,235.62,28,8.67,217.85,9.1,218.75,176.39,223.82,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.48,0.0,10.71,3.5,657.56,0.0,2.7
256551424071940,318.48,28,6.09,304.37,8.02,303.97,171.85,309.24,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.28,0.0,10.16,3.62,651.12,0.0,1.22
256551429029431,307.39,28,5.73,294.01,7.64,293.42,178.26,298.56,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,2.25,0.0,10.76,3.5,670.76,0.0,1.19
256551434023011,731.92,28,6.39,717.16,8.37,656.52,207.69,721.95,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.44,0.0,8.1,3.47,667.48,0.0,1.6
256551439824970,799.8,28,7.24,732.35,60.21,663.92,232.89,737.38,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.17,0.0,8.28,3.46,721.23,0.0,2.19
256551445923671,290.85,28,8.13,232.99,49.73,233.56,172.41,238.86,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,2.42,0.0,9.07,3.45,631.76,0.0,2.26
256551450624795,259.21,28,5.01,246.79,7.42,245.06,176.9,250.67,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.26,0.0,8.47,3.42,673.66,0.0,1.12
256551455793336,394.13,28,8.1,324.67,61.36,324.88,196.86,330.06,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.52,0.0,30.94,3.46,629.79,0.0,2.71
256551461029392,320.21,28,6.77,305.83,7.62,305.47,180.01,310.95,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,2.84,0.0,8.29,3.47,675.7,0.0,1.65
256551465751226,270.44,28,8.21,254.18,8.05,255.25,181.56,259.99,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2.18,0.0,11.45,3.62,666.86,0.0,2.4
256551470875632,309.36,28,7.43,242.42,59.5,241.89,194.78,247.64,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.37,0.0,22.72,3.45,669.58,0.0,2.12
256551476010387,250.27,28,6.41,235.91,7.94,235.4,172.62,240.51,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.27,0.0,8.54,3.45,662.39,0.0,1.81
256551481029337,731.32,28,7.19,714.72,9.42,646.98,230.2,719.9,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.39,0.0,16.59,3.52,709.6,0.0,2.0
256551486872418,372.8,28,7.96,307.32,57.53,305.01,179.75,312.5,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,2.74,0.0,17.7,3.5,653.6,0.0,2.51
256551492038103,735.59,28,6.97,719.38,9.23,664.44,201.75,724.23,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,2.89,0.0,8.17,3.39,676.11,0.0,2.12
256551498024028,725.02,28,6.75,709.97,8.3,656.46,190.23,714.54,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,2.71,0.0,8.19,3.49,670.93,0.0,2.06
256551503819084,331.67,28,7.21,269.66,54.8,267.64,186.8,274.66,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.27,0.0,7.92,3.5,645.35,0.0,2.16
256551508539234,559.54,28,7.24,544.78,7.51,543.09,221.98,549.73,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.31,0.0,67.21,3.48,681.08,0.0,2.29
256551513503443,313.47,28,5.92,300.36,7.19,299.4,179.84,305.06,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,2.41,0.0,21.19,3.52,672.29,0.0,1.16
256551518777076,388.77,28,136.25,196.88,55.63,325.62,179.68,330.9,0.0,0.0,0.0,0.0,0.0,0.0,131.08,0.0,132.26,0.0,9.64,3.44,630.55,0.0,2.19
256551523949991,759.81,28,117.35,585.6,56.87,641.31,216.0,701.06,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,113.47,0.0,9.56,3.48,696.32,0.0,1.89
256551529738490,415.61,28,86.64,271.92,57.05,350.27,171.54,355.7,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,80.69,0.0,11.77,3.97,661.81,0.0,2.86
256551535026181,712.06,28,7.4,696.02,8.63,629.0,259.79,701.48,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,2.78,0.0,24.71,3.59,689.3,0.0,1.9
256551540836408,324.23,28,7.4,258.19,58.64,257.7,184.21,263.84,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.47,0.0,8.06,3.52,653.26,0.0,1.64
256551545997434,246.17,28,5.94,224.9,15.32,223.98,183.12,229.32,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.38,0.0,9.64,3.53,685.58,0.0,1.53
256551551024096,243.51,28,5.99,229.68,7.84,229.22,172.72,234.21,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.35,0.0,9.1,3.47,663.27,0.0,1.46
256551556037837,748.42,28,6.98,732.05,9.39,667.82,228.44,736.96,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.42,0.0,10.6,3.5,697.71,0.0,2.03
256551562027537,233.01,28,6.29,218.77,7.94,217.4,183.96,223.31,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.39,0.0,8.99,3.49,669.29,0.0,1.74
256551567065335,239.13,28,7.05,223.83,8.25,224.25,177.49,229.62,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,3.26,0.0,8.81,3.45,667.62,0.0,1.26
256551572043852,320.34,28,7.38,305.06,7.9,301.22,175.65,310.49,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.57,0.0,11.1,3.46,657.6,0.0,1.96
256551577230945,736.3,28,6.59,682.02,47.68,629.88,199.81,686.64,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.43,0.0,7.79,3.44,651.19,0.0,1.93
256551583025832,320.63,28,7.08,305.85,7.69,306.17,181.83,311.24,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.78,0.0,12.99,3.5,656.38,0.0,1.69
256551588035544,723.69,28,6.23,709.14,8.32,648.88,231.19,714.18,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.5,0.0,18.35,3.54,683.27,0.0,1.19
256551594005376,244.53,28,6.4,229.83,8.29,228.95,175.91,234.72,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.75,0.0,9.42,3.5,662.77,0.0,1.52
256551598706010,254.37,28,6.96,238.23,9.18,237.83,178.9,243.48,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,2.43,0.0,8.27,3.54,669.03,0.0,1.71
256551604007630,244.72,28,6.47,230.54,7.71,229.86,181.13,235.24,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.4,0.0,19.82,3.54,677.84,0.0,1.77
256551609036615,235.8,28,6.57,220.96,8.27,221.2,172.68,226.12,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.38,0.0,9.64,3.52,654.88,0.0,1.42
256551613623458,321.52,28,14.48,299.38,7.67,307.12,181.96,311.96,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.35,0.0,18.52,13.26,672.3,0.0,1.9
256551618858542,308.29,28,6.25,249.07,52.97,249.16,179.53,254.24,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,2.28,0.0,22.11,3.57,622.47,0.0,1.01
256551623565049,308.99,28,7.03,294.62,7.33,294.75,178.28,299.79,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.35,0.0,21.73,3.6,659.22,0.0,1.86
256551628979564,757.5,28,6.94,717.41,33.15,651.15,231.55,722.51,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.31,0.0,11.15,3.59,692.64,0.0,1.83
256551635025296,726.23,28,6.54,711.99,7.69,653.17,238.85,716.8,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,2.63,0.0,16.8,3.49,731.24,0.0,1.71
256551641006985,779.21,28,7.79,717.41,54.01,645.34,230.63,723.17,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,2.32,0.0,17.61,3.44,672.72,0.0,2.03
256551646837126,367.59,28,7.24,305.1,55.25,304.36,181.07,310.18,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.4,0.0,12.37,3.62,649.1,0.0,2.13
256551652065587,757.83,28,7.22,697.15,53.46,642.29,229.95,702.13,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.34,0.0,14.51,3.47,677.1,0.0,2.17
256551657888406,357.57,28,6.57,302.74,48.27,302.67,181.16,307.89,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,2.24,0.0,18.23,3.52,651.01,0.0,1.32
256551663029638,255.65,28,6.77,240.72,8.17,239.6,181.46,245.61,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.45,0.0,9.94,3.55,688.69,0.0,1.84
256551668028461,255.4,28,31.72,216.26,7.43,225.57,194.64,232.48,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.2,0.0,33.27,15.56,657.17,0.0,15.5
256551673038966,235.94,28,7.05,219.71,9.19,218.61,171.81,223.87,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.34,0.0,9.07,3.5,660.8,0.0,2.15
256551678031793,248.93,28,7.0,234.13,7.8,234.06,178.07,239.23,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.49,0.0,10.63,3.53,662.41,0.0,1.89
