window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
19,137016222142674,1079.8,493.9,496.6,89.3,63.2,448.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1077.4,987.5,514.2,525.6,1064.2
20,137016227261673,1000.0,590.9,315.7,93.4,62.6,545.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,996.8,906.8,609.4,618.3,982.8
21,137016232229793,1862.3,760.5,725.7,376.0,197.2,1637.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1859.5,1282.1,588.5,594.3,1844.7
22,137016238192202,1048.6,551.3,405.7,91.6,63.4,502.7,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1046.1,947.6,567.8,579.8,1023.9
23,137016243250292,1805.1,715.5,813.7,276.0,109.8,1658.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1802.8,1300.8,568.3,885.6,1789.2
24,137016249099763,1091.7,497.6,500.9,93.2,56.1,468.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1089.6,987.6,525.5,532.0,1076.8
25,137016254214244,1003.5,487.9,417.1,98.5,68.6,431.6,rx collecting results@150/0-RX-3b,prepare streams@25/0-worker,1001.2,895.7,502.0,510.8,988.0
26,137016259270684,953.8,481.5,386.4,85.9,58.1,419.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,950.3,846.7,479.8,493.6,936.4
27,137016264199545,1714.7,810.0,637.5,267.2,98.1,1590.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1712.3,1232.7,513.3,648.2,1697.7
28,137016270038085,2003.2,888.7,896.3,218.2,69.1,797.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,2000.5,1606.3,868.4,874.4,1986.5
29,137016276097441,1790.8,706.3,777.8,306.7,94.3,1668.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1787.5,1293.2,591.4,601.5,1772.6
30,137016281958565,528.3,148.7,350.1,29.5,11.5,490.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,525.4,436.6,125.7,130.4,512.3
31,137016286528808,1543.1,642.5,790.7,109.9,72.3,1234.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1540.6,1234.2,494.8,502.2,1527.3
32,137016292110770,1126.0,566.6,470.1,89.3,61.3,526.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1115.4,1023.5,589.5,592.9,1103.2
33,137016297350908,798.3,116.3,653.3,28.7,11.3,753.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,796.2,692.9,90.6,107.7,774.2
34,137016302176495,1059.7,506.4,471.0,82.2,59.0,450.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1056.8,958.6,512.1,521.1,1042.9
35,137016307265635,1157.9,746.9,329.8,81.2,55.1,442.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1154.8,1053.2,745.8,750.4,1141.4
36,137016312451261,1592.9,780.8,652.3,159.8,46.4,489.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1590.0,1233.7,543.7,642.5,1576.6
37,137016318047014,1157.7,526.0,544.0,87.7,54.4,598.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1154.5,1059.4,654.7,708.9,1141.2
38,137016323253636,963.5,470.4,403.8,89.3,63.3,425.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,960.6,868.7,490.3,503.5,947.8
39,137016328234200,440.3,140.2,273.7,26.4,12.8,400.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,437.5,344.9,103.0,107.7,423.0
40,137016332687356,1413.5,577.6,738.7,97.3,57.2,534.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1410.4,1308.8,593.4,604.8,1397.1
41,137016338145264,946.5,146.2,713.0,87.2,44.9,768.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,942.3,768.7,88.9,93.0,928.9
42,137016343143419,2001.4,803.5,905.8,292.0,104.0,1868.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1998.6,1485.5,789.6,803.7,1983.6
43,137016349281587,1748.5,761.1,736.2,251.3,89.5,1618.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1746.0,1276.5,569.7,574.8,1718.1
44,137016355042318,1167.2,507.9,574.0,85.4,58.2,466.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1164.7,1061.9,527.4,533.2,1150.3
45,137016360228363,990.7,482.5,419.4,88.8,63.1,435.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,987.7,887.1,500.2,512.6,964.2
46,137016365190362,931.2,136.3,765.0,30.0,14.3,890.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,928.2,822.6,109.4,114.2,915.8
47,137016370142935,1874.2,638.4,905.1,330.7,98.5,1526.9,compute_forward_args@24/?-work_queue,partition_listeners@24/?-work_queue,1871.4,1373.8,503.1,507.6,1854.7
48,137016376017303,1180.7,488.8,607.5,84.4,56.1,446.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1177.9,1087.1,504.0,508.7,1164.7
49,137016381252836,1012.6,508.4,418.2,85.9,63.7,469.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1010.0,924.5,535.9,540.4,996.8
50,137016386364503,968.9,541.5,346.5,80.8,55.0,510.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,967.5,873.7,566.8,571.4,952.0
51,137016391318366,1781.5,834.9,797.0,149.6,65.2,1627.6,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1778.5,1627.6,877.1,880.9,1763.8
52,137016397130530,1096.0,589.3,411.1,95.5,61.9,561.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1093.4,991.6,624.6,630.2,1072.0
53,137016402277717,955.8,505.1,361.5,89.3,61.0,451.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,953.6,850.3,514.1,527.1,928.5
54,137016407325415,447.4,127.9,293.8,25.8,10.5,399.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,444.6,345.0,103.7,110.4,429.5
55,137016411834461,515.9,142.0,343.6,30.4,13.0,477.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,513.5,407.2,100.5,107.4,500.9
56,137016416453484,962.2,468.1,396.0,98.1,61.5,458.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,959.0,856.1,522.6,526.2,945.6
57,137016421499811,507.8,126.0,354.7,27.1,12.8,464.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,508.4,398.4,88.3,93.0,487.8
58,137016426057771,1123.0,499.8,544.3,78.9,52.5,454.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1120.0,1017.8,508.5,520.5,1107.4
59,137016431218928,1034.1,493.1,455.6,85.3,57.0,447.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1030.8,937.6,506.1,593.2,1017.3
60,137016436349597,996.8,576.5,336.5,83.8,59.0,530.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,997.1,904.1,592.1,596.5,980.7
61,137016441382044,1668.1,676.2,743.3,248.6,77.3,1564.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1666.0,1222.9,505.2,509.9,1652.2
62,137016447077201,1139.1,497.0,555.7,86.5,57.9,445.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1136.8,1045.6,504.9,509.9,1122.8
63,137016452229264,420.3,133.0,257.7,29.5,11.7,383.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,418.2,327.5,100.3,108.0,405.0
64,137016456671963,694.2,410.6,256.0,27.7,12.3,655.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,690.8,598.6,370.7,379.2,677.9
65,137016461371970,916.6,553.0,273.9,89.7,61.8,510.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,913.5,818.8,574.5,578.9,898.8
66,137016466324129,1008.5,572.8,344.5,91.1,64.7,540.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1006.5,915.8,606.7,618.5,993.3
67,137016471381840,971.1,548.0,342.2,81.0,53.4,511.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,967.8,876.2,566.7,572.5,954.8
68,137016476420495,1716.6,736.3,741.5,238.9,86.7,1604.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1714.5,1274.4,563.7,568.1,1700.9
69,137016482221625,999.2,488.7,423.2,87.3,56.4,435.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,997.4,900.8,494.0,507.6,983.0
70,137016487235993,1035.3,630.7,308.8,95.8,61.9,628.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1033.1,938.0,691.3,694.7,1019.7
71,137016492341066,974.0,604.0,288.6,81.4,51.2,564.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,971.1,870.9,617.8,633.3,950.5
72,137016497298525,939.7,511.5,342.8,85.5,60.3,456.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,936.6,835.0,518.5,529.6,910.7
73,137016502278918,1785.8,672.3,925.4,188.1,76.8,1409.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1782.6,1409.4,677.9,683.5,1768.7
74,137016508113521,1130.8,493.3,549.7,87.8,63.6,441.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1128.9,1028.7,506.9,513.1,1106.2
75,137016513274812,1010.5,507.5,414.5,88.5,50.5,500.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1007.4,905.1,552.8,562.7,993.8
76,137016518279816,950.4,496.7,370.1,83.5,58.5,439.2,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,946.8,846.1,499.4,507.9,933.2
77,137016523237500,1030.4,477.9,469.4,83.0,52.9,427.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1027.4,922.9,483.2,500.8,1014.3
78,137016528314209,944.2,484.9,377.1,82.2,56.6,421.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,942.8,837.8,479.7,483.0,926.5
79,137016533306752,1761.5,638.2,935.5,187.8,73.6,1348.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1759.7,1348.2,576.2,589.5,1744.7
80,137016539186248,452.0,135.4,290.7,25.9,11.4,414.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,448.6,358.0,104.3,117.3,435.5
81,137016543735807,1360.8,502.5,738.2,120.1,55.4,456.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1357.7,1227.1,513.7,522.5,1344.7
82,137016549209246,891.7,136.8,731.0,23.9,10.4,855.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,888.9,801.2,102.9,111.2,875.7
83,137016554094612,1921.3,686.1,882.3,352.9,112.4,1776.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1919.8,1417.7,641.6,657.5,1898.4
84,137016560115725,1155.4,632.9,436.7,85.7,56.1,611.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1151.9,1051.8,669.1,677.9,1131.2
85,137016565235681,880.7,113.2,734.6,32.9,14.1,831.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,877.2,772.1,73.9,81.0,855.3
86,137016570125351,1067.2,497.6,479.3,90.2,65.5,440.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1064.8,963.1,508.3,522.7,1042.0
87,137016575207604,428.2,131.0,272.1,25.0,12.1,379.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,424.0,326.5,104.4,108.5,409.3
88,137016579665407,708.8,373.3,299.5,36.0,11.6,663.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,707.3,606.1,375.7,380.6,692.8
89,137016584425479,1637.8,726.2,745.7,165.9,59.9,450.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1634.7,1223.1,513.2,528.0,1619.9
90,137016590150600,1091.0,502.0,500.2,88.8,59.2,457.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1088.9,979.1,519.0,524.7,1075.1
91,137016595184119,1859.6,696.2,849.7,313.8,126.9,1650.0,finalize_minibatches@24/?-work_queue,setup_logits@24/?-work_queue,1856.7,1359.1,535.4,544.1,1842.4
92,137016601073015,1145.2,486.0,572.0,87.2,49.1,580.3,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1143.6,1035.5,630.7,639.3,1128.5
93,137016606239669,1047.2,502.2,457.0,88.0,61.3,467.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1045.1,953.5,531.0,535.8,1031.3
94,137016611327297,1709.3,675.9,756.8,276.5,108.6,1573.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1706.3,1235.8,502.0,510.8,1692.3
95,137016617060914,1646.8,688.8,726.4,231.7,99.2,1522.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1644.4,1202.9,493.2,502.0,1631.6
96,137016622737009,547.9,133.3,387.1,27.5,11.9,509.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,545.6,452.1,102.6,107.4,532.1
97,137016627279728,1320.8,348.2,776.1,196.5,106.9,1161.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1317.9,838.2,105.4,109.0,1278.3
98,137016632640126,806.6,438.6,338.7,29.2,10.0,699.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,803.8,699.3,399.1,406.2,779.8
99,137016637478503,922.4,484.1,352.5,85.7,57.7,441.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,919.6,820.6,501.4,507.9,897.0
100,137016642473695,1799.8,695.8,837.7,266.2,99.8,1662.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1797.9,1318.2,509.4,520.2,1771.8
101,137016648350265,445.7,122.4,294.8,28.6,15.1,395.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,443.5,341.6,84.6,89.9,429.3
102,137016652835146,627.3,255.6,338.7,33.0,12.4,588.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,624.1,518.3,208.4,214.7,610.3
103,137016657506785,1569.9,634.5,802.6,132.7,49.5,1245.0,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1567.1,1245.0,508.9,515.1,1552.6
104,137016663191653,455.3,139.2,282.3,33.8,13.7,415.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,452.5,356.8,117.0,122.7,438.2
105,137016667649641,1434.6,520.0,747.9,166.6,61.0,417.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1431.9,1208.9,480.7,490.3,1417.5
106,137016673198134,1005.7,543.7,368.4,93.5,66.5,443.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1002.4,911.1,512.6,521.8,989.4
107,137016678245533,860.3,130.7,705.4,24.2,11.9,822.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,857.4,767.0,93.1,97.4,843.9
108,137016683202064,1042.6,494.4,461.1,87.0,58.2,436.8,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1039.6,945.1,497.1,503.6,1026.2
109,137016688290017,1000.1,549.4,362.6,88.1,64.0,508.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,997.0,912.2,575.0,587.1,984.8
110,137016693259392,1670.1,664.5,751.1,254.5,90.9,1552.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1666.9,1233.5,498.4,504.1,1653.3
111,137016698993373,1082.6,208.0,779.4,95.2,48.0,868.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1081.1,868.3,129.4,141.2,1065.9
112,137016704149224,1239.3,542.2,347.3,349.7,249.6,100.4,rx collecting results@147/0-RX-10,Launch hardware matmul job@24/?-work_queue,1231.2,1134.8,887.4,896.6,1218.1
113,137016709422842,740.2,126.9,587.7,25.6,11.0,693.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,737.2,638.0,88.4,93.0,713.8
114,137016714185496,923.5,132.8,743.7,47.0,28.5,796.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,920.1,796.3,92.5,102.2,897.9
115,137016719183453,1037.2,502.0,456.2,79.0,55.0,461.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1034.7,935.6,518.5,532.3,1011.7
116,137016724252013,510.1,135.5,347.8,26.8,13.6,458.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,510.4,404.0,95.6,101.5,491.3
117,137016728838201,565.3,238.2,292.7,34.4,16.7,522.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,562.7,452.4,201.3,210.8,549.9
118,137016733454812,1613.5,608.8,835.8,168.9,67.3,421.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1610.9,1224.0,491.1,497.8,1596.2
119,137016739125479,1058.8,478.8,500.6,79.3,47.7,457.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1056.1,962.1,506.3,510.6,1042.7
120,137016744218902,1046.3,500.1,455.6,90.5,66.0,453.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1043.6,956.7,522.0,590.3,1030.4
121,137016749332298,1046.3,621.4,320.4,104.5,75.7,563.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1042.9,946.5,641.0,654.6,1029.9
122,137016754541646,1703.9,721.3,778.0,204.6,96.0,1581.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1701.3,1224.2,495.2,503.4,1687.8
123,137016760307393,1017.1,587.8,347.3,82.0,54.2,542.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1014.7,914.0,599.0,609.4,992.4
124,137016765337520,952.1,497.1,368.9,86.0,62.3,450.0,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,948.9,849.1,513.9,521.8,925.6
125,137016770339223,1029.9,577.9,368.4,83.6,56.6,550.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1027.7,923.5,609.2,614.8,1013.5
126,137016775427367,959.5,486.5,371.4,101.5,63.4,479.5,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,956.4,855.8,545.1,551.5,942.6
127,137016780481447,1590.1,632.4,733.2,224.5,77.5,1182.4,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1587.8,1182.4,474.7,482.9,1574.5
128,137016786157100,955.4,150.3,782.3,22.9,10.8,919.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,952.8,852.1,100.0,116.5,940.2
129,137016791131120,894.9,538.3,267.9,88.6,58.5,481.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,892.2,786.4,541.5,556.9,867.1
130,137016796046918,2084.7,676.0,1060.4,348.3,142.5,1542.9,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2081.3,1542.9,753.2,798.5,2067.8
131,137016802285931,1432.1,363.6,835.5,233.0,93.9,1312.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1428.9,925.5,144.7,155.2,1415.8
132,137016807777181,597.3,309.9,263.8,23.7,10.5,559.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,594.3,503.1,262.4,268.8,580.4
133,137016812407356,1646.3,687.1,779.8,179.4,72.8,1264.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1643.2,1264.8,512.0,518.7,1630.1
134,137016818151520,1071.2,590.6,393.2,87.3,62.0,557.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1067.9,977.7,621.1,635.8,1055.6
135,137016823278089,864.4,148.3,685.5,30.5,11.8,818.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,862.7,756.7,121.8,134.2,840.1
136,137016828232470,999.2,487.1,433.2,78.9,50.6,447.2,rx collecting results@149/0-RX-38,prepare streams@25/0-worker,996.3,893.4,499.3,511.6,970.7
137,137016833315184,963.8,489.9,392.2,81.7,54.9,429.1,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,960.7,855.3,486.1,493.5,936.8
138,137016838356258,934.4,494.4,359.4,80.6,55.4,438.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,930.9,829.7,495.9,510.5,907.8
139,137016843337256,434.3,117.9,280.2,36.2,23.2,383.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,432.8,327.9,89.1,93.9,416.4
140,137016847840463,1376.5,450.9,746.0,179.6,79.3,1271.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1374.4,800.5,96.4,101.9,1360.7
141,137016853284266,950.1,487.2,372.0,90.9,54.2,443.6,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,947.2,843.5,499.5,505.5,933.0
142,137016858298491,437.3,141.6,264.2,31.5,12.3,397.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,433.1,334.2,101.7,123.0,418.8
143,137016862761464,1666.7,622.0,805.1,239.5,106.3,1533.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1663.5,1229.8,454.0,458.1,1650.2
144,137016868487336,1581.0,693.0,746.5,141.5,88.2,1232.8,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1578.5,1232.8,556.3,562.1,1565.7
145,137016874129828,2066.9,1013.1,779.1,274.7,103.1,1937.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2064.2,1556.4,808.9,817.0,2050.4
146,137016880292032,451.9,147.2,275.8,29.0,12.7,406.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,449.4,346.4,114.2,118.8,428.3
147,137016884778885,1330.5,441.3,763.3,125.9,59.4,383.4,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1327.8,1168.4,444.6,461.1,1312.2
148,137016890164572,1300.2,309.4,773.0,217.9,102.3,1161.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1296.7,815.2,100.3,116.8,1272.8
149,137016895581262,1511.9,550.3,797.8,163.8,60.1,473.9,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1508.6,1278.1,535.7,547.7,1493.8
150,137016901153493,1100.5,672.8,340.4,87.4,59.1,435.7,kernel_add_rmsnorm_71@25/0-worker,prepare streams@25/0-worker,1098.0,992.1,689.0,699.3,1084.5
151,137016906299734,851.6,124.8,689.6,37.3,12.1,814.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,848.9,745.6,93.6,98.0,835.7
